time,longitude,latitude,distance,elevation,hr_value,cadence,Speed,Watts
2016-09-27 21:49:08,-97.732713,30.313104,3.8,194.6,75,0,0.0,0
2016-09-27 21:49:09,-97.732716,30.313067,7.6,194.4,74,0,0.0,0
2016-09-27 21:49:10,-97.732705,30.31303,11.5,194.6,74,0,3.9,0
2016-09-27 21:49:11,-97.732686,30.313004,14.8,193.8,74,0,3.7,0
2016-09-27 21:49:12,-97.732663,30.312982,18.1,194.2,74,0,3.6,0
2016-09-27 21:49:13,-97.732643,30.312955,21.0,194.0,74,0,3.4,0
2016-09-27 21:49:14,-97.732634,30.312929,23.8,193.8,73,0,3.2,0
2016-09-27 21:49:15,-97.732628,30.312903,26.6,193.8,73,0,3.0,108
2016-09-27 21:49:16,-97.732624,30.312876,29.7,193.6,73,18,3.0,106
2016-09-27 21:49:17,-97.732621,30.312846,33.2,193.6,74,67,3.0,196
2016-09-27 21:49:18,-97.732618,30.312805,37.2,193.6,75,46,3.2,138
2016-09-27 21:49:19,-97.732615,30.312763,41.7,193.6,76,43,3.6,152
2016-09-27 21:49:20,-97.732614,30.312718,46.7,193.6,78,51,4.0,147
2016-09-27 21:49:21,-97.73262,30.312671,52.0,193.6,80,57,4.5,159
2016-09-27 21:49:22,-97.732623,30.312622,57.6,193.4,81,61,4.9,141
2016-09-27 21:49:23,-97.732626,30.312568,63.5,193.2,83,65,5.3,127
2016-09-27 21:49:24,-97.73263,30.31251,69.7,193.2,85,71,5.6,143
2016-09-27 21:49:25,-97.732638,30.312455,76.2,193.0,86,74,5.9,155
2016-09-27 21:49:26,-97.732642,30.312395,82.8,193.0,87,74,6.2,112
2016-09-27 21:49:27,-97.732647,30.312335,89.7,193.0,88,75,6.4,121
2016-09-27 21:49:28,-97.732653,30.312267,96.6,192.8,88,78,6.6,121
2016-09-27 21:49:29,-97.732665,30.312207,103.6,192.8,88,81,6.8,129
2016-09-27 21:49:30,-97.732679,30.312138,111.0,192.8,89,85,7.0,136
2016-09-27 21:49:31,-97.732685,30.312069,118.6,192.8,90,84,7.2,146
2016-09-27 21:49:32,-97.732693,30.312005,126.2,192.8,91,81,7.3,146
2016-09-27 21:49:33,-97.732706,30.311935,134.0,192.8,91,84,7.5,127
2016-09-27 21:49:34,-97.732721,30.311862,142.0,192.8,92,85,7.7,119
2016-09-27 21:49:35,-97.732733,30.311794,150.1,192.6,92,88,7.8,105
2016-09-27 21:49:36,-97.732748,30.31172,158.3,192.4,92,88,7.9,105
2016-09-27 21:49:37,-97.732767,30.31165,166.6,192.2,94,92,8.1,135
2016-09-27 21:49:38,-97.732785,30.311571,175.0,192.2,95,101,8.2,48
2016-09-27 21:49:39,-97.732807,30.311496,183.1,192.0,96,102,8.2,0
2016-09-27 21:49:40,-97.732829,30.311428,190.4,192.0,95,58,8.1,0
2016-09-27 21:49:41,-97.732848,30.311371,197.3,192.2,95,0,7.8,0
2016-09-27 21:49:42,-97.732866,30.311312,203.5,192.2,95,0,7.4,0
2016-09-27 21:49:43,-97.732884,30.311258,209.7,192.0,94,0,6.9,0
2016-09-27 21:49:44,-97.732898,30.311214,214.5,192.0,92,0,6.3,0
2016-09-27 21:49:45,-97.732911,30.311179,218.5,192.0,92,0,5.6,0
2016-09-27 21:49:46,-97.732924,30.311149,222.0,191.8,91,0,4.9,0
2016-09-27 21:49:47,-97.732932,30.311128,224.7,191.8,90,0,4.2,0
2016-09-27 21:49:48,-97.732942,30.311105,226.9,191.6,90,0,3.4,0
2016-09-27 21:49:49,-97.732947,30.311092,228.5,191.6,90,0,2.8,0
2016-09-27 21:49:50,-97.732954,30.31108,230.1,191.4,90,0,2.3,0
2016-09-27 21:49:51,-97.732955,30.311071,231.7,191.4,91,0,1.9,0
2016-09-27 21:49:52,-97.732956,30.311065,232.9,191.4,91,0,1.6,0
2016-09-27 21:49:53,-97.732958,30.311063,234.1,191.2,92,0,1.4,0
2016-09-27 21:49:54,-97.732956,30.311063,234.1,191.2,93,0,1.1,0
2016-09-27 21:51:03,-97.732989,30.311004,234.1,191.2,75,0,0.0,234
2016-09-27 21:51:04,-97.733004,30.310976,237.5,191.2,77,33,0.0,302
2016-09-27 21:51:05,-97.733023,30.310938,241.8,191.2,78,37,0.1,253
2016-09-27 21:51:06,-97.733046,30.310894,246.5,191.2,80,36,0.2,235
2016-09-27 21:51:07,-97.733066,30.310852,251.8,191.2,81,56,0.2,272
2016-09-27 21:51:08,-97.733092,30.310802,257.6,191.2,85,62,0.2,242
2016-09-27 21:51:09,-97.733122,30.310752,263.6,191.2,86,67,0.2,213
2016-09-27 21:51:10,-97.733153,30.310701,269.9,191.4,89,73,5.6,246
2016-09-27 21:51:11,-97.733186,30.310649,276.6,191.4,90,76,6.0,176
2016-09-27 21:51:12,-97.733221,30.310591,283.5,191.4,91,92,6.3,210
2016-09-27 21:51:13,-97.733258,30.31053,290.8,191.4,92,76,6.6,172
2016-09-27 21:51:14,-97.733298,30.31047,298.2,191.4,92,83,6.9,226
2016-09-27 21:51:15,-97.733338,30.310409,305.8,191.0,93,112,7.2,277
2016-09-27 21:51:16,-97.733378,30.310346,313.8,191.2,93,78,7.4,189
2016-09-27 21:51:17,-97.733415,30.310289,321.9,191.0,94,80,7.7,216
2016-09-27 21:51:18,-97.733463,30.310213,330.3,191.0,94,84,7.9,147
2016-09-27 21:51:19,-97.733507,30.310147,338.9,191.0,95,67,8.1,173
2016-09-27 21:51:20,-97.73355,30.310075,347.5,191.0,96,57,8.3,306
2016-09-27 21:51:21,-97.733596,30.310004,356.4,191.0,97,69,8.5,301
2016-09-27 21:51:22,-97.73364,30.309936,365.6,191.0,97,72,8.7,218
2016-09-27 21:51:23,-97.733687,30.309861,374.9,190.8,99,72,8.9,234
2016-09-27 21:51:24,-97.733737,30.309779,384.5,190.6,100,76,9.1,227
2016-09-27 21:51:25,-97.733788,30.309701,394.1,190.6,101,77,9.3,256
2016-09-27 21:51:26,-97.733839,30.309625,403.9,190.2,101,78,9.5,220
2016-09-27 21:51:27,-97.733886,30.309551,413.8,190.4,103,78,9.6,175
2016-09-27 21:51:28,-97.733938,30.309466,423.8,190.4,104,81,9.8,163
2016-09-27 21:51:29,-97.733984,30.309394,433.8,190.4,105,78,9.9,181
2016-09-27 21:51:30,-97.734041,30.309308,443.8,190.4,106,80,9.9,174
2016-09-27 21:51:31,-97.734089,30.30923,453.7,190.4,106,81,10.0,135
2016-09-27 21:51:32,-97.734137,30.309154,463.6,190.4,107,81,10.0,141
2016-09-27 21:51:33,-97.734191,30.30907,473.5,190.6,107,80,9.9,174
2016-09-27 21:51:34,-97.734242,30.30899,483.4,190.4,108,79,9.9,135
2016-09-27 21:51:35,-97.73429,30.308915,493.1,190.6,108,80,9.9,122
2016-09-27 21:51:36,-97.73434,30.308836,502.9,190.4,108,80,9.8,150
2016-09-27 21:51:37,-97.734389,30.308761,512.7,190.4,109,80,9.8,160
2016-09-27 21:51:38,-97.734442,30.308677,522.6,190.0,109,78,9.8,156
2016-09-27 21:51:39,-97.734492,30.308597,532.5,190.0,109,81,9.8,204
2016-09-27 21:51:40,-97.734541,30.308517,542.4,189.8,108,82,9.9,155
2016-09-27 21:51:41,-97.734588,30.308445,552.4,189.8,108,81,9.9,145
2016-09-27 21:51:42,-97.734639,30.308365,562.5,189.8,108,80,10.0,182
2016-09-27 21:51:43,-97.734694,30.30828,572.5,189.8,108,81,10.0,200
2016-09-27 21:51:44,-97.734743,30.3082,582.6,189.4,109,82,10.0,178
2016-09-27 21:51:45,-97.734796,30.308119,592.8,189.4,109,83,10.1,179
2016-09-27 21:51:46,-97.734849,30.308038,603.1,189.4,109,84,10.1,154
2016-09-27 21:51:47,-97.734894,30.307967,613.4,189.4,110,84,10.2,164
2016-09-27 21:51:48,-97.734952,30.307873,623.8,189.4,110,84,10.3,170
2016-09-27 21:51:49,-97.735005,30.307789,634.3,189.6,110,85,10.3,148
2016-09-27 21:51:50,-97.735057,30.307706,644.8,189.4,111,83,10.4,154
2016-09-27 21:51:51,-97.73511,30.307622,655.4,189.4,112,84,10.5,168
2016-09-27 21:51:52,-97.735162,30.307543,665.9,189.4,113,85,10.5,148
2016-09-27 21:51:53,-97.735218,30.307459,676.5,189.2,113,85,10.5,148
2016-09-27 21:51:54,-97.735276,30.30737,687.1,189.0,114,84,10.6,134
2016-09-27 21:51:55,-97.735329,30.307285,697.8,188.8,114,82,10.6,134
2016-09-27 21:51:56,-97.735381,30.307203,708.5,188.6,115,84,10.6,147
2016-09-27 21:51:57,-97.735433,30.307119,719.2,188.4,115,88,10.7,131
2016-09-27 21:51:58,-97.735492,30.307029,729.9,188.4,115,90,10.7,135
2016-09-27 21:51:59,-97.735546,30.306949,740.7,188.4,115,95,10.7,10
2016-09-27 21:52:00,-97.735602,30.30686,751.3,188.4,115,25,10.7,3
2016-09-27 21:52:01,-97.735656,30.306783,761.5,188.2,115,0,10.6,0
2016-09-27 21:52:02,-97.735696,30.306719,770.0,188.2,114,0,10.2,0
2016-09-27 21:52:03,-97.735729,30.306672,775.6,188.2,113,0,9.1,0
2016-09-27 21:52:04,-97.735741,30.306653,779.5,188.0,112,0,7.8,0
2016-09-27 21:52:05,-97.735749,30.306635,782.5,188.0,111,0,6.2,1
2016-09-27 21:52:06,-97.73575,30.30663,784.2,188.0,110,0,4.5,0
2016-09-27 21:52:07,-97.735756,30.306624,785.9,188.0,109,0,3.2,0
2016-09-27 21:52:08,-97.735757,30.306622,785.9,188.0,109,0,2.1,0
2016-09-27 21:52:17,-97.735762,30.306617,785.9,188.0,106,0,0.0,51
2016-09-27 21:52:18,-97.735759,30.306618,789.7,188.0,105,42,0.4,75
2016-09-27 21:52:19,-97.735782,30.306583,791.1,188.0,105,59,0.5,0
2016-09-27 21:52:33,-97.735808,30.306548,792.5,187.8,99,0,0.2,237
2016-09-27 21:52:34,-97.735833,30.306514,793.9,187.8,98,26,0.2,332
2016-09-27 21:52:35,-97.735856,30.306473,798.9,188.0,98,49,0.5,380
2016-09-27 21:52:36,-97.735887,30.306423,804.8,187.8,98,53,0.8,445
2016-09-27 21:52:37,-97.735921,30.306372,811.2,187.8,99,63,1.1,315
2016-09-27 21:52:38,-97.73596,30.306316,818.1,187.8,100,71,1.1,311
2016-09-27 21:52:39,-97.735999,30.306259,825.3,187.8,101,75,1.1,184
2016-09-27 21:52:40,-97.736037,30.306199,832.7,187.6,103,77,6.8,149
2016-09-27 21:52:41,-97.736071,30.306143,840.3,187.4,105,78,7.1,158
2016-09-27 21:52:42,-97.73611,30.306078,848.0,187.4,107,81,7.4,121
2016-09-27 21:52:43,-97.736154,30.306012,855.9,187.4,109,83,7.6,139
2016-09-27 21:52:44,-97.736195,30.305947,863.9,187.4,111,84,7.7,101
2016-09-27 21:52:45,-97.736235,30.305883,871.9,187.4,113,82,7.8,112
2016-09-27 21:52:46,-97.736277,30.305817,880.1,187.2,114,82,8.0,111
2016-09-27 21:52:47,-97.736313,30.30576,888.4,187.2,115,83,8.1,110
2016-09-27 21:52:48,-97.736359,30.305686,896.7,187.2,117,101,8.2,146
2016-09-27 21:52:49,-97.736405,30.305618,905.2,187.2,118,98,8.3,107
2016-09-27 21:52:50,-97.73645,30.30555,913.9,187.2,118,79,8.4,61
2016-09-27 21:52:51,-97.736494,30.305482,922.5,187.2,118,90,8.5,0
2016-09-27 21:52:52,-97.736537,30.305416,931.1,187.0,118,92,8.5,8
2016-09-27 21:52:53,-97.736581,30.305347,939.8,187.0,118,0,8.6,121
2016-09-27 21:52:54,-97.736628,30.305273,948.6,186.6,117,44,8.7,125
2016-09-27 21:52:55,-97.736671,30.305202,957.5,186.4,117,86,8.7,121
2016-09-27 21:52:56,-97.736717,30.305133,966.5,186.4,116,85,8.8,113
2016-09-27 21:52:57,-97.736761,30.305063,975.6,186.2,116,86,8.9,80
2016-09-27 21:52:58,-97.736809,30.304984,984.8,186.0,116,94,9.0,0
2016-09-27 21:52:59,-97.736844,30.304923,994.0,186.2,115,51,9.1,0
2016-09-27 21:53:00,-97.736897,30.30484,1003.0,186.2,114,0,9.1,0
2016-09-27 21:53:01,-97.736946,30.304767,1012.1,185.8,114,0,9.1,0
2016-09-27 21:53:02,-97.736987,30.304699,1021.2,185.8,113,0,9.1,83
2016-09-27 21:53:03,-97.737035,30.304624,1030.5,185.8,113,47,9.1,120
2016-09-27 21:53:04,-97.737084,30.30455,1039.8,185.6,112,90,9.2,124
2016-09-27 21:53:05,-97.737126,30.304482,1049.3,185.6,111,83,9.3,122
2016-09-27 21:53:06,-97.737177,30.304402,1058.8,185.6,110,83,9.3,126
2016-09-27 21:53:07,-97.737223,30.304328,1068.4,185.4,110,85,9.4,114
2016-09-27 21:53:08,-97.737276,30.304246,1078.1,185.2,109,86,9.5,120
2016-09-27 21:53:09,-97.737327,30.304167,1087.9,185.2,109,91,9.6,9
2016-09-27 21:53:10,-97.737377,30.304088,1097.6,185.0,108,47,9.7,0
2016-09-27 21:53:11,-97.737423,30.304014,1107.4,185.0,108,0,9.7,0
2016-09-27 21:53:12,-97.737471,30.303937,1117.1,184.6,108,0,9.7,0
2016-09-27 21:53:13,-97.737523,30.303854,1126.8,184.4,108,0,9.7,85
2016-09-27 21:53:14,-97.737573,30.303775,1136.6,184.4,107,51,9.7,158
2016-09-27 21:53:15,-97.737623,30.303696,1146.7,184.4,107,100,9.8,159
2016-09-27 21:53:16,-97.737676,30.303615,1156.9,184.2,106,97,9.9,155
2016-09-27 21:53:17,-97.737721,30.303543,1167.1,184.2,106,101,10.0,24
2016-09-27 21:53:18,-97.737778,30.303452,1177.0,184.2,105,53,10.0,0
2016-09-27 21:53:19,-97.737827,30.303378,1186.1,184.0,105,0,9.9,0
2016-09-27 21:53:20,-97.737868,30.303311,1194.3,184.0,104,0,9.5,0
2016-09-27 21:53:21,-97.737904,30.303252,1201.9,184.2,104,0,9.0,0
2016-09-27 21:53:22,-97.737937,30.303198,1209.4,184.2,104,0,8.5,0
2016-09-27 21:53:23,-97.737968,30.303147,1215.7,184.2,103,0,7.7,0
2016-09-27 21:53:24,-97.737999,30.303099,1221.3,184.4,102,0,7.0,0
2016-09-27 21:53:25,-97.738023,30.30306,1226.9,184.4,101,0,6.5,0
2016-09-27 21:53:26,-97.738047,30.303026,1231.4,184.2,100,0,5.9,0
2016-09-27 21:53:27,-97.738063,30.302998,1235.3,184.2,100,0,5.2,0
2016-09-27 21:53:28,-97.73808,30.302968,1238.7,183.8,99,0,4.6,0
2016-09-27 21:53:29,-97.738096,30.302947,1241.6,183.6,99,0,4.1,0
2016-09-27 21:53:30,-97.738107,30.302926,1244.3,183.4,98,0,3.5,0
2016-09-27 21:53:31,-97.738118,30.302907,1246.7,183.4,98,0,3.1,0
2016-09-27 21:53:32,-97.738126,30.302893,1248.8,183.2,98,0,2.7,0
2016-09-27 21:53:33,-97.738138,30.30288,1250.6,183.0,98,0,2.4,0
2016-09-27 21:53:34,-97.738144,30.302869,1252.2,182.8,98,0,2.1,0
2016-09-27 21:53:35,-97.738149,30.302862,1253.7,182.6,98,0,1.9,1
2016-09-27 21:53:36,-97.738151,30.302859,1253.7,182.6,97,0,1.4,0
2016-09-27 21:54:30,-97.738176,30.302839,1253.7,182.6,80,0,0.0,135
2016-09-27 21:54:31,-97.738194,30.302814,1256.4,182.4,81,0,0.0,249
2016-09-27 21:54:32,-97.738216,30.30278,1260.0,182.4,82,0,0.1,295
2016-09-27 21:54:33,-97.738241,30.30274,1264.4,182.4,83,0,0.2,389
2016-09-27 21:54:34,-97.738268,30.302697,1269.9,182.4,83,18,0.3,386
2016-09-27 21:54:35,-97.738304,30.302644,1276.1,182.4,84,42,0.3,394
2016-09-27 21:54:36,-97.738333,30.302592,1283.0,182.6,86,55,0.3,284
2016-09-27 21:54:37,-97.738371,30.302529,1290.3,182.6,89,67,6.1,315
2016-09-27 21:54:38,-97.738409,30.302469,1297.8,182.8,90,72,6.7,251
2016-09-27 21:54:39,-97.738448,30.302407,1305.6,182.8,92,71,7.1,179
2016-09-27 21:54:40,-97.738486,30.302347,1313.6,182.6,94,73,7.5,204
