battery_soc,cadence,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,power,speed,temperature,timestamp,altitude,enhanced_altitude,ascent,descent,grade,left_right_balance
82.0,57,0,0.0,2.056,13,102,438133282,-52889441,81,2.056,18.0,2024-03-01 15:34:09,,,,,,
,57,0,2.45,2.737,12,101,438133199,-52889130,78,2.737,18.0,2024-03-01 15:34:10,,,,,,
,0,0,4.87,2.921,12,100,438133151,-52888822,0,2.921,18.0,2024-03-01 15:34:11,,,,,,
,0,0,7.84,2.961,11,101,438133064,-52888431,0,2.961,18.0,2024-03-01 15:34:12,,,,,,
,0,0,11.14,3.088,11,101,438133014,-52887997,0,3.088,18.0,2024-03-01 15:34:13,,,,,,
,0,0,15.02,3.401,10,99,438132887,-52887502,0,3.401,18.0,2024-03-01 15:34:14,24.600000000000023,24.600000000000023,,,,
,74,0,19.46,3.985,9,99,438132832,-52886918,17,3.985,18.0,2024-03-01 15:34:15,24.600000000000023,24.600000000000023,0.0,0.0,0.0,
,74,0,24.26,4.25,9,99,438132787,-52886278,77,4.25,18.0,2024-03-01 15:34:16,24.600000000000023,24.600000000000023,0.0,0.0,0.0,
,0,0,29.08,4.394,8,97,438132660,-52885652,0,4.394,18.0,2024-03-01 15:34:17,24.399999999999977,24.399999999999977,0.0,0.0,0.0,
,78,0,33.89,4.673,8,99,438132481,-52885047,27,4.673,18.0,2024-03-01 15:34:18,24.399999999999977,24.399999999999977,0.0,0.0,0.0,183.0
,80,0,38.68,4.703,9,98,438132301,-52884455,53,4.703,18.0,2024-03-01 15:34:19,24.200000000000045,24.200000000000045,0.0,0.0,0.0,191.0
,77,0,43.61,4.795,9,97,438132118,-52883838,72,4.795,18.0,2024-03-01 15:34:20,24.200000000000045,24.200000000000045,0.0,0.0,0.0,171.0
,78,0,48.73,5.152,10,96,438131937,-52883187,67,5.152,18.0,2024-03-01 15:34:21,24.200000000000045,24.200000000000045,0.0,0.0,-0.1,179.0
,81,0,53.97,5.372,10,96,438131757,-52882527,67,5.372,18.0,2024-03-01 15:34:22,24.0,24.0,0.0,0.0,-1.34,153.0
,81,0,59.04,5.397,10,96,438131654,-52881858,56,5.397,18.0,2024-03-01 15:34:23,24.0,24.0,0.0,1.0,-1.38,153.0
,0,0,63.71,4.633,10,96,438131644,-52881238,0,4.633,18.0,2024-03-01 15:34:24,24.0,24.0,0.0,1.0,-1.32,157.0
,0,0,66.61,4.314,13,96,438131603,-52880851,0,4.314,18.0,2024-03-01 15:34:25,24.0,24.0,0.0,1.0,-1.21,161.0
,57,0,68.15,2.326,13,97,438131639,-52880654,41,2.326,18.0,2024-03-01 15:34:26,23.799999999999955,23.799999999999955,0.0,1.0,-1.0,166.0
,64,0,70.07,2.083,12,96,438131481,-52880507,183,2.083,18.0,2024-03-01 15:34:27,23.799999999999955,23.799999999999955,0.0,1.0,0.0,168.0
,82,1,73.24,2.745,12,96,438131137,-52880477,203,2.745,18.0,2024-03-01 15:34:28,23.799999999999955,23.799999999999955,0.0,1.0,0.0,169.0
,77,1,77.76,3.276,11,98,438130653,-52880384,192,3.276,18.0,2024-03-01 15:34:29,23.600000000000023,23.600000000000023,0.0,1.0,-0.07,202.0
,78,1,83.87,4.482,11,100,438129993,-52880428,132,4.482,18.0,2024-03-01 15:34:30,23.600000000000023,23.600000000000023,0.0,1.0,-1.03,175.0
,94,1,87.86,4.326,10,100,438129592,-52880415,122,4.326,18.0,2024-03-01 15:34:31,23.600000000000023,23.600000000000023,0.0,1.0,-1.31,168.0
,70,1,92.28,4.393,10,101,438129105,-52880342,105,4.393,18.0,2024-03-01 15:34:32,23.399999999999977,23.399999999999977,0.0,1.0,-1.65,173.0
,80,1,95.75,4.467,10,102,438128725,-52880353,103,4.467,18.0,2024-03-01 15:34:33,23.200000000000045,23.200000000000045,0.0,1.0,-2.09,173.0
,85,1,100.51,4.795,10,103,438128240,-52880497,96,4.795,18.0,2024-03-01 15:34:34,23.0,23.0,0.0,1.0,-2.42,163.0
,88,1,106.67,5.504,10,104,438127582,-52880620,80,5.504,18.0,2024-03-01 15:34:35,22.799999999999955,22.799999999999955,0.0,1.0,-2.61,155.0
,0,1,113.54,5.725,9,106,438126854,-52880720,0,5.725,18.0,2024-03-01 15:34:36,22.600000000000023,22.600000000000023,0.0,1.0,-2.79,158.0
,0,1,120.22,5.742,9,108,438126126,-52880711,0,5.742,18.0,2024-03-01 15:34:37,22.399999999999977,22.399999999999977,0.0,2.0,-2.99,161.0
,0,1,127.21,5.742,9,109,438125400,-52880643,0,5.742,18.0,2024-03-01 15:34:38,22.200000000000045,22.200000000000045,0.0,2.0,-3.18,165.0
,0,1,133.71,5.913,8,108,438124677,-52880599,0,5.913,18.0,2024-03-01 15:34:39,22.0,22.0,0.0,2.0,-3.33,168.0
,0,1,142.53,6.099,8,106,438123743,-52880539,0,6.099,18.0,2024-03-01 15:34:40,21.799999999999955,21.799999999999955,0.0,2.0,-3.38,172.0
,0,1,151.41,5.786,8,105,438122790,-52880587,0,5.786,18.0,2024-03-01 15:34:41,21.600000000000023,21.600000000000023,0.0,2.0,-3.26,176.0
,0,1,158.67,5.871,8,106,438121999,-52880694,0,5.871,18.0,2024-03-01 15:34:42,21.399999999999977,21.399999999999977,0.0,3.0,-3.1,179.0
,0,1,165.68,5.889,8,106,438121260,-52880849,0,5.889,18.0,2024-03-01 15:34:43,21.200000000000045,21.200000000000045,0.0,3.0,-2.99,183.0
,0,1,172.42,5.889,8,108,438120530,-52880782,0,5.889,18.0,2024-03-01 15:34:44,21.0,21.0,0.0,3.0,-2.91,187.0
,0,1,179.77,5.931,8,111,438119759,-52880735,0,5.931,18.0,2024-03-01 15:34:45,21.0,21.0,0.0,3.0,-2.79,190.0
,78,1,187.34,5.936,8,112,438118947,-52880802,1,5.936,18.0,2024-03-01 15:34:46,20.799999999999955,20.799999999999955,0.0,3.0,-2.66,194.0
,80,1,194.72,6.042,9,114,438118167,-52880968,20,6.042,18.0,2024-03-01 15:34:47,20.799999999999955,20.799999999999955,0.0,3.0,-2.52,175.0
,80,2,200.9,6.056,10,115,438117517,-52881148,77,6.056,18.0,2024-03-01 15:34:48,20.600000000000023,20.600000000000023,0.0,4.0,-2.37,174.0
,81,2,207.86,6.056,10,117,438116762,-52881290,91,6.056,18.0,2024-03-01 15:34:49,20.399999999999977,20.399999999999977,0.0,4.0,-2.23,174.0
,82,2,215.67,5.965,10,116,438115990,-52881641,86,5.965,18.0,2024-03-01 15:34:50,20.600000000000023,20.600000000000023,0.0,4.0,-2.06,165.0
,82,2,222.1,5.169,10,116,438115335,-52881968,68,5.169,18.0,2024-03-01 15:34:51,20.399999999999977,20.399999999999977,0.0,4.0,-1.81,165.0
,0,2,228.12,5.064,12,116,438114692,-52882056,0,5.064,18.0,2024-03-01 15:34:52,20.200000000000045,20.200000000000045,0.0,4.0,-1.64,
,0,2,235.2,5.581,12,116,438113937,-52882168,0,5.581,18.0,2024-03-01 15:34:53,20.0,20.0,0.0,4.0,-1.59,
,0,2,243.13,6.517,13,116,438113124,-52882308,0,6.517,18.0,2024-03-01 15:34:54,19.799999999999955,19.799999999999955,0.0,4.0,-1.66,
,0,2,250.98,6.631,13,116,438112301,-52882536,0,6.631,18.0,2024-03-01 15:34:55,19.799999999999955,19.799999999999955,0.0,4.0,-1.81,
,0,2,258.25,6.531,12,116,438111521,-52882740,0,6.531,18.0,2024-03-01 15:34:56,19.600000000000023,19.600000000000023,0.0,5.0,-1.91,
,0,2,264.09,6.175,12,116,438110915,-52882792,0,6.175,18.0,2024-03-01 15:34:57,19.399999999999977,19.399999999999977,0.0,5.0,-2.0,
,0,2,273.74,5.901,12,116,438109870,-52883065,0,5.901,18.0,2024-03-01 15:34:58,19.399999999999977,19.399999999999977,0.0,5.0,-2.05,
,0,2,282.72,7.352,11,116,438108943,-52883396,0,7.352,18.0,2024-03-01 15:34:59,19.200000000000045,19.200000000000045,0.0,5.0,-2.12,
,0,2,294.17,5.277,11,116,438107789,-52883823,0,5.277,18.0,2024-03-01 15:35:00,19.0,19.0,0.0,5.0,-2.18,
,0,2,301.52,7.487,10,116,438106978,-52883962,0,7.487,18.0,2024-03-01 15:35:01,18.799999999999955,18.799999999999955,0.0,5.0,-2.18,
,0,2,304.97,6.316,10,106,438106603,-52883953,0,6.316,18.0,2024-03-01 15:35:02,18.600000000000023,18.600000000000023,0.0,5.0,-2.22,
,0,2,307.77,5.903,11,87,438106325,-52883916,0,5.903,18.0,2024-03-01 15:35:03,18.399999999999977,18.399999999999977,0.0,6.0,-2.28,
,0,2,311.17,4.334,12,86,438105972,-52883735,0,4.334,18.0,2024-03-01 15:35:04,18.399999999999977,18.399999999999977,0.0,6.0,-2.36,
,0,2,313.53,3.929,12,84,438105767,-52883570,0,3.929,18.0,2024-03-01 15:35:05,18.200000000000045,18.200000000000045,0.0,6.0,-2.36,
,56,2,315.47,1.87,10,90,438105449,-52883282,537,1.87,18.0,2024-03-01 15:36:03,18.200000000000045,18.200000000000045,0.0,6.0,0.0,170.0
,76,2,318.61,2.071,11,94,438105148,-52883061,498,2.071,18.0,2024-03-01 15:36:04,18.200000000000045,18.200000000000045,0.0,6.0,0.0,171.0
,88,3,323.21,4.576,10,95,438104684,-52882899,437,4.576,18.0,2024-03-01 15:36:05,18.0,18.0,0.0,6.0,0.0,175.0
,87,3,329.02,5.363,10,97,438104045,-52882896,301,5.363,18.0,2024-03-01 15:36:06,18.0,18.0,0.0,6.0,0.0,174.0
,88,3,334.14,5.408,10,98,438103486,-52882949,262,5.408,18.0,2024-03-01 15:36:07,18.0,18.0,0.0,6.0,0.0,171.0
,90,4,340.15,5.408,10,99,438102859,-52883011,235,5.408,18.0,2024-03-01 15:36:08,18.0,18.0,0.0,6.0,0.0,176.0
,82,4,346.45,5.086,10,99,438102181,-52883104,218,5.086,18.0,2024-03-01 15:36:09,18.0,18.0,0.0,6.0,0.0,186.0
,86,4,353.36,4.825,9,102,438101501,-52883433,269,4.825,18.0,2024-03-01 15:36:10,18.0,18.0,0.0,6.0,0.0,167.0
,86,4,361.37,4.982,9,107,438100708,-52883856,337,4.982,18.0,2024-03-01 15:36:11,18.0,18.0,0.0,6.0,0.0,169.0
,88,5,369.33,5.043,9,108,438099881,-52884143,264,5.043,18.0,2024-03-01 15:36:12,18.0,18.0,0.0,6.0,0.0,180.0
,88,5,376.82,5.703,8,112,438099099,-52884244,169,5.703,18.0,2024-03-01 15:36:13,18.0,18.0,0.0,6.0,0.0,181.0
,87,5,383.73,5.582,9,113,438098327,-52884323,151,5.582,18.0,2024-03-01 15:36:14,18.0,18.0,0.0,6.0,0.0,176.0
,87,5,389.98,5.696,9,111,438097672,-52884403,153,5.696,18.0,2024-03-01 15:36:15,18.0,18.0,0.0,6.0,0.0,169.0
,86,5,395.59,5.573,10,108,438097076,-52884447,158,5.573,18.0,2024-03-01 15:36:16,18.200000000000045,18.200000000000045,0.0,6.0,0.0,176.0
,85,5,402.24,5.556,9,109,438096361,-52884593,152,5.556,18.0,2024-03-01 15:36:17,18.200000000000045,18.200000000000045,0.0,6.0,0.0,174.0
,86,6,409.9,5.697,9,108,438095550,-52884804,162,5.697,18.0,2024-03-01 15:36:18,18.200000000000045,18.200000000000045,0.0,6.0,0.0,176.0
,82,6,417.43,5.714,9,108,438094773,-52884984,169,5.714,18.0,2024-03-01 15:36:19,18.200000000000045,18.200000000000045,0.0,6.0,0.0,171.0
,87,6,424.34,5.753,8,107,438094041,-52885039,157,5.753,18.0,2024-03-01 15:36:20,18.0,18.0,0.0,6.0,0.0,180.0
,87,6,430.87,5.783,8,107,438093311,-52885043,154,5.783,18.0,2024-03-01 15:36:21,18.0,18.0,0.0,6.0,0.0,174.0
,86,6,437.36,5.761,8,108,438092623,-52885028,154,5.761,18.0,2024-03-01 15:36:22,18.0,18.0,0.0,6.0,0.0,173.0
,90,6,443.35,5.758,8,108,438091997,-52884992,150,5.758,18.0,2024-03-01 15:36:23,18.0,18.0,0.0,6.0,0.0,170.0
,85,6,450.58,5.758,8,109,438091224,-52885001,133,5.758,18.0,2024-03-01 15:36:24,17.799999999999955,17.799999999999955,0.0,6.0,0.0,174.0
,87,7,457.99,5.743,7,114,438090408,-52885059,125,5.743,18.0,2024-03-01 15:36:25,17.799999999999955,17.799999999999955,0.0,6.0,0.0,173.0
,86,7,465.89,5.742,7,114,438089549,-52885137,126,5.742,18.0,2024-03-01 15:36:26,17.799999999999955,17.799999999999955,0.0,6.0,0.0,175.0
,87,7,472.86,5.756,7,114,438088824,-52885195,126,5.756,18.0,2024-03-01 15:36:27,17.799999999999955,17.799999999999955,0.0,6.0,0.0,171.0
,90,7,480.36,5.974,7,114,438088021,-52885271,135,5.974,18.0,2024-03-01 15:36:28,17.799999999999955,17.799999999999955,0.0,6.0,0.0,175.0
,87,7,487.95,6.569,7,116,438087201,-52885302,156,6.569,18.0,2024-03-01 15:36:29,17.799999999999955,17.799999999999955,0.0,6.0,0.0,174.0
,90,7,495.88,6.658,7,116,438086387,-52884998,164,6.658,18.0,2024-03-01 15:36:30,17.799999999999955,17.799999999999955,0.0,6.0,0.0,175.0
,89,7,503.3,6.57,7,116,438085644,-52884605,166,6.57,18.0,2024-03-01 15:36:31,17.799999999999955,17.799999999999955,0.0,6.0,0.0,178.0
,92,8,509.21,6.556,7,116,438085071,-52884240,158,6.556,18.0,2024-03-01 15:36:32,17.799999999999955,17.799999999999955,0.0,6.0,0.0,172.0
,94,8,513.88,6.381,7,115,438084642,-52883969,150,6.381,18.0,2024-03-01 15:36:33,17.600000000000023,17.600000000000023,0.0,6.0,0.0,182.0
,94,8,520.3,6.942,7,116,438083990,-52883760,130,6.942,18.0,2024-03-01 15:36:34,17.600000000000023,17.600000000000023,0.0,6.0,0.0,171.0
,86,8,528.26,6.865,7,117,438083140,-52883707,117,6.865,18.0,2024-03-01 15:36:35,17.399999999999977,17.399999999999977,0.0,6.0,0.0,177.0
,85,8,536.4,6.678,7,116,438082267,-52883676,159,6.678,18.0,2024-03-01 15:36:36,17.600000000000023,17.600000000000023,0.0,6.0,0.0,172.0
,88,8,543.53,6.989,7,116,438081480,-52883514,151,6.989,18.0,2024-03-01 15:36:37,17.399999999999977,17.399999999999977,0.0,6.0,0.0,177.0
,87,8,550.67,7.07,7,116,438080790,-52883176,140,7.07,18.0,2024-03-01 15:36:38,17.399999999999977,17.399999999999977,0.0,6.0,0.0,164.0
,87,9,558.08,7.09,8,116,438080148,-52882569,129,7.09,18.0,2024-03-01 15:36:39,17.200000000000045,17.200000000000045,0.0,6.0,0.0,170.0
,88,9,564.36,7.102,8,116,438079633,-52882023,123,7.102,18.0,2024-03-01 15:36:40,17.0,17.0,0.0,6.0,-0.96,175.0
,93,9,570.93,7.093,8,116,438079090,-52881446,105,7.093,18.0,2024-03-01 15:36:41,16.600000000000023,16.600000000000023,0.0,6.0,-1.3,174.0
,94,9,579.52,7.102,8,116,438078463,-52880606,100,7.102,18.0,2024-03-01 15:36:42,16.399999999999977,16.399999999999977,0.0,7.0,-1.56,175.0
,91,9,586.1,7.142,7,116,438078153,-52879821,101,7.142,18.0,2024-03-01 15:36:43,16.200000000000045,16.200000000000045,0.0,7.0,-1.86,187.0
,86,9,594.83,7.168,7,116,438077778,-52878753,105,7.168,18.0,2024-03-01 15:36:44,16.200000000000045,16.200000000000045,0.0,7.0,-2.11,191.0
,82,9,603.86,7.192,7,119,438077391,-52877649,127,7.192,18.0,2024-03-01 15:36:45,16.0,16.0,0.0,7.0,-2.36,177.0
,81,9,610.73,7.194,7,126,438077065,-52876839,136,7.194,18.0,2024-03-01 15:36:46,15.799999999999955,15.799999999999955,0.0,7.0,-2.37,176.0
,84,10,619.2,7.689,7,127,438076625,-52875853,131,7.689,18.0,2024-03-01 15:36:47,15.799999999999955,15.799999999999955,0.0,8.0,-2.31,178.0
,82,10,627.98,7.725,7,127,438076130,-52874836,115,7.725,18.0,2024-03-01 15:36:48,15.600000000000023,15.600000000000023,0.0,8.0,-2.12,173.0
,84,10,636.65,7.747,6,126,438075628,-52873856,109,7.747,18.0,2024-03-01 15:36:49,15.399999999999977,15.399999999999977,0.0,8.0,-1.93,176.0
,61,10,646.48,7.75,7,126,438075048,-52872779,99,7.75,18.0,2024-03-01 15:36:50,15.200000000000045,15.200000000000045,0.0,8.0,-1.76,187.0
,84,10,653.61,7.8,7,125,438074575,-52872017,77,7.8,18.0,2024-03-01 15:36:51,15.200000000000045,15.200000000000045,0.0,8.0,-1.66,179.0
,83,10,662.0,8.186,7,126,438073997,-52871141,73,8.186,18.0,2024-03-01 15:36:52,15.0,15.0,0.0,8.0,-1.61,173.0
,82,10,670.4,8.231,7,126,438073452,-52870265,103,8.231,18.0,2024-03-01 15:36:53,15.0,15.0,0.0,8.0,-1.57,177.0
,83,10,678.77,8.231,7,128,438072912,-52869390,105,8.231,18.0,2024-03-01 15:36:54,14.799999999999955,14.799999999999955,0.0,9.0,-1.51,172.0
,83,10,687.07,8.231,7,127,438072364,-52868491,98,8.231,18.0,2024-03-01 15:36:55,14.799999999999955,14.799999999999955,0.0,9.0,-1.45,166.0
,94,10,695.32,8.231,7,125,438071859,-52867584,89,8.231,18.0,2024-03-01 15:36:56,14.600000000000023,14.600000000000023,0.0,9.0,-1.34,144.0
,52,10,703.56,8.231,8,123,438071359,-52866684,84,8.231,18.0,2024-03-01 15:36:57,14.600000000000023,14.600000000000023,0.0,9.0,-1.19,193.0
,82,11,711.78,8.231,8,122,438070819,-52865826,72,8.231,18.0,2024-03-01 15:36:58,14.600000000000023,14.600000000000023,0.0,9.0,-0.16,177.0
,85,11,720.72,8.231,8,122,438070194,-52864904,132,8.231,18.0,2024-03-01 15:36:59,14.600000000000023,14.600000000000023,0.0,9.0,0.0,172.0
,86,11,729.72,8.085,8,121,438069516,-52864039,212,8.085,18.0,2024-03-01 15:37:00,14.600000000000023,14.600000000000023,0.0,9.0,0.0,173.0
,86,11,739.15,8.064,8,121,438068874,-52863062,182,8.064,18.0,2024-03-01 15:37:01,14.600000000000023,14.600000000000023,0.0,9.0,0.0,172.0
,84,11,747.55,8.064,8,120,438068278,-52862243,152,8.064,18.0,2024-03-01 15:37:02,14.600000000000023,14.600000000000023,0.0,9.0,0.0,172.0
,86,11,756.15,8.057,8,124,438067609,-52861448,150,8.057,18.0,2024-03-01 15:37:03,14.600000000000023,14.600000000000023,0.0,9.0,0.0,175.0
,86,12,764.79,8.056,9,123,438066962,-52860598,140,8.056,18.0,2024-03-01 15:37:04,14.600000000000023,14.600000000000023,0.0,9.0,0.0,176.0
,87,12,772.89,8.014,10,122,438066365,-52859815,137,8.014,18.0,2024-03-01 15:37:05,14.399999999999977,14.399999999999977,0.0,9.0,0.0,182.0
,0,12,780.91,8.05,9,122,438065813,-52859021,0,8.05,18.0,2024-03-01 15:37:06,14.600000000000023,14.600000000000023,0.0,9.0,0.0,180.0
,0,12,788.18,7.54,9,125,438065228,-52858365,0,7.54,18.0,2024-03-01 15:37:07,14.600000000000023,14.600000000000023,0.0,9.0,0.0,177.0
,49,12,794.57,6.987,10,128,438064756,-52857743,11,6.987,18.0,2024-03-01 15:37:08,14.600000000000023,14.600000000000023,0.0,9.0,0.0,175.0
,88,12,801.38,6.473,10,131,438064260,-52857092,84,6.473,18.0,2024-03-01 15:37:09,14.600000000000023,14.600000000000023,0.0,9.0,0.0,173.0
,86,12,810.48,6.296,10,135,438063686,-52856102,111,6.296,18.0,2024-03-01 15:37:10,14.600000000000023,14.600000000000023,0.0,9.0,0.0,174.0
,0,12,817.76,6.278,10,137,438063169,-52855352,0,6.278,18.0,2024-03-01 15:37:11,14.600000000000023,14.600000000000023,0.0,9.0,0.0,174.0
,0,12,824.26,5.786,15,137,438062826,-52854616,0,5.786,18.0,2024-03-01 15:37:12,14.600000000000023,14.600000000000023,0.0,9.0,0.0,174.0
,47,12,830.69,5.642,16,135,438062628,-52853797,4,5.642,18.0,2024-03-01 15:37:13,14.600000000000023,14.600000000000023,0.0,9.0,0.0,173.0
,79,12,837.09,5.333,15,132,438062603,-52852949,29,5.333,18.0,2024-03-01 15:37:14,14.600000000000023,14.600000000000023,0.0,9.0,0.0,173.0
,80,12,843.92,5.286,15,129,438062801,-52852071,49,5.286,18.0,2024-03-01 15:37:15,14.799999999999955,14.799999999999955,0.0,9.0,0.0,159.0
,80,12,849.61,5.286,14,127,438062791,-52851318,66,5.286,18.0,2024-03-01 15:37:16,14.799999999999955,14.799999999999955,0.0,9.0,0.0,159.0
,0,12,857.68,6.228,14,130,438062785,-52850242,0,6.228,18.0,2024-03-01 15:37:17,14.799999999999955,14.799999999999955,0.0,9.0,0.0,163.0
,0,12,863.48,6.373,13,132,438062667,-52849483,0,6.373,18.0,2024-03-01 15:37:18,14.799999999999955,14.799999999999955,0.0,9.0,0.0,168.0
,0,12,870.33,6.373,13,134,438062254,-52848754,0,6.373,18.0,2024-03-01 15:37:19,14.799999999999955,14.799999999999955,0.0,9.0,0.0,172.0
,86,12,877.89,5.373,12,136,438061561,-52848227,30,5.373,18.0,2024-03-01 15:37:20,14.799999999999955,14.799999999999955,0.0,9.0,0.0,175.0
,86,12,884.25,5.222,12,135,438060919,-52848006,95,5.222,18.0,2024-03-01 15:37:21,14.799999999999955,14.799999999999955,0.0,9.0,0.0,172.0
,85,12,890.74,6.564,12,134,438060199,-52847965,97,6.564,18.0,2024-03-01 15:37:22,14.600000000000023,14.600000000000023,0.0,9.0,0.0,176.0
,80,13,896.91,6.346,12,127,438059550,-52848032,105,6.346,18.0,2024-03-01 15:37:23,14.600000000000023,14.600000000000023,0.0,9.0,0.0,173.0
,28,13,903.32,6.366,11,115,438058909,-52848265,90,6.366,18.0,2024-03-01 15:37:24,14.799999999999955,14.799999999999955,0.0,9.0,0.0,173.0
,0,13,909.13,6.393,11,115,438058270,-52848457,0,6.393,18.0,2024-03-01 15:37:25,14.799999999999955,14.799999999999955,0.0,9.0,0.0,174.0
,0,13,913.35,4.91,11,113,438057870,-52848307,0,4.91,18.0,2024-03-01 15:37:26,14.799999999999955,14.799999999999955,0.0,9.0,0.0,175.0
,0,13,917.17,4.475,10,113,438057467,-52848386,0,4.475,18.0,2024-03-01 15:37:27,14.799999999999955,14.799999999999955,0.0,9.0,0.0,176.0
,26,13,920.4,3.631,10,111,438057217,-52848138,39,3.631,18.0,2024-03-01 15:37:28,14.799999999999955,14.799999999999955,0.0,9.0,0.0,177.0
,38,13,924.85,3.375,9,108,438056872,-52848480,244,3.375,18.0,2024-03-01 15:37:29,14.799999999999955,14.799999999999955,0.0,9.0,0.0,177.0
,47,13,928.9,3.514,9,109,438056467,-52848696,322,3.514,18.0,2024-03-01 15:37:30,14.600000000000023,14.600000000000023,0.0,9.0,0.0,178.0
,60,14,933.32,3.954,11,110,438056021,-52848823,318,3.954,18.0,2024-03-01 15:37:31,14.799999999999955,14.799999999999955,0.0,9.0,0.0,166.0
,81,14,939.08,4.392,11,111,438055405,-52848874,244,4.392,18.0,2024-03-01 15:37:32,14.799999999999955,14.799999999999955,0.0,9.0,0.0,162.0
,78,14,943.45,4.902,11,112,438054924,-52848949,192,4.902,17.0,2024-03-01 15:37:33,14.799999999999955,14.799999999999955,0.0,9.0,0.0,183.0
,76,14,947.77,4.8,11,114,438054468,-52848854,161,4.8,17.0,2024-03-01 15:37:34,15.0,15.0,0.0,9.0,0.0,172.0
,88,14,950.93,4.692,12,118,438054132,-52848874,151,4.692,17.0,2024-03-01 15:37:35,15.0,15.0,0.0,9.0,0.0,172.0
,82,14,953.43,4.194,15,122,438053854,-52848929,133,4.194,17.0,2024-03-01 15:37:36,15.0,15.0,0.0,9.0,0.0,185.0
,78,15,955.98,3.784,16,125,438053661,-52848727,133,3.784,17.0,2024-03-01 15:37:37,15.0,15.0,0.0,9.0,0.0,173.0
,77,15,958.83,3.724,15,127,438053479,-52848959,147,3.724,17.0,2024-03-01 15:37:38,15.0,15.0,0.0,9.0,0.0,175.0
,75,15,962.76,3.763,15,127,438053217,-52849376,138,3.763,17.0,2024-03-01 15:37:39,15.200000000000045,15.200000000000045,0.0,9.0,0.84,180.0
,74,15,968.6,3.833,14,128,438052904,-52850043,141,3.833,17.0,2024-03-01 15:37:40,15.200000000000045,15.200000000000045,0.0,9.0,1.01,176.0
,74,15,980.66,4.013,14,128,438052426,-52851553,111,4.013,17.0,2024-03-01 15:37:41,15.399999999999977,15.399999999999977,0.0,9.0,1.12,180.0
,70,15,986.99,4.351,13,128,438052325,-52852385,103,4.351,17.0,2024-03-01 15:37:42,15.399999999999977,15.399999999999977,0.0,9.0,1.3,172.0
,82,15,991.18,4.646,13,128,438052318,-52852945,92,4.646,17.0,2024-03-01 15:37:43,15.600000000000023,15.600000000000023,0.0,9.0,1.5,181.0
,82,15,994.95,4.473,12,128,438052318,-52853447,72,4.473,17.0,2024-03-01 15:37:44,15.600000000000023,15.600000000000023,0.0,9.0,1.6,181.0
,0,15,998.67,4.289,12,128,438052160,-52853905,0,4.289,17.0,2024-03-01 15:37:45,15.399999999999977,15.399999999999977,1.0,9.0,1.49,
,0,15,1001.49,4.151,12,128,438051977,-52854193,0,4.151,17.0,2024-03-01 15:37:46,15.399999999999977,15.399999999999977,1.0,9.0,1.15,
,0,15,1002.32,3.626,12,128,438051915,-52854275,0,3.626,17.0,2024-03-01 15:37:47,15.399999999999977,15.399999999999977,1.0,9.0,0.18,
,0,15,1002.41,0.555,12,128,438051908,-52854283,0,0.555,17.0,2024-03-01 15:37:48,15.200000000000045,15.200000000000045,1.0,9.0,0.0,
,0,15,1002.41,0.0,11,112,438051908,-52854283,0,0.0,17.0,2024-03-01 15:37:49,15.200000000000045,15.200000000000045,1.0,9.0,0.0,
,0,15,1002.41,0.0,11,114,438051908,-52854283,0,0.0,17.0,2024-03-01 15:37:50,15.200000000000045,15.200000000000045,1.0,9.0,0.0,
,0,15,1002.41,0.0,11,116,438051908,-52854283,0,0.0,17.0,2024-03-01 15:37:51,15.200000000000045,15.200000000000045,1.0,9.0,0.0,
,0,15,1002.41,0.0,11,117,438051908,-52854283,0,0.0,17.0,2024-03-01 15:37:52,15.200000000000045,15.200000000000045,1.0,9.0,0.0,
,0,15,1002.41,0.898,10,104,438051748,-52854233,0,0.898,17.0,2024-03-01 15:38:20,15.200000000000045,15.200000000000045,1.0,9.0,0.0,
,0,15,1004.29,2.013,9,107,438051495,-52854241,0,2.013,17.0,2024-03-01 15:38:21,15.200000000000045,15.200000000000045,1.0,9.0,0.0,
,82,15,1007.15,2.598,9,110,438051184,-52854277,61,2.598,17.0,2024-03-01 15:38:22,15.399999999999977,15.399999999999977,1.0,9.0,0.0,184.0
,91,16,1010.6,3.059,9,109,438050828,-52854336,285,3.059,17.0,2024-03-01 15:38:23,15.399999999999977,15.399999999999977,1.0,9.0,0.0,184.0
,86,16,1014.32,3.232,8,111,438050424,-52854413,293,3.232,17.0,2024-03-01 15:38:24,15.399999999999977,15.399999999999977,1.0,9.0,0.0,182.0
,84,16,1018.22,3.524,8,111,438050015,-52854493,208,3.524,17.0,2024-03-01 15:38:25,15.399999999999977,15.399999999999977,1.0,9.0,0.0,166.0
,90,16,1022.64,4.194,8,110,438049566,-52854587,182,4.194,17.0,2024-03-01 15:38:26,15.399999999999977,15.399999999999977,1.0,9.0,0.0,153.0
,86,17,1027.4,4.463,8,109,438049034,-52854621,162,4.463,17.0,2024-03-01 15:38:27,15.399999999999977,15.399999999999977,1.0,9.0,0.0,179.0
,90,17,1032.37,4.778,7,110,438048530,-52854539,147,4.778,17.0,2024-03-01 15:38:28,15.399999999999977,15.399999999999977,1.0,9.0,0.0,182.0
