cadence,calories,heart_rate,timestamp,battery_soc,power,temperature,left_right_balance,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,ascent,descent,enhanced_altitude,grade
0,0,106,2024-02-12 15:12:14,,,,,,,,,,,,,,,
0,0,105,2024-02-12 15:12:15,98.0,0.0,,,,,,,,,,,,,
0,0,104,2024-02-12 15:12:16,,0.0,,,,,,,,,,,,,
0,0,104,2024-02-12 15:12:17,,0.0,,,,,,,,,,,,,
0,0,106,2024-02-12 15:12:18,,0.0,,,,,,,,,,,,,
0,0,102,2024-02-12 15:12:19,,0.0,17.0,,,,,,,,,,,,
0,0,104,2024-02-12 15:12:20,,0.0,17.0,,,,,,,,,,,,
0,0,106,2024-02-12 15:12:21,,0.0,17.0,,,,,,,,,,,,
0,0,106,2024-02-12 15:12:22,,0.0,17.0,,,,,,,,,,,,
0,0,104,2024-02-12 15:12:23,,0.0,17.0,,,,,,,,,,,,
74,0,102,2024-02-12 15:12:24,,26.0,17.0,193.0,,,,,,,,,,,
85,0,102,2024-02-12 15:12:25,,101.0,17.0,162.0,,,,,,,,,,,
79,0,102,2024-02-12 15:12:26,,135.0,17.0,170.0,,,,,,,,,,,
76,0,103,2024-02-12 15:12:27,,111.0,17.0,167.0,,,,,,,,,,,
86,0,104,2024-02-12 15:12:28,,94.0,17.0,170.0,,,,,,,,,,,
86,0,103,2024-02-12 15:12:29,,71.0,17.0,170.0,,,,,,,,,,,
0,0,103,2024-02-12 15:12:30,,0.0,17.0,170.0,,,,,,,,,,,
0,0,99,2024-02-12 15:12:31,,0.0,17.0,170.0,,,,,,,,,,,
0,0,97,2024-02-12 15:12:32,,0.0,17.0,171.0,,,,,,,,,,,
87,0,95,2024-02-12 15:12:33,,39.0,17.0,171.0,,,,,,,,,,,
91,0,95,2024-02-12 15:12:34,,95.0,17.0,172.0,,,,,,,,,,,
91,0,97,2024-02-12 15:12:35,,93.0,17.0,172.0,,,,,,,,,,,
0,0,97,2024-02-12 15:12:36,,0.0,18.0,172.0,,,,,,,,,,,
0,0,97,2024-02-12 15:12:37,,0.0,18.0,171.0,,,,,,,,,,,
0,0,97,2024-02-12 15:12:38,,0.0,18.0,171.0,,,,,,,,,,,
0,0,96,2024-02-12 15:12:39,,0.0,18.0,171.0,,,,,,,,,,,
0,0,96,2024-02-12 15:12:40,,0.0,18.0,170.0,0.0,0.0,250.0,438130825.0,-52883035.0,0.0,,,,,
80,0,102,2024-02-12 15:12:53,,229.0,18.0,193.0,0.0,1.583,250.0,438127744.0,-52884255.0,1.583,,,,,
86,0,101,2024-02-12 15:12:54,,200.0,18.0,171.0,2.23,4.194,250.0,438127225.0,-52884099.0,4.194,,,,,
92,1,101,2024-02-12 15:12:55,,206.0,18.0,177.0,8.05,5.266,250.0,438126679.0,-52883787.0,5.266,,,,,
39,1,102,2024-02-12 15:12:56,,147.0,18.0,177.0,15.33,7.25,250.0,438126096.0,-52883791.0,7.25,,,,,
0,1,103,2024-02-12 15:12:57,,0.0,18.0,177.0,25.95,11.829,250.0,438125432.0,-52884939.0,11.829,,,,,
0,1,104,2024-02-12 15:12:58,,0.0,18.0,177.0,37.7,15.314,249.0,438124691.0,-52886142.0,15.314,,,,,
0,1,108,2024-02-12 15:12:59,,0.0,18.0,177.0,46.38,11.893,245.0,438123915.0,-52886774.0,11.893,,,,,
0,1,108,2024-02-12 15:13:00,,0.0,18.0,178.0,52.21,7.274,241.0,438123343.0,-52887091.0,7.274,,,,,
0,1,109,2024-02-12 15:13:01,,0.0,18.0,178.0,56.13,7.238,239.0,438122917.0,-52887118.0,7.238,,,,,
0,1,110,2024-02-12 15:13:02,,0.0,18.0,178.0,61.05,6.998,238.0,438122439.0,-52886984.0,6.998,,,,,
81,1,109,2024-02-12 15:13:03,,20.0,18.0,178.0,70.61,6.924,243.0,438121984.0,-52885920.0,6.924,,,,,
85,1,112,2024-02-12 15:13:04,,54.0,18.0,179.0,84.31,9.658,250.0,438121609.0,-52884152.0,9.658,,,,,
87,1,112,2024-02-12 15:13:05,,79.0,18.0,170.0,95.65,13.283,250.0,438121263.0,-52882712.0,13.283,,,,,
87,1,112,2024-02-12 15:13:06,,89.0,18.0,171.0,105.44,13.492,250.0,438120819.0,-52881524.0,13.492,,,,,
87,1,112,2024-02-12 15:13:07,,92.0,18.0,161.0,113.31,13.177,250.0,438120417.0,-52880590.0,13.177,,,,,
87,1,112,2024-02-12 15:13:08,,95.0,18.0,178.0,123.31,12.722,250.0,438120041.0,-52879346.0,12.722,,,,,
90,1,112,2024-02-12 15:13:09,,96.0,18.0,169.0,133.89,10.967,250.0,438119656.0,-52878040.0,10.967,,,,,
88,1,112,2024-02-12 15:13:10,,91.0,18.0,167.0,141.4,7.174,250.0,438119224.0,-52877205.0,7.174,,,,,
93,2,112,2024-02-12 15:13:11,,93.0,18.0,156.0,148.04,6.155,250.0,438118719.0,-52876891.0,6.155,,,,,
0,2,112,2024-02-12 15:13:12,,0.0,18.0,158.0,152.99,7.056,250.0,438118212.0,-52877097.0,7.056,,,,,
0,2,112,2024-02-12 15:13:13,,0.0,18.0,162.0,156.61,6.214,250.0,438117843.0,-52877079.0,6.214,,,,,
0,2,112,2024-02-12 15:13:14,,0.0,18.0,166.0,159.88,5.311,250.0,438117503.0,-52876964.0,5.311,,,,,
0,2,112,2024-02-12 15:13:15,,0.0,18.0,170.0,166.74,4.812,250.0,438117118.0,-52877550.0,4.812,,,,,
22,2,112,2024-02-12 15:13:16,,10.0,18.0,173.0,179.74,4.969,250.0,438116667.0,-52879197.0,4.969,,,,,
83,2,112,2024-02-12 15:13:17,,52.0,18.0,176.0,191.85,5.453,250.0,438116100.0,-52880578.0,5.453,,,,,
74,2,112,2024-02-12 15:13:18,,64.0,18.0,,199.36,5.366,250.0,438115463.0,-52881173.0,5.366,,,,,
0,2,112,2024-02-12 15:13:19,,0.0,18.0,,205.27,5.577,250.0,438114894.0,-52881529.0,5.577,,,,,
0,2,112,2024-02-12 15:13:20,,0.0,18.0,,219.53,6.328,244.0,438114350.0,-52880105.0,6.328,,,,,
0,2,112,2024-02-12 15:13:21,,0.0,18.0,,234.85,6.535,227.0,438112260.0,-52878673.0,6.535,,,,,
0,2,112,2024-02-12 15:13:22,,0.0,18.0,,238.48,6.781,206.0,438108418.0,-52879429.0,6.781,,,,,
0,2,111,2024-02-12 15:13:23,,0.0,18.0,,241.66,4.687,186.0,438106213.0,-52879864.0,4.687,,,,,
0,2,92,2024-02-12 15:13:24,,0.0,18.0,,244.61,1.84,168.0,438105982.0,-52880079.0,1.84,,,,,
0,2,92,2024-02-12 15:13:25,,0.0,18.0,,248.09,3.388,153.0,438105842.0,-52880515.0,3.388,,,,,
0,2,89,2024-02-12 15:13:26,,0.0,18.0,,250.42,5.161,138.0,438105772.0,-52880808.0,5.161,,,,,
0,2,89,2024-02-12 15:13:27,,0.0,18.0,,250.86,2.621,126.0,438105748.0,-52880850.0,2.621,,,,,
0,2,89,2024-02-12 15:13:28,,0.0,18.0,,250.86,0.0,114.0,438105748.0,-52880850.0,0.0,,,,,
0,2,90,2024-02-12 15:13:29,,0.0,18.0,,250.86,0.0,104.0,438105748.0,-52880850.0,0.0,,,,,
0,2,92,2024-02-12 15:13:30,,0.0,18.0,,250.86,0.0,95.0,438105748.0,-52880850.0,0.0,,,,,
0,2,94,2024-02-12 15:13:31,,0.0,18.0,,250.86,0.0,86.0,438105748.0,-52880850.0,0.0,,,,,
0,2,80,2024-02-12 15:14:24,,0.0,18.0,,250.86,0.729,12.0,438106249.0,-52882523.0,0.729,23.0,0.0,0.0,23.0,0.0
0,2,81,2024-02-12 15:14:25,,0.0,18.0,,252.1,1.78,12.0,438106107.0,-52882531.0,1.78,23.0,0.0,0.0,23.0,0.0
55,2,86,2024-02-12 15:14:26,,68.0,18.0,219.0,254.99,2.191,13.0,438105787.0,-52882568.0,2.191,23.0,0.0,0.0,23.0,0.0
51,2,90,2024-02-12 15:14:27,,118.0,18.0,219.0,257.87,2.652,13.0,438105470.0,-52882610.0,2.652,23.0,0.0,0.0,23.0,0.0
71,2,89,2024-02-12 15:14:28,,201.0,18.0,170.0,260.95,2.865,13.0,438105151.0,-52882673.0,2.865,22.799999999999955,0.0,0.0,22.799999999999955,0.0
78,2,91,2024-02-12 15:14:29,,260.0,18.0,174.0,264.63,2.868,12.0,438104790.0,-52882847.0,2.868,22.799999999999955,0.0,0.0,22.799999999999955,0.0
84,3,93,2024-02-12 15:14:30,,292.0,18.0,163.0,267.87,2.707,12.0,438104463.0,-52883032.0,2.707,23.0,0.0,0.0,23.0,0.0
88,3,97,2024-02-12 15:14:31,,311.0,18.0,179.0,270.13,2.219,11.0,438104236.0,-52883133.0,2.219,23.0,0.0,0.0,23.0,0.0
90,3,97,2024-02-12 15:14:32,,275.0,18.0,173.0,272.49,2.141,11.0,438103989.0,-52883213.0,2.141,23.0,0.0,0.0,23.0,0.0
90,4,100,2024-02-12 15:14:33,,271.0,18.0,171.0,275.47,2.528,12.0,438103675.0,-52883292.0,2.528,22.799999999999955,0.0,0.0,22.799999999999955,0.0
91,4,101,2024-02-12 15:14:34,,228.0,18.0,173.0,279.82,2.709,13.0,438103230.0,-52883425.0,2.709,22.799999999999955,0.0,0.0,22.799999999999955,0.0
94,4,106,2024-02-12 15:14:35,,195.0,18.0,176.0,285.39,3.917,14.0,438102662.0,-52883614.0,3.917,22.799999999999955,0.0,0.0,22.799999999999955,0.0
87,4,105,2024-02-12 15:14:36,,261.0,18.0,172.0,291.86,5.172,14.0,438101968.0,-52883765.0,5.172,22.799999999999955,0.0,0.0,22.799999999999955,0.0
87,5,104,2024-02-12 15:14:37,,336.0,18.0,172.0,300.04,5.572,14.0,438101090.0,-52883842.0,5.572,22.799999999999955,0.0,0.0,22.799999999999955,0.0
91,5,109,2024-02-12 15:14:38,,316.0,18.0,172.0,308.59,6.107,13.0,438100175.0,-52883880.0,6.107,22.799999999999955,0.0,0.0,22.799999999999955,0.0
94,5,112,2024-02-12 15:14:39,,269.0,18.0,177.0,316.57,6.499,13.0,438099330.0,-52883921.0,6.499,22.799999999999955,0.0,0.0,22.799999999999955,0.0
92,5,114,2024-02-12 15:14:40,,228.0,18.0,180.0,324.92,6.565,13.0,438098431.0,-52883969.0,6.565,22.799999999999955,0.0,0.0,22.799999999999955,0.0
96,6,114,2024-02-12 15:14:41,,215.0,18.0,178.0,333.0,6.498,13.0,438097552.0,-52884039.0,6.498,22.799999999999955,0.0,0.0,22.799999999999955,0.0
94,6,115,2024-02-12 15:14:42,,189.0,18.0,180.0,340.43,6.559,12.0,438096764.0,-52884116.0,6.559,22.799999999999955,0.0,0.0,22.799999999999955,0.0
85,6,115,2024-02-12 15:14:43,,174.0,18.0,194.0,348.98,6.591,12.0,438095858.0,-52884261.0,6.591,22.799999999999955,0.0,0.0,22.799999999999955,0.0
86,6,115,2024-02-12 15:14:44,,276.0,18.0,171.0,356.89,6.849,11.0,438095001.0,-52884390.0,6.849,23.0,0.0,0.0,23.0,0.0
87,7,115,2024-02-12 15:14:45,,353.0,18.0,177.0,364.54,6.844,11.0,438094171.0,-52884366.0,6.844,22.799999999999955,0.0,0.0,22.799999999999955,0.0
87,7,115,2024-02-12 15:14:46,,339.0,18.0,175.0,374.54,7.018,11.0,438093116.0,-52884231.0,7.018,22.799999999999955,0.0,0.0,22.799999999999955,0.0
90,7,115,2024-02-12 15:14:47,,313.0,18.0,174.0,385.69,6.936,10.0,438091931.0,-52884141.0,6.936,22.799999999999955,0.0,0.0,22.799999999999955,0.0
93,8,115,2024-02-12 15:14:48,,290.0,18.0,166.0,395.47,7.064,10.0,438090870.0,-52884132.0,7.064,22.799999999999955,0.0,0.0,22.799999999999955,0.0
91,8,115,2024-02-12 15:14:49,,243.0,18.0,177.0,404.42,7.109,10.0,438089902.0,-52884156.0,7.109,22.799999999999955,0.0,0.0,22.799999999999955,0.0
90,8,115,2024-02-12 15:14:50,,186.0,18.0,173.0,412.81,7.17,10.0,438089015.0,-52884238.0,7.17,22.799999999999955,0.0,0.0,22.799999999999955,0.0
88,8,115,2024-02-12 15:14:51,,169.0,18.0,172.0,419.71,7.282,10.0,438088272.0,-52884333.0,7.282,22.799999999999955,0.0,0.0,22.799999999999955,0.0
91,8,115,2024-02-12 15:14:52,,155.0,18.0,174.0,427.43,7.417,10.0,438087453.0,-52884455.0,7.417,22.799999999999955,0.0,0.0,22.799999999999955,0.0
90,8,115,2024-02-12 15:14:53,,144.0,18.0,166.0,435.88,7.417,10.0,438086553.0,-52884554.0,7.417,22.799999999999955,0.0,0.0,22.799999999999955,0.0
91,9,115,2024-02-12 15:14:54,,149.0,18.0,172.0,444.73,7.47,10.0,438085593.0,-52884593.0,7.47,23.0,0.0,0.0,23.0,0.0
40,9,115,2024-02-12 15:14:55,,111.0,18.0,139.0,452.24,7.536,9.0,438084783.0,-52884571.0,7.536,23.200000000000045,0.0,0.0,23.200000000000045,0.0
40,9,116,2024-02-12 15:14:56,,69.0,18.0,139.0,457.16,7.372,9.0,438084261.0,-52884508.0,7.372,23.200000000000045,0.0,0.0,23.200000000000045,0.0
33,9,132,2024-02-12 15:14:57,,25.0,18.0,204.0,460.89,6.686,9.0,438083862.0,-52884386.0,6.686,22.799999999999955,0.0,0.0,22.799999999999955,0.0
7,9,131,2024-02-12 15:14:58,,4.0,18.0,,465.23,5.47,8.0,438083401.0,-52884314.0,5.47,22.600000000000023,0.0,0.0,22.600000000000023,0.0
0,9,130,2024-02-12 15:14:59,,0.0,18.0,,468.55,4.617,8.0,438083052.0,-52884274.0,4.617,22.399999999999977,0.0,0.0,22.399999999999977,0.0
0,9,129,2024-02-12 15:15:00,,0.0,18.0,,470.82,4.263,8.0,438082821.0,-52884270.0,4.263,22.399999999999977,0.0,0.0,22.399999999999977,0.0
0,9,127,2024-02-12 15:15:01,,0.0,18.0,,471.87,2.201,8.0,438082679.0,-52884292.0,2.201,22.200000000000045,0.0,0.0,22.200000000000045,-0.36
0,9,126,2024-02-12 15:15:02,,0.0,18.0,,471.87,0.0,11.0,438082628.0,-52884292.0,0.0,22.200000000000045,0.0,0.0,22.200000000000045,-1.11
0,9,125,2024-02-12 15:15:03,,0.0,18.0,,471.87,0.0,13.0,438082628.0,-52884292.0,0.0,22.200000000000045,0.0,0.0,22.200000000000045,0.0
0,9,124,2024-02-12 15:15:04,,0.0,18.0,,471.87,0.0,13.0,438082628.0,-52884292.0,0.0,22.0,0.0,0.0,22.0,0.0
0,9,122,2024-02-12 15:15:05,,0.0,18.0,,471.87,0.0,13.0,438082628.0,-52884292.0,0.0,22.0,0.0,0.0,22.0,0.0
78,9,92,2024-02-12 15:15:47,,177.0,19.0,170.0,471.87,1.129,10.0,438082460.0,-52884282.0,1.129,22.200000000000045,0.0,0.0,22.200000000000045,0.0
77,9,96,2024-02-12 15:15:48,,421.0,19.0,170.0,473.66,3.079,10.0,438082126.0,-52884216.0,3.079,22.0,0.0,0.0,22.0,0.0
94,9,97,2024-02-12 15:15:49,,451.0,19.0,177.0,478.11,3.936,10.0,438081676.0,-52884061.0,3.936,22.0,0.0,0.0,22.0,0.0
83,10,98,2024-02-12 15:15:50,,368.0,19.0,199.0,483.28,4.615,9.0,438081176.0,-52883791.0,4.615,21.600000000000023,0.0,0.0,21.600000000000023,0.0
95,10,96,2024-02-12 15:15:51,,307.0,19.0,160.0,489.16,5.469,9.0,438080655.0,-52883354.0,5.469,21.399999999999977,0.0,0.0,21.399999999999977,0.0
95,10,98,2024-02-12 15:15:52,,276.0,19.0,181.0,495.72,5.786,10.0,438080127.0,-52882771.0,5.786,21.399999999999977,0.0,0.0,21.399999999999977,0.0
90,10,101,2024-02-12 15:15:53,,213.0,19.0,178.0,502.17,5.932,11.0,438079668.0,-52882116.0,5.932,21.200000000000045,0.0,0.0,21.200000000000045,0.0
105,11,101,2024-02-12 15:15:54,,191.0,19.0,151.0,508.42,6.111,11.0,438079281.0,-52881443.0,6.111,21.0,0.0,0.0,21.0,0.0
80,11,103,2024-02-12 15:15:55,,204.0,19.0,181.0,514.9,6.275,11.0,438078896.0,-52880722.0,6.275,20.799999999999955,0.0,0.0,20.799999999999955,-0.49
86,11,104,2024-02-12 15:15:56,,204.0,19.0,168.0,521.76,6.481,11.0,438078507.0,-52879939.0,6.481,20.799999999999955,0.0,2.0,20.799999999999955,-3.02
91,11,104,2024-02-12 15:15:57,,204.0,19.0,168.0,528.62,6.308,10.0,438078163.0,-52879126.0,6.308,20.600000000000023,0.0,2.0,20.600000000000023,-2.72
88,11,105,2024-02-12 15:15:58,,166.0,19.0,178.0,535.65,6.092,10.0,438077825.0,-52878292.0,6.092,20.399999999999977,0.0,2.0,20.399999999999977,-2.42
90,12,113,2024-02-12 15:15:59,,129.0,19.0,172.0,543.02,6.092,10.0,438077440.0,-52877441.0,6.092,20.399999999999977,0.0,2.0,20.399999999999977,-2.11
90,12,113,2024-02-12 15:16:00,,125.0,19.0,171.0,550.89,6.726,10.0,438077010.0,-52876539.0,6.726,20.200000000000045,0.0,2.0,20.200000000000045,-1.92
91,12,112,2024-02-12 15:16:01,,128.0,19.0,165.0,559.06,7.519,9.0,438076535.0,-52875622.0,7.519,20.200000000000045,0.0,2.0,20.200000000000045,-1.75
83,12,112,2024-02-12 15:16:02,,123.0,19.0,170.0,567.1,7.458,9.0,438076034.0,-52874743.0,7.458,20.0,0.0,2.0,20.0,-1.62
70,12,120,2024-02-12 15:16:03,,106.0,19.0,187.0,574.87,7.372,9.0,438075535.0,-52873900.0,7.372,20.0,0.0,2.0,20.0,-1.56
90,12,120,2024-02-12 15:16:04,,99.0,19.0,165.0,583.46,7.275,9.0,438074965.0,-52872984.0,7.275,19.799999999999955,0.0,2.0,19.799999999999955,-1.55
95,12,121,2024-02-12 15:16:05,,117.0,19.0,169.0,592.86,7.245,9.0,438074340.0,-52872006.0,7.245,19.600000000000023,0.0,3.0,19.600000000000023,-1.6
92,12,122,2024-02-12 15:16:06,,117.0,19.0,169.0,600.81,7.37,8.0,438073804.0,-52871195.0,7.37,19.399999999999977,0.0,3.0,19.399999999999977,-1.66
94,12,121,2024-02-12 15:16:07,,107.0,19.0,172.0,608.59,7.442,8.0,438073243.0,-52870413.0,7.442,19.200000000000045,0.0,3.0,19.200000000000045,-1.71
82,13,120,2024-02-12 15:16:08,,124.0,19.0,181.0,617.3,7.597,8.0,438072647.0,-52869511.0,7.597,19.200000000000045,0.0,3.0,19.200000000000045,-1.73
82,13,124,2024-02-12 15:16:09,,161.0,19.0,172.0,625.88,7.74,8.0,438072081.0,-52868606.0,7.74,19.200000000000045,0.0,3.0,19.200000000000045,-1.69
84,13,126,2024-02-12 15:16:10,,178.0,19.0,174.0,635.22,7.825,9.0,438071450.0,-52867633.0,7.825,19.0,0.0,3.0,19.0,-1.62
86,13,125,2024-02-12 15:16:11,,173.0,19.0,171.0,644.18,7.861,9.0,438070847.0,-52866705.0,7.861,19.0,0.0,3.0,19.0,-1.47
85,13,125,2024-02-12 15:16:12,,150.0,19.0,160.0,652.25,7.873,9.0,438070286.0,-52865889.0,7.873,19.0,0.0,4.0,19.0,-1.25
38,13,125,2024-02-12 15:16:13,,88.0,19.0,165.0,661.23,7.889,9.0,438069628.0,-52865012.0,7.889,19.0,0.0,4.0,19.0,-0.87
60,13,125,2024-02-12 15:16:14,,30.0,19.0,158.0,669.44,7.864,8.0,438069026.0,-52864211.0,7.864,19.0,0.0,4.0,19.0,0.0
60,13,125,2024-02-12 15:16:15,,4.0,19.0,158.0,676.41,7.136,8.0,438068546.0,-52863508.0,7.136,18.799999999999955,0.0,4.0,18.799999999999955,0.0
0,13,119,2024-02-12 15:16:16,,0.0,19.0,,682.27,5.8,8.0,438068131.0,-52862906.0,5.8,18.799999999999955,0.0,4.0,18.799999999999955,0.0
0,13,119,2024-02-12 15:16:17,,0.0,19.0,,687.2,5.143,8.0,438067807.0,-52862383.0,5.143,18.799999999999955,0.0,4.0,18.799999999999955,0.0
0,13,118,2024-02-12 15:16:18,,0.0,19.0,,691.11,4.927,8.0,438067574.0,-52861950.0,4.927,18.799999999999955,0.0,4.0,18.799999999999955,0.0
0,13,117,2024-02-12 15:16:19,,0.0,19.0,,693.97,4.353,8.0,438067412.0,-52861628.0,4.353,18.600000000000023,0.0,4.0,18.600000000000023,0.0
0,13,116,2024-02-12 15:16:20,,0.0,19.0,,695.65,3.695,8.0,438067296.0,-52861458.0,3.695,18.600000000000023,0.0,4.0,18.600000000000023,0.0
0,13,115,2024-02-12 15:16:21,,0.0,19.0,,696.13,1.974,8.0,438067246.0,-52861423.0,1.974,18.600000000000023,0.0,4.0,18.600000000000023,0.0
0,13,114,2024-02-12 15:16:22,,0.0,19.0,,696.13,0.0,8.0,438067246.0,-52861423.0,0.0,18.600000000000023,0.0,4.0,18.600000000000023,0.0
0,13,114,2024-02-12 15:16:23,,0.0,19.0,,696.13,0.0,8.0,438067246.0,-52861423.0,0.0,18.600000000000023,0.0,4.0,18.600000000000023,0.0
0,13,113,2024-02-12 15:16:24,,0.0,19.0,,696.13,0.0,8.0,438067246.0,-52861423.0,0.0,18.600000000000023,0.0,4.0,18.600000000000023,0.0
0,13,112,2024-02-12 15:16:25,,0.0,19.0,,696.13,0.0,8.0,438067246.0,-52861423.0,0.0,18.600000000000023,0.0,4.0,18.600000000000023,0.0
0,13,97,2024-02-12 15:16:53,,0.0,19.0,,696.13,0.823,11.0,438067119.0,-52861285.0,0.823,18.399999999999977,0.0,4.0,18.399999999999977,0.0
0,13,100,2024-02-12 15:16:54,,0.0,19.0,,697.38,2.03,11.0,438066937.0,-52861070.0,2.03,18.399999999999977,0.0,4.0,18.399999999999977,0.0
0,13,103,2024-02-12 15:16:55,,0.0,19.0,,700.85,2.649,10.0,438066694.0,-52860733.0,2.649,18.600000000000023,0.0,4.0,18.600000000000023,0.0
0,13,107,2024-02-12 15:16:56,,0.0,19.0,173.0,705.66,3.838,10.0,438066336.0,-52860250.0,3.838,18.600000000000023,0.0,4.0,18.600000000000023,0.0
91,14,110,2024-02-12 15:16:57,,502.0,19.0,173.0,711.84,5.51,10.0,438065906.0,-52859624.0,5.51,18.799999999999955,0.0,4.0,18.799999999999955,0.0
92,15,112,2024-02-12 15:16:58,,727.0,19.0,171.0,718.96,6.618,10.0,438065431.0,-52858880.0,6.618,19.0,0.0,4.0,19.0,0.0
100,15,110,2024-02-12 15:16:59,,662.0,19.0,177.0,726.31,6.761,10.0,438064930.0,-52858116.0,6.761,19.0,0.0,4.0,19.0,0.0
103,16,113,2024-02-12 15:17:00,,669.0,19.0,166.0,733.75,6.766,10.0,438064409.0,-52857368.0,6.766,19.0,0.0,4.0,19.0,0.11
91,17,111,2024-02-12 15:17:01,,511.0,19.0,179.0,740.97,6.643,12.0,438063903.0,-52856632.0,6.643,19.0,0.0,4.0,19.0,1.53
93,17,115,2024-02-12 15:17:02,,368.0,19.0,169.0,748.26,6.766,13.0,438063448.0,-52855844.0,6.766,19.0,1.0,4.0,19.0,1.58
98,17,119,2024-02-12 15:17:03,,357.0,19.0,167.0,755.71,7.075,16.0,438063014.0,-52855019.0,7.075,18.799999999999955,1.0,4.0,18.799999999999955,1.09
95,18,117,2024-02-12 15:17:04,,310.0,19.0,173.0,762.61,6.836,17.0,438062624.0,-52854244.0,6.836,18.799999999999955,1.0,4.0,18.799999999999955,0.0
95,18,122,2024-02-12 15:17:05,,221.0,19.0,182.0,768.68,6.068,16.0,438062280.0,-52853548.0,6.068,18.799999999999955,1.0,4.0,18.799999999999955,0.0
24,18,125,2024-02-12 15:17:06,,142.0,19.0,181.0,774.26,5.468,16.0,438062022.0,-52852873.0,5.468,18.799999999999955,1.0,4.0,18.799999999999955,0.0
0,18,128,2024-02-12 15:17:07,,0.0,19.0,177.0,779.27,5.173,16.0,438061881.0,-52852225.0,5.173,18.799999999999955,1.0,4.0,18.799999999999955,0.0
0,18,130,2024-02-12 15:17:08,,0.0,19.0,174.0,784.16,4.741,17.0,438061750.0,-52851591.0,4.741,18.799999999999955,1.0,4.0,18.799999999999955,0.0
0,18,132,2024-02-12 15:17:09,,0.0,19.0,170.0,789.35,4.647,16.0,438061486.0,-52851003.0,4.647,18.799999999999955,1.0,4.0,18.799999999999955,0.0
0,18,133,2024-02-12 15:17:10,,0.0,19.0,167.0,797.2,6.62,15.0,438060901.0,-52850253.0,6.62,18.799999999999955,1.0,4.0,18.799999999999955,0.0
0,18,134,2024-02-12 15:17:11,,0.0,19.0,163.0,805.75,9.111,15.0,438060257.0,-52849451.0,9.111,18.799999999999955,1.0,4.0,18.799999999999955,0.0
0,18,135,2024-02-12 15:17:12,,0.0,19.0,160.0,810.57,7.364,15.0,438059853.0,-52849099.0,7.364,18.799999999999955,1.0,4.0,18.799999999999955,0.0
0,18,136,2024-02-12 15:17:13,,0.0,19.0,156.0,815.06,4.204,15.0,438059399.0,-52848905.0,4.204,18.799999999999955,1.0,4.0,18.799999999999955,0.0
0,18,136,2024-02-12 15:17:14,,0.0,19.0,153.0,818.92,3.035,15.0,438058984.0,-52848826.0,3.035,18.600000000000023,1.0,4.0,18.600000000000023,0.0
89,18,136,2024-02-12 15:17:15,,79.0,19.0,149.0,822.4,3.103,15.0,438058599.0,-52848847.0,3.103,18.600000000000023,1.0,4.0,18.600000000000023,0.0
92,18,137,2024-02-12 15:17:16,,198.0,19.0,153.0,826.37,3.3,14.0,438058169.0,-52848884.0,3.3,18.600000000000023,1.0,4.0,18.600000000000023,0.0
85,18,138,2024-02-12 15:17:17,,260.0,19.0,180.0,830.22,3.547,14.0,438057755.0,-52848944.0,3.547,18.600000000000023,1.0,4.0,18.600000000000023,0.0
85,19,138,2024-02-12 15:17:18,,246.0,19.0,176.0,834.11,3.732,14.0,438057350.0,-52849021.0,3.732,18.600000000000023,1.0,4.0,18.600000000000023,0.0
87,19,139,2024-02-12 15:17:19,,230.0,19.0,173.0,838.82,4.133,14.0,438056859.0,-52849138.0,4.133,18.799999999999955,1.0,4.0,18.799999999999955,0.0
90,19,139,2024-02-12 15:17:20,,192.0,19.0,164.0,843.8,4.561,13.0,438056334.0,-52849224.0,4.561,18.799999999999955,1.0,4.0,18.799999999999955,0.0
88,19,140,2024-02-12 15:17:21,,134.0,19.0,173.0,848.5,4.907,12.0,438055828.0,-52849280.0,4.907,19.0,1.0,4.0,19.0,0.0
90,19,140,2024-02-12 15:17:22,,96.0,19.0,170.0,853.23,4.991,12.0,438055328.0,-52849324.0,4.991,19.200000000000045,1.0,4.0,19.200000000000045,0.05
0,19,141,2024-02-12 15:17:23,,0.0,19.0,,858.16,4.981,12.0,438054807.0,-52849216.0,4.981,19.200000000000045,1.0,4.0,19.200000000000045,1.48
0,19,141,2024-02-12 15:17:24,,0.0,19.0,,862.98,4.643,11.0,438054300.0,-52849070.0,4.643,19.200000000000045,1.0,4.0,19.200000000000045,1.79
0,19,141,2024-02-12 15:17:25,,0.0,19.0,,866.97,3.738,11.0,438053886.0,-52849081.0,3.738,19.200000000000045,1.0,4.0,19.200000000000045,1.82
0,19,141,2024-02-12 15:17:26,,0.0,19.0,,870.34,3.057,11.0,438053543.0,-52849223.0,3.057,19.200000000000045,1.0,4.0,19.200000000000045,1.59
0,19,141,2024-02-12 15:17:27,,0.0,19.0,,873.79,2.704,10.0,438053263.0,-52849501.0,2.704,19.0,1.0,4.0,19.0,1.17
0,19,140,2024-02-12 15:17:28,,0.0,19.0,,876.2,2.018,10.0,438053097.0,-52849745.0,2.018,19.0,1.0,4.0,19.0,0.0
0,19,139,2024-02-12 15:17:29,,0.0,19.0,,876.73,0.871,10.0,438053046.0,-52849789.0,0.871,19.0,1.0,4.0,19.0,0.0
