calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,battery_soc,temperature,altitude,enhanced_altitude,ascent,descent,grade
0,0.0,0.0,12,97,438134283,-52893975,0.0,2023-05-09 17:19:09,,,,,,,
0,1.64,0.846,12,97,438134385,-52894152,0.846,2023-05-09 17:19:10,90.0,,,,,,
0,3.18,1.199,12,98,438134453,-52894341,1.199,2023-05-09 17:19:11,,,,,,,
0,4.99,1.39,12,98,438134343,-52894512,1.39,2023-05-09 17:19:12,,22.0,,,,,
0,7.88,2.235,12,98,438134405,-52894812,2.235,2023-05-09 17:19:13,,22.0,,,,,
0,12.41,2.611,11,99,438134750,-52895219,2.611,2023-05-09 17:19:14,,22.0,,,,,
0,17.21,2.784,11,99,438135008,-52895753,2.784,2023-05-09 17:19:15,,22.0,,,,,
0,20.36,3.079,11,99,438135090,-52896159,3.079,2023-05-09 17:19:16,,22.0,,,,,
0,23.52,3.214,11,100,438135071,-52896577,3.214,2023-05-09 17:19:17,,22.0,,,,,
1,26.64,3.225,11,100,438135090,-52896993,3.225,2023-05-09 17:19:18,,22.0,,,,,
1,30.07,3.458,12,101,438135199,-52897420,3.458,2023-05-09 17:19:19,,22.0,,,,,
1,33.45,3.556,12,101,438135272,-52897855,3.556,2023-05-09 17:19:20,,22.0,,,,,
1,36.87,3.334,12,102,438135091,-52898210,3.334,2023-05-09 17:19:21,,22.0,,,,,
1,40.35,3.284,11,103,438134946,-52898625,3.284,2023-05-09 17:19:22,,22.0,,,,,
1,45.53,3.331,11,104,438135241,-52899180,3.331,2023-05-09 17:19:23,,22.0,,,,,
1,50.55,3.573,11,103,438135503,-52899764,3.573,2023-05-09 17:19:24,,22.0,,,,,
1,55.34,3.88,10,102,438135558,-52900392,3.88,2023-05-09 17:19:25,,22.0,,,,,
2,60.56,4.221,10,99,438135558,-52901089,4.221,2023-05-09 17:19:26,,22.0,,,,,
2,64.89,4.511,10,98,438135590,-52901664,4.511,2023-05-09 17:19:27,,22.0,,,,,
2,67.47,4.363,10,95,438135736,-52901924,4.363,2023-05-09 17:19:28,,22.0,,,,,
2,69.46,4.12,10,95,438135945,-52901968,4.12,2023-05-09 17:19:29,,22.0,,,,,
2,72.06,3.843,9,95,438136203,-52901896,3.843,2023-05-09 17:19:30,,22.0,,,,,
2,75.11,3.636,9,95,438136485,-52901720,3.636,2023-05-09 17:19:31,,22.0,,,,,
2,78.74,3.46,9,96,438136853,-52901613,3.46,2023-05-09 17:19:32,,22.0,,,,,
2,83.09,3.744,9,96,438137319,-52901576,3.744,2023-05-09 17:19:33,,22.0,,,,,
3,87.74,4.202,9,97,438137821,-52901541,4.202,2023-05-09 17:19:34,,22.0,,,,,
3,92.58,4.534,9,97,438138352,-52901641,4.534,2023-05-09 17:19:35,,22.0,,,,,
3,96.45,4.726,9,98,438138748,-52901776,4.726,2023-05-09 17:19:36,,22.0,,,,,
3,99.26,4.207,9,99,438139033,-52901751,4.207,2023-05-09 17:19:37,89.0,22.0,,,,,
3,101.78,3.656,11,101,438139268,-52901588,3.656,2023-05-09 17:19:38,,22.0,,,,,
3,104.59,3.324,13,102,438139531,-52901375,3.324,2023-05-09 17:19:39,,22.0,,,,,
3,107.03,3.069,15,102,438139768,-52901214,3.069,2023-05-09 17:19:40,,22.0,,,,,
3,109.54,2.928,16,103,438139968,-52901027,2.928,2023-05-09 17:19:41,,22.0,,,,,
4,110.23,0.787,15,105,438140117,-52900785,0.787,2023-05-09 17:19:42,,22.0,,,,,
4,111.36,0.895,15,105,438140252,-52900631,0.895,2023-05-09 17:19:43,,22.0,,,,,
4,113.57,1.25,15,106,438140450,-52900485,1.25,2023-05-09 17:19:44,,22.0,,,,,
4,116.18,1.25,14,106,438140709,-52900382,1.25,2023-05-09 17:19:45,,22.0,,,,,
4,118.56,1.454,14,107,438140986,-52900370,1.454,2023-05-09 17:19:46,,22.0,,,,,
4,121.23,1.536,14,108,438141197,-52900594,1.536,2023-05-09 17:19:47,,22.0,,,,,
4,123.8,1.839,14,109,438141343,-52900874,1.839,2023-05-09 17:19:48,,22.0,,,,,
5,126.47,1.964,14,110,438141480,-52901181,1.964,2023-05-09 17:19:49,,22.0,,,,,
5,130.09,2.255,14,110,438141650,-52901613,2.255,2023-05-09 17:19:50,,22.0,,,,,
5,134.7,2.709,14,110,438141901,-52902141,2.709,2023-05-09 17:19:51,,22.0,,,,,
5,139.57,2.833,13,111,438142170,-52902696,2.833,2023-05-09 17:19:52,,22.0,,,,,
5,145.48,2.774,13,111,438142572,-52903315,2.774,2023-05-09 17:19:53,,22.0,,,,,
5,149.84,2.495,13,111,438142834,-52903798,2.495,2023-05-09 17:19:54,,22.0,,,,,
5,153.79,2.518,13,111,438143049,-52904258,2.518,2023-05-09 17:19:55,,22.0,,,,,
6,157.49,2.564,13,111,438143241,-52904688,2.564,2023-05-09 17:19:56,,22.0,,,,,
6,161.05,3.56,13,111,438143391,-52905121,3.56,2023-05-09 17:19:57,,22.0,,,,,
6,165.64,3.9,13,111,438143598,-52905671,3.9,2023-05-09 17:19:58,,22.0,29.399999999999977,29.399999999999977,,,
6,169.26,3.74,13,111,438143853,-52906051,3.74,2023-05-09 17:19:59,,22.0,29.399999999999977,29.399999999999977,0.0,0.0,0.0
6,171.26,3.59,13,111,438143932,-52906282,3.59,2023-05-09 17:20:00,,22.0,29.399999999999977,29.399999999999977,0.0,0.0,0.0
6,173.36,3.333,13,111,438144094,-52906468,3.333,2023-05-09 17:20:01,,22.0,29.399999999999977,29.399999999999977,0.0,0.0,0.0
7,175.19,3.087,12,112,438144127,-52906677,3.087,2023-05-09 17:20:02,,22.0,29.399999999999977,29.399999999999977,0.0,0.0,0.0
7,178.17,2.906,12,112,438144050,-52907058,2.906,2023-05-09 17:20:03,,22.0,29.399999999999977,29.399999999999977,0.0,0.0,0.0
7,182.13,3.09,13,112,438144056,-52907572,3.09,2023-05-09 17:20:04,,22.0,29.399999999999977,29.399999999999977,0.0,0.0,0.0
7,185.42,3.358,14,111,438144235,-52907948,3.358,2023-05-09 17:20:05,,22.0,29.600000000000023,29.600000000000023,0.0,0.0,0.0
7,188.55,3.37,14,110,438144394,-52908318,3.37,2023-05-09 17:20:06,,22.0,29.600000000000023,29.600000000000023,0.0,0.0,0.0
7,191.88,3.356,14,108,438144432,-52908750,3.356,2023-05-09 17:20:07,,22.0,29.600000000000023,29.600000000000023,0.0,0.0,0.0
7,197.13,3.365,13,108,438144528,-52909441,3.365,2023-05-09 17:20:08,,22.0,29.600000000000023,29.600000000000023,0.0,0.0,0.0
8,203.74,3.752,13,107,438144665,-52910308,3.752,2023-05-09 17:20:09,,22.0,29.799999999999955,29.799999999999955,0.0,0.0,0.74
8,207.72,4.174,13,107,438144801,-52910814,4.174,2023-05-09 17:20:10,,22.0,29.799999999999955,29.799999999999955,0.0,0.0,1.14
8,210.27,4.126,16,107,438144969,-52911067,4.126,2023-05-09 17:20:11,,22.0,29.799999999999955,29.799999999999955,0.0,0.0,1.34
8,212.97,3.927,16,108,438145183,-52911315,3.927,2023-05-09 17:20:12,,22.0,29.799999999999955,29.799999999999955,0.0,0.0,1.44
8,217.33,3.763,16,109,438145315,-52911853,3.763,2023-05-09 17:20:13,,22.0,30.0,30.0,0.0,0.0,1.43
8,221.17,3.622,15,109,438145343,-52912363,3.622,2023-05-09 17:20:14,,22.0,30.0,30.0,0.0,0.0,1.37
9,223.84,3.521,15,109,438145472,-52912656,3.521,2023-05-09 17:20:15,,22.0,30.0,30.0,0.0,0.0,1.32
9,227.75,3.455,14,109,438145651,-52913124,3.455,2023-05-09 17:20:16,,22.0,30.200000000000045,30.200000000000045,0.0,0.0,1.3
9,232.21,3.669,13,109,438145770,-52913704,3.669,2023-05-09 17:20:17,,22.0,30.200000000000045,30.200000000000045,0.0,0.0,1.29
9,236.91,3.978,13,109,438145765,-52914329,3.978,2023-05-09 17:20:18,,22.0,30.200000000000045,30.200000000000045,1.0,0.0,1.31
9,240.05,4.204,12,109,438145816,-52914737,4.204,2023-05-09 17:20:19,,22.0,30.399999999999977,30.399999999999977,1.0,0.0,1.36
9,240.79,1.269,12,108,438145875,-52914874,1.269,2023-05-09 17:20:20,,22.0,30.399999999999977,30.399999999999977,1.0,0.0,1.38
9,240.79,0.0,12,104,438145921,-52914978,0.0,2023-05-09 17:20:21,,22.0,30.399999999999977,30.399999999999977,1.0,0.0,1.36
10,240.79,0.0,12,103,438145934,-52915024,0.0,2023-05-09 17:20:22,,22.0,30.399999999999977,30.399999999999977,1.0,0.0,0.28
10,240.79,0.0,12,102,438145934,-52915029,0.0,2023-05-09 17:20:23,,22.0,30.399999999999977,30.399999999999977,1.0,0.0,0.0
10,240.79,0.0,13,101,438145934,-52915029,0.0,2023-05-09 17:20:24,,22.0,30.399999999999977,30.399999999999977,1.0,0.0,0.0
10,240.79,0.0,13,100,438145967,-52915029,0.0,2023-05-09 17:20:25,,22.0,30.399999999999977,30.399999999999977,1.0,0.0,0.0
10,242.4,1.477,10,84,438145870,-52915448,1.477,2023-05-09 17:21:03,,22.0,30.600000000000023,30.600000000000023,1.0,0.0,0.0
10,244.96,1.575,10,85,438145909,-52915771,1.575,2023-05-09 17:21:04,,22.0,30.600000000000023,30.600000000000023,1.0,0.0,0.0
10,247.56,2.272,10,87,438145998,-52916090,2.272,2023-05-09 17:21:05,,22.0,30.600000000000023,30.600000000000023,1.0,0.0,0.0
10,250.17,2.634,10,87,438146212,-52916293,2.634,2023-05-09 17:21:06,,22.0,30.600000000000023,30.600000000000023,1.0,0.0,0.0
10,253.18,2.667,11,88,438146518,-52916343,2.667,2023-05-09 17:21:07,,22.0,30.799999999999955,30.799999999999955,1.0,0.0,0.0
10,256.31,2.804,11,89,438146863,-52916305,2.804,2023-05-09 17:21:08,,22.0,30.799999999999955,30.799999999999955,1.0,0.0,1.04
11,259.29,2.869,11,90,438147169,-52916232,2.869,2023-05-09 17:21:09,,22.0,31.0,31.0,1.0,0.0,1.75
11,263.14,2.974,12,91,438147570,-52916179,2.974,2023-05-09 17:21:10,,22.0,31.200000000000045,31.200000000000045,1.0,0.0,2.43
11,267.58,2.766,11,93,438148036,-52916065,2.766,2023-05-09 17:21:11,,22.0,31.200000000000045,31.200000000000045,1.0,0.0,2.91
11,271.55,2.751,11,94,438148452,-52915913,2.751,2023-05-09 17:21:12,,22.0,31.399999999999977,31.399999999999977,2.0,0.0,3.32
11,275.44,2.844,11,95,438148858,-52915799,2.844,2023-05-09 17:21:13,,22.0,31.600000000000023,31.600000000000023,2.0,0.0,3.68
11,279.91,2.917,11,95,438149343,-52915683,2.917,2023-05-09 17:21:14,,22.0,31.799999999999955,31.799999999999955,2.0,0.0,3.98
11,284.3,3.513,11,97,438149816,-52915604,3.513,2023-05-09 17:21:15,,22.0,32.0,32.0,2.0,0.0,4.22
11,288.76,3.875,11,98,438150271,-52915500,3.875,2023-05-09 17:21:16,,22.0,32.0,32.0,2.0,0.0,4.46
11,292.93,3.956,11,100,438150721,-52915427,3.956,2023-05-09 17:21:17,,22.0,32.200000000000045,32.200000000000045,2.0,0.0,4.69
12,297.52,4.096,11,102,438151194,-52915540,4.096,2023-05-09 17:21:18,,22.0,32.39999999999998,32.39999999999998,2.0,0.0,4.84
12,302.33,4.277,11,103,438151677,-52915721,4.277,2023-05-09 17:21:19,,23.0,32.60000000000002,32.60000000000002,3.0,0.0,4.78
12,307.84,4.446,10,104,438152240,-52915974,4.446,2023-05-09 17:21:20,,23.0,32.60000000000002,32.60000000000002,3.0,0.0,4.49
12,312.8,4.525,10,106,438152700,-52916296,4.525,2023-05-09 17:21:21,,23.0,32.799999999999955,32.799999999999955,3.0,0.0,4.05
12,318.25,4.57,9,109,438153106,-52916804,4.57,2023-05-09 17:21:22,,23.0,32.799999999999955,32.799999999999955,3.0,0.0,3.54
12,323.57,4.767,9,111,438153485,-52917357,4.767,2023-05-09 17:21:23,,23.0,33.0,33.0,3.0,0.0,3.03
12,328.67,4.902,10,113,438153683,-52917978,4.902,2023-05-09 17:21:24,,23.0,33.0,33.0,3.0,0.0,2.57
13,334.72,4.972,10,115,438153921,-52918729,4.972,2023-05-09 17:21:25,,23.0,33.0,33.0,3.0,0.0,2.16
13,339.89,5.049,10,117,438154125,-52919371,5.049,2023-05-09 17:21:26,,23.0,33.200000000000045,33.200000000000045,3.0,0.0,1.83
13,344.66,5.131,10,119,438154306,-52919965,5.131,2023-05-09 17:21:27,,23.0,33.200000000000045,33.200000000000045,3.0,0.0,1.62
13,349.83,5.256,11,119,438154488,-52920619,5.256,2023-05-09 17:21:28,,23.0,33.39999999999998,33.39999999999998,4.0,0.0,1.51
13,353.36,5.308,12,120,438154602,-52921060,5.308,2023-05-09 17:21:29,,23.0,33.39999999999998,33.39999999999998,4.0,0.0,1.46
14,356.58,4.176,12,120,438154727,-52921462,4.176,2023-05-09 17:21:30,,23.0,33.39999999999998,33.39999999999998,4.0,0.0,1.4
14,360.16,3.741,12,120,438154831,-52921925,3.741,2023-05-09 17:21:31,,23.0,33.60000000000002,33.60000000000002,4.0,0.0,1.38
14,364.01,3.848,13,120,438154955,-52922418,3.848,2023-05-09 17:21:32,,23.0,33.60000000000002,33.60000000000002,4.0,0.0,1.38
14,368.64,3.918,13,120,438155091,-52923015,3.918,2023-05-09 17:21:33,,23.0,33.60000000000002,33.60000000000002,4.0,0.0,1.41
14,374.74,5.193,12,120,438155195,-52923819,5.193,2023-05-09 17:21:34,,23.0,33.799999999999955,33.799999999999955,4.0,0.0,1.49
14,381.44,5.823,12,120,438155286,-52924703,5.823,2023-05-09 17:21:35,,23.0,33.799999999999955,33.799999999999955,4.0,0.0,1.58
15,387.13,5.917,11,120,438155410,-52925442,5.917,2023-05-09 17:21:36,,23.0,34.0,34.0,4.0,0.0,1.7
15,392.17,5.295,11,121,438155547,-52926098,5.295,2023-05-09 17:21:37,,23.0,34.200000000000045,34.200000000000045,4.0,0.0,1.81
15,396.69,4.976,11,121,438155649,-52926686,4.976,2023-05-09 17:21:38,,23.0,34.200000000000045,34.200000000000045,4.0,0.0,1.85
15,400.93,4.464,11,122,438155808,-52927222,4.464,2023-05-09 17:21:39,,23.0,34.39999999999998,34.39999999999998,5.0,0.0,1.84
15,405.16,4.266,10,123,438155957,-52927759,4.266,2023-05-09 17:21:40,,23.0,34.60000000000002,34.60000000000002,5.0,0.0,1.83
15,409.77,4.549,10,124,438156058,-52928357,4.549,2023-05-09 17:21:41,,23.0,34.60000000000002,34.60000000000002,5.0,0.0,1.9
16,415.17,4.705,10,125,438156212,-52929054,4.705,2023-05-09 17:21:42,,23.0,34.799999999999955,34.799999999999955,5.0,0.0,2.02
16,422.83,5.921,10,126,438156427,-52930045,5.921,2023-05-09 17:21:43,,23.0,35.0,35.0,5.0,0.0,2.17
16,428.32,6.58,9,127,438156560,-52930759,6.58,2023-05-09 17:21:44,,23.0,35.0,35.0,5.0,0.0,2.32
16,431.97,5.676,10,128,438156649,-52931226,5.676,2023-05-09 17:21:45,,23.0,35.200000000000045,35.200000000000045,5.0,0.0,2.41
16,436.93,5.012,10,129,438156739,-52931875,5.012,2023-05-09 17:21:46,,23.0,35.39999999999998,35.39999999999998,5.0,0.0,2.43
17,441.5,4.81,10,130,438156766,-52932485,4.81,2023-05-09 17:21:47,,23.0,35.60000000000002,35.60000000000002,6.0,0.0,2.39
17,445.0,4.157,14,130,438156732,-52932948,4.157,2023-05-09 17:21:48,,23.0,35.60000000000002,35.60000000000002,6.0,0.0,2.36
17,447.82,3.722,15,131,438156655,-52933309,3.722,2023-05-09 17:21:49,,23.0,35.799999999999955,35.799999999999955,6.0,0.0,2.38
17,448.57,1.848,16,133,438156376,-52933705,1.848,2023-05-09 17:21:52,,23.0,36.200000000000045,36.200000000000045,6.0,0.0,0.0
17,449.53,2.345,16,132,438156369,-52933839,2.345,2023-05-09 17:21:53,,23.0,36.39999999999998,36.39999999999998,6.0,0.0,0.0
18,451.29,2.096,16,132,438156259,-52934036,2.096,2023-05-09 17:21:54,,23.0,36.39999999999998,36.39999999999998,6.0,0.0,0.0
18,453.91,2.191,15,132,438156253,-52934373,2.191,2023-05-09 17:21:55,,23.0,36.39999999999998,36.39999999999998,6.0,0.0,0.0
18,457.12,2.449,14,131,438156332,-52934783,2.449,2023-05-09 17:21:56,,23.0,36.60000000000002,36.60000000000002,6.0,0.0,0.0
18,461.67,2.664,14,131,438156453,-52935375,2.664,2023-05-09 17:21:57,,23.0,36.60000000000002,36.60000000000002,7.0,0.0,2.14
18,466.11,2.994,13,131,438156526,-52935958,2.994,2023-05-09 17:21:58,,23.0,36.60000000000002,36.60000000000002,7.0,0.0,2.78
19,471.37,3.298,13,131,438156571,-52936658,3.298,2023-05-09 17:21:59,,23.0,36.60000000000002,36.60000000000002,7.0,0.0,2.2
19,477.71,3.884,12,131,438156584,-52937502,3.884,2023-05-09 17:22:00,,23.0,36.60000000000002,36.60000000000002,7.0,0.0,0.65
19,484.46,4.466,12,131,438156775,-52938370,4.466,2023-05-09 17:22:01,,23.0,36.60000000000002,36.60000000000002,7.0,0.0,0.86
19,490.01,4.904,11,130,438157079,-52939009,4.904,2023-05-09 17:22:02,,23.0,36.60000000000002,36.60000000000002,7.0,0.0,0.96
20,494.7,4.939,11,131,438157307,-52939544,4.939,2023-05-09 17:22:03,,23.0,36.60000000000002,36.60000000000002,7.0,0.0,0.26
20,500.53,4.84,10,131,438157558,-52940259,4.84,2023-05-09 17:22:04,,23.0,36.60000000000002,36.60000000000002,7.0,0.0,0.28
20,506.38,4.974,10,131,438157762,-52940994,4.974,2023-05-09 17:22:05,,23.0,36.799999999999955,36.799999999999955,7.0,0.0,0.41
20,513.1,5.151,10,132,438158135,-52941762,5.151,2023-05-09 17:22:06,,23.0,36.799999999999955,36.799999999999955,7.0,0.0,0.14
20,519.59,5.386,10,132,438158560,-52942461,5.386,2023-05-09 17:22:07,,23.0,36.799999999999955,36.799999999999955,7.0,0.0,0.0
21,524.94,5.6,11,132,438158805,-52943095,5.6,2023-05-09 17:22:08,,23.0,36.799999999999955,36.799999999999955,7.0,0.0,0.0
21,529.09,5.412,11,132,438158891,-52943634,5.412,2023-05-09 17:22:09,,23.0,37.0,37.0,7.0,0.0,0.0
21,534.51,5.116,13,131,438159004,-52944347,5.116,2023-05-09 17:22:10,,23.0,37.0,37.0,7.0,0.0,0.0
21,539.32,4.918,15,130,438159138,-52944965,4.918,2023-05-09 17:22:11,,23.0,37.0,37.0,7.0,0.0,0.0
21,543.25,4.773,15,129,438159209,-52945474,4.773,2023-05-09 17:22:12,,23.0,37.0,37.0,7.0,0.0,0.0
22,547.75,4.742,14,127,438159316,-52946060,4.742,2023-05-09 17:22:13,,23.0,37.0,37.0,7.0,0.0,0.0
22,554.19,4.758,14,126,438159360,-52946915,4.758,2023-05-09 17:22:14,,23.0,37.200000000000045,37.200000000000045,7.0,0.0,0.0
22,560.58,5.337,13,125,438159423,-52947766,5.337,2023-05-09 17:22:15,,23.0,37.200000000000045,37.200000000000045,7.0,0.0,0.0
22,566.51,5.742,13,123,438159581,-52948532,5.742,2023-05-09 17:22:16,,23.0,37.200000000000045,37.200000000000045,7.0,0.0,0.0
22,573.57,5.843,13,122,438159980,-52949328,5.843,2023-05-09 17:22:17,,23.0,37.200000000000045,37.200000000000045,7.0,0.0,0.0
22,579.31,5.359,13,121,438160196,-52950027,5.359,2023-05-09 17:22:18,,23.0,37.39999999999998,37.39999999999998,7.0,0.0,0.0
23,584.73,5.131,14,120,438160225,-52950750,5.131,2023-05-09 17:22:19,,23.0,37.39999999999998,37.39999999999998,7.0,0.0,0.53
23,588.64,5.512,14,120,438160225,-52951271,5.512,2023-05-09 17:22:20,,23.0,37.60000000000002,37.60000000000002,7.0,0.0,0.86
23,593.03,5.24,14,121,438160257,-52951856,5.24,2023-05-09 17:22:21,,23.0,37.60000000000002,37.60000000000002,7.0,0.0,0.96
23,598.71,5.001,13,121,438160302,-52952611,5.001,2023-05-09 17:22:22,,23.0,37.799999999999955,37.799999999999955,7.0,0.0,1.1
23,603.74,4.79,13,121,438160506,-52953210,4.79,2023-05-09 17:22:23,,23.0,37.799999999999955,37.799999999999955,7.0,0.0,1.28
24,608.19,4.513,12,121,438160820,-52953655,4.513,2023-05-09 17:22:24,,23.0,38.0,38.0,7.0,0.0,1.48
24,612.1,4.409,12,120,438161041,-52954071,4.409,2023-05-09 17:22:25,,23.0,38.200000000000045,38.200000000000045,8.0,0.0,1.68
24,615.43,3.669,11,120,438161218,-52954462,3.669,2023-05-09 17:22:26,,23.0,38.200000000000045,38.200000000000045,8.0,0.0,1.87
24,618.58,3.244,11,120,438161398,-52954815,3.244,2023-05-09 17:22:27,,23.0,38.39999999999998,38.39999999999998,8.0,0.0,2.05
24,621.44,3.002,11,119,438161642,-52955069,3.002,2023-05-09 17:22:28,,23.0,38.60000000000002,38.60000000000002,8.0,0.0,2.25
24,623.45,2.866,12,119,438161821,-52955152,2.866,2023-05-09 17:22:29,,23.0,38.60000000000002,38.60000000000002,8.0,0.0,2.48
25,625.3,2.682,13,120,438161990,-52955048,2.682,2023-05-09 17:22:30,,23.0,38.799999999999955,38.799999999999955,8.0,0.0,2.77
25,627.33,2.52,14,119,438162140,-52954845,2.52,2023-05-09 17:22:31,,23.0,39.0,39.0,8.0,0.0,3.14
25,629.0,2.41,14,119,438162277,-52954710,2.41,2023-05-09 17:22:32,,23.0,39.0,39.0,8.0,0.0,3.55
25,630.17,2.143,14,117,438162382,-52954721,2.143,2023-05-09 17:22:33,,23.0,39.200000000000045,39.200000000000045,9.0,0.0,3.96
25,632.04,1.863,13,116,438162600,-52954766,1.863,2023-05-09 17:22:34,,23.0,39.200000000000045,39.200000000000045,9.0,0.0,4.26
25,633.99,1.793,13,116,438162778,-52954849,1.793,2023-05-09 17:22:35,,23.0,39.39999999999998,39.39999999999998,9.0,0.0,4.41
26,636.31,1.8,15,116,438162951,-52955054,1.8,2023-05-09 17:22:36,,23.0,39.39999999999998,39.39999999999998,9.0,0.0,4.41
26,639.13,2.0,15,117,438163099,-52955389,2.0,2023-05-09 17:22:37,,23.0,39.39999999999998,39.39999999999998,9.0,0.0,4.25
26,643.21,2.35,15,118,438163137,-52955927,2.35,2023-05-09 17:22:38,,23.0,39.39999999999998,39.39999999999998,9.0,0.0,3.85
26,647.39,2.647,14,118,438162973,-52956442,2.647,2023-05-09 17:22:39,,23.0,39.39999999999998,39.39999999999998,9.0,0.0,3.31
26,650.34,2.943,14,118,438162942,-52956820,2.943,2023-05-09 17:22:40,,23.0,39.60000000000002,39.60000000000002,9.0,0.0,2.78
26,653.09,3.009,15,118,438163050,-52957149,3.009,2023-05-09 17:22:41,,23.0,39.60000000000002,39.60000000000002,9.0,0.0,2.4
27,655.92,2.961,20,119,438163251,-52957425,2.961,2023-05-09 17:22:42,,23.0,39.799999999999955,39.799999999999955,9.0,0.0,2.24
27,658.7,2.916,21,119,438163516,-52957617,2.916,2023-05-09 17:22:43,,23.0,40.0,40.0,9.0,0.0,2.27
27,661.7,2.935,24,119,438163793,-52957825,2.935,2023-05-09 17:22:44,,23.0,40.0,40.0,10.0,0.0,2.41
27,664.63,2.937,24,120,438164057,-52957996,2.937,2023-05-09 17:22:45,,23.0,40.200000000000045,40.200000000000045,10.0,0.0,2.65
27,667.42,2.901,24,120,438164327,-52958125,2.901,2023-05-09 17:22:46,,23.0,40.39999999999998,40.39999999999998,10.0,0.0,2.98
28,671.0,2.862,23,121,438164664,-52958379,2.862,2023-05-09 17:22:47,,23.0,40.39999999999998,40.39999999999998,10.0,0.0,3.34
28,675.62,3.192,23,121,438165071,-52958705,3.192,2023-05-09 17:22:48,,23.0,40.60000000000002,40.60000000000002,10.0,0.0,3.68
28,680.04,3.492,22,122,438165516,-52958968,3.492,2023-05-09 17:22:49,,23.0,40.799999999999955,40.799999999999955,10.0,0.0,4.02
28,685.37,3.678,21,123,438165997,-52959373,3.678,2023-05-09 17:22:50,,23.0,41.0,41.0,10.0,0.0,4.39
28,690.37,3.901,20,124,438166331,-52959886,3.901,2023-05-09 17:22:51,,23.0,41.200000000000045,41.200000000000045,11.0,0.0,4.7
28,694.66,4.106,20,124,438166605,-52960341,4.106,2023-05-09 17:22:52,,23.0,41.39999999999998,41.39999999999998,11.0,0.0,4.9
29,698.89,4.187,19,124,438166853,-52960815,4.187,2023-05-09 17:22:53,,23.0,41.60000000000002,41.60000000000002,11.0,0.0,4.92
29,701.9,4.214,19,124,438167012,-52961154,4.214,2023-05-09 17:22:54,,23.0,41.799999999999955,41.799999999999955,11.0,0.0,4.76
29,705.57,4.207,19,124,438167246,-52961552,4.207,2023-05-09 17:22:55,,23.0,42.0,42.0,11.0,0.0,4.49
29,709.28,4.177,18,124,438167490,-52961926,4.177,2023-05-09 17:22:56,,23.0,42.200000000000045,42.200000000000045,11.0,0.0,4.21
29,712.9,3.945,18,124,438167775,-52962243,3.945,2023-05-09 17:22:57,,23.0,42.200000000000045,42.200000000000045,12.0,0.0,3.95
30,716.71,3.863,17,124,438168028,-52962638,3.863,2023-05-09 17:22:58,,23.0,42.39999999999998,42.39999999999998,12.0,0.0,3.73
30,720.45,3.788,16,124,438168161,-52963103,3.788,2023-05-09 17:22:59,,23.0,42.60000000000002,42.60000000000002,12.0,0.0,3.54
30,723.33,3.738,16,125,438168277,-52963458,3.738,2023-05-09 17:23:00,,23.0,42.799999999999955,42.799999999999955,12.0,0.0,3.43
30,725.84,3.716,16,125,438168404,-52963759,3.716,2023-05-09 17:23:01,,23.0,42.799999999999955,42.799999999999955,12.0,0.0,3.4
30,732.94,3.703,15,125,438168801,-52964580,3.703,2023-05-09 17:23:02,,23.0,43.0,43.0,12.0,0.0,3.44
31,737.98,3.924,15,125,438169046,-52965183,3.924,2023-05-09 17:23:03,,23.0,43.200000000000045,43.200000000000045,13.0,0.0,3.51
31,741.57,4.053,15,126,438169230,-52965594,4.053,2023-05-09 17:23:04,,23.0,43.39999999999998,43.39999999999998,13.0,0.0,3.58
31,744.96,3.664,14,126,438169444,-52965950,3.664,2023-05-09 17:23:05,,23.0,43.60000000000002,43.60000000000002,13.0,0.0,3.63
31,748.08,3.192,14,127,438169705,-52966241,3.192,2023-05-09 17:23:06,,23.0,43.60000000000002,43.60000000000002,13.0,0.0,3.63
31,752.95,3.024,14,127,438169981,-52966791,3.024,2023-05-09 17:23:07,,23.0,43.799999999999955,43.799999999999955,13.0,0.0,3.61
31,756.72,3.063,13,128,438170022,-52967269,3.063,2023-05-09 17:23:08,,23.0,44.0,44.0,13.0,0.0,3.61
32,759.4,3.093,13,128,438170170,-52967552,3.093,2023-05-09 17:23:09,,23.0,44.200000000000045,44.200000000000045,13.0,0.0,3.63
32,762.91,3.098,13,129,438170366,-52967948,3.098,2023-05-09 17:23:10,,23.0,44.200000000000045,44.200000000000045,14.0,0.0,3.72
32,766.75,3.515,13,130,438170419,-52968444,3.515,2023-05-09 17:23:11,,23.0,44.39999999999998,44.39999999999998,14.0,0.0,3.89
32,770.94,3.764,12,131,438170419,-52969000,3.764,2023-05-09 17:23:12,,23.0,44.60000000000002,44.60000000000002,14.0,0.0,4.1
32,774.1,3.798,14,132,438170515,-52969393,3.798,2023-05-09 17:23:13,,23.0,44.799999999999955,44.799999999999955,14.0,0.0,4.28
33,776.99,3.311,15,133,438170618,-52969753,3.311,2023-05-09 17:23:14,,23.0,45.0,45.0,14.0,0.0,4.34
33,781.53,3.012,14,133,438170614,-52970350,3.012,2023-05-09 17:23:15,,23.0,45.0,45.0,14.0,0.0,4.29
33,787.26,4.173,13,134,438170537,-52971111,4.173,2023-05-09 17:23:16,,23.0,45.200000000000045,45.200000000000045,15.0,0.0,4.2
