battery_soc,calories,distance,enhanced_speed,position_lat,position_long,speed,timestamp,heart_rate,temperature,altitude,ascent,descent,enhanced_altitude,grade,vertical_speed
,0,3.03,2.871,438135330.0,-52899527.0,2.871,2023-04-03 09:42:55,102.0,20.0,,,,,,
,0,6.1,3.102,438135421.0,-52899920.0,3.102,2023-04-03 09:42:56,103.0,20.0,,,,,,
,0,8.58,3.084,438135512.0,-52900233.0,3.084,2023-04-03 09:42:57,104.0,20.0,,,,,,
,0,11.48,3.051,438135785.0,-52900426.0,3.051,2023-04-03 09:42:58,104.0,20.0,,,,,,
,0,15.44,3.025,438136149.0,-52900511.0,3.025,2023-04-03 09:42:59,104.0,20.0,,,,,,
,1,18.84,3.071,438136559.0,-52900426.0,3.071,2023-04-03 09:43:00,105.0,20.0,,,,,,
,1,23.87,3.104,438137105.0,-52900301.0,3.104,2023-04-03 09:43:01,106.0,20.0,,,,,,
,1,29.55,3.13,438137697.0,-52900170.0,3.13,2023-04-03 09:43:02,106.0,20.0,,,,,,
,1,35.53,3.627,438138288.0,-52900306.0,3.627,2023-04-03 09:43:03,106.0,20.0,,,,,,
,1,40.54,3.959,438138834.0,-52900352.0,3.959,2023-04-03 09:43:04,107.0,20.0,,,,,,
,1,44.48,4.202,438139244.0,-52900375.0,4.202,2023-04-03 09:43:05,107.0,20.0,,,,,,
,1,48.08,4.075,438139608.0,-52900193.0,4.075,2023-04-03 09:43:06,108.0,21.0,,,,,,
,2,51.31,3.892,438139881.0,-52899925.0,3.892,2023-04-03 09:43:07,108.0,21.0,,,,,,
,2,54.05,3.745,438140109.0,-52899755.0,3.745,2023-04-03 09:43:08,109.0,21.0,,,,,,
,2,56.67,3.469,438140427.0,-52899721.0,3.469,2023-04-03 09:43:09,109.0,21.0,,,,,,
,2,59.43,3.233,438140700.0,-52899595.0,3.233,2023-04-03 09:43:10,110.0,21.0,,,,,,
,2,62.56,3.189,438140973.0,-52899356.0,3.189,2023-04-03 09:43:11,110.0,21.0,,,,,,
,2,65.91,3.272,438141337.0,-52899311.0,3.272,2023-04-03 09:43:12,111.0,21.0,,,,,,
,2,68.83,3.327,438141656.0,-52899265.0,3.327,2023-04-03 09:43:13,111.0,21.0,,,,,,
,3,69.04,0.319,438141793.0,-52899618.0,0.319,2023-04-03 09:43:14,111.0,21.0,,,,,,
,3,72.44,0.861,438141884.0,-52900107.0,0.861,2023-04-03 09:43:15,110.0,21.0,,,,,,
,3,75.94,1.491,438141747.0,-52900562.0,1.491,2023-04-03 09:43:16,110.0,21.0,,,,,,
,3,81.64,1.871,438141929.0,-52901291.0,1.871,2023-04-03 09:43:17,109.0,21.0,,,,,,
,3,87.05,1.908,438142202.0,-52901945.0,1.908,2023-04-03 09:43:18,108.0,21.0,,,,,,
,3,92.74,1.908,438142430.0,-52902656.0,1.908,2023-04-03 09:43:19,108.0,21.0,,,,,,
,3,96.25,2.754,438142566.0,-52903071.0,2.754,2023-04-03 09:43:20,107.0,21.0,,,,,,
,4,98.99,2.825,438142703.0,-52903407.0,2.825,2023-04-03 09:43:21,107.0,21.0,,,,,,
,4,101.75,3.09,438142839.0,-52903743.0,3.09,2023-04-03 09:43:22,107.0,21.0,,,,,,
,4,105.98,3.219,438143067.0,-52904203.0,3.219,2023-04-03 09:43:23,106.0,21.0,,,,,,
,4,110.19,2.866,438143340.0,-52904647.0,2.866,2023-04-03 09:43:24,105.0,21.0,,,,,,
,4,115.11,2.99,438143613.0,-52905233.0,2.99,2023-04-03 09:43:25,103.0,21.0,,,,,,
,4,119.33,3.11,438143749.0,-52905762.0,3.11,2023-04-03 09:43:26,101.0,21.0,,,,,,
,4,122.5,3.119,438143841.0,-52906160.0,3.119,2023-04-03 09:43:27,99.0,21.0,,,,,,
79.0,5,125.23,3.119,438143932.0,-52906507.0,3.119,2023-04-03 09:43:28,98.0,21.0,,,,,,
,5,127.67,3.119,438144068.0,-52906809.0,3.119,2023-04-03 09:43:29,97.0,21.0,,,,,,
,5,129.9,3.119,438144205.0,-52907053.0,3.119,2023-04-03 09:43:30,97.0,21.0,,,,,,
,5,132.55,3.119,438144387.0,-52907304.0,3.119,2023-04-03 09:43:31,96.0,21.0,,,,,,
,5,134.2,2.794,438144478.0,-52907497.0,2.794,2023-04-03 09:43:32,97.0,21.0,,,,,,
,5,135.34,2.389,438144523.0,-52907639.0,2.389,2023-04-03 09:43:33,98.0,21.0,,,,,,
,5,136.07,2.055,438144569.0,-52907719.0,2.055,2023-04-03 09:43:34,100.0,21.0,,,,,,
,5,136.95,1.691,438144660.0,-52907736.0,1.691,2023-04-03 09:43:35,101.0,21.0,,,,,,
,6,138.62,1.461,438144842.0,-52907662.0,1.461,2023-04-03 09:43:36,102.0,21.0,,,,,,
,6,142.31,2.378,438145115.0,-52907378.0,2.378,2023-04-03 09:43:37,103.0,21.0,,,,,,
,6,146.63,2.446,438145524.0,-52907105.0,2.446,2023-04-03 09:43:38,104.0,21.0,,,,,,
,6,150.16,2.43,438145843.0,-52906837.0,2.43,2023-04-03 09:43:39,105.0,21.0,,,,,,
,6,153.06,2.7,438146071.0,-52906621.0,2.7,2023-04-03 09:43:40,105.0,21.0,,,,,,
,6,155.54,2.67,438146344.0,-52906473.0,2.67,2023-04-03 09:43:41,106.0,21.0,,,,,,
,6,158.41,2.719,438146617.0,-52906280.0,2.719,2023-04-03 09:43:42,107.0,21.0,,,,,,
,6,160.63,2.765,438146844.0,-52906240.0,2.765,2023-04-03 09:43:43,108.0,21.0,,,,,,
,7,163.87,2.904,438147163.0,-52906297.0,2.904,2023-04-03 09:43:44,108.0,21.0,,,,,,
,7,169.66,3.022,438147800.0,-52906485.0,3.022,2023-04-03 09:43:45,108.0,21.0,,,,,,
,7,174.65,3.449,438148255.0,-52906826.0,3.449,2023-04-03 09:43:46,108.0,21.0,,,,,,
,7,178.5,3.819,438148574.0,-52907173.0,3.819,2023-04-03 09:43:47,108.0,21.0,,,,,,
,7,182.12,3.791,438148801.0,-52907537.0,3.791,2023-04-03 09:43:48,108.0,21.0,,,,,,
,7,185.95,3.803,438149074.0,-52907935.0,3.803,2023-04-03 09:43:49,108.0,21.0,,,,,,
,8,189.03,3.819,438149302.0,-52908242.0,3.819,2023-04-03 09:43:50,108.0,21.0,,,,,,
,8,192.26,3.693,438149484.0,-52908589.0,3.693,2023-04-03 09:43:51,108.0,21.0,,,,,,
,8,196.54,3.577,438149893.0,-52908948.0,3.577,2023-04-03 09:43:52,108.0,21.0,,,,,,
,8,200.33,3.792,438150212.0,-52909193.0,3.792,2023-04-03 09:43:53,109.0,21.0,,,,,,
,8,203.74,3.923,438150531.0,-52909346.0,3.923,2023-04-03 09:43:54,109.0,21.0,,,,,,
,8,206.27,3.82,438150804.0,-52909420.0,3.82,2023-04-03 09:43:55,110.0,21.0,23.600000000000023,0.0,0.0,23.600000000000023,0.0,0.0
,8,207.2,3.035,438150895.0,-52909477.0,3.035,2023-04-03 09:43:56,110.0,21.0,23.600000000000023,0.0,0.0,23.600000000000023,0.0,0.0
,9,208.59,2.632,438150758.0,-52909466.0,2.632,2023-04-03 09:43:57,111.0,21.0,23.600000000000023,0.0,0.0,23.600000000000023,0.0,0.0
,9,209.57,2.332,438150713.0,-52909551.0,2.332,2023-04-03 09:43:58,111.0,21.0,23.600000000000023,0.0,0.0,23.600000000000023,0.0,0.0
,9,210.61,2.015,438150576.0,-52909511.0,2.015,2023-04-03 09:43:59,111.0,21.0,23.799999999999955,0.0,0.0,23.799999999999955,0.0,0.0
,9,211.76,1.803,438150485.0,-52909591.0,1.803,2023-04-03 09:44:00,110.0,21.0,23.799999999999955,0.0,0.0,23.799999999999955,0.0,0.014
,9,214.32,1.642,438150531.0,-52909926.0,1.642,2023-04-03 09:44:01,110.0,21.0,23.799999999999955,0.0,0.0,23.799999999999955,0.83,0.019
,9,220.21,1.98,438150713.0,-52910677.0,1.98,2023-04-03 09:44:02,111.0,21.0,24.0,0.0,0.0,24.0,1.1,0.035
,9,224.0,2.368,438150895.0,-52911132.0,2.368,2023-04-03 09:44:03,111.0,21.0,24.0,0.0,0.0,24.0,1.47,0.045
,10,227.36,2.62,438151031.0,-52911559.0,2.62,2023-04-03 09:44:04,111.0,21.0,24.200000000000045,0.0,0.0,24.200000000000045,2.03,0.058
,10,230.45,2.735,438151122.0,-52911957.0,2.735,2023-04-03 09:44:05,111.0,21.0,24.200000000000045,0.0,0.0,24.200000000000045,2.7,0.066
,10,233.83,2.898,438151259.0,-52912361.0,2.898,2023-04-03 09:44:06,112.0,21.0,24.399999999999977,1.0,0.0,24.399999999999977,3.29,0.075
,10,237.11,2.993,438151395.0,-52912765.0,2.993,2023-04-03 09:44:07,112.0,21.0,24.399999999999977,1.0,0.0,24.399999999999977,3.71,0.078
,10,239.6,3.059,438151441.0,-52913089.0,3.059,2023-04-03 09:44:08,112.0,21.0,24.600000000000023,1.0,0.0,24.600000000000023,3.81,0.082
,10,241.56,2.793,438151486.0,-52913345.0,2.793,2023-04-03 09:44:09,112.0,21.0,24.799999999999955,1.0,0.0,24.799999999999955,3.75,0.094
,11,244.0,2.578,438151714.0,-52913471.0,2.578,2023-04-03 09:44:10,113.0,21.0,24.799999999999955,1.0,0.0,24.799999999999955,3.68,0.098
,11,247.2,2.722,438152033.0,-52913590.0,2.722,2023-04-03 09:44:11,113.0,21.0,25.0,1.0,0.0,25.0,3.62,0.101
,11,250.33,2.823,438152351.0,-52913761.0,2.823,2023-04-03 09:44:12,112.0,21.0,25.200000000000045,1.0,0.0,25.200000000000045,3.58,0.111
,11,252.5,2.893,438152579.0,-52913909.0,2.893,2023-04-03 09:44:13,112.0,21.0,25.200000000000045,1.0,0.0,25.200000000000045,3.63,0.11
,11,253.7,2.494,438152670.0,-52913994.0,2.494,2023-04-03 09:44:14,112.0,21.0,25.399999999999977,2.0,0.0,25.399999999999977,3.7,0.116
,11,255.21,2.244,438152806.0,-52914125.0,2.244,2023-04-03 09:44:15,113.0,21.0,25.399999999999977,2.0,0.0,25.399999999999977,3.74,0.11
,12,256.77,2.076,438152761.0,-52914318.0,2.076,2023-04-03 09:44:16,114.0,21.0,25.399999999999977,2.0,0.0,25.399999999999977,3.74,0.102
,12,257.74,1.95,438152715.0,-52914443.0,1.95,2023-04-03 09:44:17,115.0,21.0,25.600000000000023,2.0,0.0,25.600000000000023,3.62,0.093
,12,259.06,1.801,438152852.0,-52914472.0,1.801,2023-04-03 09:44:18,116.0,21.0,25.600000000000023,2.0,0.0,25.600000000000023,3.36,0.083
,12,263.14,1.692,438153170.0,-52914864.0,1.692,2023-04-03 09:44:19,116.0,21.0,25.600000000000023,2.0,0.0,25.600000000000023,3.05,0.074
,12,270.65,2.065,438153580.0,-52915706.0,2.065,2023-04-03 09:44:20,117.0,21.0,25.799999999999955,2.0,0.0,25.799999999999955,2.82,0.066
,12,277.34,2.387,438153944.0,-52916486.0,2.387,2023-04-03 09:44:21,117.0,21.0,25.799999999999955,2.0,0.0,25.799999999999955,2.7,0.06
,13,280.08,2.63,438154126.0,-52916799.0,2.63,2023-04-03 09:44:22,117.0,21.0,25.799999999999955,3.0,0.0,25.799999999999955,2.76,0.058
,13,283.59,2.874,438154308.0,-52917197.0,2.874,2023-04-03 09:44:23,117.0,21.0,26.0,3.0,0.0,26.0,2.87,0.058
,13,289.76,3.067,438154536.0,-52917976.0,3.067,2023-04-03 09:44:24,117.0,21.0,26.0,3.0,0.0,26.0,2.84,0.06
,13,294.14,3.352,438154581.0,-52918551.0,3.352,2023-04-03 09:44:25,117.0,21.0,26.0,3.0,0.0,26.0,2.67,0.058
,13,296.95,3.57,438154672.0,-52918915.0,3.57,2023-04-03 09:44:26,117.0,21.0,26.0,3.0,0.0,26.0,2.41,0.05
,13,299.83,3.435,438154718.0,-52919290.0,3.435,2023-04-03 09:44:27,118.0,21.0,26.0,3.0,0.0,26.0,2.06,0.045
,14,303.13,3.402,438154763.0,-52919728.0,3.402,2023-04-03 09:44:28,119.0,21.0,26.0,4.0,0.0,26.0,1.63,0.035
,14,309.0,3.388,438154809.0,-52920508.0,3.388,2023-04-03 09:44:29,120.0,21.0,26.200000000000045,4.0,0.0,26.200000000000045,1.36,0.031
,14,313.95,3.716,438154854.0,-52921168.0,3.716,2023-04-03 09:44:30,120.0,21.0,26.200000000000045,4.0,0.0,26.200000000000045,1.27,0.032
,14,319.66,3.985,438154900.0,-52921930.0,3.985,2023-04-03 09:44:31,122.0,21.0,26.399999999999977,4.0,0.0,26.399999999999977,1.31,0.039
,14,324.46,4.161,438154991.0,-52922561.0,4.161,2023-04-03 09:44:32,123.0,21.0,26.399999999999977,4.0,0.0,26.399999999999977,1.48,0.043
,14,329.56,4.404,438155036.0,-52923244.0,4.404,2023-04-03 09:44:33,125.0,21.0,26.600000000000023,4.0,0.0,26.600000000000023,1.67,0.059
,15,333.42,4.584,438154945.0,-52923756.0,4.584,2023-04-03 09:44:34,126.0,21.0,26.600000000000023,4.0,0.0,26.600000000000023,1.83,0.07
,15,338.2,4.668,438155127.0,-52924365.0,4.668,2023-04-03 09:44:35,127.0,21.0,26.600000000000023,4.0,0.0,26.600000000000023,1.95,0.074
,15,344.24,4.725,438155264.0,-52925150.0,4.725,2023-04-03 09:44:36,128.0,21.0,26.799999999999955,5.0,0.0,26.799999999999955,1.91,0.078
,15,349.85,4.908,438155355.0,-52925895.0,4.908,2023-04-03 09:44:37,128.0,21.0,26.799999999999955,5.0,0.0,26.799999999999955,1.75,0.075
,15,356.4,5.062,438155446.0,-52926754.0,5.062,2023-04-03 09:44:38,128.0,21.0,26.799999999999955,5.0,0.0,26.799999999999955,1.5,0.066
,16,361.53,5.324,438155628.0,-52927403.0,5.324,2023-04-03 09:44:39,128.0,21.0,27.0,5.0,0.0,27.0,1.33,0.066
,16,366.73,5.283,438155673.0,-52928085.0,5.283,2023-04-03 09:44:40,129.0,21.0,27.0,5.0,0.0,27.0,1.26,0.06
,16,372.86,5.253,438155582.0,-52928893.0,5.253,2023-04-03 09:44:41,128.0,21.0,27.200000000000045,5.0,0.0,27.200000000000045,1.28,0.066
,16,378.15,5.221,438155855.0,-52929496.0,5.221,2023-04-03 09:44:42,128.0,21.0,27.200000000000045,5.0,0.0,27.200000000000045,1.36,0.066
,16,383.11,5.032,438156220.0,-52929985.0,5.032,2023-04-03 09:44:43,128.0,21.0,27.399999999999977,5.0,0.0,27.399999999999977,1.48,0.075
,17,388.3,5.237,438156584.0,-52930514.0,5.237,2023-04-03 09:44:44,127.0,21.0,27.600000000000023,5.0,0.0,27.600000000000023,1.69,0.086
,17,391.09,5.291,438156720.0,-52930850.0,5.291,2023-04-03 09:44:45,126.0,21.0,27.799999999999955,6.0,0.0,27.799999999999955,1.96,0.098
,17,394.6,3.936,438156811.0,-52931311.0,3.936,2023-04-03 09:44:46,126.0,21.0,28.0,6.0,0.0,28.0,2.21,0.117
,17,399.12,3.588,438156811.0,-52931914.0,3.588,2023-04-03 09:44:47,126.0,21.0,28.0,6.0,0.0,28.0,2.38,0.125
,17,402.73,3.575,438156629.0,-52932358.0,3.575,2023-04-03 09:44:48,126.0,21.0,28.200000000000045,6.0,0.0,28.200000000000045,2.48,0.129
,18,404.97,3.577,438156720.0,-52932625.0,3.577,2023-04-03 09:44:49,126.0,21.0,28.399999999999977,6.0,0.0,28.399999999999977,2.59,0.138
,18,406.03,2.627,438156811.0,-52932722.0,2.627,2023-04-03 09:44:50,126.0,21.0,28.600000000000023,6.0,0.0,28.600000000000023,2.78,0.141
,18,407.44,2.281,438156948.0,-52932619.0,2.281,2023-04-03 09:44:51,126.0,21.0,28.799999999999955,7.0,0.0,28.799999999999955,3.11,0.148
,18,409.62,2.529,438157175.0,-52932483.0,2.529,2023-04-03 09:44:52,126.0,21.0,29.200000000000045,7.0,0.0,29.200000000000045,3.55,0.157
,18,412.27,2.234,438157403.0,-52932380.0,2.234,2023-04-03 09:44:53,126.0,21.0,29.399999999999977,7.0,0.0,29.399999999999977,4.13,0.169
,18,414.47,2.197,438157630.0,-52932244.0,2.197,2023-04-03 09:44:54,127.0,21.0,29.399999999999977,7.0,0.0,29.399999999999977,4.87,0.175
,19,416.53,2.156,438157858.0,-52932198.0,2.156,2023-04-03 09:44:55,127.0,21.0,29.600000000000023,8.0,0.0,29.600000000000023,5.64,0.179
,19,418.77,2.189,438158085.0,-52932119.0,2.189,2023-04-03 09:44:56,127.0,21.0,29.799999999999955,8.0,0.0,29.799999999999955,6.34,0.182
,19,421.66,2.221,438158359.0,-52932090.0,2.221,2023-04-03 09:44:57,128.0,21.0,30.0,8.0,0.0,30.0,6.87,0.176
,19,424.89,2.466,438158677.0,-52932005.0,2.466,2023-04-03 09:44:58,128.0,21.0,30.200000000000045,8.0,0.0,30.200000000000045,7.18,0.17
,19,428.08,2.64,438159041.0,-52932045.0,2.64,2023-04-03 09:44:59,129.0,21.0,30.200000000000045,8.0,0.0,30.200000000000045,7.12,0.157
,20,432.74,2.756,438159542.0,-52932267.0,2.756,2023-04-03 09:45:00,130.0,21.0,30.399999999999977,8.0,0.0,30.399999999999977,6.88,0.146
,20,438.77,3.029,438160133.0,-52932631.0,3.029,2023-04-03 09:45:01,130.0,21.0,30.600000000000023,8.0,0.0,30.600000000000023,6.65,0.138
,20,445.12,3.343,438160725.0,-52933029.0,3.343,2023-04-03 09:45:02,131.0,21.0,30.799999999999955,9.0,0.0,30.799999999999955,6.39,0.141
,20,450.22,3.722,438161135.0,-52933421.0,3.722,2023-04-03 09:45:03,131.0,21.0,30.799999999999955,9.0,0.0,30.799999999999955,6.13,0.139
,20,454.47,4.026,438161499.0,-52933786.0,4.026,2023-04-03 09:45:04,132.0,21.0,31.0,9.0,0.0,31.0,5.67,0.133
,21,458.69,4.111,438161772.0,-52934258.0,4.111,2023-04-03 09:45:05,132.0,21.0,31.0,9.0,0.0,31.0,5.07,0.123
,21,464.34,4.158,438162136.0,-52934838.0,4.158,2023-04-03 09:45:06,132.0,21.0,31.0,9.0,0.0,31.0,4.32,0.109
,21,467.58,4.195,438162318.0,-52935219.0,4.195,2023-04-03 09:45:07,132.0,21.0,31.200000000000045,9.0,0.0,31.200000000000045,3.53,0.101
,21,470.19,3.825,438162364.0,-52935561.0,3.825,2023-04-03 09:45:08,131.0,21.0,31.200000000000045,9.0,0.0,31.200000000000045,2.79,0.091
,22,474.15,3.52,438162591.0,-52935987.0,3.52,2023-04-03 09:45:09,131.0,21.0,31.200000000000045,10.0,0.0,31.200000000000045,2.14,0.074
,22,479.64,3.72,438162955.0,-52936550.0,3.72,2023-04-03 09:45:10,130.0,21.0,31.200000000000045,10.0,0.0,31.200000000000045,1.61,0.058
,22,484.6,4.0,438163274.0,-52937108.0,4.0,2023-04-03 09:45:11,129.0,21.0,31.200000000000045,10.0,0.0,31.200000000000045,1.24,0.045
,22,488.91,4.217,438163501.0,-52937620.0,4.217,2023-04-03 09:45:12,128.0,21.0,31.399999999999977,10.0,0.0,31.399999999999977,1.04,0.043
,22,492.74,4.118,438163638.0,-52938109.0,4.118,2023-04-03 09:45:13,127.0,21.0,31.399999999999977,10.0,0.0,31.399999999999977,0.93,0.039
,23,496.31,3.976,438163774.0,-52938536.0,3.976,2023-04-03 09:45:14,126.0,21.0,31.399999999999977,10.0,0.0,31.399999999999977,0.86,0.039
,23,499.76,3.848,438163956.0,-52938945.0,3.848,2023-04-03 09:45:15,126.0,21.0,31.399999999999977,11.0,0.0,31.399999999999977,0.81,0.035
,23,503.98,3.704,438164184.0,-52939401.0,3.704,2023-04-03 09:45:16,126.0,21.0,31.399999999999977,11.0,0.0,31.399999999999977,0.75,0.029
,23,508.57,3.773,438164457.0,-52939930.0,3.773,2023-04-03 09:45:17,125.0,21.0,31.399999999999977,11.0,0.0,31.399999999999977,0.7,0.027
,23,513.19,3.866,438164730.0,-52940470.0,3.866,2023-04-03 09:45:18,125.0,21.0,31.600000000000023,11.0,0.0,31.600000000000023,0.69,0.031
,23,517.31,4.021,438165003.0,-52940828.0,4.021,2023-04-03 09:45:19,125.0,21.0,31.600000000000023,11.0,0.0,31.600000000000023,0.69,0.032
,24,520.99,3.766,438165276.0,-52941221.0,3.766,2023-04-03 09:45:20,125.0,21.0,31.600000000000023,11.0,0.0,31.600000000000023,0.7,0.031
,24,523.75,3.654,438165413.0,-52941540.0,3.654,2023-04-03 09:45:21,124.0,21.0,31.600000000000023,12.0,0.0,31.600000000000023,0.72,0.027
,24,526.54,3.109,438165231.0,-52941841.0,3.109,2023-04-03 09:45:22,125.0,21.0,31.600000000000023,12.0,0.0,31.600000000000023,0.78,0.029
,24,530.61,2.899,438165322.0,-52942370.0,2.899,2023-04-03 09:45:23,125.0,21.0,31.799999999999955,12.0,0.0,31.799999999999955,0.83,0.035
,24,535.36,4.076,438165367.0,-52943002.0,4.076,2023-04-03 09:45:24,125.0,21.0,31.799999999999955,12.0,0.0,31.799999999999955,0.89,0.039
,25,540.19,4.419,438165504.0,-52943627.0,4.419,2023-04-03 09:45:25,124.0,21.0,31.799999999999955,12.0,0.0,31.799999999999955,0.95,0.039
,25,545.02,4.647,438165640.0,-52944247.0,4.647,2023-04-03 09:45:26,123.0,21.0,31.799999999999955,12.0,0.0,31.799999999999955,0.98,0.035
,25,548.45,4.65,438165731.0,-52944685.0,4.65,2023-04-03 09:45:27,121.0,21.0,31.799999999999955,13.0,0.0,31.799999999999955,0.96,0.029
,25,551.86,3.985,438165777.0,-52945135.0,3.985,2023-04-03 09:45:28,120.0,21.0,31.799999999999955,13.0,0.0,31.799999999999955,0.9,0.027
,25,556.13,3.558,438165913.0,-52945687.0,3.558,2023-04-03 09:45:29,119.0,21.0,31.799999999999955,13.0,0.0,31.799999999999955,0.78,0.0
,25,560.08,3.874,438165913.0,-52946210.0,3.874,2023-04-03 09:45:30,117.0,21.0,31.799999999999955,13.0,0.0,31.799999999999955,0.66,0.0
,26,563.98,4.282,438165868.0,-52946733.0,4.282,2023-04-03 09:45:31,116.0,21.0,32.0,13.0,0.0,32.0,0.57,0.016
,26,567.09,3.775,438165959.0,-52947137.0,3.775,2023-04-03 09:45:32,115.0,21.0,32.0,13.0,0.0,32.0,0.54,0.016
,26,570.14,3.204,438166050.0,-52947530.0,3.204,2023-04-03 09:45:33,115.0,21.0,32.0,13.0,0.0,32.0,0.58,0.023
,26,574.12,3.636,438166277.0,-52947968.0,3.636,2023-04-03 09:45:34,115.0,21.0,32.0,13.0,0.0,32.0,0.66,0.027
,26,578.19,4.17,438166505.0,-52948417.0,4.17,2023-04-03 09:45:35,113.0,21.0,32.200000000000045,14.0,0.0,32.200000000000045,0.77,0.037
,26,582.09,4.405,438166733.0,-52948890.0,4.405,2023-04-03 09:45:36,112.0,21.0,32.200000000000045,14.0,0.0,32.200000000000045,0.88,0.043
,27,586.23,4.208,438166596.0,-52949419.0,4.208,2023-04-03 09:45:37,111.0,21.0,32.200000000000045,14.0,0.0,32.200000000000045,0.95,0.045
,27,590.02,4.004,438166551.0,-52949919.0,4.004,2023-04-03 09:45:38,110.0,21.0,32.200000000000045,14.0,0.0,32.200000000000045,0.99,0.043
,27,593.77,3.8,438166505.0,-52950420.0,3.8,2023-04-03 09:45:39,109.0,21.0,32.200000000000045,14.0,0.0,32.200000000000045,1.0,0.037
,27,597.39,3.659,438166414.0,-52950881.0,3.659,2023-04-03 09:45:40,109.0,21.0,32.39999999999998,14.0,0.0,32.39999999999998,0.99,0.035
,27,601.02,3.63,438166186.0,-52951302.0,3.63,2023-04-03 09:45:41,108.0,21.0,32.39999999999998,14.0,0.0,32.39999999999998,0.98,0.039
,27,603.85,3.625,438166277.0,-52951666.0,3.625,2023-04-03 09:45:42,107.0,21.0,32.39999999999998,15.0,0.0,32.39999999999998,0.97,0.039
,27,606.25,2.771,438166414.0,-52951916.0,2.771,2023-04-03 09:45:43,107.0,21.0,32.39999999999998,15.0,0.0,32.39999999999998,1.0,0.035
,28,608.99,2.776,438166186.0,-52952172.0,2.776,2023-04-03 09:45:44,108.0,21.0,32.39999999999998,15.0,0.0,32.39999999999998,0.96,0.029
,28,611.97,2.89,438165959.0,-52952337.0,2.89,2023-04-03 09:45:45,108.0,21.0,32.39999999999998,15.0,0.0,32.39999999999998,0.91,0.027
,28,615.49,2.934,438165595.0,-52952513.0,2.934,2023-04-03 09:45:46,108.0,21.0,32.60000000000002,15.0,0.0,32.60000000000002,0.87,0.031
,28,619.13,3.477,438165231.0,-52952639.0,3.477,2023-04-03 09:45:47,108.0,21.0,32.60000000000002,15.0,0.0,32.60000000000002,0.86,0.032
,28,621.58,3.614,438164958.0,-52952781.0,3.614,2023-04-03 09:45:48,108.0,21.0,32.60000000000002,16.0,0.0,32.60000000000002,0.94,0.031
,28,621.96,2.54,438164912.0,-52952809.0,2.54,2023-04-03 09:45:49,109.0,21.0,32.799999999999955,16.0,0.0,32.799999999999955,1.1,0.035
,29,622.2,2.22,438164958.0,-52952792.0,2.22,2023-04-03 09:45:50,109.0,21.0,32.799999999999955,16.0,0.0,32.799999999999955,1.33,0.045
,29,622.22,0.215,438164958.0,-52952758.0,0.215,2023-04-03 09:45:51,110.0,21.0,33.0,16.0,0.0,33.0,1.59,0.0
,29,623.85,0.724,438165094.0,-52952525.0,0.724,2023-04-03 09:45:52,109.0,21.0,33.0,16.0,0.0,33.0,0.17,0.0
,29,625.65,1.528,438165231.0,-52952274.0,1.528,2023-04-03 09:45:53,110.0,21.0,33.0,16.0,0.0,33.0,0.0,0.0
,29,626.68,1.758,438165276.0,-52952144.0,1.758,2023-04-03 09:45:54,110.0,21.0,33.0,16.0,0.0,33.0,0.0,0.0
,29,627.66,1.593,438165185.0,-52952166.0,1.593,2023-04-03 09:45:55,111.0,21.0,33.200000000000045,16.0,0.0,33.200000000000045,0.0,0.0
