altitude,ascent,battery_soc,calories,descent,distance,enhanced_altitude,enhanced_speed,grade,position_lat,position_long,speed,timestamp,vertical_speed,heart_rate,temperature
30.600000000000023,0.0,96.0,0,0.0,0.0,30.600000000000023,1.993,0.0,438135148.0,-52898429.0,1.993,2023-09-02 18:15:05,0.0,,
30.600000000000023,0.0,96.0,0,0.0,2.58,30.600000000000023,1.953,2.05,438135239.0,-52898583.0,1.953,2023-09-02 18:15:06,0.0,83.0,26.0
30.600000000000023,0.0,,0,0.0,3.76,30.600000000000023,1.908,2.12,438135284.0,-52898725.0,1.908,2023-09-02 18:15:07,0.0,83.0,26.0
30.600000000000023,0.0,,0,0.0,4.53,30.600000000000023,1.793,2.17,438135330.0,-52898805.0,1.793,2023-09-02 18:15:08,0.0,83.0,26.0
30.799999999999955,0.0,,0,0.0,5.31,30.799999999999955,1.501,2.24,438135375.0,-52898901.0,1.501,2023-09-02 18:15:09,0.0,84.0,26.0
30.799999999999955,0.0,,0,0.0,6.94,30.799999999999955,1.485,2.32,438135466.0,-52899083.0,1.485,2023-09-02 18:15:10,0.014,85.0,26.0
30.799999999999955,0.0,,0,0.0,9.39,30.799999999999955,2.175,2.35,438135603.0,-52899356.0,2.175,2023-09-02 18:15:11,0.019,85.0,26.0
30.799999999999955,0.0,,0,0.0,11.35,30.799999999999955,2.116,2.34,438135649.0,-52899607.0,2.116,2023-09-02 18:15:12,0.0,86.0,26.0
30.799999999999955,0.0,,0,0.0,13.18,30.799999999999955,1.856,2.22,438135557.0,-52899834.0,1.856,2023-09-02 18:15:13,0.029,86.0,26.0
30.799999999999955,0.0,,0,0.0,14.51,30.799999999999955,1.722,2.02,438135466.0,-52899982.0,1.722,2023-09-02 18:15:14,0.027,87.0,26.0
31.0,0.0,,0,0.0,15.69,31.0,1.537,1.85,438135557.0,-52900107.0,1.537,2023-09-02 18:15:15,0.031,87.0,26.0
31.0,0.0,,0,0.0,17.86,31.0,1.365,1.69,438135785.0,-52900255.0,1.365,2023-09-02 18:15:16,0.032,88.0,26.0
31.0,0.0,,0,0.0,19.76,31.0,1.174,1.63,438135967.0,-52900324.0,1.174,2023-09-02 18:15:17,0.031,88.0,26.0
31.0,1.0,,0,0.0,21.26,31.0,1.538,1.68,438136104.0,-52900284.0,1.538,2023-09-02 18:15:18,0.027,90.0,26.0
31.200000000000045,1.0,,0,0.0,22.68,31.200000000000045,1.481,1.97,438136240.0,-52900301.0,1.481,2023-09-02 18:15:19,0.037,91.0,26.0
31.200000000000045,1.0,,0,0.0,24.5,31.200000000000045,1.455,2.53,438136468.0,-52900329.0,1.455,2023-09-02 18:15:20,0.043,93.0,26.0
31.399999999999977,1.0,,0,0.0,26.28,31.399999999999977,1.51,3.25,438136650.0,-52900329.0,1.51,2023-09-02 18:15:21,0.053,94.0,26.0
31.399999999999977,1.0,,0,0.0,28.73,31.399999999999977,1.622,4.05,438136877.0,-52900397.0,1.622,2023-09-02 18:15:22,0.059,95.0,26.0
31.600000000000023,1.0,,0,0.0,31.64,31.600000000000023,1.986,4.76,438137196.0,-52900477.0,1.986,2023-09-02 18:15:23,0.068,96.0,26.0
31.600000000000023,1.0,,0,0.0,33.7,31.600000000000023,2.196,5.27,438137423.0,-52900397.0,2.196,2023-09-02 18:15:24,0.07,97.0,26.0
31.799999999999955,1.0,,0,0.0,35.43,31.799999999999955,2.106,5.57,438137560.0,-52900295.0,2.106,2023-09-02 18:15:25,0.082,98.0,26.0
31.799999999999955,1.0,,0,0.0,36.74,31.799999999999955,2.013,5.57,438137697.0,-52900215.0,2.013,2023-09-02 18:15:26,0.086,99.0,26.0
32.0,2.0,,1,0.0,38.2,32.0,1.834,5.28,438137833.0,-52900227.0,1.834,2023-09-02 18:15:27,0.09,101.0,26.0
32.0,2.0,,1,0.0,40.24,32.0,1.73,4.93,438138061.0,-52900272.0,1.73,2023-09-02 18:15:28,0.086,102.0,26.0
32.200000000000045,2.0,,1,0.0,42.18,32.200000000000045,1.78,4.75,438138288.0,-52900233.0,1.78,2023-09-02 18:15:29,0.09,104.0,26.0
32.39999999999998,2.0,,1,0.0,44.26,32.39999999999998,1.859,4.77,438138470.0,-52900124.0,1.859,2023-09-02 18:15:30,0.094,105.0,26.0
32.39999999999998,2.0,,1,0.0,46.1,32.39999999999998,1.854,4.96,438138607.0,-52899942.0,1.854,2023-09-02 18:15:31,0.098,106.0,26.0
32.60000000000002,2.0,,1,0.0,47.77,32.60000000000002,1.836,5.23,438138743.0,-52899794.0,1.836,2023-09-02 18:15:32,0.101,107.0,26.0
32.60000000000002,2.0,,1,0.0,49.28,32.60000000000002,1.823,5.51,438138880.0,-52899675.0,1.823,2023-09-02 18:15:33,0.102,108.0,26.0
32.799999999999955,2.0,,2,0.0,51.9,32.799999999999955,1.832,5.58,438139107.0,-52899482.0,1.832,2023-09-02 18:15:34,0.102,108.0,26.0
32.799999999999955,2.0,,2,0.0,54.55,32.799999999999955,1.91,5.46,438139335.0,-52899516.0,1.91,2023-09-02 18:15:35,0.101,110.0,26.0
32.799999999999955,3.0,,2,0.0,59.02,32.799999999999955,2.05,5.13,438139562.0,-52900050.0,2.05,2023-09-02 18:15:36,0.09,110.0,26.0
33.0,3.0,,2,0.0,62.59,33.0,2.468,4.62,438139653.0,-52900494.0,2.468,2023-09-02 18:15:37,0.086,110.0,26.0
33.0,3.0,,2,0.0,65.76,33.0,2.776,4.06,438139745.0,-52900904.0,2.776,2023-09-02 18:15:38,0.075,111.0,26.0
33.0,3.0,,2,0.0,69.93,33.0,3.02,3.5,438139927.0,-52901427.0,3.02,2023-09-02 18:15:39,0.066,111.0,26.0
33.200000000000045,3.0,,2,0.0,73.42,33.200000000000045,3.2,2.97,438140018.0,-52901865.0,3.2,2023-09-02 18:15:40,0.066,111.0,26.0
33.200000000000045,3.0,,3,0.0,78.0,33.200000000000045,3.378,2.43,438140154.0,-52902457.0,3.378,2023-09-02 18:15:41,0.06,112.0,26.0
33.200000000000045,3.0,,3,0.0,82.44,33.200000000000045,3.69,1.97,438140336.0,-52903003.0,3.69,2023-09-02 18:15:42,0.058,112.0,26.0
33.200000000000045,4.0,,3,0.0,86.33,33.200000000000045,3.927,1.61,438140564.0,-52903413.0,3.927,2023-09-02 18:15:43,0.05,112.0,26.0
33.200000000000045,4.0,,3,0.0,90.93,33.200000000000045,4.099,1.31,438140882.0,-52903896.0,4.099,2023-09-02 18:15:44,0.045,111.0,26.0
33.200000000000045,4.0,,3,0.0,95.11,33.200000000000045,4.149,1.08,438141110.0,-52904374.0,4.149,2023-09-02 18:15:45,0.035,112.0,26.0
33.39999999999998,4.0,,3,0.0,98.78,33.39999999999998,4.164,0.92,438141337.0,-52904789.0,4.164,2023-09-02 18:15:46,0.031,112.0,26.0
33.39999999999998,4.0,,4,0.0,102.66,33.39999999999998,4.093,0.86,438141565.0,-52905210.0,4.093,2023-09-02 18:15:47,0.032,112.0,26.0
33.39999999999998,4.0,,4,0.0,106.77,33.39999999999998,4.097,0.84,438141884.0,-52905620.0,4.097,2023-09-02 18:15:48,0.031,112.0,26.0
33.39999999999998,5.0,,4,0.0,110.59,33.39999999999998,4.116,0.83,438142202.0,-52905961.0,4.116,2023-09-02 18:15:49,0.027,112.0,26.0
33.39999999999998,5.0,,4,0.0,113.24,33.39999999999998,4.085,0.81,438142339.0,-52906263.0,4.085,2023-09-02 18:15:50,0.029,113.0,26.0
33.39999999999998,5.0,,4,0.0,116.5,33.39999999999998,3.878,0.81,438142475.0,-52906655.0,3.878,2023-09-02 18:15:51,0.027,113.0,26.0
33.60000000000002,5.0,,4,0.0,120.17,33.60000000000002,3.716,0.82,438142657.0,-52907082.0,3.716,2023-09-02 18:15:52,0.031,112.0,26.0
33.60000000000002,5.0,,4,0.0,125.05,33.60000000000002,3.59,0.84,438142885.0,-52907674.0,3.59,2023-09-02 18:15:53,0.032,113.0,26.0
33.60000000000002,5.0,,5,0.0,129.11,33.60000000000002,3.725,0.9,438143021.0,-52908169.0,3.725,2023-09-02 18:15:54,0.031,112.0,26.0
33.799999999999955,6.0,,5,0.0,134.24,33.799999999999955,3.908,0.97,438143067.0,-52908851.0,3.908,2023-09-02 18:15:55,0.035,111.0,26.0
33.799999999999955,6.0,,5,0.0,138.91,33.799999999999955,4.555,1.03,438143158.0,-52909460.0,4.555,2023-09-02 18:15:56,0.045,111.0,26.0
33.799999999999955,6.0,,5,0.0,143.79,33.799999999999955,4.83,1.11,438143431.0,-52910029.0,4.83,2023-09-02 18:15:57,0.05,111.0,26.0
33.799999999999955,6.0,,5,0.0,148.77,33.799999999999955,4.951,1.14,438143658.0,-52910620.0,4.951,2023-09-02 18:15:58,0.05,111.0,26.0
33.799999999999955,6.0,,5,0.0,153.72,33.799999999999955,4.954,1.11,438143886.0,-52911235.0,4.954,2023-09-02 18:15:59,0.045,111.0,26.0
34.0,6.0,,6,0.0,158.97,34.0,5.019,0.99,438144023.0,-52911917.0,5.019,2023-09-02 18:16:00,0.043,111.0,26.0
34.0,6.0,,6,0.0,164.74,34.0,4.943,0.09,438144205.0,-52912651.0,4.943,2023-09-02 18:16:01,0.039,112.0,26.0
34.0,7.0,,6,0.0,169.08,34.0,4.628,0.74,438144387.0,-52913186.0,4.628,2023-09-02 18:16:02,0.039,112.0,26.0
34.0,7.0,,6,0.0,172.65,34.0,4.467,0.78,438144523.0,-52913613.0,4.467,2023-09-02 18:16:03,0.035,113.0,26.0
34.200000000000045,7.0,,6,0.0,176.42,34.200000000000045,3.862,0.81,438144523.0,-52914108.0,3.862,2023-09-02 18:16:04,0.037,114.0,26.0
34.200000000000045,7.0,,6,0.0,179.76,34.200000000000045,3.547,0.87,438144614.0,-52914534.0,3.547,2023-09-02 18:16:05,0.043,114.0,26.0
34.200000000000045,7.0,,6,0.0,182.4,34.200000000000045,3.357,0.96,438144705.0,-52914876.0,3.357,2023-09-02 18:16:06,0.045,114.0,26.0
34.39999999999998,7.0,,7,0.0,184.92,34.39999999999998,2.679,1.08,438144751.0,-52915206.0,2.679,2023-09-02 18:16:07,0.051,115.0,26.0
34.39999999999998,7.0,,7,0.0,187.09,34.39999999999998,2.6,1.22,438144705.0,-52915484.0,2.6,2023-09-02 18:16:08,0.053,115.0,26.0
34.39999999999998,8.0,,7,0.0,187.64,34.39999999999998,2.058,1.39,438144660.0,-52915553.0,2.058,2023-09-02 18:16:09,0.05,114.0,26.0
34.60000000000002,8.0,,7,0.0,188.14,34.60000000000002,1.417,0.0,438144842.0,-52915792.0,1.417,2023-09-02 18:16:34,0.0,110.0,26.0
34.60000000000002,8.0,,7,0.0,190.44,34.60000000000002,1.603,0.0,438145069.0,-52915968.0,1.603,2023-09-02 18:16:35,0.0,109.0,26.0
34.799999999999955,8.0,,7,0.0,192.16,34.799999999999955,2.249,0.0,438145206.0,-52915945.0,2.249,2023-09-02 18:16:36,0.0,107.0,26.0
34.799999999999955,8.0,94.0,8,0.0,194.22,34.799999999999955,1.908,0.0,438145433.0,-52915820.0,1.908,2023-09-02 18:16:37,0.0,104.0,26.0
35.0,8.0,,8,0.0,196.22,35.0,2.092,0.0,438145615.0,-52915666.0,2.092,2023-09-02 18:16:38,0.018,102.0,26.0
35.0,8.0,,8,0.0,198.5,35.0,2.046,2.43,438145797.0,-52915473.0,2.046,2023-09-02 18:16:39,0.027,100.0,26.0
35.200000000000045,8.0,,8,0.0,201.1,35.200000000000045,1.979,3.22,438146025.0,-52915325.0,1.979,2023-09-02 18:16:40,0.042,99.0,26.0
35.39999999999998,8.0,,8,0.0,204.39,35.39999999999998,2.386,4.09,438146389.0,-52915302.0,2.386,2023-09-02 18:16:41,0.078,98.0,26.0
35.60000000000002,8.0,,8,0.0,208.07,35.60000000000002,2.226,5.13,438146799.0,-52915371.0,2.226,2023-09-02 18:16:42,0.098,97.0,26.0
35.799999999999955,9.0,,8,0.0,211.41,35.799999999999955,2.361,5.79,438147117.0,-52915428.0,2.361,2023-09-02 18:16:43,0.117,97.0,26.0
36.0,9.0,,8,0.0,214.75,36.0,2.551,6.14,438147481.0,-52915348.0,2.551,2023-09-02 18:16:44,0.133,96.0,26.0
36.0,9.0,,9,0.0,218.39,36.0,3.019,6.28,438147845.0,-52915342.0,3.019,2023-09-02 18:16:45,0.137,96.0,26.0
36.200000000000045,9.0,,9,0.0,221.57,36.200000000000045,3.046,6.16,438148210.0,-52915308.0,3.046,2023-09-02 18:16:46,0.144,95.0,26.0
36.200000000000045,9.0,,9,0.0,224.32,36.200000000000045,3.141,5.75,438148483.0,-52915177.0,3.141,2023-09-02 18:16:47,0.137,96.0,26.0
36.39999999999998,9.0,,9,0.0,227.27,36.39999999999998,3.092,5.14,438148756.0,-52914995.0,3.092,2023-09-02 18:16:48,0.133,96.0,26.0
36.39999999999998,9.0,,9,0.0,230.31,36.39999999999998,3.08,4.42,438149074.0,-52914830.0,3.08,2023-09-02 18:16:49,0.117,96.0,26.0
36.60000000000002,10.0,,9,0.0,233.79,36.60000000000002,3.154,3.75,438149438.0,-52914751.0,3.154,2023-09-02 18:16:50,0.106,95.0,26.0
36.60000000000002,10.0,,9,0.0,237.64,36.60000000000002,3.227,3.26,438149848.0,-52914756.0,3.227,2023-09-02 18:16:51,0.094,96.0,26.0
36.799999999999955,10.0,,9,0.0,241.06,36.799999999999955,3.351,2.98,438150212.0,-52914785.0,3.351,2023-09-02 18:16:52,0.09,96.0,26.0
36.799999999999955,10.0,,9,0.0,243.11,36.799999999999955,3.302,2.84,438150440.0,-52914836.0,3.302,2023-09-02 18:16:53,0.086,97.0,26.0
37.0,10.0,,10,0.0,244.44,37.0,2.716,2.75,438150576.0,-52914876.0,2.716,2023-09-02 18:16:54,0.09,98.0,26.0
37.0,10.0,,10,0.0,245.66,37.0,2.371,2.69,438150667.0,-52914916.0,2.371,2023-09-02 18:16:55,0.086,100.0,26.0
37.200000000000045,10.0,,10,0.0,246.26,37.200000000000045,1.726,2.64,438150758.0,-52914927.0,1.726,2023-09-02 18:16:56,0.09,100.0,26.0
37.200000000000045,10.0,,10,0.0,246.26,37.200000000000045,0.0,2.66,438150758.0,-52914910.0,0.0,2023-09-02 18:16:57,0.0,101.0,26.0
37.200000000000045,10.0,,10,0.0,246.26,37.200000000000045,0.0,0.35,438150758.0,-52914910.0,0.0,2023-09-02 18:16:58,0.0,103.0,26.0
37.200000000000045,10.0,,10,0.0,246.26,37.200000000000045,0.0,0.0,438150758.0,-52914904.0,0.0,2023-09-02 18:16:59,0.0,104.0,26.0
37.39999999999998,10.0,,10,0.0,246.26,37.39999999999998,0.0,0.0,438150758.0,-52914887.0,0.0,2023-09-02 18:17:00,0.0,105.0,26.0
37.39999999999998,10.0,,11,0.0,246.26,37.39999999999998,0.0,0.0,438150758.0,-52914864.0,0.0,2023-09-02 18:17:01,0.0,106.0,26.0
37.39999999999998,10.0,,11,0.0,246.68,37.39999999999998,1.229,0.0,438150849.0,-52914785.0,1.229,2023-09-02 18:17:10,0.0,111.0,26.0
37.39999999999998,10.0,,11,0.0,248.8,37.39999999999998,1.411,0.0,438151077.0,-52914785.0,1.411,2023-09-02 18:17:11,0.0,112.0,26.0
37.39999999999998,10.0,,11,0.0,251.18,37.39999999999998,1.714,0.0,438151304.0,-52914836.0,1.714,2023-09-02 18:17:12,0.0,113.0,26.0
37.39999999999998,10.0,,11,0.0,253.56,37.39999999999998,1.714,0.0,438151532.0,-52915001.0,1.714,2023-09-02 18:17:13,0.0,113.0,26.0
37.39999999999998,10.0,,11,0.0,256.94,37.39999999999998,2.057,0.0,438151714.0,-52915393.0,2.057,2023-09-02 18:17:14,0.0,113.0,26.0
37.39999999999998,10.0,,11,0.0,261.07,37.39999999999998,3.417,0.0,438151896.0,-52915883.0,3.417,2023-09-02 18:17:15,0.0,111.0,26.0
37.39999999999998,10.0,,12,0.0,264.94,37.39999999999998,3.313,0.0,438152078.0,-52916349.0,3.313,2023-09-02 18:17:16,0.0,111.0,26.0
37.39999999999998,10.0,,12,0.0,268.81,37.39999999999998,2.889,0.0,438152306.0,-52916804.0,2.889,2023-09-02 18:17:17,0.0,111.0,26.0
37.39999999999998,10.0,,12,0.0,272.94,37.39999999999998,2.93,0.11,438152488.0,-52917293.0,2.93,2023-09-02 18:17:18,0.0,111.0,26.0
37.39999999999998,10.0,,12,0.0,277.24,37.39999999999998,3.06,0.03,438152670.0,-52917817.0,3.06,2023-09-02 18:17:19,0.0,111.0,26.0
37.39999999999998,10.0,,12,0.0,281.26,37.39999999999998,2.889,0.0,438152897.0,-52918295.0,2.889,2023-09-02 18:17:20,0.0,111.0,26.0
37.39999999999998,10.0,,12,0.0,285.42,37.39999999999998,2.889,0.0,438153125.0,-52918756.0,2.889,2023-09-02 18:17:21,0.0,110.0,26.0
37.39999999999998,10.0,,13,0.0,289.27,37.39999999999998,2.908,0.0,438153352.0,-52919182.0,2.908,2023-09-02 18:17:22,0.0,111.0,26.0
37.39999999999998,10.0,,13,0.0,293.13,37.39999999999998,3.162,0.0,438153489.0,-52919671.0,3.162,2023-09-02 18:17:23,0.0,111.0,26.0
37.60000000000002,10.0,,13,0.0,297.42,37.60000000000002,3.861,0.0,438153671.0,-52920189.0,3.861,2023-09-02 18:17:24,0.0,110.0,26.0
37.60000000000002,10.0,,13,0.0,302.57,37.60000000000002,3.945,0.0,438153989.0,-52920741.0,3.945,2023-09-02 18:17:25,0.0,110.0,26.0
37.60000000000002,11.0,,13,0.0,307.22,37.60000000000002,4.124,0.52,438154172.0,-52921333.0,4.124,2023-09-02 18:17:26,0.023,109.0,26.0
37.60000000000002,11.0,,13,0.0,311.59,37.60000000000002,4.216,0.91,438154354.0,-52921873.0,4.216,2023-09-02 18:17:27,0.027,110.0,26.0
37.799999999999955,11.0,,13,0.0,315.61,37.799999999999955,4.272,1.18,438154490.0,-52922385.0,4.272,2023-09-02 18:17:28,0.037,111.0,26.0
37.799999999999955,11.0,,14,0.0,319.94,37.799999999999955,4.265,1.38,438154627.0,-52922931.0,4.265,2023-09-02 18:17:29,0.043,111.0,26.0
38.0,11.0,,14,0.0,324.58,38.0,4.241,1.52,438154809.0,-52923506.0,4.241,2023-09-02 18:17:30,0.053,113.0,26.0
38.200000000000045,11.0,,14,0.0,328.38,38.200000000000045,4.056,1.67,438154900.0,-52923989.0,4.056,2023-09-02 18:17:31,0.067,114.0,26.0
38.200000000000045,11.0,,14,0.0,331.95,38.200000000000045,3.637,1.8,438154991.0,-52924461.0,3.637,2023-09-02 18:17:32,0.075,114.0,26.0
38.39999999999998,11.0,,14,0.0,336.02,38.39999999999998,3.858,1.91,438155127.0,-52924979.0,3.858,2023-09-02 18:17:33,0.085,115.0,26.0
38.39999999999998,11.0,,14,0.0,340.8,38.39999999999998,4.096,2.01,438155309.0,-52925582.0,4.096,2023-09-02 18:17:34,0.094,115.0,26.0
38.60000000000002,12.0,,15,0.0,345.57,38.60000000000002,4.935,2.12,438155400.0,-52926197.0,4.935,2023-09-02 18:17:35,0.102,116.0,26.0
38.60000000000002,12.0,,15,0.0,349.28,38.60000000000002,4.96,2.2,438155491.0,-52926686.0,4.96,2023-09-02 18:17:36,0.101,117.0,26.0
38.799999999999955,12.0,,15,0.0,353.53,38.799999999999955,4.495,2.23,438155628.0,-52927221.0,4.495,2023-09-02 18:17:37,0.098,117.0,26.0
38.799999999999955,12.0,,15,0.0,357.14,38.799999999999955,4.347,2.19,438155719.0,-52927676.0,4.347,2023-09-02 18:17:38,0.094,118.0,26.0
38.799999999999955,12.0,,15,0.0,361.07,38.799999999999955,3.911,2.1,438155901.0,-52928182.0,3.911,2023-09-02 18:17:39,0.082,119.0,26.0
39.0,12.0,,15,0.0,365.42,39.0,3.919,2.01,438156083.0,-52928700.0,3.919,2023-09-02 18:17:40,0.078,119.0,26.0
39.200000000000045,12.0,,16,0.0,369.79,39.200000000000045,4.276,1.99,438156265.0,-52929217.0,4.276,2023-09-02 18:17:41,0.083,120.0,26.0
39.200000000000045,12.0,,16,0.0,373.8,39.200000000000045,4.237,2.0,438156538.0,-52929667.0,4.237,2023-09-02 18:17:42,0.082,120.0,26.0
39.39999999999998,13.0,,16,0.0,377.09,39.39999999999998,4.205,2.06,438156629.0,-52930082.0,4.205,2023-09-02 18:17:43,0.089,121.0,26.0
39.39999999999998,13.0,,16,0.0,381.09,39.39999999999998,4.018,2.13,438156675.0,-52930611.0,4.018,2023-09-02 18:17:44,0.088,121.0,26.0
39.60000000000002,13.0,,16,0.0,384.81,39.60000000000002,3.783,2.23,438156720.0,-52931100.0,3.783,2023-09-02 18:17:45,0.095,121.0,26.0
39.799999999999955,13.0,,16,0.0,388.77,39.799999999999955,3.913,2.34,438156766.0,-52931629.0,3.913,2023-09-02 18:17:46,0.101,119.0,26.0
39.799999999999955,13.0,,17,0.0,392.68,39.799999999999955,3.917,2.43,438156857.0,-52932141.0,3.917,2023-09-02 18:17:47,0.106,119.0,26.0
40.0,13.0,,17,0.0,396.45,40.0,3.601,2.5,438156902.0,-52932636.0,3.601,2023-09-02 18:17:48,0.109,119.0,26.0
40.0,13.0,,17,0.0,400.88,40.0,3.642,2.56,438156993.0,-52933217.0,3.642,2023-09-02 18:17:49,0.102,118.0,26.0
40.200000000000045,13.0,,17,0.0,405.19,40.200000000000045,3.982,2.64,438157084.0,-52933791.0,3.982,2023-09-02 18:17:50,0.102,117.0,26.0
40.39999999999998,13.0,,17,0.0,410.62,40.39999999999998,4.325,2.73,438157130.0,-52934508.0,4.325,2023-09-02 18:17:51,0.109,118.0,26.0
40.39999999999998,14.0,,17,0.0,416.14,40.39999999999998,5.564,2.75,438157221.0,-52935236.0,5.564,2023-09-02 18:17:52,0.106,117.0,26.0
40.39999999999998,14.0,,18,0.0,420.45,40.39999999999998,5.426,2.67,438157312.0,-52935811.0,5.426,2023-09-02 18:17:53,0.101,117.0,26.0
40.39999999999998,14.0,,18,0.0,424.54,40.39999999999998,4.208,2.46,438157357.0,-52936351.0,4.208,2023-09-02 18:17:54,0.086,117.0,26.0
40.60000000000002,14.0,,18,0.0,429.1,40.60000000000002,4.042,2.15,438157403.0,-52936954.0,4.042,2023-09-02 18:17:55,0.08,117.0,26.0
40.60000000000002,14.0,,18,0.0,433.47,40.60000000000002,4.151,1.77,438157448.0,-52937535.0,4.151,2023-09-02 18:17:56,0.074,116.0,26.0
40.60000000000002,14.0,,18,0.0,438.57,40.60000000000002,4.31,1.44,438157494.0,-52938212.0,4.31,2023-09-02 18:17:57,0.061,117.0,26.0
40.60000000000002,15.0,,18,0.0,443.51,40.60000000000002,4.846,1.19,438157539.0,-52938871.0,4.846,2023-09-02 18:17:58,0.051,117.0,26.0
40.799999999999955,15.0,,19,0.0,448.34,40.799999999999955,4.83,1.04,438157676.0,-52939497.0,4.83,2023-09-02 18:17:59,0.045,118.0,26.0
40.799999999999955,15.0,,19,0.0,453.06,40.799999999999955,4.737,0.96,438157812.0,-52940095.0,4.737,2023-09-02 18:18:00,0.043,119.0,26.0
40.799999999999955,15.0,,19,0.0,457.26,40.799999999999955,4.388,0.94,438158040.0,-52940595.0,4.388,2023-09-02 18:18:01,0.045,120.0,26.0
40.799999999999955,15.0,,19,0.0,460.97,40.799999999999955,4.217,0.92,438158268.0,-52941005.0,4.217,2023-09-02 18:18:02,0.043,121.0,26.0
40.799999999999955,15.0,,19,0.0,464.5,40.799999999999955,3.615,0.88,438158450.0,-52941397.0,3.615,2023-09-02 18:18:03,0.037,121.0,26.0
41.0,16.0,,20,0.0,468.18,41.0,3.687,0.86,438158677.0,-52941824.0,3.687,2023-09-02 18:18:04,0.035,122.0,26.0
41.0,16.0,,20,0.0,472.53,41.0,3.876,0.86,438158859.0,-52942364.0,3.876,2023-09-02 18:18:05,0.039,123.0,26.0
41.0,16.0,,20,0.0,477.04,41.0,4.301,0.87,438158996.0,-52942939.0,4.301,2023-09-02 18:18:06,0.039,124.0,26.0
41.0,16.0,,20,0.0,482.21,41.0,4.595,0.93,438159132.0,-52943610.0,4.595,2023-09-02 18:18:07,0.035,125.0,26.0
41.200000000000045,16.0,,20,0.0,487.87,41.200000000000045,5.594,1.02,438159223.0,-52944350.0,5.594,2023-09-02 18:18:08,0.037,125.0,26.0
41.200000000000045,16.0,,20,0.0,493.03,41.200000000000045,5.642,1.08,438159360.0,-52945021.0,5.642,2023-09-02 18:18:09,0.043,126.0,26.0
41.200000000000045,16.0,,21,0.0,498.08,41.200000000000045,5.112,1.07,438159587.0,-52945636.0,5.112,2023-09-02 18:18:10,0.045,125.0,26.0
41.200000000000045,17.0,,21,0.0,502.86,41.200000000000045,4.849,0.99,438159815.0,-52946216.0,4.849,2023-09-02 18:18:11,0.043,126.0,26.0
41.39999999999998,17.0,,21,0.0,507.73,41.39999999999998,4.982,0.91,438159951.0,-52946836.0,4.982,2023-09-02 18:18:12,0.045,125.0,26.0
41.39999999999998,17.0,,21,0.0,512.07,41.39999999999998,4.84,0.82,438160133.0,-52947382.0,4.84,2023-09-02 18:18:13,0.043,126.0,26.0
41.39999999999998,17.0,,21,0.0,516.13,41.39999999999998,4.224,0.25,438160316.0,-52947871.0,4.224,2023-09-02 18:18:14,0.045,126.0,26.0
41.39999999999998,17.0,,22,0.0,520.58,41.39999999999998,4.342,0.0,438160407.0,-52948452.0,4.342,2023-09-02 18:18:15,0.0,127.0,26.0
41.39999999999998,17.0,,22,0.0,526.01,41.39999999999998,4.612,0.0,438160498.0,-52949168.0,4.612,2023-09-02 18:18:16,0.037,126.0,26.0
41.39999999999998,17.0,,22,0.0,532.12,41.39999999999998,5.873,0.4,438160589.0,-52949976.0,5.873,2023-09-02 18:18:17,0.0,125.0,26.0
41.39999999999998,17.0,,22,0.0,538.41,41.39999999999998,6.371,0.19,438160725.0,-52950801.0,6.371,2023-09-02 18:18:18,0.0,124.0,26.0
41.60000000000002,17.0,,22,0.0,543.69,41.60000000000002,6.285,0.0,438160816.0,-52951489.0,6.285,2023-09-02 18:18:19,0.0,123.0,26.0
41.60000000000002,17.0,,23,0.0,548.88,41.60000000000002,5.427,0.0,438160953.0,-52952166.0,5.427,2023-09-02 18:18:20,0.0,122.0,26.0
41.60000000000002,17.0,,23,0.0,554.9,41.60000000000002,5.417,0.45,438161135.0,-52952940.0,5.417,2023-09-02 18:18:21,0.0,122.0,26.0
41.799999999999955,17.0,,23,0.0,561.65,41.799999999999955,6.378,0.73,438161271.0,-52953822.0,6.378,2023-09-02 18:18:22,0.0,121.0,26.0
41.799999999999955,17.0,,23,0.0,565.41,41.799999999999955,6.472,0.83,438161271.0,-52954317.0,6.472,2023-09-02 18:18:23,0.0,120.0,26.0
42.0,17.0,,23,0.0,568.67,42.0,5.587,0.94,438161362.0,-52954743.0,5.587,2023-09-02 18:18:24,0.058,121.0,26.0
42.0,17.0,,23,0.0,571.06,42.0,4.907,1.06,438161499.0,-52955011.0,4.907,2023-09-02 18:18:25,0.066,121.0,26.0
42.200000000000045,18.0,,24,0.0,572.72,42.200000000000045,3.704,1.19,438161635.0,-52955159.0,3.704,2023-09-02 18:18:26,0.075,121.0,26.0
42.39999999999998,18.0,,24,0.0,574.45,42.39999999999998,3.316,1.35,438161772.0,-52955273.0,3.316,2023-09-02 18:18:27,0.086,120.0,26.0
42.60000000000002,18.0,,24,0.0,575.88,42.60000000000002,2.847,1.57,438161817.0,-52955455.0,2.847,2023-09-02 18:18:28,0.098,118.0,26.0
42.60000000000002,18.0,,24,0.0,576.99,42.60000000000002,2.044,1.82,438161863.0,-52955591.0,2.044,2023-09-02 18:18:29,0.109,117.0,26.0
43.0,18.0,,24,0.0,577.49,43.0,1.981,0.0,438162364.0,-52956917.0,1.981,2023-09-02 18:18:43,0.0,122.0,26.0
