calories,heart_rate,timestamp,altitude,ascent,battery_soc,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,temperature
0,102,2023-04-19 17:40:09,,,,,,,,,,,,,
0,103,2023-04-19 17:40:10,20.799999999999955,0.0,77.0,0.0,0.0,20.799999999999955,3.026,14.0,-21.74,438139972.0,-52901154.0,3.026,
0,104,2023-04-19 17:40:11,19.799999999999955,0.0,,1.0,3.42,19.799999999999955,3.032,13.0,-26.7,438140278.0,-52901361.0,3.032,19.0
0,105,2023-04-19 17:40:12,19.200000000000045,0.0,,2.0,5.25,19.200000000000045,2.993,13.0,-31.74,438140454.0,-52901299.0,2.993,19.0
0,106,2023-04-19 17:40:13,19.0,0.0,,3.0,8.24,19.0,2.84,12.0,-34.86,438140750.0,-52901129.0,2.84,19.0
0,106,2023-04-19 17:40:14,18.600000000000023,0.0,,4.0,12.21,18.600000000000023,2.89,12.0,-34.57,438141028.0,-52900744.0,2.89,19.0
0,106,2023-04-19 17:40:15,18.600000000000023,0.0,,4.0,15.59,18.600000000000023,3.237,12.0,-30.68,438141255.0,-52900370.0,3.237,19.0
0,106,2023-04-19 17:40:16,18.399999999999977,0.0,,4.0,19.35,18.399999999999977,3.366,12.0,-23.82,438141500.0,-52899985.0,3.366,19.0
0,107,2023-04-19 17:40:17,18.399999999999977,0.0,,5.0,23.72,18.399999999999977,3.408,12.0,-17.03,438141789.0,-52899542.0,3.408,19.0
1,106,2023-04-19 17:40:18,18.399999999999977,0.0,,5.0,26.21,18.399999999999977,3.216,13.0,-11.89,438141982.0,-52899312.0,3.216,19.0
1,107,2023-04-19 17:40:19,18.399999999999977,0.0,,5.0,28.6,18.399999999999977,2.586,13.0,-7.96,438142220.0,-52899230.0,2.586,19.0
1,109,2023-04-19 17:40:20,18.399999999999977,0.0,,5.0,32.08,18.399999999999977,2.716,13.0,-5.04,438142481.0,-52899498.0,2.716,19.0
1,109,2023-04-19 17:40:21,18.399999999999977,0.0,,5.0,38.24,18.399999999999977,3.109,12.0,-2.95,438142679.0,-52900288.0,3.109,19.0
1,111,2023-04-19 17:40:22,18.399999999999977,0.0,,5.0,44.45,18.399999999999977,4.429,13.0,-1.01,438142770.0,-52901109.0,4.429,19.0
1,112,2023-04-19 17:40:23,18.399999999999977,0.0,,5.0,50.03,18.399999999999977,4.63,13.0,0.0,438142871.0,-52901839.0,4.63,19.0
2,113,2023-04-19 17:40:24,18.399999999999977,0.0,,5.0,53.71,18.399999999999977,4.516,13.0,0.0,438142987.0,-52902316.0,4.516,19.0
2,114,2023-04-19 17:40:25,18.399999999999977,0.0,,5.0,57.08,18.399999999999977,3.865,13.0,0.0,438143043.0,-52902754.0,3.865,19.0
2,115,2023-04-19 17:40:26,18.399999999999977,0.0,,5.0,60.11,18.399999999999977,3.387,13.0,-0.12,438143143.0,-52903144.0,3.387,19.0
2,116,2023-04-19 17:40:27,18.399999999999977,0.0,,5.0,63.06,18.399999999999977,3.215,14.0,-0.31,438143270.0,-52903510.0,3.215,19.0
2,117,2023-04-19 17:40:28,18.399999999999977,0.0,,5.0,65.78,18.399999999999977,3.185,15.0,-0.4,438143362.0,-52903840.0,3.185,19.0
2,118,2023-04-19 17:40:29,18.399999999999977,0.0,,5.0,69.33,18.399999999999977,3.374,15.0,-0.21,438143474.0,-52904296.0,3.374,19.0
3,119,2023-04-19 17:40:30,18.399999999999977,0.0,,5.0,73.36,18.399999999999977,3.616,15.0,0.0,438143645.0,-52904804.0,3.616,19.0
3,119,2023-04-19 17:40:31,18.600000000000023,0.0,,5.0,77.16,18.600000000000023,3.663,15.0,-0.01,438143792.0,-52905266.0,3.663,19.0
3,119,2023-04-19 17:40:32,18.600000000000023,0.0,,5.0,80.59,18.600000000000023,3.669,15.0,0.17,438143985.0,-52905642.0,3.669,19.0
3,119,2023-04-19 17:40:33,18.600000000000023,0.0,,5.0,83.22,18.600000000000023,3.484,15.0,0.5,438144192.0,-52905891.0,3.484,19.0
3,118,2023-04-19 17:40:34,18.600000000000023,0.0,,5.0,85.94,18.600000000000023,2.822,15.0,0.77,438144307.0,-52906224.0,2.822,19.0
3,116,2023-04-19 17:40:35,18.600000000000023,0.0,,5.0,89.51,18.600000000000023,2.677,14.0,0.92,438144352.0,-52906694.0,2.677,19.0
4,116,2023-04-19 17:40:36,18.600000000000023,0.0,,5.0,92.7,18.600000000000023,2.874,14.0,0.97,438144415.0,-52907114.0,2.874,19.0
4,115,2023-04-19 17:40:37,18.799999999999955,0.0,,5.0,96.32,18.799999999999955,3.04,14.0,0.98,438144545.0,-52907577.0,3.04,19.0
4,112,2023-04-19 17:40:38,18.799999999999955,0.0,,5.0,99.8,18.799999999999955,3.259,15.0,0.98,438144625.0,-52908022.0,3.259,19.0
4,110,2023-04-19 17:40:39,18.799999999999955,0.0,,5.0,103.1,18.799999999999955,3.354,15.0,1.01,438144671.0,-52908458.0,3.354,19.0
4,109,2023-04-19 17:40:40,18.799999999999955,0.0,,5.0,106.12,18.799999999999955,3.399,15.0,1.04,438144749.0,-52908845.0,3.399,19.0
4,107,2023-04-19 17:40:41,19.0,0.0,,5.0,109.8,19.0,3.392,15.0,1.1,438144920.0,-52909288.0,3.392,19.0
4,107,2023-04-19 17:40:42,19.0,1.0,,5.0,114.46,19.0,3.642,14.0,1.18,438145068.0,-52909887.0,3.642,19.0
5,106,2023-04-19 17:40:43,19.0,1.0,,5.0,119.03,19.0,4.504,14.0,1.23,438145238.0,-52910455.0,4.504,19.0
5,106,2023-04-19 17:40:44,19.0,1.0,,5.0,122.85,19.0,4.501,13.0,1.23,438145373.0,-52910934.0,4.501,19.0
5,105,2023-04-19 17:40:45,19.200000000000045,1.0,,5.0,126.2,19.200000000000045,3.679,13.0,1.22,438145522.0,-52911350.0,3.679,18.0
5,104,2023-04-19 17:40:46,19.200000000000045,1.0,,5.0,128.9,19.200000000000045,3.314,13.0,1.19,438145683.0,-52911661.0,3.314,18.0
5,104,2023-04-19 17:40:47,19.200000000000045,1.0,,5.0,131.23,19.200000000000045,2.596,13.0,1.18,438145784.0,-52911942.0,2.596,18.0
5,103,2023-04-19 17:40:48,19.399999999999977,1.0,,5.0,134.05,19.399999999999977,2.602,13.0,1.2,438145944.0,-52912254.0,2.602,18.0
5,103,2023-04-19 17:40:49,19.399999999999977,1.0,,5.0,137.5,19.399999999999977,2.742,14.0,1.26,438146180.0,-52912600.0,2.742,18.0
6,103,2023-04-19 17:40:50,19.399999999999977,1.0,,5.0,140.65,19.399999999999977,3.255,15.0,1.36,438146422.0,-52912892.0,3.255,18.0
6,102,2023-04-19 17:40:51,19.600000000000023,1.0,,5.0,142.53,19.600000000000023,3.265,15.0,1.5,438146547.0,-52913095.0,3.265,18.0
6,102,2023-04-19 17:40:52,19.600000000000023,1.0,,5.0,144.84,19.600000000000023,2.699,16.0,1.69,438146650.0,-52913362.0,2.699,18.0
6,100,2023-04-19 17:40:53,19.600000000000023,1.0,,5.0,147.67,19.600000000000023,2.486,16.0,1.86,438146764.0,-52913719.0,2.486,18.0
6,98,2023-04-19 17:40:54,19.799999999999955,1.0,,5.0,149.15,19.799999999999955,2.361,15.0,1.96,438146810.0,-52913902.0,2.361,18.0
6,96,2023-04-19 17:40:55,19.799999999999955,1.0,,5.0,150.75,19.799999999999955,2.26,15.0,2.0,438146844.0,-52914111.0,2.26,18.0
6,98,2023-04-19 17:40:56,19.799999999999955,1.0,,5.0,151.13,19.799999999999955,1.699,16.0,2.02,438146844.0,-52914208.0,1.699,18.0
6,97,2023-04-19 17:40:57,19.799999999999955,1.0,,5.0,151.13,19.799999999999955,0.0,16.0,2.05,438146844.0,-52914370.0,0.0,18.0
7,97,2023-04-19 17:40:58,19.799999999999955,1.0,,5.0,151.13,19.799999999999955,0.0,17.0,1.08,438146844.0,-52914348.0,0.0,18.0
7,97,2023-04-19 17:40:59,19.799999999999955,1.0,,5.0,151.13,19.799999999999955,0.0,18.0,0.0,438146844.0,-52914335.0,0.0,18.0
7,97,2023-04-19 17:41:00,20.0,1.0,,5.0,151.13,20.0,0.0,19.0,0.0,438146844.0,-52914335.0,0.0,18.0
7,99,2023-04-19 17:41:01,19.799999999999955,1.0,,5.0,151.13,19.799999999999955,0.0,18.0,0.0,438146844.0,-52914335.0,0.0,18.0
7,75,2023-04-19 17:41:30,19.799999999999955,1.0,,5.0,151.66,19.799999999999955,1.547,12.0,0.0,438146855.0,-52914723.0,1.547,18.0
7,76,2023-04-19 17:41:31,19.799999999999955,1.0,,5.0,154.07,19.799999999999955,1.547,12.0,0.0,438146934.0,-52915027.0,1.547,18.0
7,77,2023-04-19 17:41:32,19.799999999999955,1.0,,5.0,157.21,19.799999999999955,1.906,12.0,0.0,438147138.0,-52915374.0,1.906,18.0
7,79,2023-04-19 17:41:33,20.0,1.0,,5.0,161.29,20.0,3.111,11.0,0.0,438147434.0,-52915765.0,3.111,18.0
7,81,2023-04-19 17:41:34,20.0,1.0,,5.0,165.04,20.0,3.374,11.0,0.0,438147799.0,-52915971.0,3.374,18.0
7,84,2023-04-19 17:41:35,20.200000000000045,2.0,,5.0,169.1,20.200000000000045,3.644,10.0,0.48,438148218.0,-52916062.0,3.644,18.0
8,89,2023-04-19 17:41:36,20.399999999999977,2.0,,5.0,174.48,20.399999999999977,4.486,10.0,1.3,438148793.0,-52916114.0,4.486,18.0
8,94,2023-04-19 17:41:37,20.399999999999977,2.0,,5.0,179.33,20.399999999999977,4.606,10.0,1.89,438149319.0,-52916121.0,4.606,18.0
8,96,2023-04-19 17:41:38,20.600000000000023,2.0,,5.0,183.73,20.600000000000023,4.514,9.0,2.4,438149784.0,-52916029.0,4.514,18.0
8,99,2023-04-19 17:41:39,20.799999999999955,2.0,,5.0,188.38,20.799999999999955,4.598,9.0,2.6,438150283.0,-52915940.0,4.598,18.0
8,101,2023-04-19 17:41:40,20.799999999999955,2.0,,5.0,193.12,20.799999999999955,4.445,9.0,2.69,438150786.0,-52915820.0,4.445,18.0
8,104,2023-04-19 17:41:41,21.200000000000045,2.0,,5.0,197.7,21.200000000000045,4.472,9.0,2.79,438151274.0,-52915733.0,4.472,18.0
8,106,2023-04-19 17:41:42,21.399999999999977,3.0,,5.0,201.87,21.399999999999977,4.472,8.0,2.92,438151719.0,-52915759.0,4.472,18.0
8,107,2023-04-19 17:41:43,21.600000000000023,3.0,,5.0,206.28,21.600000000000023,4.472,8.0,3.1,438152183.0,-52915831.0,4.472,18.0
9,109,2023-04-19 17:41:44,21.799999999999955,3.0,,5.0,210.32,21.799999999999955,4.47,8.0,3.35,438152597.0,-52915924.0,4.47,18.0
9,110,2023-04-19 17:41:45,22.0,3.0,,5.0,212.49,22.0,4.344,8.0,3.61,438152828.0,-52915991.0,4.344,18.0
9,112,2023-04-19 17:41:46,22.200000000000045,3.0,,5.0,213.73,22.200000000000045,3.883,10.0,3.85,438152930.0,-52916050.0,3.883,18.0
9,113,2023-04-19 17:41:47,22.399999999999977,4.0,,5.0,215.65,22.399999999999977,3.562,10.0,4.05,438153045.0,-52916272.0,3.562,18.0
9,114,2023-04-19 17:41:48,22.399999999999977,4.0,,5.0,218.84,22.399999999999977,3.402,10.0,4.15,438153090.0,-52916686.0,3.402,18.0
9,115,2023-04-19 17:41:49,22.600000000000023,4.0,,5.0,222.82,22.600000000000023,3.342,11.0,4.1,438153155.0,-52917215.0,3.342,18.0
10,115,2023-04-19 17:41:50,22.600000000000023,4.0,,5.0,227.65,22.600000000000023,3.509,11.0,3.91,438153321.0,-52917829.0,3.509,18.0
10,116,2023-04-19 17:41:51,22.600000000000023,4.0,,5.0,235.38,22.600000000000023,3.889,10.0,3.61,438153640.0,-52918770.0,3.889,18.0
10,116,2023-04-19 17:41:52,22.799999999999955,4.0,,5.0,241.71,22.799999999999955,4.83,10.0,3.23,438154025.0,-52919483.0,4.83,18.0
10,116,2023-04-19 17:41:53,22.799999999999955,4.0,,5.0,246.76,22.799999999999955,5.138,9.0,2.84,438154210.0,-52920106.0,5.138,18.0
10,118,2023-04-19 17:41:54,22.799999999999955,4.0,,5.0,251.64,22.799999999999955,5.029,9.0,2.44,438154386.0,-52920724.0,5.029,18.0
10,117,2023-04-19 17:41:55,23.0,5.0,,5.0,256.72,23.0,5.05,9.0,2.04,438154519.0,-52921376.0,5.05,18.0
11,118,2023-04-19 17:41:56,23.0,5.0,,5.0,261.51,23.0,4.926,8.0,1.7,438154660.0,-52921997.0,4.926,18.0
11,119,2023-04-19 17:41:57,23.200000000000045,5.0,,5.0,266.1,23.200000000000045,4.792,8.0,1.49,438154807.0,-52922586.0,4.792,18.0
11,119,2023-04-19 17:41:58,23.200000000000045,5.0,,5.0,270.37,23.200000000000045,4.751,9.0,1.37,438154978.0,-52923108.0,4.751,18.0
11,120,2023-04-19 17:41:59,23.200000000000045,5.0,,5.0,273.72,23.200000000000045,4.748,10.0,1.32,438155114.0,-52923528.0,4.748,18.0
11,120,2023-04-19 17:42:00,23.399999999999977,5.0,,5.0,278.55,23.399999999999977,4.775,10.0,1.32,438155249.0,-52924152.0,4.775,18.0
11,120,2023-04-19 17:42:01,23.399999999999977,5.0,,5.0,283.26,23.399999999999977,4.671,10.0,1.36,438155393.0,-52924752.0,4.671,18.0
12,121,2023-04-19 17:42:02,23.600000000000023,5.0,,5.0,288.45,23.600000000000023,4.584,9.0,1.39,438155589.0,-52925392.0,4.584,18.0
12,123,2023-04-19 17:42:03,23.600000000000023,5.0,,5.0,292.62,23.600000000000023,4.467,9.0,1.44,438155789.0,-52925888.0,4.467,18.0
12,122,2023-04-19 17:42:04,23.600000000000023,5.0,,5.0,296.27,23.600000000000023,4.388,9.0,1.49,438155892.0,-52926355.0,4.388,18.0
12,122,2023-04-19 17:42:05,23.799999999999955,5.0,,5.0,300.68,23.799999999999955,4.311,10.0,1.53,438155866.0,-52926941.0,4.311,18.0
12,122,2023-04-19 17:42:06,23.799999999999955,5.0,,5.0,305.75,23.799999999999955,4.369,10.0,1.55,438155879.0,-52927615.0,4.369,18.0
12,122,2023-04-19 17:42:07,24.0,6.0,,5.0,310.59,24.0,4.701,10.0,1.56,438155853.0,-52928249.0,4.701,18.0
13,124,2023-04-19 17:42:08,24.0,6.0,,5.0,315.54,24.0,4.939,9.0,1.57,438156019.0,-52928881.0,4.939,18.0
13,123,2023-04-19 17:42:09,24.200000000000045,6.0,,5.0,320.76,24.200000000000045,5.264,9.0,1.61,438156162.0,-52929555.0,5.264,18.0
13,123,2023-04-19 17:42:10,24.200000000000045,6.0,,5.0,325.38,24.200000000000045,5.306,9.0,1.68,438156287.0,-52930150.0,5.306,18.0
13,121,2023-04-19 17:42:11,24.399999999999977,6.0,,5.0,329.44,24.399999999999977,5.078,9.0,1.77,438156395.0,-52930670.0,5.078,18.0
13,121,2023-04-19 17:42:12,24.399999999999977,6.0,,5.0,333.52,24.399999999999977,4.239,9.0,1.85,438156549.0,-52931192.0,4.239,18.0
14,120,2023-04-19 17:42:13,24.600000000000023,6.0,,5.0,337.06,24.600000000000023,4.123,8.0,1.9,438156613.0,-52931650.0,4.123,18.0
14,120,2023-04-19 17:42:14,24.799999999999955,6.0,,5.0,340.47,24.799999999999955,3.679,8.0,1.92,438156752.0,-52932075.0,3.679,18.0
14,119,2023-04-19 17:42:15,24.799999999999955,6.0,,5.0,343.45,24.799999999999955,3.665,8.0,1.94,438156876.0,-52932453.0,3.665,18.0
14,118,2023-04-19 17:42:16,25.0,6.0,,5.0,346.93,25.0,3.857,8.0,1.99,438156959.0,-52932897.0,3.857,18.0
14,118,2023-04-19 17:42:17,25.0,7.0,,5.0,348.86,25.0,3.476,10.0,2.09,438157004.0,-52933142.0,3.476,18.0
14,117,2023-04-19 17:42:18,25.200000000000045,7.0,,5.0,350.16,25.200000000000045,2.142,9.0,2.24,438157060.0,-52933304.0,2.142,18.0
15,117,2023-04-19 17:42:19,25.399999999999977,7.0,,5.0,351.65,25.399999999999977,1.888,9.0,2.42,438157141.0,-52933483.0,1.888,18.0
15,117,2023-04-19 17:42:20,25.399999999999977,7.0,,5.0,352.78,25.399999999999977,1.745,10.0,2.62,438157197.0,-52933604.0,1.745,18.0
15,116,2023-04-19 17:42:21,25.600000000000023,7.0,,5.0,353.4,25.600000000000023,1.615,14.0,2.84,438157277.0,-52933589.0,1.615,18.0
15,115,2023-04-19 17:42:22,25.600000000000023,7.0,,5.0,354.4,25.600000000000023,1.459,18.0,3.12,438157356.0,-52933527.0,1.459,18.0
15,115,2023-04-19 17:42:23,25.799999999999955,7.0,,5.0,355.71,25.799999999999955,1.423,18.0,3.48,438157516.0,-52933474.0,1.423,18.0
15,114,2023-04-19 17:42:24,25.799999999999955,7.0,,5.0,356.93,25.799999999999955,1.373,17.0,3.97,438157628.0,-52933448.0,1.373,18.0
16,113,2023-04-19 17:42:25,26.0,7.0,,5.0,358.35,26.0,1.384,17.0,4.62,438157789.0,-52933452.0,1.384,18.0
16,113,2023-04-19 17:42:26,26.0,8.0,,5.0,359.43,26.0,1.308,16.0,5.34,438157880.0,-52933408.0,1.308,18.0
16,112,2023-04-19 17:42:27,26.200000000000045,8.0,,5.0,360.2,26.200000000000045,1.178,16.0,5.98,438157959.0,-52933365.0,1.178,18.0
16,112,2023-04-19 17:42:28,26.200000000000045,8.0,,5.0,360.83,26.200000000000045,1.043,15.0,6.42,438158014.0,-52933365.0,1.043,18.0
16,112,2023-04-19 17:42:29,26.399999999999977,8.0,,5.0,361.85,26.399999999999977,1.033,15.0,6.67,438158118.0,-52933350.0,1.033,18.0
16,112,2023-04-19 17:42:30,26.399999999999977,8.0,,5.0,362.76,26.399999999999977,0.841,14.0,6.79,438158231.0,-52933299.0,0.841,18.0
17,108,2023-04-19 17:42:43,26.600000000000023,8.0,,5.0,362.76,26.600000000000023,1.217,12.0,0.0,438158482.0,-52933311.0,1.217,18.0
17,109,2023-04-19 17:42:44,26.799999999999955,8.0,,5.0,363.42,26.799999999999955,1.964,12.0,0.0,438158658.0,-52933295.0,1.964,18.0
17,110,2023-04-19 17:42:45,26.799999999999955,8.0,,5.0,366.11,26.799999999999955,1.964,12.0,0.0,438158954.0,-52933267.0,1.964,18.0
17,111,2023-04-19 17:42:46,26.799999999999955,8.0,,5.0,368.64,26.799999999999955,1.937,12.0,0.0,438159221.0,-52933236.0,1.937,18.0
17,112,2023-04-19 17:42:47,27.0,8.0,,5.0,370.47,27.0,1.655,12.0,0.0,438159391.0,-52933191.0,1.655,18.0
17,113,2023-04-19 17:42:48,27.0,8.0,,5.0,371.53,27.0,0.908,12.0,0.53,438159507.0,-52933139.0,0.908,18.0
17,113,2023-04-19 17:42:49,27.0,9.0,,5.0,371.97,27.0,0.551,11.0,2.33,438159551.0,-52933121.0,0.551,18.0
18,113,2023-04-19 17:42:50,27.200000000000045,9.0,,5.0,371.97,27.200000000000045,0.0,11.0,2.7,438159597.0,-52933099.0,0.0,18.0
18,113,2023-04-19 17:42:51,27.200000000000045,9.0,,5.0,372.12,27.200000000000045,0.105,11.0,2.24,438159665.0,-52933079.0,0.105,18.0
18,114,2023-04-19 17:42:52,27.200000000000045,9.0,,5.0,372.78,27.200000000000045,0.561,11.0,0.0,438159802.0,-52933051.0,0.561,18.0
18,116,2023-04-19 17:42:53,27.200000000000045,9.0,,5.0,373.39,27.200000000000045,0.908,12.0,0.0,438159906.0,-52933014.0,0.908,18.0
18,117,2023-04-19 17:42:54,27.399999999999977,9.0,,5.0,374.04,27.399999999999977,0.883,12.0,0.0,438159917.0,-52933000.0,0.883,18.0
18,120,2023-04-19 17:42:55,27.399999999999977,9.0,,5.0,375.19,27.399999999999977,0.775,13.0,0.0,438159963.0,-52933140.0,0.775,18.0
19,121,2023-04-19 17:42:56,27.399999999999977,9.0,,5.0,376.51,27.399999999999977,0.826,13.0,0.0,438160053.0,-52933245.0,0.826,18.0
19,119,2023-04-19 17:42:57,27.600000000000023,9.0,,5.0,378.71,27.600000000000023,1.408,12.0,1.24,438160312.0,-52933259.0,1.408,18.0
19,121,2023-04-19 17:42:58,27.600000000000023,9.0,,5.0,382.4,27.600000000000023,2.151,12.0,5.39,438160708.0,-52933305.0,2.151,18.0
19,123,2023-04-19 17:42:59,27.799999999999955,9.0,,5.0,387.12,27.799999999999955,2.897,12.0,5.82,438161206.0,-52933316.0,2.897,18.0
19,125,2023-04-19 17:43:00,28.200000000000045,9.0,,5.0,391.51,28.200000000000045,3.557,11.0,6.92,438161662.0,-52933289.0,3.557,18.0
19,127,2023-04-19 17:43:01,28.399999999999977,10.0,,5.0,394.93,28.399999999999977,3.897,11.0,8.82,438161989.0,-52933109.0,3.897,18.0
20,129,2023-04-19 17:43:02,28.799999999999955,10.0,,5.0,400.04,28.799999999999955,3.897,12.0,8.73,438162430.0,-52932684.0,3.897,18.0
20,130,2023-04-19 17:43:03,29.0,10.0,,5.0,404.36,29.0,3.771,12.0,8.21,438162783.0,-52932312.0,3.771,18.0
20,131,2023-04-19 17:43:04,29.200000000000045,11.0,,5.0,405.89,29.200000000000045,2.91,12.0,7.63,438162859.0,-52932193.0,2.91,18.0
20,131,2023-04-19 17:43:05,29.600000000000023,11.0,,5.0,407.63,29.600000000000023,1.964,12.0,7.24,438163061.0,-52932290.0,1.964,18.0
21,132,2023-04-19 17:43:06,29.799999999999955,11.0,,5.0,410.22,29.799999999999955,3.667,13.0,7.05,438163312.0,-52932389.0,3.667,18.0
21,133,2023-04-19 17:43:07,30.200000000000045,11.0,,5.0,412.64,30.200000000000045,3.358,15.0,7.09,438163497.0,-52932573.0,3.358,18.0
21,133,2023-04-19 17:43:08,30.399999999999977,12.0,,5.0,414.94,30.399999999999977,3.096,16.0,7.38,438163699.0,-52932754.0,3.096,18.0
21,134,2023-04-19 17:43:09,30.600000000000023,12.0,,5.0,417.63,30.600000000000023,2.963,15.0,7.58,438163980.0,-52932830.0,2.963,18.0
21,133,2023-04-19 17:43:10,30.799999999999955,12.0,,5.0,420.93,30.799999999999955,2.929,15.0,7.67,438164316.0,-52932730.0,2.929,18.0
22,134,2023-04-19 17:43:11,31.0,12.0,,5.0,424.81,31.0,3.172,15.0,7.65,438164729.0,-52932568.0,3.172,18.0
22,133,2023-04-19 17:43:12,31.200000000000045,13.0,,5.0,429.22,31.200000000000045,3.446,14.0,7.43,438165179.0,-52932476.0,3.446,18.0
22,134,2023-04-19 17:43:13,31.399999999999977,13.0,,5.0,433.94,31.399999999999977,3.644,14.0,6.97,438165696.0,-52932418.0,3.644,18.0
22,134,2023-04-19 17:43:14,31.600000000000023,13.0,,5.0,437.73,31.600000000000023,3.807,14.0,6.53,438166096.0,-52932328.0,3.807,18.0
22,133,2023-04-19 17:43:15,31.799999999999955,13.0,,5.0,442.77,31.799999999999955,3.922,13.0,6.11,438166631.0,-52932241.0,3.922,18.0
23,133,2023-04-19 17:43:16,32.0,13.0,,5.0,446.18,32.0,3.976,13.0,5.65,438166995.0,-52932180.0,3.976,18.0
23,133,2023-04-19 17:43:17,32.200000000000045,14.0,,5.0,449.89,32.200000000000045,3.897,12.0,5.17,438167375.0,-52932045.0,3.897,18.0
23,134,2023-04-19 17:43:18,32.200000000000045,14.0,,5.0,453.44,32.200000000000045,3.812,12.0,4.68,438167764.0,-52931925.0,3.812,18.0
23,135,2023-04-19 17:43:19,32.39999999999998,14.0,,5.0,456.7,32.39999999999998,3.671,12.0,4.21,438168082.0,-52931857.0,3.671,18.0
23,134,2023-04-19 17:43:20,32.39999999999998,14.0,,5.0,460.03,32.39999999999998,3.584,13.0,3.79,438168412.0,-52931978.0,3.584,18.0
24,135,2023-04-19 17:43:21,32.60000000000002,14.0,,5.0,463.73,32.60000000000002,3.632,13.0,3.4,438168786.0,-52932183.0,3.632,18.0
24,135,2023-04-19 17:43:22,32.60000000000002,14.0,,5.0,467.19,32.60000000000002,3.73,13.0,3.03,438169150.0,-52932347.0,3.73,18.0
24,134,2023-04-19 17:43:23,32.60000000000002,14.0,,5.0,469.71,32.60000000000002,3.821,13.0,2.63,438169399.0,-52932381.0,3.821,18.0
24,135,2023-04-19 17:43:24,32.60000000000002,14.0,,5.0,474.09,32.60000000000002,3.95,13.0,2.17,438169813.0,-52932562.0,3.95,18.0
25,134,2023-04-19 17:43:25,32.60000000000002,14.0,,5.0,479.73,32.60000000000002,4.138,13.0,1.52,438170384.0,-52932352.0,4.138,18.0
25,134,2023-04-19 17:43:26,32.60000000000002,14.0,,5.0,484.49,32.60000000000002,4.739,12.0,0.0,438170794.0,-52931958.0,4.739,18.0
25,134,2023-04-19 17:43:27,32.39999999999998,14.0,,5.0,487.18,32.39999999999998,3.905,12.0,0.0,438171078.0,-52931716.0,3.905,18.0
25,156,2023-04-19 17:43:28,32.39999999999998,14.0,,5.0,487.18,32.39999999999998,0.0,12.0,0.0,438171349.0,-52931632.0,0.0,18.0
25,151,2023-04-19 17:43:29,32.39999999999998,14.0,,5.0,487.4,32.39999999999998,0.345,12.0,0.0,438171427.0,-52931825.0,0.345,18.0
26,152,2023-04-19 17:43:30,32.39999999999998,14.0,,5.0,488.88,32.39999999999998,2.241,13.0,0.0,438171497.0,-52931670.0,2.241,18.0
26,148,2023-04-19 17:43:31,32.39999999999998,14.0,,5.0,489.97,32.39999999999998,1.951,13.0,0.0,438171613.0,-52931634.0,1.951,18.0
26,143,2023-04-19 17:43:32,32.39999999999998,14.0,,5.0,491.1,32.39999999999998,1.701,13.0,0.0,438171679.0,-52931619.0,1.701,18.0
26,140,2023-04-19 17:43:33,32.39999999999998,14.0,,5.0,492.99,32.39999999999998,1.593,13.0,0.0,438171795.0,-52931841.0,1.593,18.0
27,139,2023-04-19 17:43:34,32.39999999999998,14.0,,5.0,495.29,32.39999999999998,1.768,14.0,0.0,438171861.0,-52932132.0,1.768,18.0
27,138,2023-04-19 17:43:35,32.60000000000002,14.0,,5.0,497.51,32.60000000000002,1.95,14.0,0.0,438171987.0,-52932400.0,1.95,18.0
27,136,2023-04-19 17:43:36,32.60000000000002,14.0,,5.0,500.25,32.60000000000002,2.458,14.0,0.12,438172067.0,-52932746.0,2.458,18.0
27,133,2023-04-19 17:43:37,32.60000000000002,15.0,,5.0,503.85,32.60000000000002,2.981,15.0,1.12,438172103.0,-52933224.0,2.981,18.0
28,133,2023-04-19 17:43:38,32.799999999999955,15.0,,5.0,508.17,32.799999999999955,3.006,14.0,1.66,438172114.0,-52933803.0,3.006,18.0
28,131,2023-04-19 17:43:39,32.799999999999955,15.0,,5.0,511.82,32.799999999999955,3.117,15.0,1.99,438172149.0,-52934290.0,3.117,18.0
28,131,2023-04-19 17:43:40,32.799999999999955,15.0,,5.0,514.61,32.799999999999955,3.162,17.0,2.14,438172139.0,-52934662.0,3.162,18.0
28,130,2023-04-19 17:43:41,33.0,15.0,,5.0,516.85,33.0,2.931,19.0,2.15,438172114.0,-52934952.0,2.931,18.0
28,131,2023-04-19 17:43:42,33.0,15.0,,5.0,518.75,33.0,2.676,21.0,2.06,438172180.0,-52935179.0,2.676,18.0
29,131,2023-04-19 17:43:43,33.0,15.0,,5.0,520.57,33.0,2.477,21.0,1.91,438172294.0,-52935382.0,2.477,18.0
29,131,2023-04-19 17:43:44,33.200000000000045,15.0,,5.0,522.59,33.200000000000045,2.326,20.0,1.83,438172368.0,-52935625.0,2.326,18.0
29,131,2023-04-19 17:43:45,33.200000000000045,15.0,,5.0,525.55,33.200000000000045,2.314,20.0,1.8,438172577.0,-52935924.0,2.314,18.0
29,130,2023-04-19 17:43:46,33.200000000000045,15.0,,5.0,529.71,33.200000000000045,2.706,19.0,1.81,438172860.0,-52936355.0,2.706,18.0
29,128,2023-04-19 17:43:47,33.200000000000045,15.0,,5.0,531.91,33.200000000000045,2.914,18.0,1.82,438172996.0,-52936598.0,2.914,18.0
