battery_soc,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,temperature,altitude,ascent,descent,enhanced_altitude,grade
94.0,0,0.0,2.092,17,100,438135558,-52897138,2.092,2023-04-25 15:26:06,,,,,,
,0,1.45,2.042,17,100,438135558,-52897328,2.042,2023-04-25 15:26:07,,,,,,
,0,3.24,1.995,17,100,438135662,-52897525,1.995,2023-04-25 15:26:08,,,,,,
,0,5.19,1.98,16,100,438135765,-52897757,1.98,2023-04-25 15:26:09,22.0,,,,,
,0,8.48,1.975,16,100,438135750,-52898193,1.975,2023-04-25 15:26:10,22.0,,,,,
,0,12.49,2.36,15,100,438135740,-52898726,2.36,2023-04-25 15:26:11,22.0,,,,,
,0,16.2,2.694,15,99,438135704,-52899220,2.694,2023-04-25 15:26:12,22.0,,,,,
,0,20.11,2.994,15,98,438135766,-52899730,2.994,2023-04-25 15:26:13,22.0,,,,,
,0,23.68,3.238,15,99,438135821,-52900197,3.238,2023-04-25 15:26:14,22.0,,,,,
,1,26.64,3.196,15,99,438135902,-52900575,3.196,2023-04-25 15:26:15,22.0,,,,,
,1,30.72,3.104,15,99,438136204,-52900963,3.104,2023-04-25 15:26:16,22.0,,,,,
,1,35.57,3.42,15,100,438136602,-52901376,3.42,2023-04-25 15:26:17,22.0,,,,,
,1,40.26,3.731,15,101,438137079,-52901608,3.731,2023-04-25 15:26:18,22.0,,,,,
,1,43.84,3.957,14,102,438137444,-52901587,3.957,2023-04-25 15:26:19,22.0,,,,,
,1,48.19,4.131,14,103,438137866,-52901323,4.131,2023-04-25 15:26:20,22.0,,,,,
,1,53.47,4.265,14,105,438138393,-52901083,4.265,2023-04-25 15:26:21,22.0,,,,,
,1,58.36,4.377,14,106,438138869,-52900819,4.377,2023-04-25 15:26:22,22.0,,,,,
,2,62.17,4.464,14,106,438139249,-52900617,4.464,2023-04-25 15:26:23,22.0,,,,,
,2,65.17,4.166,13,107,438139579,-52900530,4.166,2023-04-25 15:26:24,22.0,,,,,
,2,66.8,3.831,13,109,438139724,-52900578,3.831,2023-04-25 15:26:25,22.0,25.200000000000045,0.0,0.0,25.200000000000045,0.0
,2,69.94,3.578,12,110,438140064,-52900703,3.578,2023-04-25 15:26:26,22.0,25.200000000000045,0.0,0.0,25.200000000000045,0.0
,2,72.48,3.391,12,111,438140296,-52900640,3.391,2023-04-25 15:26:27,22.0,25.399999999999977,0.0,0.0,25.399999999999977,0.0
,2,74.8,3.158,13,112,438140513,-52900490,3.158,2023-04-25 15:26:28,22.0,25.600000000000023,0.0,0.0,25.600000000000023,0.0
,3,77.49,3.039,13,112,438140811,-52900441,3.039,2023-04-25 15:26:29,22.0,25.600000000000023,0.0,0.0,25.600000000000023,0.15
,3,79.99,2.905,13,113,438141061,-52900437,2.905,2023-04-25 15:26:30,22.0,25.600000000000023,0.0,0.0,25.600000000000023,1.23
,3,82.27,2.842,13,114,438141322,-52900481,2.842,2023-04-25 15:26:31,22.0,25.799999999999955,0.0,0.0,25.799999999999955,1.56
,3,84.53,2.653,13,114,438141561,-52900525,2.653,2023-04-25 15:26:32,22.0,25.799999999999955,0.0,0.0,25.799999999999955,1.89
,3,86.43,2.705,13,113,438141756,-52900598,2.705,2023-04-25 15:26:33,22.0,26.0,1.0,0.0,26.0,2.34
,3,87.59,2.358,13,113,438141864,-52900663,2.358,2023-04-25 15:26:34,22.0,26.200000000000045,1.0,0.0,26.200000000000045,2.69
,3,89.11,2.142,13,113,438141990,-52900783,2.142,2023-04-25 15:26:35,22.0,26.200000000000045,1.0,0.0,26.200000000000045,3.03
,4,90.74,2.013,13,112,438142126,-52900936,2.013,2023-04-25 15:26:36,22.0,26.399999999999977,1.0,0.0,26.399999999999977,3.31
,4,92.65,1.989,15,112,438142228,-52901146,1.989,2023-04-25 15:26:37,22.0,26.600000000000023,1.0,0.0,26.600000000000023,3.5
,4,95.44,1.994,15,112,438142433,-52901435,1.994,2023-04-25 15:26:38,22.0,26.600000000000023,1.0,0.0,26.600000000000023,3.86
,4,98.66,2.248,15,111,438142620,-52901775,2.248,2023-04-25 15:26:39,22.0,26.799999999999955,1.0,0.0,26.799999999999955,4.24
,4,102.17,2.562,15,110,438142765,-52902206,2.562,2023-04-25 15:26:40,22.0,26.799999999999955,1.0,0.0,26.799999999999955,4.61
,4,105.12,2.823,15,110,438142831,-52902593,2.823,2023-04-25 15:26:41,22.0,26.799999999999955,1.0,0.0,26.799999999999955,4.68
,5,108.09,2.899,15,110,438142839,-52902993,2.899,2023-04-25 15:26:42,22.0,26.799999999999955,2.0,0.0,26.799999999999955,4.48
,5,111.12,2.929,14,110,438142839,-52903398,2.929,2023-04-25 15:26:43,22.0,27.0,2.0,0.0,27.0,3.99
,5,114.01,2.915,14,109,438142945,-52903740,2.915,2023-04-25 15:26:44,22.0,27.0,2.0,0.0,27.0,3.36
,5,117.5,2.897,13,109,438143160,-52904138,2.897,2023-04-25 15:26:45,22.0,27.0,2.0,0.0,27.0,2.76
,5,119.58,2.887,13,108,438143275,-52904383,2.887,2023-04-25 15:26:46,22.0,27.200000000000045,2.0,0.0,27.200000000000045,2.32
,5,121.78,2.753,13,108,438143400,-52904633,2.753,2023-04-25 15:26:47,22.0,27.200000000000045,2.0,0.0,27.200000000000045,2.0
,5,124.07,2.592,13,108,438143575,-52904787,2.592,2023-04-25 15:26:48,22.0,27.200000000000045,2.0,0.0,27.200000000000045,1.78
,6,126.13,2.449,13,108,438143790,-52904905,2.449,2023-04-25 15:26:49,22.0,27.200000000000045,2.0,0.0,27.200000000000045,1.56
,6,129.03,2.334,12,108,438143983,-52905194,2.334,2023-04-25 15:26:50,22.0,27.200000000000045,2.0,0.0,27.200000000000045,1.38
,6,135.4,2.778,12,109,438144339,-52905913,2.778,2023-04-25 15:26:51,22.0,27.200000000000045,2.0,0.0,27.200000000000045,1.21
,6,141.1,4.285,14,109,438144539,-52906633,4.285,2023-04-25 15:26:52,22.0,27.200000000000045,2.0,0.0,27.200000000000045,1.04
,6,145.67,4.667,16,110,438144642,-52907231,4.667,2023-04-25 15:26:53,22.0,27.399999999999977,2.0,0.0,27.399999999999977,0.91
,6,149.65,3.922,16,111,438144695,-52907751,3.922,2023-04-25 15:26:54,22.0,27.399999999999977,2.0,0.0,27.399999999999977,0.88
,6,153.7,3.74,16,111,438144741,-52908286,3.74,2023-04-25 15:26:55,22.0,27.399999999999977,2.0,0.0,27.399999999999977,0.91
,7,157.56,3.763,16,112,438144645,-52908778,3.763,2023-04-25 15:26:56,22.0,27.399999999999977,2.0,0.0,27.399999999999977,0.94
,7,162.65,3.775,15,112,438144400,-52909373,3.775,2023-04-25 15:26:57,22.0,27.600000000000023,2.0,0.0,27.600000000000023,0.97
,7,165.34,3.787,17,113,438144341,-52909709,3.787,2023-04-25 15:26:58,22.0,27.600000000000023,2.0,0.0,27.600000000000023,1.01
,7,167.54,3.448,17,114,438144447,-52909947,3.448,2023-04-25 15:26:59,22.0,27.600000000000023,2.0,0.0,27.600000000000023,1.01
,7,170.64,3.14,18,114,438144692,-52910233,3.14,2023-04-25 15:27:00,22.0,27.600000000000023,2.0,0.0,27.600000000000023,1.03
,7,174.19,3.189,18,115,438144974,-52910575,3.189,2023-04-25 15:27:01,22.0,27.600000000000023,2.0,0.0,27.600000000000023,1.0
,8,177.19,3.29,18,114,438145096,-52910935,3.29,2023-04-25 15:27:02,22.0,27.600000000000023,2.0,0.0,27.600000000000023,0.9
,8,180.33,3.296,17,114,438145291,-52911260,3.296,2023-04-25 15:27:03,22.0,27.600000000000023,2.0,0.0,27.600000000000023,0.76
,8,183.86,3.36,17,114,438145593,-52911569,3.36,2023-04-25 15:27:04,22.0,27.600000000000023,2.0,0.0,27.600000000000023,0.63
,8,186.73,3.43,16,112,438145661,-52911914,3.43,2023-04-25 15:27:05,22.0,27.600000000000023,2.0,0.0,27.600000000000023,0.55
,8,190.4,3.566,16,113,438145554,-52912380,3.566,2023-04-25 15:27:06,22.0,27.600000000000023,2.0,0.0,27.600000000000023,0.48
,8,195.5,3.692,15,111,438145345,-52913002,3.692,2023-04-25 15:27:07,22.0,27.799999999999955,2.0,0.0,27.799999999999955,0.46
,9,198.51,3.821,15,110,438145297,-52913390,3.821,2023-04-25 15:27:08,22.0,27.799999999999955,3.0,0.0,27.799999999999955,0.47
,9,201.79,3.673,14,108,438145262,-52913829,3.673,2023-04-25 15:27:09,22.0,27.799999999999955,3.0,0.0,27.799999999999955,0.53
,9,205.32,3.557,14,106,438145287,-52914296,3.557,2023-04-25 15:27:10,22.0,28.0,3.0,0.0,28.0,0.64
,9,209.26,3.525,14,106,438145440,-52914787,3.525,2023-04-25 15:27:11,22.0,28.0,3.0,0.0,28.0,0.8
,9,214.92,4.691,14,106,438145868,-52915295,4.691,2023-04-25 15:27:12,22.0,28.0,3.0,0.0,28.0,0.97
,9,219.82,5.249,13,107,438146228,-52915783,5.249,2023-04-25 15:27:13,22.0,28.200000000000045,3.0,0.0,28.200000000000045,1.14
,9,224.34,4.949,13,106,438146509,-52916283,4.949,2023-04-25 15:27:14,22.0,28.200000000000045,3.0,0.0,28.200000000000045,1.31
,10,228.62,4.54,14,106,438146783,-52916740,4.54,2023-04-25 15:27:15,22.0,28.200000000000045,3.0,0.0,28.200000000000045,1.46
,10,231.82,4.334,16,105,438147022,-52917011,4.334,2023-04-25 15:27:16,22.0,28.399999999999977,3.0,0.0,28.399999999999977,1.55
,10,235.41,4.07,16,105,438147393,-52917199,4.07,2023-04-25 15:27:17,22.0,28.600000000000023,3.0,0.0,28.600000000000023,1.59
,10,241.17,3.909,16,106,438147971,-52917451,3.909,2023-04-25 15:27:18,22.0,28.600000000000023,3.0,0.0,28.600000000000023,1.63
,10,245.94,4.051,16,107,438148478,-52917596,4.051,2023-04-25 15:27:19,22.0,28.799999999999955,3.0,0.0,28.799999999999955,1.69
,10,249.63,4.191,16,108,438148854,-52917723,4.191,2023-04-25 15:27:20,22.0,28.799999999999955,3.0,0.0,28.799999999999955,1.81
,10,252.83,3.441,16,108,438149191,-52917772,3.441,2023-04-25 15:27:21,22.0,29.0,3.0,0.0,29.0,2.01
,11,255.9,3.121,16,109,438149504,-52917746,3.121,2023-04-25 15:27:22,22.0,29.200000000000045,4.0,0.0,29.200000000000045,2.27
,11,259.73,3.069,16,110,438149924,-52917768,3.069,2023-04-25 15:27:23,22.0,29.200000000000045,4.0,0.0,29.200000000000045,2.49
,11,263.66,3.61,16,110,438150344,-52917747,3.61,2023-04-25 15:27:24,22.0,29.399999999999977,4.0,0.0,29.399999999999977,2.69
,11,267.49,3.777,16,111,438150763,-52917751,3.777,2023-04-25 15:27:25,22.0,29.600000000000023,4.0,0.0,29.600000000000023,2.87
,11,269.81,3.777,16,111,438150993,-52917692,3.777,2023-04-25 15:27:26,22.0,29.600000000000023,4.0,0.0,29.600000000000023,3.01
,11,271.77,2.901,16,112,438151175,-52917567,2.901,2023-04-25 15:27:27,22.0,29.799999999999955,4.0,0.0,29.799999999999955,3.12
,11,273.84,2.489,16,112,438151397,-52917442,2.489,2023-04-25 15:27:28,22.0,30.0,4.0,0.0,30.0,3.22
,12,275.97,2.386,16,114,438151583,-52917325,2.386,2023-04-25 15:27:29,22.0,30.0,4.0,0.0,30.0,3.3
,12,277.79,2.245,15,114,438151763,-52917207,2.245,2023-04-25 15:27:30,22.0,30.200000000000045,5.0,0.0,30.200000000000045,3.35
,12,279.61,2.142,15,115,438151944,-52917149,2.142,2023-04-25 15:27:31,22.0,30.200000000000045,5.0,0.0,30.200000000000045,3.47
,12,281.72,2.132,14,116,438152162,-52917061,2.132,2023-04-25 15:27:32,22.0,30.399999999999977,5.0,0.0,30.399999999999977,3.63
,12,283.54,2.067,14,117,438152356,-52917007,2.067,2023-04-25 15:27:33,22.0,30.399999999999977,5.0,0.0,30.399999999999977,3.85
,12,284.67,2.047,13,118,438152467,-52916967,2.047,2023-04-25 15:27:34,23.0,30.600000000000023,5.0,0.0,30.600000000000023,4.1
,13,286.47,2.047,13,119,438152663,-52916927,2.047,2023-04-25 15:27:35,23.0,30.600000000000023,5.0,0.0,30.600000000000023,4.28
,13,288.51,2.047,16,119,438152890,-52916905,2.047,2023-04-25 15:27:36,23.0,30.799999999999955,5.0,0.0,30.799999999999955,4.27
,13,290.85,2.095,17,119,438153116,-52916793,2.095,2023-04-25 15:27:37,23.0,30.799999999999955,5.0,0.0,30.799999999999955,4.2
,13,292.98,2.104,17,118,438153271,-52916583,2.104,2023-04-25 15:27:38,23.0,31.0,5.0,0.0,31.0,4.16
,13,294.82,2.038,18,118,438153341,-52916373,2.038,2023-04-25 15:27:39,23.0,31.0,6.0,0.0,31.0,4.22
,14,296.57,1.949,19,118,438153388,-52916171,1.949,2023-04-25 15:27:40,23.0,31.200000000000045,6.0,0.0,31.200000000000045,4.31
,14,298.03,1.882,20,117,438153505,-52916078,1.882,2023-04-25 15:27:41,23.0,31.200000000000045,6.0,0.0,31.200000000000045,4.48
,14,299.44,1.869,20,118,438153644,-52915956,1.869,2023-04-25 15:27:42,23.0,31.399999999999977,6.0,0.0,31.399999999999977,4.59
,14,301.02,1.866,20,119,438153744,-52915784,1.866,2023-04-25 15:27:43,23.0,31.399999999999977,6.0,0.0,31.399999999999977,4.63
,14,302.66,1.862,19,120,438153835,-52915605,1.862,2023-04-25 15:27:44,23.0,31.399999999999977,6.0,0.0,31.399999999999977,4.59
,14,303.87,1.861,19,121,438153923,-52915478,1.861,2023-04-25 15:27:45,23.0,31.600000000000023,6.0,0.0,31.600000000000023,4.48
,15,305.27,1.784,19,123,438154031,-52915366,1.784,2023-04-25 15:27:46,23.0,31.799999999999955,6.0,0.0,31.799999999999955,4.48
,15,306.77,1.682,19,124,438154145,-52915255,1.682,2023-04-25 15:27:47,23.0,31.799999999999955,6.0,0.0,31.799999999999955,4.61
,15,308.76,1.612,19,125,438154351,-52915184,1.612,2023-04-25 15:27:48,23.0,32.0,7.0,0.0,32.0,4.92
,15,311.1,1.815,19,126,438154611,-52915123,1.815,2023-04-25 15:27:49,23.0,32.200000000000045,7.0,0.0,32.200000000000045,5.35
,15,311.65,0.447,18,127,438154811,-52915066,0.447,2023-04-25 15:27:50,23.0,32.200000000000045,7.0,0.0,32.200000000000045,5.84
,16,311.65,0.0,18,127,438154925,-52915021,0.0,2023-04-25 15:27:51,23.0,32.39999999999998,7.0,0.0,32.39999999999998,1.47
,16,311.65,0.0,18,128,438155087,-52914964,0.0,2023-04-25 15:27:52,23.0,32.39999999999998,7.0,0.0,32.39999999999998,0.0
,16,313.31,1.0,18,128,438155310,-52914904,1.0,2023-04-25 15:27:53,23.0,32.60000000000002,7.0,0.0,32.60000000000002,0.0
,16,315.44,1.317,18,129,438155538,-52914829,1.317,2023-04-25 15:27:54,23.0,32.60000000000002,7.0,0.0,32.60000000000002,0.0
,16,315.85,0.285,20,130,438155618,-52914782,0.285,2023-04-25 15:27:55,23.0,32.60000000000002,7.0,0.0,32.60000000000002,0.0
,17,316.14,0.857,21,130,438155593,-52914773,0.857,2023-04-25 15:27:56,23.0,32.60000000000002,7.0,0.0,32.60000000000002,0.0
,17,316.22,0.945,18,136,438156178,-52914520,0.945,2023-04-25 15:28:04,23.0,32.799999999999955,7.0,0.0,32.799999999999955,0.0
,17,317.2,1.158,16,138,438156220,-52914363,1.158,2023-04-25 15:28:05,23.0,32.799999999999955,7.0,0.0,32.799999999999955,0.0
,17,317.88,1.158,16,140,438156220,-52914273,1.158,2023-04-25 15:28:06,23.0,33.0,7.0,0.0,33.0,0.0
,17,319.05,1.476,15,142,438156327,-52914224,1.476,2023-04-25 15:28:07,23.0,33.0,7.0,0.0,33.0,0.0
,18,321.77,2.244,14,143,438156602,-52914229,2.244,2023-04-25 15:28:08,23.0,33.200000000000045,7.0,0.0,33.200000000000045,3.73
,18,325.12,2.706,14,145,438156961,-52914188,2.706,2023-04-25 15:28:09,23.0,33.39999999999998,8.0,0.0,33.39999999999998,5.03
,18,328.89,2.645,14,147,438157364,-52914068,2.645,2023-04-25 15:28:10,23.0,33.60000000000002,8.0,0.0,33.60000000000002,5.17
,18,333.71,2.95,16,147,438157837,-52913836,2.95,2023-04-25 15:28:11,23.0,33.799999999999955,8.0,0.0,33.799999999999955,5.67
,19,339.21,3.44,16,149,438158414,-52913639,3.44,2023-04-25 15:28:12,23.0,34.0,8.0,0.0,34.0,6.76
,19,344.13,3.547,15,149,438158896,-52913415,3.547,2023-04-25 15:28:13,23.0,34.200000000000045,8.0,0.0,34.200000000000045,6.77
,19,348.11,2.328,15,150,438159279,-52913221,2.328,2023-04-25 15:28:14,23.0,34.39999999999998,9.0,0.0,34.39999999999998,6.4
,19,352.78,1.981,14,150,438159788,-52913087,1.981,2023-04-25 15:28:15,23.0,34.799999999999955,9.0,0.0,34.799999999999955,6.14
,20,357.9,3.709,14,150,438160332,-52912906,3.709,2023-04-25 15:28:16,23.0,35.0,9.0,0.0,35.0,6.07
,20,364.38,4.393,14,150,438160962,-52912575,4.393,2023-04-25 15:28:17,23.0,35.200000000000045,9.0,0.0,35.200000000000045,6.24
,20,372.32,4.976,13,149,438161661,-52911990,4.976,2023-04-25 15:28:18,23.0,35.39999999999998,10.0,0.0,35.39999999999998,6.45
,20,380.36,5.527,13,149,438162500,-52911710,5.527,2023-04-25 15:28:19,23.0,35.39999999999998,10.0,0.0,35.39999999999998,6.32
,21,389.58,6.358,12,148,438163465,-52911393,6.358,2023-04-25 15:28:20,23.0,35.60000000000002,10.0,0.0,35.60000000000002,5.75
,21,398.62,7.005,11,147,438164388,-52911162,7.005,2023-04-25 15:28:21,23.0,35.799999999999955,10.0,0.0,35.799999999999955,4.87
,21,407.52,7.482,11,147,438165339,-52910887,7.482,2023-04-25 15:28:22,23.0,35.799999999999955,10.0,0.0,35.799999999999955,3.86
,21,413.34,7.806,10,145,438165933,-52910649,7.806,2023-04-25 15:28:23,23.0,36.0,10.0,0.0,36.0,2.99
,22,417.31,7.671,10,145,438166295,-52910414,7.671,2023-04-25 15:28:24,23.0,36.200000000000045,11.0,0.0,36.200000000000045,2.41
,22,420.17,7.457,14,144,438166581,-52910248,7.457,2023-04-25 15:28:25,23.0,36.200000000000045,11.0,0.0,36.200000000000045,2.0
,22,422.63,6.895,14,142,438166823,-52910139,6.895,2023-04-25 15:28:26,23.0,36.200000000000045,11.0,0.0,36.200000000000045,1.64
,22,424.11,6.381,14,141,438166941,-52910026,6.381,2023-04-25 15:28:27,23.0,36.200000000000045,11.0,0.0,36.200000000000045,1.33
,23,425.65,5.607,16,141,438167066,-52909877,5.607,2023-04-25 15:28:28,23.0,36.200000000000045,11.0,0.0,36.200000000000045,0.34
,23,427.49,4.898,16,140,438167205,-52909683,4.898,2023-04-25 15:28:29,23.0,36.200000000000045,11.0,0.0,36.200000000000045,0.0
,23,429.7,4.278,16,139,438167377,-52909472,4.278,2023-04-25 15:28:30,23.0,36.200000000000045,11.0,0.0,36.200000000000045,0.0
,23,433.23,3.784,15,139,438167699,-52909253,3.784,2023-04-25 15:28:31,23.0,36.200000000000045,11.0,0.0,36.200000000000045,0.0
,23,436.73,3.624,14,138,438168034,-52909045,3.624,2023-04-25 15:28:32,23.0,36.39999999999998,11.0,0.0,36.39999999999998,0.0
,24,439.04,3.567,13,136,438167991,-52908818,3.567,2023-04-25 15:28:33,23.0,36.200000000000045,11.0,0.0,36.200000000000045,0.0
,24,441.12,3.272,13,135,438167891,-52908581,3.272,2023-04-25 15:28:34,23.0,36.200000000000045,11.0,0.0,36.200000000000045,0.12
,24,443.34,3.007,12,134,438167764,-52908328,3.007,2023-04-25 15:28:35,23.0,36.200000000000045,11.0,0.0,36.200000000000045,0.05
,24,444.91,2.819,11,133,438167769,-52908130,2.819,2023-04-25 15:28:36,23.0,36.200000000000045,11.0,0.0,36.200000000000045,0.0
,24,447.89,2.678,11,133,438168061,-52907996,2.678,2023-04-25 15:28:37,23.0,36.200000000000045,11.0,0.0,36.200000000000045,0.0
,25,449.29,2.572,11,134,438168179,-52907939,2.572,2023-04-25 15:28:38,23.0,36.200000000000045,11.0,0.0,36.200000000000045,0.0
,25,449.9,2.159,11,134,438168261,-52907930,2.159,2023-04-25 15:28:39,23.0,36.200000000000045,11.0,0.0,36.200000000000045,0.0
,25,451.34,1.763,13,134,438168244,-52908104,1.763,2023-04-25 15:28:40,23.0,36.200000000000045,11.0,0.0,36.200000000000045,0.0
,25,452.66,1.595,14,132,438168200,-52908274,1.595,2023-04-25 15:28:41,23.0,36.200000000000045,11.0,0.0,36.200000000000045,0.0
,26,453.13,1.502,14,130,438168189,-52908324,1.502,2023-04-25 15:28:42,23.0,36.200000000000045,11.0,0.0,36.200000000000045,0.0
,26,453.18,0.303,14,128,438168225,-52908328,0.303,2023-04-25 15:28:43,23.0,36.200000000000045,11.0,0.0,36.200000000000045,0.0
,26,453.18,0.0,13,126,438168235,-52908345,0.0,2023-04-25 15:28:44,23.0,36.200000000000045,11.0,0.0,36.200000000000045,0.0
,26,453.18,0.0,13,124,438168235,-52908351,0.0,2023-04-25 15:28:45,23.0,36.200000000000045,11.0,0.0,36.200000000000045,0.0
,26,453.18,0.0,13,123,438168235,-52908351,0.0,2023-04-25 15:28:46,23.0,36.200000000000045,11.0,0.0,36.200000000000045,0.0
,26,453.18,0.0,14,122,438168235,-52908351,0.0,2023-04-25 15:28:47,23.0,36.200000000000045,11.0,0.0,36.200000000000045,0.0
,27,453.18,0.0,14,121,438168235,-52908351,0.0,2023-04-25 15:28:48,23.0,36.39999999999998,11.0,0.0,36.39999999999998,0.0
,27,453.18,1.171,12,114,438168235,-52908563,1.171,2023-04-25 15:29:18,24.0,36.39999999999998,11.0,0.0,36.39999999999998,0.0
,27,455.62,1.602,12,115,438168342,-52908906,1.602,2023-04-25 15:29:19,24.0,36.39999999999998,11.0,0.0,36.39999999999998,0.0
,27,459.04,3.308,12,116,438168481,-52909342,3.308,2023-04-25 15:29:20,24.0,36.39999999999998,11.0,0.0,36.39999999999998,0.0
,27,463.54,3.991,12,118,438168614,-52909918,3.991,2023-04-25 15:29:21,24.0,36.200000000000045,11.0,0.0,36.200000000000045,0.0
,28,469.04,4.998,12,118,438168714,-52910638,4.998,2023-04-25 15:29:22,24.0,36.200000000000045,11.0,0.0,36.200000000000045,0.0
,28,475.04,5.315,12,120,438168806,-52911433,5.315,2023-04-25 15:29:23,24.0,36.200000000000045,11.0,0.0,36.200000000000045,0.0
,28,481.83,5.325,12,121,438168933,-52912328,5.325,2023-04-25 15:29:24,24.0,36.39999999999998,11.0,0.0,36.39999999999998,0.0
,28,487.63,5.267,12,121,438168998,-52913095,5.267,2023-04-25 15:29:25,24.0,36.39999999999998,11.0,0.0,36.39999999999998,0.0
,28,492.51,4.929,12,121,438169008,-52913748,4.929,2023-04-25 15:29:26,24.0,36.60000000000002,11.0,0.0,36.60000000000002,0.0
,28,497.78,4.864,12,122,438169119,-52914443,4.864,2023-04-25 15:29:27,24.0,36.799999999999955,11.0,0.0,36.799999999999955,0.0
,29,503.11,5.056,12,122,438169254,-52915128,5.056,2023-04-25 15:29:28,24.0,37.0,11.0,0.0,37.0,0.0
,29,508.58,5.103,13,123,438169425,-52915832,5.103,2023-04-25 15:29:29,24.0,37.0,11.0,0.0,37.0,0.0
,29,513.99,5.103,13,124,438169463,-52916550,5.103,2023-04-25 15:29:30,24.0,37.39999999999998,11.0,0.0,37.39999999999998,0.0
,29,519.65,5.116,13,125,438169427,-52917305,5.116,2023-04-25 15:29:31,24.0,37.60000000000002,11.0,0.0,37.60000000000002,0.0
,29,525.35,5.106,13,125,438169490,-52918060,5.106,2023-04-25 15:29:32,24.0,37.799999999999955,11.0,0.0,37.799999999999955,0.0
,30,531.48,5.103,12,126,438169582,-52918867,5.103,2023-04-25 15:29:33,24.0,38.0,11.0,0.0,38.0,0.0
,30,537.48,5.103,12,127,438169710,-52919654,5.103,2023-04-25 15:29:34,24.0,38.200000000000045,11.0,0.0,38.200000000000045,0.0
,30,543.75,5.292,12,128,438169952,-52920432,5.292,2023-04-25 15:29:35,24.0,38.39999999999998,11.0,0.0,38.39999999999998,0.0
,30,548.93,5.094,12,128,438170153,-52921083,5.094,2023-04-25 15:29:36,24.0,38.60000000000002,11.0,0.0,38.60000000000002,0.0
,30,553.83,5.557,13,129,438170264,-52921722,5.557,2023-04-25 15:29:37,24.0,38.799999999999955,11.0,0.0,38.799999999999955,0.0
,30,559.13,5.631,13,130,438170392,-52922413,5.631,2023-04-25 15:29:38,24.0,39.0,11.0,0.0,39.0,2.46
,31,564.47,5.455,16,131,438170526,-52923108,5.455,2023-04-25 15:29:39,24.0,39.200000000000045,11.0,0.0,39.200000000000045,3.58
,31,569.83,5.376,17,132,438170556,-52923818,5.376,2023-04-25 15:29:40,24.0,39.39999999999998,12.0,0.0,39.39999999999998,3.54
,31,575.54,5.666,16,133,438170628,-52924579,5.666,2023-04-25 15:29:41,24.0,39.60000000000002,12.0,0.0,39.60000000000002,3.5
,31,581.77,5.79,16,134,438170610,-52925410,5.79,2023-04-25 15:29:42,24.0,39.799999999999955,12.0,0.0,39.799999999999955,3.43
,32,587.88,5.976,16,135,438170819,-52926175,5.976,2023-04-25 15:29:43,24.0,40.0,12.0,0.0,40.0,3.32
,32,594.14,6.224,16,137,438171054,-52926952,6.224,2023-04-25 15:29:44,24.0,40.200000000000045,12.0,0.0,40.200000000000045,3.18
,32,599.04,6.309,16,138,438171247,-52927562,6.309,2023-04-25 15:29:45,24.0,40.39999999999998,13.0,0.0,40.39999999999998,3.05
,32,603.93,5.435,16,138,438171356,-52928195,5.435,2023-04-25 15:29:46,24.0,40.60000000000002,13.0,0.0,40.60000000000002,2.94
,32,608.73,4.888,17,140,438171481,-52928813,4.888,2023-04-25 15:29:47,24.0,40.799999999999955,13.0,0.0,40.799999999999955,2.83
,33,614.21,4.752,17,140,438171696,-52929498,4.752,2023-04-25 15:29:48,24.0,40.799999999999955,13.0,0.0,40.799999999999955,2.73
,33,619.8,5.297,17,141,438171812,-52930233,5.297,2023-04-25 15:29:49,24.0,41.0,13.0,0.0,41.0,2.7
,33,625.05,5.25,16,143,438171759,-52930929,5.25,2023-04-25 15:29:50,24.0,41.200000000000045,14.0,0.0,41.200000000000045,2.72
,33,629.53,5.173,16,143,438171774,-52931523,5.173,2023-04-25 15:29:51,24.0,41.39999999999998,14.0,0.0,41.39999999999998,2.78
,34,634.38,5.067,16,144,438171819,-52932170,5.067,2023-04-25 15:29:52,24.0,41.60000000000002,14.0,0.0,41.60000000000002,2.83
,34,640.16,5.021,15,145,438171830,-52932940,5.021,2023-04-25 15:29:53,24.0,41.60000000000002,14.0,0.0,41.60000000000002,2.86
,34,645.56,5.16,16,146,438171830,-52933661,5.16,2023-04-25 15:29:54,24.0,41.799999999999955,14.0,0.0,41.799999999999955,2.84
,34,650.87,5.293,16,146,438171830,-52934371,5.293,2023-04-25 15:29:55,24.0,42.0,14.0,0.0,42.0,2.79
,35,656.78,5.334,15,147,438171830,-52935161,5.334,2023-04-25 15:29:56,24.0,42.0,14.0,0.0,42.0,2.72
,35,663.56,5.269,15,147,438171938,-52936055,5.269,2023-04-25 15:29:57,24.0,42.200000000000045,15.0,0.0,42.200000000000045,2.64
,35,671.17,6.066,15,148,438172112,-52937045,6.066,2023-04-25 15:29:58,24.0,42.39999999999998,15.0,0.0,42.39999999999998,2.55
,35,678.7,6.269,15,148,438172363,-52938010,6.269,2023-04-25 15:29:59,24.0,42.39999999999998,15.0,0.0,42.39999999999998,2.41
,36,684.5,6.288,15,148,438172452,-52938772,6.288,2023-04-25 15:30:00,24.0,42.60000000000002,15.0,0.0,42.60000000000002,2.23
