time,longitude,latitude,distance,elevation,hr_value,cadence,Speed,Watts
2016-07-23 13:26:00,-97.732677,30.313383,0.0,175.8,78,0,0.0,68
2016-07-23 13:26:01,-97.73267,30.31336,2.1,175.8,78,14,0.0,11
2016-07-23 13:26:02,-97.732664,30.313342,4.1,175.8,78,58,2.1,3
2016-07-23 13:26:03,-97.732656,30.313329,6.2,175.8,77,43,2.1,2
2016-07-23 13:26:04,-97.73264,30.313322,8.2,175.8,78,0,2.1,0
2016-07-23 13:26:05,-97.732622,30.313319,10.1,175.6,77,0,2.0,0
2016-07-23 13:26:06,-97.73261,30.313305,12.0,175.6,77,0,2.0,0
2016-07-23 13:26:07,-97.732613,30.313289,13.9,175.6,77,0,2.0,102
2016-07-23 13:26:08,-97.732619,30.313268,16.3,175.6,78,10,2.0,80
2016-07-23 13:26:09,-97.732626,30.313239,18.8,175.6,79,43,2.1,80
2016-07-23 13:26:10,-97.732632,30.31321,22.2,175.6,80,38,2.4,65
2016-07-23 13:26:11,-97.73264,30.31318,26.0,175.6,81,40,2.8,33
2016-07-23 13:26:12,-97.732649,30.313145,29.9,175.6,82,73,3.2,4
2016-07-23 13:26:13,-97.732647,30.313111,33.9,175.4,82,96,3.5,1
2016-07-23 13:26:14,-97.732649,30.313072,37.8,175.4,81,0,3.8,0
2016-07-23 13:26:15,-97.73265,30.313032,41.7,175.2,82,0,3.9,0
2016-07-23 13:26:16,-97.732665,30.313001,45.4,175.2,82,0,3.9,1
2016-07-23 13:26:17,-97.732682,30.312973,49.1,175.2,81,0,3.8,1
2016-07-23 13:26:18,-97.732695,30.31294,53.0,175.0,82,0,3.8,0
2016-07-23 13:26:19,-97.732701,30.312901,56.9,175.0,82,0,3.8,0
2016-07-23 13:26:20,-97.732707,30.312873,60.8,174.8,81,0,3.8,0
2016-07-23 13:26:21,-97.732725,30.31285,64.8,174.8,81,0,3.9,0
2016-07-23 13:26:22,-97.732745,30.31283,68.9,174.8,81,0,4.0,0
2016-07-23 13:26:23,-97.732747,30.312801,72.9,174.8,79,0,4.0,0
2016-07-23 13:26:24,-97.732736,30.312764,77.0,174.8,79,0,4.0,0
2016-07-23 13:26:25,-97.732713,30.312731,81.3,174.8,79,0,4.1,0
2016-07-23 13:26:26,-97.732689,30.31269,85.9,174.8,79,0,4.2,11
2016-07-23 13:26:27,-97.732672,30.312646,90.5,174.8,80,0,4.3,11
2016-07-23 13:26:28,-97.73266,30.312601,95.3,175.0,80,18,4.5,149
2016-07-23 13:26:29,-97.732652,30.312552,100.1,175.0,82,73,4.6,149
2016-07-23 13:26:30,-97.732647,30.312497,105.1,175.2,84,68,4.8,101
2016-07-23 13:26:31,-97.732644,30.312444,110.3,175.4,85,66,4.9,106
2016-07-23 13:26:32,-97.732626,30.312379,115.6,175.8,86,70,5.0,120
2016-07-23 13:26:33,-97.732604,30.312314,121.2,176.0,87,73,5.2,86
2016-07-23 13:26:34,-97.732613,30.312261,126.8,176.2,88,95,5.3,73
2016-07-23 13:26:35,-97.732623,30.312212,132.6,176.4,88,102,5.5,50
2016-07-23 13:26:36,-97.732623,30.312231,138.3,176.2,88,88,5.6,2
2016-07-23 13:26:37,-97.732634,30.312182,144.1,176.2,88,22,5.7,0
2016-07-23 13:26:38,-97.732649,30.312085,149.9,175.8,86,0,5.7,0
2016-07-23 13:26:39,-97.732658,30.312031,155.5,175.2,86,0,5.7,0
2016-07-23 13:26:40,-97.732674,30.311981,161.1,174.6,86,0,5.7,0
2016-07-23 13:26:41,-97.732691,30.311935,166.7,174.4,84,0,5.7,17
2016-07-23 13:26:42,-97.732708,30.311891,172.3,174.2,84,95,5.6,110
2016-07-23 13:26:43,-97.732716,30.311839,178.2,174.2,84,79,5.7,103
2016-07-23 13:26:44,-97.732735,30.311787,184.2,174.2,85,74,5.7,77
2016-07-23 13:26:45,-97.732744,30.311729,190.3,174.4,85,78,5.8,92
2016-07-23 13:26:46,-97.732761,30.311675,196.5,174.4,86,80,6.0,92
2016-07-23 13:26:47,-97.73278,30.311622,202.7,174.4,86,80,6.1,92
2016-07-23 13:26:48,-97.732785,30.311564,209.0,174.2,87,96,6.2,52
2016-07-23 13:26:49,-97.732796,30.311498,215.4,174.0,87,25,6.2,0
2016-07-23 13:26:50,-97.732809,30.311441,221.7,174.0,86,0,6.3,0
2016-07-23 13:26:51,-97.732823,30.311386,227.9,173.6,86,0,6.3,0
2016-07-23 13:26:52,-97.732844,30.311336,234.1,173.4,85,0,6.3,0
2016-07-23 13:26:53,-97.732864,30.311284,240.2,173.4,84,0,6.2,0
2016-07-23 13:26:54,-97.732881,30.31125,246.3,173.2,83,0,6.2,0
2016-07-23 13:26:55,-97.732907,30.311184,252.3,172.8,83,0,6.1,0
2016-07-23 13:26:56,-97.732931,30.311135,258.3,172.4,82,0,6.1,0
