altitude,ascent,battery_soc,calories,descent,distance,enhanced_altitude,enhanced_speed,grade,position_lat,position_long,speed,temperature,timestamp,vertical_speed,heart_rate
12.799999999999955,0.0,83.0,0,0.0,0.0,12.799999999999955,1.087,0.0,438135011.0,-52892547.0,1.087,24.0,2023-10-09 16:10:18,0.0,
13.0,0.0,,0,0.0,3.16,13.0,1.016,0.0,438134875.0,-52892695.0,1.016,24.0,2023-10-09 16:10:19,0.0,
13.0,0.0,,1,0.0,5.21,13.0,1.308,0.0,438134784.0,-52892922.0,1.308,24.0,2023-10-09 16:10:20,0.0,
13.0,0.0,,1,0.0,7.93,13.0,2.008,0.0,438134738.0,-52893269.0,2.008,24.0,2023-10-09 16:10:21,0.0,
13.0,0.0,,1,0.0,10.77,13.0,2.408,0.2,438134784.0,-52893639.0,2.408,24.0,2023-10-09 16:10:22,0.0,
13.200000000000045,0.0,,1,0.0,13.67,13.200000000000045,2.383,1.68,438134920.0,-52893997.0,2.383,24.0,2023-10-09 16:10:23,0.016,
13.200000000000045,0.0,,1,0.0,16.63,13.200000000000045,2.146,1.84,438135057.0,-52894350.0,2.146,24.0,2023-10-09 16:10:24,0.024,
13.200000000000045,0.0,,2,0.0,18.96,13.200000000000045,1.782,2.32,438135102.0,-52894646.0,1.782,24.0,2023-10-09 16:10:25,0.045,
13.200000000000045,0.0,,2,0.0,20.75,13.200000000000045,1.639,2.19,438135148.0,-52894885.0,1.639,24.0,2023-10-09 16:10:26,0.043,
13.200000000000045,0.0,,2,0.0,22.78,13.200000000000045,1.736,2.02,438135148.0,-52895152.0,1.736,24.0,2023-10-09 16:10:27,0.037,
13.399999999999977,0.0,,2,0.0,25.1,13.399999999999977,1.842,1.92,438135239.0,-52895442.0,1.842,24.0,2023-10-09 16:10:28,0.035,
13.399999999999977,0.0,,3,0.0,27.0,13.399999999999977,2.091,1.96,438135284.0,-52895676.0,2.091,24.0,2023-10-09 16:10:29,0.039,
13.399999999999977,0.0,,3,0.0,28.54,13.399999999999977,2.318,2.19,438135330.0,-52895869.0,2.318,24.0,2023-10-09 16:10:30,0.039,
13.399999999999977,1.0,,3,0.0,30.32,13.399999999999977,2.181,2.38,438135375.0,-52896108.0,2.181,24.0,2023-10-09 16:10:31,0.035,
13.399999999999977,1.0,,3,0.0,31.85,13.399999999999977,2.022,2.34,438135330.0,-52896307.0,2.022,24.0,2023-10-09 16:10:32,0.029,
13.399999999999977,1.0,,3,0.0,33.61,13.399999999999977,1.852,2.09,438135375.0,-52896535.0,1.852,24.0,2023-10-09 16:10:33,0.027,
13.399999999999977,1.0,,4,0.0,36.12,13.399999999999977,1.899,1.7,438135421.0,-52896870.0,1.899,24.0,2023-10-09 16:10:34,0.0,
13.600000000000023,1.0,,4,0.0,38.33,13.600000000000023,2.134,1.33,438135421.0,-52897166.0,2.134,24.0,2023-10-09 16:10:35,0.024,
13.600000000000023,1.0,,4,0.0,40.42,13.600000000000023,2.285,1.0,438135466.0,-52897411.0,2.285,24.0,2023-10-09 16:10:36,0.024,
13.600000000000023,1.0,,4,0.0,43.04,13.600000000000023,2.369,0.0,438135649.0,-52897707.0,2.369,24.0,2023-10-09 16:10:37,0.023,
13.600000000000023,2.0,,4,0.0,45.81,13.600000000000023,2.469,0.0,438135785.0,-52898042.0,2.469,24.0,2023-10-09 16:10:38,0.027,
13.600000000000023,2.0,,5,0.0,48.8,13.600000000000023,2.645,0.0,438135876.0,-52898423.0,2.645,24.0,2023-10-09 16:10:39,0.029,
13.799999999999955,2.0,,5,0.0,51.08,13.799999999999955,2.804,0.11,438135922.0,-52898719.0,2.804,24.0,2023-10-09 16:10:40,0.035,
13.799999999999955,2.0,,5,0.0,53.17,13.799999999999955,2.781,1.24,438135922.0,-52898998.0,2.781,24.0,2023-10-09 16:10:41,0.039,
13.799999999999955,2.0,,5,0.0,56.33,13.799999999999955,2.668,1.42,438135967.0,-52899413.0,2.668,24.0,2023-10-09 16:10:42,0.039,
14.0,2.0,,6,0.0,60.1,14.0,2.788,1.53,438136013.0,-52899908.0,2.788,24.0,2023-10-09 16:10:43,0.043,
14.0,2.0,,6,0.0,65.47,14.0,3.069,1.63,438136058.0,-52900625.0,3.069,24.0,2023-10-09 16:10:44,0.045,
14.0,3.0,,6,0.0,71.69,14.0,3.416,1.64,438135831.0,-52901359.0,3.416,24.0,2023-10-09 16:10:45,0.05,
14.0,3.0,,6,0.0,76.2,14.0,3.846,1.59,438135466.0,-52901717.0,3.846,24.0,2023-10-09 16:10:46,0.05,
14.0,3.0,,6,0.0,79.94,14.0,3.974,1.37,438135057.0,-52901916.0,3.974,24.0,2023-10-09 16:10:47,0.045,
13.799999999999955,3.0,,7,0.0,83.88,13.799999999999955,3.878,0.93,438134693.0,-52902133.0,3.878,24.0,2023-10-09 16:10:48,0.027,
13.799999999999955,3.0,,7,0.0,88.37,13.799999999999955,3.938,0.0,438134238.0,-52902354.0,3.938,24.0,2023-10-09 16:10:49,0.007,
13.600000000000023,3.0,,7,0.0,92.9,13.600000000000023,4.084,0.0,438133783.0,-52902514.0,4.084,24.0,2023-10-09 16:10:50,-0.015,
13.600000000000023,3.0,,7,0.0,96.97,13.600000000000023,4.159,-0.11,438133327.0,-52902593.0,4.159,24.0,2023-10-09 16:10:51,-0.035,
13.399999999999977,3.0,,7,0.0,100.82,13.399999999999977,4.172,-1.29,438132963.0,-52902707.0,4.172,24.0,2023-10-09 16:10:52,-0.059,
13.200000000000045,3.0,,8,0.0,105.16,13.200000000000045,4.13,-1.76,438132508.0,-52902940.0,4.13,24.0,2023-10-09 16:10:53,-0.078,
13.0,3.0,,8,1.0,109.87,13.0,4.218,-2.18,438132053.0,-52903157.0,4.218,24.0,2023-10-09 16:10:54,-0.098,
13.0,3.0,,8,1.0,114.45,13.0,4.336,-2.54,438131553.0,-52903276.0,4.336,24.0,2023-10-09 16:10:55,-0.109,
12.799999999999955,3.0,,8,1.0,119.22,12.799999999999955,4.358,-2.78,438131052.0,-52903299.0,4.358,24.0,2023-10-09 16:10:56,-0.117,
12.600000000000023,3.0,,9,1.0,124.14,12.600000000000023,4.428,-2.9,438130551.0,-52903344.0,4.428,24.0,2023-10-09 16:10:57,-0.123,
12.600000000000023,3.0,,9,1.0,129.64,12.600000000000023,4.532,-2.91,438130005.0,-52903566.0,4.532,24.0,2023-10-09 16:10:58,-0.125,
12.200000000000045,3.0,,9,1.0,136.02,12.200000000000045,4.991,-2.95,438129368.0,-52903930.0,4.991,24.0,2023-10-09 16:10:59,-0.132,
12.0,3.0,,9,1.0,142.25,12.0,5.63,-3.06,438128776.0,-52904289.0,5.63,24.0,2023-10-09 16:11:00,-0.142,
11.800000000000011,3.0,,9,2.0,149.02,11.800000000000011,5.922,-3.24,438128094.0,-52904727.0,5.922,24.0,2023-10-09 16:11:01,-0.149,
11.600000000000023,3.0,,10,2.0,155.89,11.600000000000023,6.141,-3.42,438127457.0,-52905188.0,6.141,24.0,2023-10-09 16:11:02,-0.159,
11.399999999999977,3.0,,10,2.0,161.91,11.399999999999977,6.284,-3.55,438126865.0,-52905489.0,6.284,24.0,2023-10-09 16:11:03,-0.17,
11.199999999999989,3.0,,10,2.0,167.47,11.199999999999989,6.024,-3.62,438126319.0,-52905700.0,6.024,24.0,2023-10-09 16:11:04,-0.181,
11.0,3.0,,10,3.0,172.55,11.0,5.616,-3.61,438125818.0,-52905956.0,5.616,24.0,2023-10-09 16:11:05,-0.183,
10.800000000000011,3.0,,10,3.0,176.71,10.800000000000011,4.964,-3.48,438125409.0,-52906229.0,4.964,24.0,2023-10-09 16:11:06,-0.184,
10.800000000000011,3.0,,11,3.0,179.75,10.800000000000011,4.095,-3.25,438125135.0,-52906450.0,4.095,24.0,2023-10-09 16:11:07,-0.176,
10.600000000000023,3.0,,11,3.0,182.02,10.600000000000023,3.566,-2.95,438124953.0,-52906615.0,3.566,24.0,2023-10-09 16:11:08,-0.16,
10.600000000000023,3.0,,11,3.0,184.17,10.600000000000023,3.125,-2.66,438124726.0,-52906706.0,3.125,24.0,2023-10-09 16:11:09,-0.145,
10.399999999999977,3.0,,11,3.0,186.37,10.399999999999977,2.952,-2.45,438124498.0,-52906763.0,2.952,24.0,2023-10-09 16:11:10,-0.133,
10.399999999999977,3.0,,12,3.0,189.22,10.399999999999977,2.876,-2.34,438124180.0,-52906820.0,2.876,24.0,2023-10-09 16:11:11,-0.117,
10.199999999999989,3.0,,12,4.0,193.6,10.199999999999989,2.961,-2.36,438123725.0,-52906860.0,2.961,24.0,2023-10-09 16:11:12,-0.106,
10.199999999999989,3.0,,12,4.0,197.69,10.199999999999989,3.238,-2.38,438123269.0,-52906860.0,3.238,24.0,2023-10-09 16:11:13,-0.094,
10.0,3.0,,12,4.0,201.97,10.0,3.522,-2.56,438122814.0,-52906832.0,3.522,24.0,2023-10-09 16:11:14,-0.09,
9.800000000000011,3.0,,12,4.0,206.62,9.800000000000011,3.805,-2.86,438122359.0,-52906724.0,3.805,24.0,2023-10-09 16:11:15,-0.094,
9.800000000000011,3.0,,13,4.0,211.82,9.800000000000011,4.042,-3.16,438121813.0,-52906507.0,4.042,24.0,2023-10-09 16:11:16,-0.098,
9.600000000000023,3.0,,13,4.0,218.34,9.600000000000023,4.464,-3.42,438121176.0,-52906132.0,4.464,24.0,2023-10-09 16:11:17,-0.101,
9.399999999999977,3.0,,13,4.0,224.63,9.399999999999977,5.05,-3.54,438120539.0,-52905785.0,5.05,24.0,2023-10-09 16:11:18,-0.111,
9.199999999999989,3.0,,13,4.0,229.36,9.199999999999989,5.229,-3.5,438120084.0,-52905671.0,5.229,24.0,2023-10-09 16:11:19,-0.118,
9.199999999999989,3.0,,13,5.0,233.63,9.199999999999989,5.114,-3.34,438119629.0,-52905711.0,5.114,24.0,2023-10-09 16:11:20,-0.123,
9.0,3.0,,14,5.0,238.21,9.0,5.073,-3.13,438119128.0,-52905825.0,5.073,24.0,2023-10-09 16:11:21,-0.125,
9.0,3.0,,14,5.0,244.01,9.0,5.097,-2.89,438118536.0,-52905830.0,5.097,24.0,2023-10-09 16:11:22,-0.123,
8.800000000000011,3.0,,14,5.0,249.62,8.800000000000011,5.115,-2.67,438117899.0,-52905813.0,5.115,24.0,2023-10-09 16:11:23,-0.117,
8.800000000000011,3.0,,14,5.0,254.84,8.800000000000011,5.129,-2.46,438117353.0,-52905916.0,5.129,24.0,2023-10-09 16:11:24,-0.109,
8.600000000000023,3.0,,15,5.0,260.91,8.600000000000023,5.236,-2.28,438116716.0,-52906047.0,5.236,24.0,2023-10-09 16:11:25,-0.106,
8.399999999999977,3.0,,15,5.0,266.69,8.399999999999977,5.374,-2.18,438116124.0,-52906086.0,5.374,24.0,2023-10-09 16:11:26,-0.102,
8.199999999999989,3.0,,15,5.0,272.07,8.199999999999989,5.373,-2.14,438115533.0,-52906183.0,5.373,24.0,2023-10-09 16:11:27,-0.106,
8.199999999999989,3.0,,15,6.0,277.52,8.199999999999989,5.324,-2.14,438114986.0,-52906268.0,5.324,24.0,2023-10-09 16:11:28,-0.109,
8.0,3.0,,15,6.0,282.97,8.0,5.274,-2.15,438114395.0,-52906268.0,5.274,24.0,2023-10-09 16:11:29,-0.117,
8.0,3.0,,16,6.0,287.83,8.0,5.228,-2.15,438113849.0,-52906303.0,5.228,24.0,2023-10-09 16:11:30,-0.115,
7.800000000000011,3.0,,16,6.0,292.92,7.800000000000011,5.202,-2.19,438113348.0,-52906405.0,5.202,24.0,2023-10-09 16:11:31,-0.117,
7.600000000000023,3.0,,16,6.0,298.25,7.600000000000023,5.011,-2.21,438112802.0,-52906536.0,5.011,24.0,2023-10-09 16:11:32,-0.117,
7.600000000000023,3.0,,16,6.0,302.86,7.600000000000023,4.678,-2.18,438112301.0,-52906581.0,4.678,24.0,2023-10-09 16:11:33,-0.114,
7.399999999999977,3.0,,16,6.0,306.84,7.399999999999977,4.516,-2.08,438111846.0,-52906541.0,4.516,24.0,2023-10-09 16:11:34,-0.109,
7.399999999999977,3.0,,17,6.0,310.6,7.399999999999977,4.329,-1.96,438111482.0,-52906450.0,4.329,24.0,2023-10-09 16:11:35,-0.102,
7.399999999999977,3.0,,17,7.0,315.62,7.399999999999977,4.127,-1.85,438110936.0,-52906411.0,4.127,24.0,2023-10-09 16:11:36,-0.094,
7.399999999999977,3.0,,17,7.0,320.78,7.399999999999977,4.243,-1.77,438110390.0,-52906439.0,4.243,24.0,2023-10-09 16:11:37,-0.085,
7.199999999999989,3.0,,17,7.0,324.93,7.199999999999989,4.416,-1.65,438109935.0,-52906530.0,4.416,24.0,2023-10-09 16:11:38,-0.075,
7.199999999999989,3.0,,18,7.0,329.61,7.199999999999989,4.442,-1.5,438109389.0,-52906638.0,4.442,24.0,2023-10-09 16:11:39,-0.067,
7.199999999999989,3.0,,18,7.0,335.21,7.199999999999989,4.942,-1.32,438108842.0,-52906746.0,4.942,24.0,2023-10-09 16:11:40,-0.053,
7.199999999999989,3.0,,18,7.0,340.33,7.199999999999989,5.513,-1.17,438108296.0,-52906883.0,5.513,24.0,2023-10-09 16:11:41,0.0,
7.199999999999989,3.0,,18,7.0,344.39,7.199999999999989,4.82,-1.06,438107841.0,-52907025.0,4.82,24.0,2023-10-09 16:11:42,-0.037,
7.199999999999989,3.0,,18,8.0,348.01,7.199999999999989,3.897,-0.16,438107477.0,-52907133.0,3.897,24.0,2023-10-09 16:11:43,-0.027,
7.0,3.0,,19,8.0,351.95,7.0,3.942,0.0,438107113.0,-52907275.0,3.942,24.0,2023-10-09 16:11:44,-0.031,
7.0,3.0,,19,8.0,356.39,7.0,4.017,0.0,438106612.0,-52907395.0,4.017,24.0,2023-10-09 16:11:45,-0.032,
7.0,3.0,,19,8.0,360.12,7.0,4.028,0.0,438106248.0,-52907452.0,4.028,24.0,2023-10-09 16:11:46,-0.031,
7.0,3.0,,19,8.0,362.36,7.0,3.301,0.0,438105975.0,-52907474.0,3.301,24.0,2023-10-09 16:11:47,-0.027,
7.0,3.0,,19,8.0,363.23,7.0,1.309,0.0,438105884.0,-52907474.0,1.309,24.0,2023-10-09 16:11:48,-0.029,
7.199999999999989,3.0,,20,8.0,364.02,7.199999999999989,1.496,0.0,438105748.0,-52907691.0,1.496,24.0,2023-10-09 16:11:51,0.0,
7.199999999999989,3.0,,20,8.0,365.65,7.199999999999989,1.411,0.0,438105657.0,-52907861.0,1.411,24.0,2023-10-09 16:11:52,0.0,
7.399999999999977,3.0,,20,8.0,367.18,7.399999999999977,1.527,0.0,438105520.0,-52907998.0,1.527,24.0,2023-10-09 16:11:53,0.0,
7.399999999999977,3.0,,20,8.0,368.8,7.399999999999977,1.575,0.0,438105429.0,-52908157.0,1.575,24.0,2023-10-09 16:11:54,0.0,
7.399999999999977,4.0,,20,8.0,370.86,7.399999999999977,1.541,0.0,438105293.0,-52908396.0,1.541,24.0,2023-10-09 16:11:55,0.011,
7.600000000000023,4.0,,21,8.0,373.21,7.600000000000023,1.646,2.68,438105247.0,-52908703.0,1.646,24.0,2023-10-09 16:11:56,0.022,
7.600000000000023,4.0,,21,8.0,375.26,7.600000000000023,1.749,3.33,438105247.0,-52908976.0,1.749,24.0,2023-10-09 16:11:57,0.03,
7.600000000000023,4.0,,21,8.0,377.22,7.600000000000023,1.8,3.38,438105202.0,-52909238.0,1.8,24.0,2023-10-09 16:11:58,0.058,
7.800000000000011,4.0,,21,8.0,378.93,7.800000000000011,1.875,3.9,438105247.0,-52909460.0,1.875,24.0,2023-10-09 16:11:59,0.058,
7.800000000000011,4.0,,22,8.0,380.27,7.800000000000011,1.886,3.98,438105202.0,-52909631.0,1.886,24.0,2023-10-09 16:12:00,0.06,
8.0,4.0,,22,8.0,381.98,8.0,1.861,3.97,438105156.0,-52909852.0,1.861,24.0,2023-10-09 16:12:01,0.066,
8.0,4.0,,22,8.0,383.95,8.0,1.84,3.91,438105156.0,-52910114.0,1.84,24.0,2023-10-09 16:12:02,0.066,
8.0,4.0,,22,8.0,385.27,8.0,1.723,3.83,438105202.0,-52910290.0,1.723,24.0,2023-10-09 16:12:03,0.067,
8.199999999999989,4.0,,22,8.0,386.86,8.199999999999989,1.577,3.8,438105202.0,-52910495.0,1.577,24.0,2023-10-09 16:12:04,0.07,
8.199999999999989,4.0,,23,8.0,389.48,8.199999999999989,1.689,3.74,438105111.0,-52910837.0,1.689,24.0,2023-10-09 16:12:05,0.067,
8.199999999999989,5.0,,23,8.0,392.12,8.199999999999989,2.048,3.71,438105020.0,-52911172.0,2.048,24.0,2023-10-09 16:12:06,0.066,
8.399999999999977,5.0,,23,8.0,394.21,8.399999999999977,2.192,3.69,438104929.0,-52911411.0,2.192,24.0,2023-10-09 16:12:07,0.066,
8.399999999999977,5.0,,23,8.0,396.5,8.399999999999977,2.147,3.66,438104701.0,-52911616.0,2.147,24.0,2023-10-09 16:12:08,0.06,
8.600000000000023,5.0,,23,8.0,399.37,8.600000000000023,2.235,3.65,438104473.0,-52911855.0,2.235,24.0,2023-10-09 16:12:09,0.066,
8.600000000000023,5.0,,24,8.0,402.38,8.600000000000023,2.415,3.59,438104246.0,-52912139.0,2.415,24.0,2023-10-09 16:12:10,0.066,
8.600000000000023,5.0,,24,8.0,405.01,8.600000000000023,2.468,3.44,438104109.0,-52912429.0,2.468,24.0,2023-10-09 16:12:11,0.067,
8.800000000000011,5.0,,24,8.0,407.11,8.800000000000011,2.483,3.18,438104064.0,-52912697.0,2.483,24.0,2023-10-09 16:12:12,0.07,
8.800000000000011,5.0,,24,8.0,408.74,8.800000000000011,2.4,2.94,438103973.0,-52912885.0,2.4,24.0,2023-10-09 16:12:13,0.067,
9.0,6.0,,25,8.0,410.86,9.0,2.224,2.8,438103791.0,-52913067.0,2.224,24.0,2023-10-09 16:12:14,0.074,
9.0,6.0,,25,8.0,413.28,9.0,2.152,2.77,438103609.0,-52913289.0,2.152,24.0,2023-10-09 16:12:15,0.074,
9.0,6.0,,25,8.0,415.64,9.0,2.201,2.83,438103563.0,-52913596.0,2.201,24.0,2023-10-09 16:12:16,0.067,
9.199999999999989,6.0,,25,8.0,418.38,9.199999999999989,2.273,2.97,438103563.0,-52913954.0,2.273,24.0,2023-10-09 16:12:17,0.07,
9.399999999999977,6.0,,25,8.0,421.47,9.399999999999977,2.417,3.21,438103563.0,-52914364.0,2.417,24.0,2023-10-09 16:12:18,0.075,
9.399999999999977,6.0,,26,8.0,424.3,9.399999999999977,2.636,3.48,438103472.0,-52914716.0,2.636,24.0,2023-10-09 16:12:19,0.082,
9.399999999999977,6.0,,26,8.0,426.6,9.399999999999977,2.673,3.69,438103381.0,-52914995.0,2.673,24.0,2023-10-09 16:12:20,0.08,
9.600000000000023,7.0,,26,8.0,428.73,9.600000000000023,2.536,3.76,438103336.0,-52915280.0,2.536,24.0,2023-10-09 16:12:21,0.08,
9.600000000000023,7.0,,26,8.0,429.86,9.600000000000023,1.362,3.65,438103290.0,-52915445.0,1.362,24.0,2023-10-09 16:12:22,0.08,
9.600000000000023,7.0,,26,8.0,429.86,9.600000000000023,0.0,3.4,438103336.0,-52915467.0,0.0,24.0,2023-10-09 16:12:23,0.0,
9.800000000000011,7.0,,27,8.0,430.02,9.800000000000011,0.27,1.64,438103336.0,-52915479.0,0.27,24.0,2023-10-09 16:12:24,0.0,
9.800000000000011,7.0,,27,8.0,430.39,9.800000000000011,0.871,0.0,438103381.0,-52915496.0,0.871,24.0,2023-10-09 16:12:25,0.0,
9.800000000000011,7.0,,27,8.0,432.18,9.800000000000011,1.076,0.0,438103336.0,-52915718.0,1.076,24.0,2023-10-09 16:12:26,0.0,
9.800000000000011,7.0,,27,8.0,434.93,9.800000000000011,1.112,0.0,438103199.0,-52916019.0,1.112,24.0,2023-10-09 16:12:27,0.0,
10.0,7.0,,28,8.0,436.85,10.0,0.983,0.0,438103063.0,-52916190.0,0.983,24.0,2023-10-09 16:12:28,0.0,
10.399999999999977,7.0,,28,8.0,437.63,10.399999999999977,1.967,0.0,438104109.0,-52921418.0,1.967,24.0,2023-10-09 16:12:37,0.0,
10.199999999999989,7.0,,28,8.0,439.52,10.199999999999989,1.939,0.0,438104291.0,-52921378.0,1.939,24.0,2023-10-09 16:12:38,0.0,
10.199999999999989,7.0,,28,8.0,440.82,10.199999999999989,1.921,0.0,438104428.0,-52921327.0,1.921,24.0,2023-10-09 16:12:39,0.0,
10.199999999999989,7.0,,28,8.0,441.18,10.199999999999989,0.987,0.0,438104473.0,-52921293.0,0.987,24.0,2023-10-09 16:12:40,0.0,
10.199999999999989,7.0,,29,8.0,441.18,10.199999999999989,0.0,0.0,438104473.0,-52921287.0,0.0,24.0,2023-10-09 16:12:41,0.0,
10.199999999999989,7.0,,29,8.0,441.37,10.199999999999989,0.202,0.0,438104473.0,-52921230.0,0.202,24.0,2023-10-09 16:12:42,0.0,
10.199999999999989,7.0,,29,8.0,441.82,10.199999999999989,0.693,0.0,438104519.0,-52921111.0,0.693,24.0,2023-10-09 16:12:43,0.0,
10.199999999999989,7.0,,29,8.0,442.37,10.199999999999989,0.936,0.0,438104610.0,-52921042.0,0.936,24.0,2023-10-09 16:12:44,0.0,
10.199999999999989,7.0,,29,8.0,443.0,10.199999999999989,0.936,0.0,438104655.0,-52921008.0,0.936,24.0,2023-10-09 16:12:45,0.0,
10.199999999999989,7.0,,30,8.0,443.55,10.199999999999989,0.903,0.0,438104701.0,-52921020.0,0.903,24.0,2023-10-09 16:12:46,0.0,
10.199999999999989,7.0,,30,8.0,444.16,10.199999999999989,0.869,0.0,438104701.0,-52921082.0,0.869,24.0,2023-10-09 16:12:47,0.0,
10.199999999999989,7.0,,30,8.0,444.95,10.199999999999989,0.861,0.0,438104701.0,-52921185.0,0.861,24.0,2023-10-09 16:12:48,0.0,
10.199999999999989,7.0,,30,8.0,445.81,10.199999999999989,0.861,0.0,438104701.0,-52921293.0,0.861,24.0,2023-10-09 16:12:49,0.0,
10.199999999999989,7.0,,31,8.0,446.43,10.199999999999989,0.869,0.0,438104701.0,-52921372.0,0.869,24.0,2023-10-09 16:12:50,0.0,
10.199999999999989,7.0,,31,8.0,446.99,10.199999999999989,0.9,0.0,438104701.0,-52921429.0,0.9,24.0,2023-10-09 16:12:51,0.0,
10.199999999999989,7.0,,31,8.0,447.61,10.199999999999989,0.723,0.0,438104746.0,-52921503.0,0.723,24.0,2023-10-09 16:12:52,0.0,
10.399999999999977,7.0,,31,8.0,448.04,10.399999999999977,0.246,0.0,438104792.0,-52921577.0,0.246,24.0,2023-10-09 16:12:53,0.0,
10.399999999999977,7.0,,31,8.0,448.26,10.399999999999977,0.0,0.0,438104837.0,-52921640.0,0.0,24.0,2023-10-09 16:12:54,0.0,
10.399999999999977,7.0,,32,8.0,448.69,10.399999999999977,0.402,0.0,438104837.0,-52921719.0,0.402,24.0,2023-10-09 16:12:55,0.0,
10.399999999999977,7.0,,32,8.0,450.07,10.399999999999977,0.99,0.0,438104929.0,-52921884.0,0.99,24.0,2023-10-09 16:12:56,0.0,
10.399999999999977,7.0,,32,8.0,451.9,10.399999999999977,1.272,0.0,438104974.0,-52922123.0,1.272,24.0,2023-10-09 16:12:57,0.0,
10.600000000000023,7.0,,32,8.0,453.9,10.600000000000023,1.548,0.0,438105020.0,-52922374.0,1.548,24.0,2023-10-09 16:12:58,0.0,
10.600000000000023,7.0,,32,8.0,456.26,10.600000000000023,1.837,0.0,438105111.0,-52922669.0,1.837,24.0,2023-10-09 16:12:59,0.0,
10.600000000000023,8.0,,33,8.0,459.01,10.600000000000023,2.226,0.0,438105202.0,-52923017.0,2.226,24.0,2023-10-09 16:13:00,0.011,
10.800000000000011,8.0,,33,8.0,462.26,10.800000000000011,2.526,1.12,438105247.0,-52923443.0,2.526,24.0,2023-10-09 16:13:01,0.022,
10.800000000000011,8.0,,33,8.0,466.05,10.800000000000011,2.626,2.61,438105293.0,-52923949.0,2.626,24.0,2023-10-09 16:13:02,0.03,
10.800000000000011,8.0,,33,8.0,469.54,10.800000000000011,2.832,2.74,438105338.0,-52924410.0,2.832,24.0,2023-10-09 16:13:03,0.05,
11.0,8.0,,34,8.0,472.41,11.0,2.993,2.87,438105384.0,-52924786.0,2.993,24.0,2023-10-09 16:13:04,0.058,
11.0,8.0,,34,8.0,475.59,11.0,2.961,2.63,438105429.0,-52925212.0,2.961,24.0,2023-10-09 16:13:05,0.06,
11.0,8.0,,34,8.0,478.96,11.0,2.972,2.44,438105384.0,-52925633.0,2.972,24.0,2023-10-09 16:13:06,0.058,
11.0,8.0,,34,8.0,481.85,11.0,3.021,2.23,438105247.0,-52925969.0,3.021,24.0,2023-10-09 16:13:07,0.05,
11.199999999999989,8.0,,34,8.0,484.43,11.199999999999989,2.987,2.04,438105156.0,-52926282.0,2.987,24.0,2023-10-09 16:13:08,0.053,
11.199999999999989,8.0,,35,8.0,486.98,11.199999999999989,2.877,1.89,438105111.0,-52926618.0,2.877,24.0,2023-10-09 16:13:09,0.051,
11.199999999999989,9.0,,35,8.0,489.26,11.199999999999989,2.794,1.81,438105111.0,-52926908.0,2.794,24.0,2023-10-09 16:13:10,0.045,
11.399999999999977,9.0,,35,8.0,490.3,11.399999999999977,1.479,1.8,438105065.0,-52927067.0,1.479,24.0,2023-10-09 16:13:11,0.051,
11.399999999999977,9.0,,35,8.0,490.3,11.399999999999977,0.0,1.09,438105065.0,-52927101.0,0.0,24.0,2023-10-09 16:13:12,0.0,
11.399999999999977,9.0,,35,8.0,490.3,11.399999999999977,0.0,0.0,438105065.0,-52927101.0,0.0,24.0,2023-10-09 16:13:13,0.0,
11.399999999999977,9.0,,36,8.0,490.3,11.399999999999977,0.0,0.0,438105065.0,-52927101.0,0.0,24.0,2023-10-09 16:13:14,0.0,
11.399999999999977,9.0,,36,8.0,490.3,11.399999999999977,0.0,0.0,438105111.0,-52927101.0,0.0,24.0,2023-10-09 16:13:15,0.0,
11.600000000000023,9.0,,36,8.0,490.3,11.600000000000023,0.554,0.0,438105111.0,-52927118.0,0.554,24.0,2023-10-09 16:13:30,0.0,109.0
11.600000000000023,9.0,,36,8.0,491.78,11.600000000000023,1.167,0.0,438105111.0,-52927380.0,1.167,24.0,2023-10-09 16:13:31,0.0,109.0
11.600000000000023,9.0,,36,8.0,495.94,11.600000000000023,1.167,0.0,438105111.0,-52927932.0,1.167,24.0,2023-10-09 16:13:32,0.0,108.0
11.600000000000023,9.0,,36,8.0,500.64,11.600000000000023,1.417,0.0,438105065.0,-52928557.0,1.417,24.0,2023-10-09 16:13:33,0.0,108.0
11.800000000000011,9.0,,36,8.0,505.13,11.800000000000011,1.764,0.0,438105065.0,-52929155.0,1.764,24.0,2023-10-09 16:13:34,0.0,108.0
11.800000000000011,9.0,,36,8.0,510.24,11.800000000000011,1.861,0.0,438105156.0,-52929826.0,1.861,24.0,2023-10-09 16:13:35,0.011,109.0
11.800000000000011,9.0,,36,8.0,515.07,11.800000000000011,1.82,0.67,438105247.0,-52930452.0,1.82,24.0,2023-10-09 16:13:36,0.016,109.0
12.0,9.0,,36,8.0,519.32,12.0,1.619,1.95,438105338.0,-52931009.0,1.619,24.0,2023-10-09 16:13:37,0.027,108.0
12.0,10.0,,36,8.0,523.48,12.0,1.436,2.4,438105293.0,-52931561.0,1.436,24.0,2023-10-09 16:13:38,0.045,107.0
12.0,10.0,,36,8.0,527.61,12.0,1.547,2.86,438105247.0,-52932113.0,1.547,24.0,2023-10-09 16:13:39,0.05,106.0
12.200000000000045,10.0,,36,8.0,531.27,12.200000000000045,1.675,3.11,438105202.0,-52932597.0,1.675,24.0,2023-10-09 16:13:40,0.058,106.0
12.200000000000045,10.0,,36,8.0,534.8,12.200000000000045,1.675,3.36,438105247.0,-52933063.0,1.675,24.0,2023-10-09 16:13:41,0.06,107.0
