time,longitude,latitude,distance,elevation,hr_value,cadence,Speed,Watts
2017-03-25 14:47:13,-97.732724,30.313281,4.1,184.6,104,43,0.0,7
2017-03-25 14:47:14,-97.732727,30.313245,8.4,184.6,105,27,0.0,3
2017-03-25 14:47:15,-97.732724,30.313213,12.7,184.6,105,0,0.0,3
2017-03-25 14:47:16,-97.732722,30.313173,17.2,185.2,106,0,4.4,1
2017-03-25 14:47:17,-97.73272,30.313132,21.9,185.2,107,0,4.4,0
2017-03-25 14:47:18,-97.732719,30.313087,26.7,185.2,107,0,4.5,0
2017-03-25 14:47:19,-97.732713,30.313047,31.3,185.4,107,0,4.6,0
2017-03-25 14:47:20,-97.732698,30.313015,35.4,185.4,106,0,4.5,0
2017-03-25 14:47:21,-97.73268,30.312997,38.4,185.4,105,0,4.2,0
2017-03-25 14:47:22,-97.732661,30.312973,40.9,185.2,104,0,3.8,1
2017-03-25 14:47:23,-97.732647,30.312954,43.5,185.2,103,0,3.4,0
2017-03-25 14:47:24,-97.732626,30.312931,46.2,185.2,103,0,3.0,0
2017-03-25 14:47:25,-97.732613,30.312908,48.9,185.2,103,0,2.7,143
2017-03-25 14:47:26,-97.732604,30.312882,52.0,185.2,103,24,2.7,222
2017-03-25 14:47:27,-97.732603,30.312845,55.7,185.2,103,47,3.0,185
2017-03-25 14:47:28,-97.732605,30.312805,60.0,185.2,103,48,3.3,202
2017-03-25 14:47:29,-97.732607,30.312764,64.7,185.2,103,55,3.7,171
2017-03-25 14:47:30,-97.73261,30.312713,69.9,185.4,105,62,4.2,121
2017-03-25 14:47:31,-97.732611,30.312668,75.6,185.4,105,68,4.7,140
2017-03-25 14:47:32,-97.732612,30.312609,81.3,185.4,107,75,5.1,113
2017-03-25 14:47:33,-97.732613,30.312554,87.4,185.2,107,82,5.5,109
2017-03-25 14:47:34,-97.732616,30.312496,93.7,185.2,108,89,5.8,123
2017-03-25 14:47:35,-97.732621,30.312439,100.3,185.2,110,92,6.1,81
2017-03-25 14:47:36,-97.732628,30.312388,107.0,185.0,111,93,6.3,108
2017-03-25 14:47:37,-97.732632,30.312316,113.9,185.0,111,93,6.5,126
2017-03-25 14:47:38,-97.732641,30.312257,120.9,184.8,111,86,6.7,121
2017-03-25 14:47:39,-97.73265,30.312193,128.1,184.8,111,107,6.9,31
2017-03-25 14:47:40,-97.732659,30.312128,135.2,184.6,111,121,7.0,0
2017-03-25 14:47:41,-97.732667,30.312072,142.3,184.4,110,56,7.1,0
2017-03-25 14:47:42,-97.732678,30.312001,149.4,184.2,110,0,7.1,0
2017-03-25 14:47:43,-97.73269,30.311939,156.4,184.0,108,0,7.1,0
2017-03-25 14:47:44,-97.732703,30.311876,163.4,184.2,107,0,7.1,0
2017-03-25 14:47:45,-97.732712,30.311813,170.4,184.2,106,0,7.0,0
2017-03-25 14:47:46,-97.732724,30.311754,177.5,184.4,105,0,7.0,0
2017-03-25 14:47:47,-97.73274,30.311693,184.5,184.4,104,0,7.0,0
2017-03-25 14:47:48,-97.732759,30.311628,191.5,185.0,103,0,7.0,0
2017-03-25 14:47:49,-97.732776,30.311567,198.7,185.2,102,0,7.1,125
2017-03-25 14:47:50,-97.732794,30.311504,205.8,185.2,102,0,7.1,125
2017-03-25 14:47:51,-97.732811,30.311447,213.2,185.0,102,127,7.1,162
2017-03-25 14:47:52,-97.732835,30.311376,220.7,185.2,102,109,7.2,153
2017-03-25 14:47:53,-97.732858,30.311315,228.5,185.0,103,86,7.4,141
2017-03-25 14:47:54,-97.732885,30.311242,236.4,184.8,103,87,7.5,155
2017-03-25 14:47:55,-97.732911,30.311176,244.4,184.8,103,91,7.7,159
2017-03-25 14:47:56,-97.732939,30.311112,252.5,184.6,104,90,7.9,57
2017-03-25 14:47:57,-97.732973,30.31104,260.5,184.4,104,105,8.0,0
2017-03-25 14:47:58,-97.733009,30.310975,268.5,184.0,103,105,8.0,0
2017-03-25 14:47:59,-97.733042,30.310914,276.4,183.8,103,0,8.0,0
2017-03-25 14:48:00,-97.733078,30.310846,284.4,183.8,103,0,8.0,0
2017-03-25 14:48:01,-97.733111,30.310788,292.2,183.6,102,0,7.9,0
2017-03-25 14:48:02,-97.733153,30.310721,299.8,183.4,102,0,7.9,0
2017-03-25 14:48:03,-97.733189,30.310663,307.4,183.2,101,0,7.8,123
2017-03-25 14:48:04,-97.733229,30.310601,315.1,183.2,101,27,7.7,151
2017-03-25 14:48:05,-97.733264,30.310545,323.0,183.0,102,103,7.7,159
2017-03-25 14:48:06,-97.733304,30.310483,331.0,183.0,102,87,7.8,147
2017-03-25 14:48:07,-97.733348,30.310416,338.9,183.0,103,90,7.8,137
2017-03-25 14:48:08,-97.733389,30.310352,347.1,183.2,104,91,7.9,135
2017-03-25 14:48:09,-97.733429,30.310288,355.4,183.2,105,89,8.1,123
2017-03-25 14:48:10,-97.733472,30.310222,363.6,183.0,106,88,8.1,138
2017-03-25 14:48:11,-97.733509,30.310166,372.0,183.0,107,91,8.2,136
2017-03-25 14:48:12,-97.733557,30.310089,380.6,183.0,108,91,8.3,121
2017-03-25 14:48:13,-97.7336,30.310021,389.3,182.8,108,92,8.4,111
2017-03-25 14:48:14,-97.733644,30.309954,398.0,182.8,109,98,8.5,141
2017-03-25 14:48:15,-97.733689,30.309885,406.8,182.6,109,97,8.6,142
2017-03-25 14:48:16,-97.733729,30.30982,415.7,182.4,109,91,8.7,144
2017-03-25 14:48:17,-97.733773,30.309752,424.6,182.6,109,92,8.8,135
2017-03-25 14:48:18,-97.733824,30.309676,433.4,182.4,109,90,8.8,138
2017-03-25 14:48:19,-97.733869,30.309607,442.4,182.4,110,88,8.9,149
2017-03-25 14:48:20,-97.733914,30.309535,451.4,182.4,111,92,8.9,149
2017-03-25 14:48:21,-97.733953,30.309473,460.4,182.2,112,92,8.9,162
2017-03-25 14:48:22,-97.734004,30.309393,469.5,182.2,112,92,9.0,144
2017-03-25 14:48:23,-97.734048,30.309327,478.6,182.2,112,93,9.0,120
2017-03-25 14:48:24,-97.734097,30.30925,487.8,182.2,112,93,9.1,121
2017-03-25 14:48:25,-97.734145,30.309177,497.0,182.0,111,93,9.1,121
