calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,battery_soc,temperature,altitude,enhanced_altitude,ascent,descent,grade
15,312.42,3.327,11,112,438149613,-52917697,3.327,2023-11-01 08:33:27,,18.0,25.0,25.0,1.0,0.0,2.26
15,315.75,3.329,12,113,438149888,-52917441,3.329,2023-11-01 08:33:28,,18.0,25.200000000000045,25.200000000000045,1.0,0.0,2.44
16,318.98,3.277,13,113,438150200,-52917266,3.277,2023-11-01 08:33:29,,18.0,25.200000000000045,25.200000000000045,1.0,0.0,2.64
16,322.05,3.176,13,113,438150517,-52917158,3.176,2023-11-01 08:33:30,,18.0,25.399999999999977,25.399999999999977,1.0,0.0,2.84
16,327.27,3.116,12,113,438151019,-52916799,3.116,2023-11-01 08:33:31,,18.0,25.600000000000023,25.600000000000023,2.0,0.0,3.03
16,331.87,3.586,12,114,438151381,-52916396,3.586,2023-11-01 08:33:32,,18.0,25.600000000000023,25.600000000000023,2.0,0.0,3.2
16,334.16,3.972,13,114,438151588,-52916242,3.972,2023-11-01 08:33:33,,18.0,25.799999999999955,25.799999999999955,2.0,0.0,3.33
16,336.78,3.577,14,113,438151881,-52916178,3.577,2023-11-01 08:33:34,,18.0,26.0,26.0,2.0,0.0,3.39
17,339.36,3.236,13,114,438152126,-52916084,3.236,2023-11-01 08:33:35,,18.0,26.0,26.0,2.0,0.0,3.39
17,341.79,3.021,13,114,438152392,-52915967,3.021,2023-11-01 08:33:36,,18.0,26.200000000000045,26.200000000000045,2.0,0.0,3.3
17,344.45,2.931,16,115,438152554,-52916206,2.931,2023-11-01 08:33:37,,18.0,26.200000000000045,26.200000000000045,2.0,0.0,3.21
17,347.81,2.985,16,116,438152726,-52916600,2.985,2023-11-01 08:33:38,,18.0,26.399999999999977,26.399999999999977,2.0,0.0,3.15
17,350.74,3.0,16,118,438152872,-52916924,3.0,2023-11-01 08:33:39,,18.0,26.399999999999977,26.399999999999977,2.0,0.0,3.11
17,352.98,2.842,16,119,438153046,-52917143,2.842,2023-11-01 08:33:40,,18.0,26.600000000000023,26.600000000000023,3.0,0.0,3.08
18,354.79,2.529,16,120,438153154,-52917342,2.529,2023-11-01 08:33:41,,18.0,26.600000000000023,26.600000000000023,3.0,0.0,3.05
18,356.48,2.304,15,121,438153319,-52917393,2.304,2023-11-01 08:33:42,,18.0,26.600000000000023,26.600000000000023,3.0,0.0,2.96
18,359.81,2.224,15,121,438153353,-52917802,2.224,2023-11-01 08:33:43,,18.0,26.799999999999955,26.799999999999955,3.0,0.0,2.85
18,363.58,2.452,15,122,438153389,-52918296,2.452,2023-11-01 08:33:44,,18.0,26.799999999999955,26.799999999999955,3.0,0.0,2.72
18,367.5,2.794,15,123,438153398,-52918815,2.794,2023-11-01 08:33:45,,18.0,26.799999999999955,26.799999999999955,3.0,0.0,2.59
18,372.33,3.089,15,123,438153361,-52919462,3.089,2023-11-01 08:33:46,,18.0,26.799999999999955,26.799999999999955,3.0,0.0,2.42
19,378.25,3.715,15,123,438153464,-52920237,3.715,2023-11-01 08:33:47,,18.0,26.799999999999955,26.799999999999955,3.0,0.0,2.2
19,382.92,4.273,14,122,438153600,-52920833,4.273,2023-11-01 08:33:48,,18.0,26.799999999999955,26.799999999999955,3.0,0.0,1.91
19,387.27,4.368,14,122,438153812,-52921345,4.368,2023-11-01 08:33:49,,18.0,27.0,27.0,3.0,0.0,1.57
19,391.6,4.358,17,122,438154002,-52921871,4.358,2023-11-01 08:33:50,,18.0,27.0,27.0,3.0,0.0,1.26
19,395.87,4.337,18,122,438154146,-52922422,4.337,2023-11-01 08:33:51,,18.0,27.0,27.0,3.0,0.0,0.72
20,399.54,4.318,17,122,438154283,-52922883,4.318,2023-11-01 08:33:52,,18.0,27.0,27.0,3.0,0.0,0.0
20,402.86,4.102,17,123,438154271,-52923321,4.102,2023-11-01 08:33:53,,18.0,27.200000000000045,27.200000000000045,3.0,0.0,0.0
20,406.64,3.894,17,123,438154226,-52923824,3.894,2023-11-01 08:33:54,,18.0,27.200000000000045,27.200000000000045,3.0,0.0,0.0
20,410.27,3.799,17,123,438154217,-52924308,3.799,2023-11-01 08:33:55,,18.0,27.200000000000045,27.200000000000045,3.0,0.0,0.34
20,413.12,3.741,17,125,438154217,-52924685,3.741,2023-11-01 08:33:56,,18.0,27.399999999999977,27.399999999999977,3.0,0.0,1.11
20,416.38,3.659,17,126,438154328,-52925093,3.659,2023-11-01 08:33:57,,18.0,27.399999999999977,27.399999999999977,3.0,0.0,1.22
21,419.86,3.618,17,126,438154539,-52925496,3.618,2023-11-01 08:33:58,,18.0,27.399999999999977,27.399999999999977,3.0,0.0,1.31
21,424.14,3.594,16,125,438154655,-52926038,3.594,2023-11-01 08:33:59,,18.0,27.600000000000023,27.600000000000023,3.0,0.0,1.36
21,427.47,3.479,16,125,438154784,-52926457,3.479,2023-11-01 08:34:00,,18.0,27.600000000000023,27.600000000000023,4.0,0.0,1.43
21,430.05,3.371,15,125,438154920,-52926768,3.371,2023-11-01 08:34:01,,18.0,27.799999999999955,27.799999999999955,4.0,0.0,1.5
21,433.83,3.291,15,125,438155092,-52927208,3.291,2023-11-01 08:34:02,,18.0,27.799999999999955,27.799999999999955,4.0,0.0,1.57
22,440.09,3.637,14,125,438155313,-52927995,3.637,2023-11-01 08:34:03,,18.0,27.799999999999955,27.799999999999955,4.0,0.0,1.66
22,444.3,4.251,14,124,438155429,-52928541,4.251,2023-11-01 08:34:04,,18.0,27.799999999999955,27.799999999999955,4.0,0.0,1.74
22,446.92,3.905,13,124,438155446,-52928890,3.905,2023-11-01 08:34:05,,18.0,28.0,28.0,4.0,0.0,1.81
22,449.69,3.526,13,123,438155557,-52929242,3.526,2023-11-01 08:34:06,,18.0,28.0,28.0,4.0,0.0,1.81
22,452.24,3.175,13,123,438155691,-52929529,3.175,2023-11-01 08:34:07,,18.0,28.0,28.0,4.0,0.0,1.74
23,455.61,2.823,13,123,438155829,-52929940,2.823,2023-11-01 08:34:08,,18.0,28.200000000000045,28.200000000000045,4.0,0.0,1.69
23,458.95,3.007,13,123,438156003,-52930329,3.007,2023-11-01 08:34:09,,18.0,28.200000000000045,28.200000000000045,4.0,0.0,1.69
23,462.04,3.054,13,123,438156149,-52930710,3.054,2023-11-01 08:34:10,,18.0,28.399999999999977,28.399999999999977,4.0,0.0,1.79
23,465.47,3.288,14,122,438156396,-52931036,3.288,2023-11-01 08:34:11,,18.0,28.399999999999977,28.399999999999977,4.0,0.0,1.99
23,469.12,3.531,16,123,438156630,-52931401,3.531,2023-11-01 08:34:12,,18.0,28.600000000000023,28.600000000000023,4.0,0.0,2.27
23,473.54,3.64,16,122,438156859,-52931928,3.64,2023-11-01 08:34:13,,18.0,28.600000000000023,28.600000000000023,5.0,0.0,2.57
24,478.24,4.16,15,121,438156976,-52932530,4.16,2023-11-01 08:34:14,,18.0,28.799999999999955,28.799999999999955,5.0,0.0,2.8
24,482.55,4.477,15,121,438157030,-52933101,4.477,2023-11-01 08:34:15,,18.0,28.799999999999955,28.799999999999955,5.0,0.0,2.88
24,487.69,4.603,14,121,438157150,-52933772,4.603,2023-11-01 08:34:16,,18.0,29.0,29.0,5.0,0.0,2.81
24,491.48,4.659,14,121,438157286,-52934255,4.659,2023-11-01 08:34:17,,18.0,29.0,29.0,5.0,0.0,2.63
24,494.48,4.14,14,120,438157349,-52934649,4.14,2023-11-01 08:34:18,,18.0,29.200000000000045,29.200000000000045,5.0,0.0,2.41
24,497.31,3.762,14,121,438157432,-52935011,3.762,2023-11-01 08:34:19,,18.0,29.200000000000045,29.200000000000045,5.0,0.0,2.17
25,500.22,3.545,15,120,438157523,-52935383,3.545,2023-11-01 08:34:20,,18.0,29.200000000000045,29.200000000000045,5.0,0.0,1.97
25,503.8,3.393,15,121,438157577,-52935855,3.393,2023-11-01 08:34:21,,18.0,29.399999999999977,29.399999999999977,5.0,0.0,1.82
25,507.44,3.422,14,122,438157548,-52936337,3.422,2023-11-01 08:34:22,,18.0,29.399999999999977,29.399999999999977,5.0,0.0,1.74
25,510.75,3.387,14,121,438157651,-52936751,3.387,2023-11-01 08:34:23,,18.0,29.600000000000023,29.600000000000023,5.0,0.0,1.72
25,514.33,3.474,14,122,438157788,-52937195,3.474,2023-11-01 08:34:24,,18.0,29.600000000000023,29.600000000000023,6.0,0.0,1.72
26,518.21,3.689,14,124,438157850,-52937703,3.689,2023-11-01 08:34:25,,18.0,29.600000000000023,29.600000000000023,6.0,0.0,1.7
26,521.94,3.715,14,124,438157783,-52938188,3.715,2023-11-01 08:34:26,,18.0,29.600000000000023,29.600000000000023,6.0,0.0,1.59
26,524.85,3.703,14,124,438157730,-52938567,3.703,2023-11-01 08:34:27,,18.0,29.600000000000023,29.600000000000023,6.0,0.0,1.36
26,527.37,3.084,14,123,438157759,-52938891,3.084,2023-11-01 08:34:28,,18.0,29.600000000000023,29.600000000000023,6.0,0.0,0.82
26,530.42,2.944,13,124,438157730,-52939289,2.944,2023-11-01 08:34:29,,18.0,29.600000000000023,29.600000000000023,6.0,0.0,0.0
26,533.87,3.157,13,123,438157647,-52939742,3.157,2023-11-01 08:34:30,,18.0,29.600000000000023,29.600000000000023,6.0,0.0,0.0
27,538.54,3.7,13,120,438157705,-52940359,3.7,2023-11-01 08:34:31,,18.0,29.600000000000023,29.600000000000023,6.0,0.0,0.0
27,544.44,4.271,12,121,438157722,-52941150,4.271,2023-11-01 08:34:32,,18.0,29.600000000000023,29.600000000000023,6.0,0.0,0.0
27,547.92,4.658,12,121,438157759,-52941607,4.658,2023-11-01 08:34:33,,18.0,29.600000000000023,29.600000000000023,6.0,0.0,0.0
27,550.19,4.432,12,122,438157878,-52941884,4.432,2023-11-01 08:34:34,,18.0,29.600000000000023,29.600000000000023,6.0,0.0,0.0
27,553.21,4.084,12,122,438158014,-52942253,4.084,2023-11-01 08:34:35,,18.0,29.600000000000023,29.600000000000023,6.0,0.0,0.0
28,558.07,3.796,12,122,438158077,-52942896,3.796,2023-11-01 08:34:36,,18.0,29.600000000000023,29.600000000000023,6.0,0.0,0.0
28,563.72,4.048,12,125,438158158,-52943642,4.048,2023-11-01 08:34:37,,18.0,29.600000000000023,29.600000000000023,6.0,0.0,0.0
28,567.84,4.342,12,127,438158285,-52944163,4.342,2023-11-01 08:34:38,,18.0,29.600000000000023,29.600000000000023,6.0,0.0,0.0
28,572.46,4.514,12,128,438158349,-52944775,4.514,2023-11-01 08:34:39,,18.0,29.600000000000023,29.600000000000023,6.0,0.0,0.0
28,576.54,4.637,12,127,438158432,-52945303,4.637,2023-11-01 08:34:40,,18.0,29.600000000000023,29.600000000000023,6.0,0.0,0.0
29,580.25,4.425,12,126,438158561,-52945767,4.425,2023-11-01 08:34:41,,18.0,29.600000000000023,29.600000000000023,6.0,0.0,0.0
29,584.45,4.188,11,123,438158660,-52946316,4.188,2023-11-01 08:34:42,,18.0,29.799999999999955,29.799999999999955,6.0,0.0,0.0
29,588.39,4.057,11,121,438158751,-52946831,4.057,2023-11-01 08:34:43,,18.0,29.799999999999955,29.799999999999955,6.0,0.0,0.0
29,591.78,3.98,11,120,438158916,-52947231,3.98,2023-11-01 08:34:44,,18.0,29.799999999999955,29.799999999999955,6.0,0.0,0.0
29,595.47,3.903,12,122,438159098,-52947659,3.903,2023-11-01 08:34:45,,18.0,29.799999999999955,29.799999999999955,6.0,0.0,0.0
29,600.16,3.849,12,123,438159317,-52948226,3.849,2023-11-01 08:34:46,,18.0,29.799999999999955,29.799999999999955,6.0,0.0,0.0
30,604.44,3.934,13,123,438159508,-52948758,3.934,2023-11-01 08:34:47,,18.0,29.799999999999955,29.799999999999955,6.0,0.0,0.0
30,608.54,4.023,13,121,438159689,-52949241,4.023,2023-11-01 08:34:48,,18.0,29.799999999999955,29.799999999999955,6.0,0.0,0.0
30,613.1,4.07,12,119,438159687,-52949833,4.07,2023-11-01 08:34:49,,18.0,29.799999999999955,29.799999999999955,6.0,0.0,0.0
30,617.13,3.953,12,117,438159790,-52950351,3.953,2023-11-01 08:34:50,,18.0,29.799999999999955,29.799999999999955,6.0,0.0,0.0
30,620.95,3.864,11,116,438159889,-52950848,3.864,2023-11-01 08:34:51,,18.0,30.0,30.0,6.0,0.0,0.0
30,624.68,3.742,11,116,438159980,-52951331,3.742,2023-11-01 08:34:52,,18.0,30.0,30.0,6.0,0.0,0.0
31,629.29,3.7,11,115,438160182,-52951901,3.7,2023-11-01 08:34:53,,18.0,30.0,30.0,6.0,0.0,0.0
31,633.28,3.772,13,120,438160298,-52952418,3.772,2023-11-01 08:34:54,,18.0,30.0,30.0,6.0,0.0,0.0
31,636.63,3.801,14,121,438160426,-52952836,3.801,2023-11-01 08:34:55,,18.0,30.200000000000045,30.200000000000045,6.0,0.0,0.0
31,639.66,3.4,14,124,438160563,-52953202,3.4,2023-11-01 08:34:56,,18.0,30.200000000000045,30.200000000000045,6.0,0.0,0.24
31,642.97,3.336,14,126,438160774,-52953529,3.336,2023-11-01 08:34:57,,18.0,30.200000000000045,30.200000000000045,6.0,0.0,1.05
32,645.88,3.372,14,129,438161002,-52953815,3.372,2023-11-01 08:34:58,,18.0,30.399999999999977,30.399999999999977,6.0,0.0,1.16
32,648.09,3.268,14,127,438161044,-52954088,3.268,2023-11-01 08:34:59,,18.0,30.399999999999977,30.399999999999977,6.0,0.0,1.29
32,651.82,2.992,13,126,438160970,-52954581,2.992,2023-11-01 08:35:00,,18.0,30.399999999999977,30.399999999999977,6.0,0.0,1.44
32,654.88,3.198,13,124,438160879,-52954972,3.198,2023-11-01 08:35:01,,18.0,30.600000000000023,30.600000000000023,6.0,0.0,1.59
32,657.34,2.639,12,122,438160899,-52955297,2.639,2023-11-01 08:35:02,,18.0,30.600000000000023,30.600000000000023,6.0,0.0,1.79
33,659.2,2.422,13,121,438160944,-52955533,2.422,2023-11-01 08:35:03,,18.0,30.799999999999955,30.799999999999955,6.0,0.0,1.96
33,660.68,2.152,13,119,438161028,-52955691,2.152,2023-11-01 08:35:04,,18.0,30.799999999999955,30.799999999999955,6.0,0.0,2.08
33,662.2,1.988,12,118,438161155,-52955813,1.988,2023-11-01 08:35:05,,18.0,30.799999999999955,30.799999999999955,6.0,0.0,2.21
33,663.41,1.792,12,117,438161292,-52955817,1.792,2023-11-01 08:35:06,,18.0,31.0,31.0,6.0,0.0,2.37
33,664.84,1.703,12,117,438161428,-52955845,1.703,2023-11-01 08:35:07,,18.0,31.0,31.0,7.0,0.0,2.57
33,666.55,1.706,12,116,438161601,-52955788,1.706,2023-11-01 08:35:08,,18.0,31.200000000000045,31.200000000000045,7.0,0.0,2.9
