timestamp,altitude,ascent,battery_soc,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,heart_rate,position_lat,position_long,speed,calories,temperature
2023-09-21 15:21:48,,,,,,,,,,,,,,,
2023-09-21 15:21:49,27.0,0.0,71.0,0.0,0.0,27.0,3.667,14.0,2.6,118.0,438142111.0,-52902724.0,3.667,,
2023-09-21 15:21:50,27.0,0.0,,0.0,5.31,27.0,3.485,16.0,2.36,119.0,438142282.0,-52903405.0,3.485,0.0,
2023-09-21 15:21:51,27.200000000000045,0.0,,0.0,8.42,27.200000000000045,3.28,17.0,2.12,119.0,438142393.0,-52903800.0,3.28,0.0,
2023-09-21 15:21:52,27.200000000000045,0.0,,0.0,11.78,27.200000000000045,3.17,17.0,1.93,119.0,438142538.0,-52904208.0,3.17,0.0,26.0
2023-09-21 15:21:53,27.200000000000045,0.0,,0.0,15.39,27.200000000000045,3.125,17.0,1.76,120.0,438142720.0,-52904638.0,3.125,0.0,26.0
2023-09-21 15:21:54,27.200000000000045,0.0,,0.0,18.03,27.200000000000045,3.267,16.0,1.65,120.0,438142840.0,-52904953.0,3.267,0.0,26.0
2023-09-21 15:21:55,27.200000000000045,0.0,,0.0,20.0,27.200000000000045,3.535,16.0,1.6,121.0,438142917.0,-52905190.0,3.535,0.0,26.0
2023-09-21 15:21:56,27.200000000000045,0.0,,0.0,24.36,27.200000000000045,3.795,15.0,1.56,122.0,438143098.0,-52905728.0,3.795,1.0,26.0
2023-09-21 15:21:57,27.200000000000045,0.0,,0.0,30.84,27.200000000000045,3.841,15.0,1.45,123.0,438143350.0,-52906543.0,3.841,1.0,26.0
2023-09-21 15:21:58,27.399999999999977,0.0,,0.0,33.58,27.399999999999977,3.498,15.0,1.33,123.0,438143440.0,-52906879.0,3.498,1.0,26.0
2023-09-21 15:21:59,27.399999999999977,0.0,,0.0,36.91,27.399999999999977,3.105,15.0,1.23,123.0,438143614.0,-52907274.0,3.105,1.0,26.0
2023-09-21 15:22:00,27.399999999999977,0.0,,0.0,41.44,27.399999999999977,3.382,15.0,1.09,122.0,438143809.0,-52907833.0,3.382,1.0,26.0
2023-09-21 15:22:01,27.399999999999977,1.0,,0.0,46.57,27.399999999999977,3.907,15.0,0.16,122.0,438143981.0,-52908485.0,3.907,1.0,26.0
2023-09-21 15:22:02,27.399999999999977,1.0,,0.0,51.79,27.399999999999977,4.307,14.0,0.0,121.0,438144068.0,-52909165.0,4.307,2.0,26.0
2023-09-21 15:22:03,27.399999999999977,1.0,,0.0,55.56,27.399999999999977,4.569,14.0,0.0,121.0,438144147.0,-52909650.0,4.569,2.0,26.0
2023-09-21 15:22:04,27.399999999999977,1.0,,0.0,58.4,27.399999999999977,4.118,15.0,0.0,121.0,438144284.0,-52909985.0,4.118,2.0,26.0
2023-09-21 15:22:05,27.399999999999977,1.0,,0.0,61.47,27.399999999999977,3.572,15.0,0.0,120.0,438144445.0,-52910346.0,3.572,2.0,26.0
2023-09-21 15:22:06,27.600000000000023,1.0,,0.0,64.71,27.600000000000023,3.377,14.0,0.0,118.0,438144601.0,-52910734.0,3.377,2.0,26.0
2023-09-21 15:22:07,27.600000000000023,1.0,,0.0,67.94,27.600000000000023,3.244,14.0,0.0,117.0,438144741.0,-52911122.0,3.244,3.0,26.0
2023-09-21 15:22:08,27.600000000000023,1.0,,0.0,70.91,27.600000000000023,3.072,14.0,0.0,117.0,438144851.0,-52911489.0,3.072,3.0,26.0
2023-09-21 15:22:09,27.600000000000023,1.0,,0.0,73.97,27.600000000000023,3.058,13.0,0.0,117.0,438144914.0,-52911889.0,3.058,3.0,26.0
2023-09-21 15:22:10,27.600000000000023,1.0,,0.0,78.12,27.600000000000023,3.459,13.0,0.0,117.0,438145068.0,-52912411.0,3.459,3.0,26.0
2023-09-21 15:22:11,27.600000000000023,1.0,,0.0,83.17,27.600000000000023,3.831,13.0,0.0,117.0,438145214.0,-52913057.0,3.831,3.0,26.0
2023-09-21 15:22:12,27.600000000000023,1.0,,0.0,88.02,27.600000000000023,4.147,13.0,0.0,118.0,438145304.0,-52913696.0,4.147,3.0,26.0
2023-09-21 15:22:13,27.600000000000023,1.0,,0.0,93.36,27.600000000000023,4.46,13.0,0.0,119.0,438145316.0,-52914406.0,4.46,4.0,26.0
2023-09-21 15:22:14,27.600000000000023,1.0,,0.0,99.92,27.600000000000023,4.928,13.0,0.0,119.0,438145459.0,-52915239.0,4.928,4.0,26.0
2023-09-21 15:22:15,27.799999999999955,1.0,,0.0,106.29,27.799999999999955,5.452,13.0,0.0,120.0,438145707.0,-52916027.0,5.452,4.0,26.0
2023-09-21 15:22:16,27.799999999999955,1.0,,0.0,112.63,27.799999999999955,5.783,13.0,0.0,121.0,438145932.0,-52916828.0,5.783,4.0,26.0
2023-09-21 15:22:17,27.799999999999955,1.0,,0.0,118.21,27.799999999999955,5.991,12.0,0.0,121.0,438146179.0,-52917494.0,5.991,4.0,26.0
2023-09-21 15:22:18,28.0,1.0,,0.0,124.12,28.0,6.176,12.0,0.0,122.0,438146716.0,-52917770.0,6.176,4.0,26.0
2023-09-21 15:22:19,28.0,1.0,,0.0,129.9,28.0,6.332,12.0,0.85,123.0,438147320.0,-52917621.0,6.332,5.0,26.0
2023-09-21 15:22:20,28.200000000000045,1.0,,0.0,136.03,28.200000000000045,6.454,12.0,1.22,124.0,438147904.0,-52917297.0,6.454,5.0,26.0
2023-09-21 15:22:21,28.399999999999977,1.0,,0.0,142.53,28.399999999999977,6.55,12.0,1.42,126.0,438148546.0,-52917004.0,6.55,5.0,26.0
2023-09-21 15:22:22,28.799999999999955,1.0,,0.0,148.6,28.799999999999955,6.49,12.0,1.66,126.0,438149172.0,-52916772.0,6.49,5.0,26.0
2023-09-21 15:22:23,29.0,2.0,,0.0,154.4,29.0,6.323,12.0,1.93,127.0,438149783.0,-52916563.0,6.323,5.0,26.0
2023-09-21 15:22:24,29.200000000000045,2.0,,0.0,160.1,29.200000000000045,6.161,12.0,2.22,129.0,438150386.0,-52916422.0,6.161,6.0,26.0
2023-09-21 15:22:25,29.399999999999977,2.0,,0.0,164.95,29.399999999999977,6.032,11.0,2.48,129.0,438150896.0,-52916311.0,6.032,6.0,26.0
2023-09-21 15:22:26,29.600000000000023,2.0,,0.0,169.24,29.600000000000023,5.732,12.0,2.65,130.0,438151349.0,-52916216.0,5.732,6.0,26.0
2023-09-21 15:22:27,29.799999999999955,2.0,,0.0,172.76,29.799999999999955,5.334,13.0,2.75,129.0,438151722.0,-52916150.0,5.334,6.0,26.0
2023-09-21 15:22:28,30.0,3.0,,0.0,176.26,30.0,4.988,14.0,2.86,129.0,438152093.0,-52916114.0,4.988,6.0,26.0
2023-09-21 15:22:29,30.0,3.0,,0.0,179.91,30.0,4.577,14.0,2.9,129.0,438152478.0,-52916033.0,4.577,7.0,26.0
2023-09-21 15:22:30,30.200000000000045,3.0,,0.0,182.82,30.200000000000045,4.188,14.0,2.89,129.0,438152789.0,-52915927.0,4.188,7.0,26.0
2023-09-21 15:22:31,30.399999999999977,3.0,,0.0,187.35,30.399999999999977,3.92,13.0,2.87,129.0,438153274.0,-52915946.0,3.92,7.0,26.0
2023-09-21 15:22:32,30.600000000000023,3.0,,0.0,192.11,30.600000000000023,3.854,13.0,2.88,129.0,438153722.0,-52916205.0,3.854,7.0,26.0
2023-09-21 15:22:33,30.799999999999955,3.0,,0.0,196.59,30.799999999999955,3.887,12.0,2.94,129.0,438153933.0,-52916724.0,3.887,7.0,26.0
2023-09-21 15:22:34,30.799999999999955,4.0,,0.0,201.97,30.799999999999955,4.176,12.0,3.02,130.0,438153990.0,-52917431.0,4.176,8.0,26.0
2023-09-21 15:22:35,31.0,4.0,,0.0,207.3,31.0,4.634,12.0,3.07,130.0,438153990.0,-52918141.0,4.634,8.0,26.0
2023-09-21 15:22:36,31.0,4.0,,0.0,212.63,31.0,4.961,12.0,3.06,130.0,438154043.0,-52918850.0,4.961,8.0,26.0
2023-09-21 15:22:37,31.0,4.0,,0.0,217.23,31.0,5.175,12.0,2.94,131.0,438154132.0,-52919455.0,5.175,8.0,26.0
2023-09-21 15:22:38,31.200000000000045,4.0,,0.0,220.66,31.200000000000045,4.952,13.0,2.76,131.0,438154224.0,-52919902.0,4.952,8.0,26.0
2023-09-21 15:22:39,31.200000000000045,4.0,,0.0,223.14,31.200000000000045,4.51,13.0,2.46,131.0,438154339.0,-52920198.0,4.51,9.0,26.0
2023-09-21 15:22:40,31.200000000000045,4.0,,0.0,225.6,31.200000000000045,4.115,13.0,2.08,131.0,438154451.0,-52920481.0,4.115,9.0,26.0
2023-09-21 15:22:41,31.399999999999977,4.0,,0.0,228.43,31.399999999999977,3.775,12.0,1.72,131.0,438154543.0,-52920836.0,3.775,9.0,26.0
2023-09-21 15:22:42,31.399999999999977,4.0,,0.0,231.17,31.399999999999977,3.509,12.0,1.46,130.0,438154608.0,-52921192.0,3.509,9.0,26.0
2023-09-21 15:22:43,31.399999999999977,5.0,,0.0,233.73,31.399999999999977,3.271,12.0,1.32,130.0,438154681.0,-52921521.0,3.271,9.0,26.0
2023-09-21 15:22:44,31.600000000000023,5.0,,0.0,236.27,31.600000000000023,3.086,12.0,1.3,130.0,438154772.0,-52921840.0,3.086,10.0,26.0
2023-09-21 15:22:45,31.600000000000023,5.0,,0.0,238.53,31.600000000000023,2.881,12.0,1.36,129.0,438154836.0,-52922133.0,2.881,10.0,26.0
2023-09-21 15:22:46,31.799999999999955,5.0,,0.0,240.88,31.799999999999955,2.717,12.0,1.47,129.0,438154906.0,-52922437.0,2.717,10.0,26.0
2023-09-21 15:22:47,31.799999999999955,5.0,,0.0,243.65,31.799999999999955,2.678,13.0,1.6,128.0,438154997.0,-52922788.0,2.678,10.0,26.0
2023-09-21 15:22:48,31.799999999999955,5.0,,0.0,246.61,31.799999999999955,2.725,14.0,1.72,127.0,438155090.0,-52923165.0,2.725,10.0,27.0
2023-09-21 15:22:49,31.799999999999955,5.0,,0.0,249.1,31.799999999999955,2.782,16.0,1.78,127.0,438155181.0,-52923473.0,2.782,11.0,27.0
2023-09-21 15:22:50,31.799999999999955,5.0,,0.0,251.15,31.799999999999955,2.684,16.0,1.78,126.0,438155324.0,-52923686.0,2.684,11.0,27.0
2023-09-21 15:22:51,32.0,5.0,,0.0,253.53,32.0,2.508,16.0,1.77,126.0,438155454.0,-52923949.0,2.508,11.0,27.0
2023-09-21 15:22:52,32.0,5.0,,0.0,256.95,32.0,2.682,15.0,1.73,125.0,438155546.0,-52924389.0,2.682,11.0,27.0
2023-09-21 15:22:53,32.0,5.0,,0.0,261.0,32.0,3.025,15.0,1.72,125.0,438155637.0,-52924916.0,3.025,11.0,27.0
2023-09-21 15:22:54,32.200000000000045,5.0,,0.0,265.21,32.200000000000045,3.389,15.0,1.79,125.0,438155727.0,-52925461.0,3.389,11.0,27.0
2023-09-21 15:22:55,32.200000000000045,5.0,,0.0,269.64,32.200000000000045,3.646,14.0,1.94,125.0,438155845.0,-52926041.0,3.646,12.0,27.0
2023-09-21 15:22:56,32.39999999999998,5.0,,0.0,273.67,32.39999999999998,3.836,14.0,2.09,126.0,438155955.0,-52926558.0,3.836,12.0,27.0
2023-09-21 15:22:57,32.39999999999998,5.0,,0.0,277.92,32.39999999999998,4.031,13.0,2.2,127.0,438156047.0,-52927110.0,4.031,12.0,27.0
2023-09-21 15:22:58,32.39999999999998,6.0,,0.0,282.67,32.39999999999998,4.213,13.0,2.2,127.0,438156137.0,-52927737.0,4.213,12.0,27.0
2023-09-21 15:22:59,32.60000000000002,6.0,,0.0,286.74,32.60000000000002,4.367,13.0,2.13,128.0,438156229.0,-52928270.0,4.367,12.0,27.0
2023-09-21 15:23:00,32.60000000000002,6.0,,0.0,289.78,32.60000000000002,4.188,13.0,2.01,129.0,438156319.0,-52928652.0,4.188,13.0,27.0
2023-09-21 15:23:01,32.799999999999955,6.0,,0.0,292.84,32.799999999999955,3.919,13.0,1.95,129.0,438156436.0,-52929034.0,3.919,13.0,27.0
2023-09-21 15:23:02,32.799999999999955,6.0,,0.0,296.13,32.799999999999955,3.759,13.0,1.92,130.0,438156574.0,-52929444.0,3.759,13.0,27.0
2023-09-21 15:23:03,33.0,6.0,,0.0,299.53,33.0,3.666,13.0,1.93,131.0,438156684.0,-52929869.0,3.666,13.0,27.0
2023-09-21 15:23:04,33.0,6.0,,0.0,302.85,33.0,3.581,13.0,1.98,131.0,438156803.0,-52930282.0,3.581,13.0,27.0
2023-09-21 15:23:05,33.200000000000045,6.0,,0.0,305.98,33.200000000000045,3.474,13.0,2.08,131.0,438156937.0,-52930675.0,3.474,14.0,27.0
2023-09-21 15:23:06,33.200000000000045,6.0,,0.0,309.39,33.200000000000045,3.379,13.0,2.16,131.0,438157020.0,-52931120.0,3.379,14.0,27.0
2023-09-21 15:23:07,33.39999999999998,6.0,,0.0,313.09,33.39999999999998,3.413,12.0,2.2,130.0,438157092.0,-52931603.0,3.413,14.0,27.0
2023-09-21 15:23:08,33.39999999999998,6.0,,0.0,316.43,33.39999999999998,3.515,12.0,2.2,129.0,438157209.0,-52932019.0,3.515,14.0,27.0
2023-09-21 15:23:09,33.60000000000002,6.0,,0.0,319.48,33.60000000000002,3.447,12.0,2.18,128.0,438157347.0,-52932395.0,3.447,14.0,27.0
2023-09-21 15:23:10,33.60000000000002,7.0,,0.0,322.22,33.60000000000002,3.302,12.0,2.17,128.0,438157403.0,-52932749.0,3.302,15.0,27.0
2023-09-21 15:23:11,33.799999999999955,7.0,,0.0,324.95,33.799999999999955,3.133,12.0,2.17,128.0,438157403.0,-52933111.0,3.133,15.0,27.0
2023-09-21 15:23:12,33.799999999999955,7.0,,0.0,327.71,33.799999999999955,2.904,12.0,2.18,127.0,438157430.0,-52933476.0,2.904,15.0,27.0
2023-09-21 15:23:13,33.799999999999955,7.0,,0.0,330.72,33.799999999999955,2.759,12.0,2.19,127.0,438157422.0,-52933876.0,2.759,15.0,27.0
2023-09-21 15:23:14,33.799999999999955,7.0,,0.0,334.26,33.799999999999955,3.072,12.0,2.19,127.0,438157429.0,-52934350.0,3.072,15.0,27.0
2023-09-21 15:23:15,34.0,7.0,,0.0,337.49,34.0,3.472,12.0,2.16,126.0,438157474.0,-52934773.0,3.472,16.0,27.0
2023-09-21 15:23:16,34.0,7.0,,0.0,340.47,34.0,3.387,12.0,2.05,127.0,438157570.0,-52935143.0,3.387,16.0,27.0
2023-09-21 15:23:17,34.0,7.0,,0.0,344.19,34.0,3.158,12.0,1.87,127.0,438157707.0,-52935613.0,3.158,16.0,27.0
2023-09-21 15:23:18,34.0,7.0,,0.0,348.15,34.0,3.402,12.0,1.63,128.0,438157870.0,-52936098.0,3.402,16.0,27.0
2023-09-21 15:23:19,34.0,7.0,,0.0,352.65,34.0,3.676,12.0,1.36,130.0,438158075.0,-52936641.0,3.676,16.0,27.0
2023-09-21 15:23:20,34.0,7.0,,0.0,358.57,34.0,4.491,12.0,1.12,131.0,438158301.0,-52937381.0,4.491,17.0,27.0
2023-09-21 15:23:21,34.0,7.0,,0.0,363.89,34.0,5.251,12.0,0.3,132.0,438158504.0,-52938053.0,5.251,17.0,27.0
2023-09-21 15:23:22,34.0,7.0,,0.0,368.16,34.0,5.125,12.0,0.0,133.0,438158664.0,-52938593.0,5.125,17.0,27.0
2023-09-21 15:23:23,34.0,7.0,,0.0,371.91,34.0,4.821,12.0,0.0,133.0,438158826.0,-52939049.0,4.821,17.0,27.0
2023-09-21 15:23:24,34.200000000000045,7.0,,0.0,376.51,34.200000000000045,4.624,12.0,0.0,133.0,438158930.0,-52939633.0,4.624,17.0,27.0
2023-09-21 15:23:25,34.200000000000045,7.0,,0.0,381.14,34.200000000000045,4.386,13.0,0.0,133.0,438159030.0,-52940232.0,4.386,18.0,27.0
2023-09-21 15:23:26,34.200000000000045,7.0,,0.0,384.83,34.200000000000045,4.101,13.0,0.0,132.0,438159166.0,-52940701.0,4.101,18.0,27.0
2023-09-21 15:23:27,34.200000000000045,7.0,,0.0,388.86,34.200000000000045,3.874,13.0,0.0,132.0,438159250.0,-52941223.0,3.874,18.0,27.0
2023-09-21 15:23:28,34.200000000000045,7.0,,0.0,393.37,34.200000000000045,4.016,13.0,0.0,131.0,438159350.0,-52941811.0,4.016,18.0,27.0
2023-09-21 15:23:29,34.200000000000045,7.0,,0.0,397.56,34.200000000000045,4.279,13.0,0.0,130.0,438159459.0,-52942355.0,4.279,18.0,27.0
2023-09-21 15:23:30,34.39999999999998,7.0,,0.0,401.43,34.39999999999998,4.216,13.0,0.0,129.0,438159550.0,-52942863.0,4.216,19.0,27.0
2023-09-21 15:23:31,34.39999999999998,7.0,,0.0,405.6,34.39999999999998,4.021,13.0,0.0,129.0,438159642.0,-52943412.0,4.021,19.0,27.0
2023-09-21 15:23:32,34.39999999999998,7.0,,0.0,409.64,34.39999999999998,3.9,13.0,0.0,128.0,438159706.0,-52943940.0,3.9,19.0,27.0
2023-09-21 15:23:33,34.39999999999998,8.0,,0.0,412.96,34.39999999999998,3.834,13.0,0.0,127.0,438159751.0,-52944377.0,3.834,19.0,27.0
2023-09-21 15:23:34,34.39999999999998,8.0,,0.0,416.14,34.39999999999998,3.571,13.0,0.0,127.0,438159878.0,-52944774.0,3.571,19.0,27.0
2023-09-21 15:23:35,34.39999999999998,8.0,,0.0,419.42,34.39999999999998,3.331,14.0,0.0,127.0,438160033.0,-52945172.0,3.331,20.0,27.0
2023-09-21 15:23:36,34.60000000000002,8.0,,0.0,422.98,34.60000000000002,3.267,15.0,0.0,126.0,438160220.0,-52945588.0,3.267,20.0,27.0
2023-09-21 15:23:37,34.60000000000002,8.0,,0.0,427.22,34.60000000000002,3.891,15.0,0.0,126.0,438160417.0,-52946093.0,3.891,20.0,27.0
2023-09-21 15:23:38,34.60000000000002,8.0,,0.0,432.1,34.60000000000002,4.487,14.0,0.0,125.0,438160549.0,-52946717.0,4.487,20.0,27.0
2023-09-21 15:23:39,34.60000000000002,8.0,,0.0,437.39,34.60000000000002,4.961,14.0,0.0,125.0,438160563.0,-52947418.0,4.961,20.0,27.0
2023-09-21 15:23:40,34.60000000000002,8.0,,0.0,443.53,34.60000000000002,5.327,14.0,0.0,125.0,438160517.0,-52948233.0,5.327,21.0,27.0
2023-09-21 15:23:41,34.60000000000002,8.0,,0.0,449.19,34.60000000000002,5.191,14.0,0.0,125.0,438160498.0,-52948989.0,5.191,21.0,27.0
2023-09-21 15:23:42,34.60000000000002,8.0,,0.0,454.57,34.60000000000002,5.02,14.0,0.0,126.0,438160550.0,-52949703.0,5.02,21.0,27.0
2023-09-21 15:23:43,34.60000000000002,8.0,,0.0,459.25,34.60000000000002,4.995,14.0,0.0,126.0,438160670.0,-52950303.0,4.995,21.0,27.0
2023-09-21 15:23:44,34.60000000000002,8.0,,0.0,462.95,34.60000000000002,4.235,14.0,0.0,125.0,438160861.0,-52950729.0,4.235,21.0,27.0
2023-09-21 15:23:45,34.799999999999955,8.0,,0.0,465.99,34.799999999999955,3.607,15.0,0.0,125.0,438161035.0,-52951072.0,3.607,22.0,27.0
2023-09-21 15:23:46,34.799999999999955,8.0,,0.0,468.91,34.799999999999955,3.324,16.0,0.0,125.0,438161170.0,-52951426.0,3.324,22.0,27.0
2023-09-21 15:23:47,34.799999999999955,8.0,,0.0,472.56,34.799999999999955,3.139,16.0,0.0,126.0,438161253.0,-52951894.0,3.139,22.0,27.0
2023-09-21 15:23:48,35.0,8.0,,0.0,476.54,35.0,3.457,16.0,0.0,126.0,438161299.0,-52952423.0,3.457,22.0,27.0
2023-09-21 15:23:49,35.0,8.0,,0.0,480.26,35.0,3.646,15.0,0.75,126.0,438161344.0,-52952919.0,3.646,22.0,27.0
2023-09-21 15:23:50,35.200000000000045,8.0,,0.0,483.57,35.200000000000045,3.422,15.0,1.37,126.0,438161444.0,-52953336.0,3.422,22.0,27.0
2023-09-21 15:23:51,35.39999999999998,8.0,,0.0,486.15,35.39999999999998,3.236,16.0,1.83,127.0,438161553.0,-52953643.0,3.236,23.0,27.0
2023-09-21 15:23:52,35.60000000000002,8.0,,0.0,488.02,35.60000000000002,2.958,18.0,2.34,127.0,438161671.0,-52953853.0,2.958,23.0,27.0
2023-09-21 15:23:53,35.60000000000002,9.0,,0.0,488.67,35.60000000000002,1.182,19.0,2.82,126.0,438161674.0,-52954016.0,1.182,23.0,27.0
2023-09-21 15:23:54,35.799999999999955,9.0,,0.0,489.15,35.799999999999955,0.489,19.0,3.22,125.0,438161609.0,-52954130.0,0.489,23.0,27.0
2023-09-21 15:23:55,36.0,9.0,,0.0,489.99,36.0,0.833,18.0,1.03,124.0,438161643.0,-52954196.0,0.833,23.0,27.0
2023-09-21 15:23:56,36.0,9.0,,0.0,491.32,36.0,0.952,18.0,0.0,124.0,438161761.0,-52954280.0,0.952,24.0,27.0
2023-09-21 15:23:57,36.200000000000045,9.0,,0.0,493.7,36.200000000000045,1.208,18.0,0.0,124.0,438162008.0,-52954370.0,1.208,24.0,27.0
2023-09-21 15:23:58,36.200000000000045,9.0,,0.0,496.51,36.200000000000045,1.325,18.0,0.0,124.0,438162299.0,-52954484.0,1.325,24.0,27.0
2023-09-21 15:23:59,36.39999999999998,9.0,,0.0,499.17,36.39999999999998,1.613,18.0,6.97,125.0,438162491.0,-52954706.0,1.613,24.0,27.0
2023-09-21 15:24:00,36.60000000000002,9.0,,0.0,502.25,36.60000000000002,1.717,17.0,9.73,125.0,438162546.0,-52955094.0,1.717,24.0,27.0
2023-09-21 15:24:01,36.60000000000002,9.0,,0.0,505.99,36.60000000000002,1.461,17.0,8.89,125.0,438162465.0,-52955571.0,1.461,25.0,27.0
2023-09-21 15:24:02,36.799999999999955,10.0,,0.0,509.13,36.799999999999955,1.396,17.0,8.22,125.0,438162409.0,-52955972.0,1.396,25.0,27.0
2023-09-21 15:24:03,36.799999999999955,10.0,,0.0,511.61,36.799999999999955,1.573,17.0,8.58,126.0,438162464.0,-52956289.0,1.573,25.0,27.0
2023-09-21 15:24:04,37.0,10.0,,0.0,514.7,37.0,1.83,17.0,7.95,127.0,438162610.0,-52956660.0,1.83,25.0,27.0
2023-09-21 15:24:05,37.0,10.0,,0.0,517.32,37.0,1.899,16.0,6.86,127.0,438162792.0,-52956935.0,1.899,25.0,27.0
2023-09-21 15:24:06,37.0,10.0,,0.0,518.32,37.0,1.869,17.0,6.04,128.0,438162864.0,-52956984.0,1.869,26.0,27.0
2023-09-21 15:24:07,37.200000000000045,10.0,,0.0,519.18,37.200000000000045,1.556,17.0,5.35,128.0,438162946.0,-52956931.0,1.556,26.0,27.0
2023-09-21 15:24:08,37.200000000000045,10.0,,0.0,520.58,37.200000000000045,1.709,18.0,4.78,128.0,438163082.0,-52956871.0,1.709,26.0,27.0
2023-09-21 15:24:09,37.39999999999998,10.0,,0.0,522.46,37.39999999999998,1.897,20.0,4.45,129.0,438163272.0,-52956895.0,1.897,26.0,27.0
2023-09-21 15:24:10,37.60000000000002,10.0,,0.0,524.55,37.60000000000002,1.885,20.0,4.4,129.0,438163501.0,-52956938.0,1.885,26.0,27.0
2023-09-21 15:24:11,37.60000000000002,10.0,,0.0,526.94,37.60000000000002,1.928,20.0,4.6,130.0,438163756.0,-52957030.0,1.928,27.0,27.0
2023-09-21 15:24:12,37.799999999999955,10.0,,0.0,529.74,37.799999999999955,2.091,20.0,4.96,130.0,438164001.0,-52957240.0,2.091,27.0,27.0
2023-09-21 15:24:13,38.0,11.0,,0.0,532.49,38.0,2.254,19.0,5.4,131.0,438164199.0,-52957506.0,2.254,27.0,27.0
2023-09-21 15:24:14,38.0,11.0,,0.0,534.97,38.0,2.31,19.0,5.8,131.0,438164328.0,-52957797.0,2.31,27.0,27.0
2023-09-21 15:24:15,38.200000000000045,11.0,,0.0,537.22,38.200000000000045,2.301,19.0,6.08,131.0,438164393.0,-52958084.0,2.301,27.0,27.0
2023-09-21 15:24:16,38.39999999999998,11.0,,0.0,539.56,38.39999999999998,2.307,19.0,6.17,131.0,438164493.0,-52958352.0,2.307,28.0,27.0
2023-09-21 15:24:17,38.60000000000002,11.0,,0.0,542.29,38.60000000000002,2.336,19.0,6.1,131.0,438164684.0,-52958625.0,2.336,28.0,27.0
2023-09-21 15:24:18,38.60000000000002,11.0,,0.0,545.12,38.60000000000002,2.407,19.0,5.9,130.0,438164858.0,-52958938.0,2.407,28.0,27.0
2023-09-21 15:24:19,38.799999999999955,11.0,,0.0,547.84,38.799999999999955,2.486,19.0,5.65,130.0,438164940.0,-52959287.0,2.486,28.0,28.0
2023-09-21 15:24:20,38.799999999999955,12.0,,0.0,550.58,38.799999999999955,2.547,19.0,5.39,129.0,438165012.0,-52959644.0,2.547,28.0,28.0
2023-09-21 15:24:21,39.0,12.0,,0.0,553.39,39.0,2.613,18.0,5.12,129.0,438165103.0,-52960002.0,2.613,29.0,28.0
2023-09-21 15:24:22,39.0,12.0,,0.0,556.35,39.0,2.702,18.0,4.82,130.0,438165249.0,-52960349.0,2.702,29.0,28.0
2023-09-21 15:24:23,39.200000000000045,12.0,,0.0,559.4,39.200000000000045,2.828,18.0,4.55,130.0,438165403.0,-52960697.0,2.828,29.0,28.0
2023-09-21 15:24:24,39.39999999999998,12.0,,0.0,562.45,39.39999999999998,2.931,17.0,4.31,131.0,438165568.0,-52961047.0,2.931,29.0,28.0
2023-09-21 15:24:25,39.39999999999998,12.0,,0.0,565.36,39.39999999999998,2.932,17.0,4.11,132.0,438165722.0,-52961384.0,2.932,29.0,28.0
2023-09-21 15:24:26,39.60000000000002,12.0,,0.0,568.37,39.60000000000002,2.962,17.0,4.0,132.0,438165831.0,-52961757.0,2.962,30.0,28.0
2023-09-21 15:24:27,39.799999999999955,12.0,,0.0,571.6,39.799999999999955,3.075,17.0,3.99,132.0,438165896.0,-52962182.0,3.075,30.0,28.0
2023-09-21 15:24:28,39.799999999999955,13.0,,0.0,575.21,39.799999999999955,3.212,16.0,4.05,132.0,438165966.0,-52962655.0,3.212,30.0,28.0
2023-09-21 15:24:29,40.0,13.0,,0.0,579.13,40.0,3.528,16.0,4.12,131.0,438166084.0,-52963150.0,3.528,30.0,28.0
2023-09-21 15:24:30,40.200000000000045,13.0,,0.0,583.28,40.200000000000045,3.947,16.0,4.19,131.0,438166250.0,-52963661.0,3.947,30.0,28.0
2023-09-21 15:24:31,40.39999999999998,13.0,,0.0,587.54,40.39999999999998,4.172,15.0,4.19,131.0,438166405.0,-52964204.0,4.172,31.0,28.0
2023-09-21 15:24:32,40.39999999999998,13.0,,0.0,591.39,40.39999999999998,4.24,15.0,4.09,132.0,438166568.0,-52964660.0,4.24,31.0,28.0
2023-09-21 15:24:33,40.60000000000002,13.0,,0.0,594.91,40.60000000000002,3.975,15.0,3.88,132.0,438166723.0,-52965080.0,3.975,31.0,28.0
2023-09-21 15:24:34,40.60000000000002,13.0,,0.0,598.59,40.60000000000002,3.794,15.0,3.59,133.0,438166833.0,-52965559.0,3.794,31.0,28.0
2023-09-21 15:24:35,40.799999999999955,13.0,,0.0,602.35,40.799999999999955,3.757,15.0,3.28,132.0,438166952.0,-52966032.0,3.757,31.0,28.0
2023-09-21 15:24:36,41.0,14.0,,0.0,605.91,41.0,3.6,15.0,3.04,133.0,438167088.0,-52966476.0,3.6,32.0,28.0
2023-09-21 15:24:37,41.0,14.0,,0.0,609.72,41.0,3.49,15.0,2.9,133.0,438167278.0,-52966922.0,3.49,32.0,28.0
2023-09-21 15:24:38,41.200000000000045,14.0,,0.0,613.3,41.200000000000045,3.366,16.0,2.88,133.0,438167424.0,-52967355.0,3.366,32.0,28.0
2023-09-21 15:24:39,41.39999999999998,14.0,,0.0,616.69,41.39999999999998,3.382,16.0,2.94,132.0,438167542.0,-52967787.0,3.382,32.0,28.0
