calories,heart_rate,timestamp,altitude,ascent,battery_soc,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,temperature
10,108,2024-01-12 15:55:46,25.600000000000023,0.0,,3.0,313.75,25.600000000000023,2.881,13.0,0.0,438086226.0,-52885127.0,2.881,14.0
10,111,2024-01-12 15:55:47,25.600000000000023,0.0,,3.0,318.84,25.600000000000023,3.293,12.0,0.0,438085674.0,-52885146.0,3.293,14.0
10,112,2024-01-12 15:55:48,25.399999999999977,0.0,,3.0,324.07,25.399999999999977,4.595,12.0,-2.82,438085125.0,-52885153.0,4.595,14.0
10,116,2024-01-12 15:55:49,25.200000000000045,0.0,,3.0,329.44,25.200000000000045,4.769,12.0,-3.24,438084572.0,-52885171.0,4.769,14.0
11,114,2024-01-12 15:55:50,25.0,0.0,,3.0,334.75,25.0,4.836,11.0,-3.22,438083997.0,-52885078.0,4.836,14.0
11,111,2024-01-12 15:55:51,25.0,0.0,,3.0,339.81,25.0,5.342,11.0,-2.97,438083481.0,-52884898.0,5.342,14.0
11,112,2024-01-12 15:55:52,24.799999999999955,0.0,,3.0,345.4,24.799999999999955,5.505,11.0,-2.77,438082892.0,-52884634.0,5.505,14.0
11,110,2024-01-12 15:55:53,24.799999999999955,0.0,,4.0,351.15,24.799999999999955,6.115,14.0,-2.54,438082305.0,-52884431.0,6.115,14.0
11,112,2024-01-12 15:55:54,24.600000000000023,0.0,,4.0,356.86,24.600000000000023,6.179,15.0,-2.35,438081744.0,-52884193.0,6.179,14.0
11,115,2024-01-12 15:55:55,24.600000000000023,0.0,,4.0,363.05,24.600000000000023,6.408,15.0,-2.26,438081121.0,-52883855.0,6.408,14.0
12,116,2024-01-12 15:55:56,24.399999999999977,0.0,,4.0,368.56,24.399999999999977,6.32,14.0,-2.14,438080591.0,-52883541.0,6.32,14.0
12,118,2024-01-12 15:55:57,24.200000000000045,0.0,,4.0,373.28,24.200000000000045,5.891,14.0,-1.98,438080146.0,-52883211.0,5.891,14.0
12,119,2024-01-12 15:55:58,24.0,0.0,,4.0,378.62,24.0,5.823,14.0,-1.88,438079751.0,-52882690.0,5.823,14.0
12,120,2024-01-12 15:55:59,23.799999999999955,0.0,,4.0,384.33,23.799999999999955,5.943,16.0,-1.88,438079441.0,-52882059.0,5.943,14.0
12,121,2024-01-12 15:56:00,23.799999999999955,0.0,,4.0,390.2,23.799999999999955,6.115,16.0,-1.96,438079199.0,-52881333.0,6.115,14.0
12,122,2024-01-12 15:56:01,23.600000000000023,0.0,,5.0,396.09,23.600000000000023,6.131,16.0,-2.03,438079060.0,-52880570.0,6.131,14.0
13,122,2024-01-12 15:56:02,23.600000000000023,0.0,,5.0,402.96,23.600000000000023,6.127,15.0,-2.11,438078679.0,-52879787.0,6.127,14.0
13,123,2024-01-12 15:56:03,23.399999999999977,0.0,,5.0,409.78,23.399999999999977,6.09,14.0,-2.05,438078241.0,-52879056.0,6.09,14.0
13,124,2024-01-12 15:56:04,23.399999999999977,0.0,,5.0,415.9,23.399999999999977,5.977,14.0,-1.9,438077885.0,-52878365.0,5.977,14.0
13,125,2024-01-12 15:56:05,23.399999999999977,0.0,,5.0,421.69,23.399999999999977,5.896,14.0,-1.64,438077576.0,-52877693.0,5.896,14.0
13,123,2024-01-12 15:56:06,23.399999999999977,0.0,,5.0,427.37,23.399999999999977,5.829,13.0,-1.28,438077303.0,-52877020.0,5.829,14.0
14,121,2024-01-12 15:56:07,23.399999999999977,0.0,,5.0,433.0,23.399999999999977,5.797,13.0,-0.15,438077020.0,-52876369.0,5.797,14.0
14,120,2024-01-12 15:56:08,23.200000000000045,0.0,,5.0,438.41,23.200000000000045,5.771,13.0,0.0,438076710.0,-52875750.0,5.771,14.0
14,120,2024-01-12 15:56:09,23.200000000000045,0.0,,5.0,443.9,23.200000000000045,5.821,13.0,0.0,438076431.0,-52875118.0,5.821,14.0
14,120,2024-01-12 15:56:10,23.0,0.0,,5.0,449.47,23.0,5.742,13.0,0.0,438076110.0,-52874483.0,5.742,14.0
14,120,2024-01-12 15:56:11,22.799999999999955,0.0,,5.0,454.7,22.799999999999955,5.654,12.0,-0.96,438075793.0,-52873881.0,5.654,14.0
14,120,2024-01-12 15:56:12,22.600000000000023,0.0,,5.0,460.25,22.600000000000023,5.582,12.0,-1.45,438075475.0,-52873252.0,5.582,14.0
15,120,2024-01-12 15:56:13,22.399999999999977,0.0,,6.0,465.56,22.399999999999977,5.512,12.0,-1.84,438075154.0,-52872668.0,5.512,14.0
15,119,2024-01-12 15:56:14,22.399999999999977,0.0,,6.0,470.3,22.399999999999977,5.229,12.0,-2.1,438074835.0,-52872189.0,5.229,14.0
15,117,2024-01-12 15:56:15,22.399999999999977,0.0,,6.0,474.26,22.399999999999977,4.328,13.0,-2.11,438074534.0,-52871801.0,4.328,14.0
15,116,2024-01-12 15:56:16,22.600000000000023,0.0,,6.0,477.7,22.600000000000023,3.63,13.0,-1.81,438074314.0,-52871456.0,3.63,14.0
15,115,2024-01-12 15:56:17,22.600000000000023,0.0,,6.0,480.21,22.600000000000023,2.97,13.0,-1.36,438074140.0,-52871198.0,2.97,14.0
15,113,2024-01-12 15:56:18,22.600000000000023,0.0,,6.0,481.67,22.600000000000023,1.63,13.0,-0.16,438074011.0,-52871059.0,1.63,14.0
16,114,2024-01-12 15:56:48,22.799999999999955,0.0,,6.0,482.21,22.799999999999955,1.157,15.0,0.0,438073813.0,-52870570.0,1.157,14.0
16,116,2024-01-12 15:56:49,22.799999999999955,0.0,,6.0,485.35,22.799999999999955,1.434,14.0,0.0,438073623.0,-52870241.0,1.434,14.0
16,116,2024-01-12 15:56:50,22.799999999999955,0.0,,6.0,488.62,22.799999999999955,2.569,13.0,0.0,438073385.0,-52869930.0,2.569,14.0
16,115,2024-01-12 15:56:51,22.600000000000023,0.0,,6.0,492.17,22.600000000000023,2.78,13.0,0.0,438073122.0,-52869575.0,2.78,14.0
16,116,2024-01-12 15:56:52,22.600000000000023,0.0,,6.0,495.8,22.600000000000023,3.092,13.0,0.0,438072879.0,-52869199.0,3.092,14.0
16,116,2024-01-12 15:56:53,22.600000000000023,0.0,,6.0,500.45,22.600000000000023,3.33,13.0,0.0,438072545.0,-52868715.0,3.33,14.0
17,116,2024-01-12 15:56:54,22.399999999999977,0.0,,6.0,506.38,22.399999999999977,4.609,12.0,0.0,438072125.0,-52868109.0,4.609,14.0
17,116,2024-01-12 15:56:55,22.399999999999977,0.0,,6.0,512.78,22.399999999999977,5.455,12.0,0.0,438071672.0,-52867472.0,5.455,14.0
17,117,2024-01-12 15:56:56,22.200000000000045,0.0,,6.0,519.4,22.200000000000045,6.331,11.0,-1.65,438071218.0,-52866792.0,6.331,14.0
17,117,2024-01-12 15:56:57,22.200000000000045,0.0,,6.0,526.1,22.200000000000045,6.492,11.0,-1.78,438070769.0,-52866097.0,6.492,14.0
17,119,2024-01-12 15:56:58,22.200000000000045,0.0,,6.0,532.42,22.200000000000045,6.447,11.0,-1.57,438070361.0,-52865447.0,6.447,14.0
17,121,2024-01-12 15:56:59,22.200000000000045,0.0,,6.0,538.69,22.200000000000045,6.177,12.0,-1.34,438069942.0,-52864796.0,6.177,13.0
18,123,2024-01-12 15:57:00,22.200000000000045,0.0,,6.0,544.9,22.200000000000045,5.925,12.0,-0.22,438069478.0,-52864180.0,5.925,13.0
18,125,2024-01-12 15:57:01,22.200000000000045,0.0,,6.0,551.26,22.200000000000045,5.925,12.0,0.0,438068988.0,-52863593.0,5.925,13.0
18,125,2024-01-12 15:57:02,22.0,0.0,,6.0,557.48,22.0,5.933,12.0,0.0,438068522.0,-52863007.0,5.933,13.0
18,127,2024-01-12 15:57:03,22.0,0.0,,6.0,563.69,22.0,6.018,12.0,0.0,438068037.0,-52862399.0,6.018,13.0
18,126,2024-01-12 15:57:04,22.0,0.0,,6.0,570.02,22.0,6.242,13.0,0.0,438067630.0,-52861748.0,6.242,13.0
19,128,2024-01-12 15:57:05,22.200000000000045,0.0,,6.0,576.38,22.200000000000045,6.299,14.0,0.0,438067211.0,-52861084.0,6.299,13.0
19,129,2024-01-12 15:57:06,22.200000000000045,0.0,,6.0,583.17,22.200000000000045,6.409,16.0,0.0,438066754.0,-52860376.0,6.409,13.0
19,129,2024-01-12 15:57:07,22.0,0.0,,6.0,590.1,22.0,6.881,16.0,0.0,438066301.0,-52859641.0,6.881,13.0
19,130,2024-01-12 15:57:08,22.0,0.0,,6.0,596.93,22.0,6.779,16.0,0.0,438065863.0,-52858896.0,6.779,13.0
19,130,2024-01-12 15:57:09,22.0,0.0,,6.0,603.04,22.0,6.113,16.0,0.0,438065513.0,-52858204.0,6.113,13.0
20,131,2024-01-12 15:57:10,22.0,0.0,,6.0,608.54,22.0,5.269,15.0,0.0,438065265.0,-52857541.0,5.269,13.0
20,132,2024-01-12 15:57:11,22.0,0.0,,6.0,614.14,22.0,5.423,15.0,0.0,438065128.0,-52856814.0,5.423,13.0
20,136,2024-01-12 15:57:12,22.0,0.0,,6.0,620.75,22.0,6.168,14.0,0.0,438065039.0,-52855942.0,6.168,13.0
20,135,2024-01-12 15:57:13,22.0,0.0,,6.0,627.2,22.0,6.304,14.0,0.0,438065175.0,-52855096.0,6.304,13.0
20,136,2024-01-12 15:57:14,22.0,0.0,,6.0,633.51,22.0,6.183,13.0,0.0,438065296.0,-52854268.0,6.183,13.0
21,136,2024-01-12 15:57:15,22.0,0.0,,6.0,639.37,22.0,5.649,13.0,0.0,438065334.0,-52853491.0,5.649,13.0
21,137,2024-01-12 15:57:16,21.799999999999955,0.0,,6.0,645.32,21.799999999999955,5.685,12.0,0.0,438065277.0,-52852714.0,5.685,13.0
21,134,2024-01-12 15:57:17,21.799999999999955,0.0,,6.0,652.02,21.799999999999955,5.639,12.0,0.0,438064936.0,-52851931.0,5.639,13.0
21,136,2024-01-12 15:57:18,21.799999999999955,0.0,,6.0,658.91,21.799999999999955,5.896,12.0,0.0,438064488.0,-52851219.0,5.896,13.0
22,136,2024-01-12 15:57:19,21.799999999999955,0.0,,6.0,664.79,21.799999999999955,6.922,12.0,0.0,438064049.0,-52850662.0,6.922,13.0
22,136,2024-01-12 15:57:20,21.600000000000023,0.0,,6.0,670.6,21.600000000000023,6.099,12.0,0.0,438063469.0,-52850318.0,6.099,13.0
22,136,2024-01-12 15:57:21,21.600000000000023,0.0,,6.0,675.62,21.600000000000023,5.781,12.0,0.0,438062971.0,-52850191.0,5.781,13.0
22,137,2024-01-12 15:57:22,21.600000000000023,0.0,,6.0,680.2,21.600000000000023,4.754,12.0,0.0,438062477.0,-52850217.0,4.754,13.0
22,137,2024-01-12 15:57:23,21.600000000000023,0.0,,6.0,684.46,21.600000000000023,4.335,12.0,0.0,438062022.0,-52850250.0,4.335,13.0
23,137,2024-01-12 15:57:24,21.600000000000023,0.0,,6.0,688.68,21.600000000000023,4.245,13.0,0.0,438061567.0,-52850253.0,4.245,13.0
23,137,2024-01-12 15:57:25,21.600000000000023,0.0,,6.0,692.77,21.600000000000023,4.113,13.0,0.0,438061114.0,-52850281.0,4.113,13.0
23,136,2024-01-12 15:57:26,21.600000000000023,0.0,,6.0,697.0,21.600000000000023,4.205,13.0,0.0,438060669.0,-52850373.0,4.205,13.0
23,136,2024-01-12 15:57:27,21.399999999999977,0.0,,6.0,701.15,21.399999999999977,4.162,16.0,0.0,438060247.0,-52850520.0,4.162,13.0
24,136,2024-01-12 15:57:28,21.399999999999977,0.0,,6.0,705.33,21.399999999999977,4.235,16.0,0.0,438059802.0,-52850596.0,4.235,13.0
24,136,2024-01-12 15:57:29,21.399999999999977,0.0,,6.0,709.13,21.399999999999977,4.236,15.0,0.0,438059383.0,-52850655.0,4.236,13.0
24,137,2024-01-12 15:57:30,21.399999999999977,0.0,,6.0,713.28,21.399999999999977,4.17,15.0,0.0,438058928.0,-52850684.0,4.17,13.0
24,136,2024-01-12 15:57:31,21.399999999999977,0.0,,6.0,717.67,21.399999999999977,4.302,15.0,0.0,438058474.0,-52850662.0,4.302,13.0
24,137,2024-01-12 15:57:32,21.399999999999977,0.0,,6.0,721.94,21.399999999999977,4.287,15.0,0.0,438058013.0,-52850638.0,4.287,13.0
25,137,2024-01-12 15:57:33,21.600000000000023,0.0,,6.0,726.41,21.600000000000023,4.384,14.0,0.0,438057517.0,-52850572.0,4.384,13.0
25,137,2024-01-12 15:57:34,21.600000000000023,0.0,,6.0,730.69,21.600000000000023,4.326,14.0,0.0,438057063.0,-52850506.0,4.326,13.0
25,137,2024-01-12 15:57:35,21.600000000000023,0.0,,6.0,734.95,21.600000000000023,4.289,14.0,0.0,438056608.0,-52850524.0,4.289,13.0
25,137,2024-01-12 15:57:36,21.600000000000023,0.0,,6.0,739.2,21.600000000000023,4.268,15.0,0.0,438056161.0,-52850625.0,4.268,13.0
26,136,2024-01-12 15:57:37,21.799999999999955,0.0,,6.0,743.25,21.799999999999955,4.143,17.0,0.83,438055739.0,-52850738.0,4.143,13.0
26,136,2024-01-12 15:57:38,22.0,0.0,,6.0,747.55,22.0,4.276,16.0,1.33,438055295.0,-52850932.0,4.276,13.0
26,135,2024-01-12 15:57:39,22.0,0.0,,6.0,752.05,22.0,4.465,16.0,1.61,438054885.0,-52851202.0,4.465,13.0
26,135,2024-01-12 15:57:40,22.200000000000045,0.0,,6.0,756.65,22.200000000000045,4.478,15.0,1.88,438054468.0,-52851539.0,4.478,13.0
26,135,2024-01-12 15:57:41,22.399999999999977,1.0,,6.0,761.89,22.399999999999977,4.601,14.0,2.08,438053988.0,-52851884.0,4.601,13.0
27,136,2024-01-12 15:57:42,22.399999999999977,1.0,,6.0,767.77,22.399999999999977,5.18,13.0,2.23,438053399.0,-52852237.0,5.18,13.0
27,136,2024-01-12 15:57:43,22.600000000000023,1.0,,6.0,774.02,22.600000000000023,5.291,13.0,2.35,438052797.0,-52852556.0,5.291,13.0
27,137,2024-01-12 15:57:44,22.600000000000023,1.0,,6.0,780.05,22.600000000000023,5.314,12.0,2.38,438052160.0,-52852774.0,5.314,13.0
27,137,2024-01-12 15:57:45,22.799999999999955,1.0,,6.0,786.41,22.799999999999955,5.287,12.0,2.32,438051494.0,-52852879.0,5.287,13.0
27,137,2024-01-12 15:57:46,22.799999999999955,1.0,,6.0,793.74,22.799999999999955,5.181,12.0,2.06,438050687.0,-52852898.0,5.181,13.0
28,137,2024-01-12 15:57:47,22.600000000000023,1.0,,6.0,800.41,22.600000000000023,5.404,12.0,1.68,438049985.0,-52852812.0,5.404,13.0
28,137,2024-01-12 15:57:48,22.600000000000023,1.0,,6.0,806.42,22.600000000000023,5.986,11.0,1.2,438049369.0,-52852665.0,5.986,13.0
28,137,2024-01-12 15:57:49,22.399999999999977,1.0,,7.0,813.68,22.399999999999977,6.092,11.0,0.26,438048622.0,-52852357.0,6.092,13.0
28,137,2024-01-12 15:57:50,22.399999999999977,1.0,,7.0,821.56,22.399999999999977,6.043,11.0,0.0,438047852.0,-52851940.0,6.043,13.0
29,137,2024-01-12 15:57:51,22.399999999999977,1.0,,7.0,827.04,22.399999999999977,5.776,11.0,0.0,438047301.0,-52851614.0,5.776,13.0
29,137,2024-01-12 15:57:52,22.200000000000045,1.0,,7.0,833.5,22.200000000000045,5.619,11.0,0.0,438046686.0,-52851231.0,5.619,13.0
29,137,2024-01-12 15:57:53,22.200000000000045,1.0,,7.0,840.91,22.200000000000045,5.761,11.0,-0.79,438045963.0,-52850848.0,5.761,13.0
29,137,2024-01-12 15:57:54,22.200000000000045,1.0,,7.0,847.53,22.200000000000045,5.814,11.0,-1.1,438045279.0,-52850648.0,5.814,13.0
29,136,2024-01-12 15:57:55,22.200000000000045,1.0,,7.0,853.69,22.200000000000045,5.72,11.0,-0.28,438044614.0,-52850555.0,5.72,13.0
30,137,2024-01-12 15:57:56,22.200000000000045,1.0,,7.0,858.91,22.200000000000045,5.26,12.0,0.0,438044047.0,-52850478.0,5.26,13.0
30,136,2024-01-12 15:57:57,22.0,1.0,,7.0,863.54,22.0,5.077,12.0,0.0,438043567.0,-52850426.0,5.077,13.0
30,137,2024-01-12 15:57:58,22.0,1.0,,7.0,869.02,22.0,4.718,13.0,0.0,438042966.0,-52850445.0,4.718,13.0
30,137,2024-01-12 15:57:59,22.0,1.0,,7.0,875.01,22.0,5.348,13.0,0.0,438042331.0,-52850573.0,5.348,13.0
31,136,2024-01-12 15:58:00,22.0,1.0,,7.0,881.13,22.0,6.019,13.0,0.0,438041709.0,-52850841.0,6.019,13.0
31,137,2024-01-12 15:58:01,21.799999999999955,1.0,,7.0,886.52,21.799999999999955,5.301,14.0,0.0,438041172.0,-52851135.0,5.301,13.0
31,137,2024-01-12 15:58:02,21.799999999999955,1.0,,7.0,891.34,21.799999999999955,5.242,21.0,0.0,438040670.0,-52851309.0,5.242,13.0
31,136,2024-01-12 15:58:03,21.799999999999955,1.0,86.0,7.0,896.27,21.799999999999955,5.075,20.0,0.0,438040150.0,-52851412.0,5.075,13.0
31,136,2024-01-12 15:58:04,21.799999999999955,1.0,,7.0,902.54,21.799999999999955,5.283,19.0,0.0,438039496.0,-52851338.0,5.283,13.0
32,135,2024-01-12 15:58:05,21.799999999999955,1.0,,7.0,909.52,21.799999999999955,6.297,18.0,0.0,438038771.0,-52851152.0,6.297,13.0
32,135,2024-01-12 15:58:06,21.600000000000023,1.0,,7.0,916.37,21.600000000000023,6.279,17.0,0.0,438038089.0,-52850831.0,6.279,13.0
32,136,2024-01-12 15:58:07,21.600000000000023,1.0,,7.0,923.19,21.600000000000023,6.151,17.0,0.0,438037412.0,-52850431.0,6.151,13.0
32,136,2024-01-12 15:58:08,21.600000000000023,1.0,,7.0,929.73,21.600000000000023,5.953,17.0,0.0,438036763.0,-52850150.0,5.953,13.0
33,135,2024-01-12 15:58:09,21.399999999999977,1.0,,7.0,936.49,21.399999999999977,5.953,16.0,0.0,438036033.0,-52850054.0,5.953,13.0
33,136,2024-01-12 15:58:10,21.399999999999977,1.0,,7.0,943.36,21.399999999999977,5.958,16.0,0.0,438035297.0,-52850068.0,5.958,13.0
33,135,2024-01-12 15:58:11,21.200000000000045,1.0,,7.0,950.43,21.200000000000045,6.013,17.0,-0.82,438034523.0,-52850065.0,6.013,13.0
