distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,calories,heart_rate,altitude,ascent,battery_soc,descent,enhanced_altitude,grade,temperature
4900.42,1.96,5.0,438308712.0,-53290022.0,1.96,2023-12-05 15:34:57,299.0,164.0,138.60000000000002,128.0,,12.0,138.60000000000002,7.61,13.0
4902.6,2.006,5.0,438308899.0,-53290120.0,2.006,2023-12-05 15:34:58,300.0,164.0,138.79999999999995,129.0,,12.0,138.79999999999995,7.68,13.0
4905.01,2.098,6.0,438309169.0,-53290240.0,2.098,2023-12-05 15:34:59,300.0,164.0,138.79999999999995,129.0,,12.0,138.79999999999995,7.79,13.0
4907.27,2.266,6.0,438309354.0,-53290374.0,2.266,2023-12-05 15:35:00,300.0,164.0,139.0,129.0,,12.0,139.0,7.83,13.0
4909.03,2.264,6.0,438309536.0,-53290441.0,2.264,2023-12-05 15:35:01,300.0,163.0,139.20000000000005,129.0,,12.0,139.20000000000005,7.79,13.0
4910.96,2.154,6.0,438309761.0,-53290520.0,2.154,2023-12-05 15:35:02,301.0,164.0,139.39999999999998,129.0,,12.0,139.39999999999998,7.65,13.0
4912.58,2.147,6.0,438309903.0,-53290599.0,2.147,2023-12-05 15:35:03,301.0,165.0,139.60000000000002,129.0,,12.0,139.60000000000002,7.44,13.0
4914.54,2.147,5.0,438310125.0,-53290695.0,2.147,2023-12-05 15:35:04,301.0,164.0,139.79999999999995,130.0,,12.0,139.79999999999995,7.23,13.0
4915.91,2.105,5.0,438310267.0,-53290738.0,2.105,2023-12-05 15:35:05,302.0,163.0,140.0,130.0,,12.0,140.0,7.07,13.0
4917.65,2.058,5.0,438310446.0,-53290815.0,2.058,2023-12-05 15:35:06,302.0,165.0,140.0,130.0,,12.0,140.0,6.95,13.0
4919.75,1.812,5.0,438310628.0,-53290895.0,1.812,2023-12-05 15:35:07,302.0,165.0,140.20000000000005,130.0,,12.0,140.20000000000005,6.91,13.0
4920.96,1.753,5.0,438310767.0,-53290937.0,1.753,2023-12-05 15:35:08,302.0,163.0,140.39999999999998,130.0,,12.0,140.39999999999998,6.95,13.0
4922.65,1.75,5.0,438310947.0,-53290999.0,1.75,2023-12-05 15:35:09,303.0,164.0,140.60000000000002,130.0,,12.0,140.60000000000002,7.05,13.0
4924.52,1.732,5.0,438311129.0,-53291040.0,1.732,2023-12-05 15:35:10,303.0,163.0,140.79999999999995,131.0,,12.0,140.79999999999995,7.22,13.0
4926.37,1.731,5.0,438311354.0,-53291042.0,1.731,2023-12-05 15:35:11,303.0,163.0,141.0,131.0,,12.0,141.0,7.45,13.0
4928.22,1.704,5.0,438311538.0,-53291021.0,1.704,2023-12-05 15:35:12,304.0,163.0,141.20000000000005,131.0,,12.0,141.20000000000005,7.76,13.0
4930.11,1.729,5.0,438311720.0,-53290966.0,1.729,2023-12-05 15:35:13,304.0,163.0,141.20000000000005,131.0,,12.0,141.20000000000005,8.12,13.0
4931.83,1.749,5.0,438311903.0,-53290925.0,1.749,2023-12-05 15:35:14,304.0,164.0,141.39999999999998,131.0,,12.0,141.39999999999998,8.5,13.0
4933.51,1.75,5.0,438312084.0,-53290885.0,1.75,2023-12-05 15:35:15,304.0,165.0,141.60000000000002,131.0,,12.0,141.60000000000002,8.84,13.0
4935.6,1.75,5.0,438312309.0,-53290808.0,1.75,2023-12-05 15:35:16,305.0,163.0,142.0,132.0,,12.0,142.0,9.15,13.0
4937.19,1.75,5.0,438312494.0,-53290744.0,1.75,2023-12-05 15:35:17,305.0,165.0,142.20000000000005,132.0,,12.0,142.20000000000005,9.44,13.0
4939.07,1.75,5.0,438312676.0,-53290687.0,1.75,2023-12-05 15:35:18,305.0,165.0,142.39999999999998,132.0,,12.0,142.39999999999998,9.75,13.0
4940.75,1.75,5.0,438312817.0,-53290587.0,1.75,2023-12-05 15:35:19,306.0,166.0,142.60000000000002,132.0,,12.0,142.60000000000002,10.09,13.0
4942.46,1.732,5.0,438312995.0,-53290528.0,1.732,2023-12-05 15:35:20,306.0,165.0,142.79999999999995,133.0,,12.0,142.79999999999995,10.43,13.0
4944.19,1.731,5.0,438313178.0,-53290465.0,1.731,2023-12-05 15:35:21,306.0,167.0,143.0,133.0,,12.0,143.0,10.76,13.0
4945.86,1.689,5.0,438313359.0,-53290446.0,1.689,2023-12-05 15:35:22,306.0,166.0,143.39999999999998,133.0,,12.0,143.39999999999998,11.1,13.0
4947.39,1.649,5.0,438313542.0,-53290407.0,1.649,2023-12-05 15:35:23,307.0,167.0,143.60000000000002,133.0,,12.0,143.60000000000002,11.48,13.0
4948.96,1.647,5.0,438313680.0,-53290330.0,1.647,2023-12-05 15:35:24,307.0,166.0,143.79999999999995,133.0,,12.0,143.79999999999995,11.89,13.0
4950.56,1.647,5.0,438313859.0,-53290250.0,1.647,2023-12-05 15:35:25,307.0,168.0,144.20000000000005,134.0,,12.0,144.20000000000005,12.35,13.0
4952.45,1.846,5.0,438314042.0,-53290187.0,1.846,2023-12-05 15:35:26,308.0,167.0,144.39999999999998,134.0,,12.0,144.39999999999998,12.84,13.0
4953.98,1.581,6.0,438314224.0,-53290146.0,1.581,2023-12-05 15:35:27,308.0,169.0,144.60000000000002,134.0,,12.0,144.60000000000002,13.28,13.0
4955.36,1.564,6.0,438314363.0,-53290090.0,1.564,2023-12-05 15:35:28,308.0,168.0,145.0,134.0,,12.0,145.0,13.62,13.0
4957.11,1.564,6.0,438314543.0,-53290011.0,1.564,2023-12-05 15:35:29,309.0,169.0,145.20000000000005,135.0,,12.0,145.20000000000005,13.86,13.0
4958.62,1.556,6.0,438314681.0,-53289969.0,1.556,2023-12-05 15:35:30,309.0,171.0,145.39999999999998,135.0,,12.0,145.39999999999998,14.0,13.0
4960.39,1.556,5.0,438314862.0,-53289891.0,1.556,2023-12-05 15:35:31,309.0,170.0,145.60000000000002,135.0,,12.0,145.60000000000002,14.04,13.0
4962.47,2.015,5.0,438315085.0,-53289813.0,2.015,2023-12-05 15:35:32,309.0,173.0,145.79999999999995,136.0,,12.0,145.79999999999995,13.98,13.0
4963.86,2.088,5.0,438315228.0,-53289770.0,2.088,2023-12-05 15:35:33,310.0,173.0,146.0,136.0,,12.0,146.0,13.8,13.0
4965.38,1.644,5.0,438315364.0,-53289709.0,1.644,2023-12-05 15:35:34,310.0,173.0,146.20000000000005,136.0,,12.0,146.20000000000005,13.44,13.0
4966.88,1.559,5.0,438315543.0,-53289689.0,1.559,2023-12-05 15:35:35,310.0,173.0,146.60000000000002,136.0,,12.0,146.60000000000002,12.83,13.0
4968.19,1.556,5.0,438315683.0,-53289704.0,1.556,2023-12-05 15:35:36,311.0,173.0,146.79999999999995,136.0,,12.0,146.79999999999995,12.18,13.0
4970.01,1.556,5.0,438315861.0,-53289727.0,1.556,2023-12-05 15:35:37,311.0,172.0,147.0,137.0,,12.0,147.0,11.7,13.0
4971.69,1.556,5.0,438316044.0,-53289707.0,1.556,2023-12-05 15:35:38,311.0,174.0,147.20000000000005,137.0,,12.0,147.20000000000005,11.48,13.0
4973.19,1.556,5.0,438316226.0,-53289705.0,1.556,2023-12-05 15:35:39,312.0,172.0,147.39999999999998,137.0,,12.0,147.39999999999998,11.48,13.0
4974.68,1.556,5.0,438316366.0,-53289727.0,1.556,2023-12-05 15:35:40,312.0,174.0,147.60000000000002,137.0,,12.0,147.60000000000002,11.69,13.0
4976.67,1.556,5.0,438316587.0,-53289744.0,1.556,2023-12-05 15:35:41,312.0,174.0,147.79999999999995,138.0,,12.0,147.79999999999995,11.96,13.0
4978.2,1.529,4.0,438316772.0,-53289729.0,1.529,2023-12-05 15:35:42,313.0,171.0,148.0,138.0,,12.0,148.0,12.06,13.0
4979.69,1.52,4.0,438316911.0,-53289707.0,1.52,2023-12-05 15:35:43,313.0,171.0,148.20000000000005,138.0,,12.0,148.20000000000005,11.92,13.0
4981.18,1.519,5.0,438317091.0,-53289727.0,1.519,2023-12-05 15:35:44,313.0,171.0,148.39999999999998,138.0,,12.0,148.39999999999998,11.64,13.0
4982.66,1.519,5.0,438317230.0,-53289744.0,1.519,2023-12-05 15:35:45,314.0,173.0,148.60000000000002,138.0,,12.0,148.60000000000002,11.4,13.0
4984.14,1.527,5.0,438317410.0,-53289745.0,1.527,2023-12-05 15:35:46,314.0,171.0,148.79999999999995,139.0,,12.0,148.79999999999995,11.27,13.0
4985.63,1.528,5.0,438317549.0,-53289767.0,1.528,2023-12-05 15:35:47,314.0,173.0,149.0,139.0,,12.0,149.0,11.29,13.0
4987.18,1.528,5.0,438317729.0,-53289822.0,1.528,2023-12-05 15:35:48,314.0,172.0,149.20000000000005,139.0,,12.0,149.20000000000005,11.42,13.0
4988.88,1.554,5.0,438317867.0,-53289883.0,1.554,2023-12-05 15:35:49,315.0,173.0,149.39999999999998,139.0,,12.0,149.39999999999998,11.66,13.0
4990.81,1.563,5.0,438318089.0,-53289962.0,1.563,2023-12-05 15:35:50,315.0,172.0,149.60000000000002,139.0,,12.0,149.60000000000002,11.98,13.0
4992.38,1.564,5.0,438318231.0,-53290021.0,1.564,2023-12-05 15:35:51,315.0,173.0,150.0,140.0,,12.0,150.0,12.37,13.0
4993.66,1.564,5.0,438318368.0,-53290099.0,1.564,2023-12-05 15:35:52,316.0,174.0,150.20000000000005,140.0,,12.0,150.20000000000005,12.69,13.0
4995.36,1.574,4.0,438318547.0,-53290162.0,1.574,2023-12-05 15:35:53,316.0,174.0,150.39999999999998,140.0,,12.0,150.39999999999998,12.88,13.0
4997.05,1.583,4.0,438318729.0,-53290204.0,1.583,2023-12-05 15:35:54,316.0,173.0,150.60000000000002,140.0,,12.0,150.60000000000002,12.92,13.0
4998.57,1.583,4.0,438318868.0,-53290243.0,1.583,2023-12-05 15:35:55,317.0,174.0,150.79999999999995,140.0,,12.0,150.79999999999995,12.82,13.0
5000.32,1.602,4.0,438319048.0,-53290321.0,1.602,2023-12-05 15:35:56,317.0,173.0,150.79999999999995,141.0,,12.0,150.79999999999995,12.53,13.0
5002.09,1.584,4.0,438319230.0,-53290400.0,1.584,2023-12-05 15:35:57,317.0,173.0,151.0,141.0,,12.0,151.0,12.07,13.0
5003.61,1.602,5.0,438319412.0,-53290442.0,1.602,2023-12-05 15:35:58,318.0,175.0,151.20000000000005,141.0,,12.0,151.20000000000005,11.54,13.0
5005.29,1.585,5.0,438319593.0,-53290482.0,1.585,2023-12-05 15:35:59,318.0,174.0,151.39999999999998,141.0,,12.0,151.39999999999998,11.07,13.0
5006.29,1.583,5.0,438319648.0,-53290560.0,1.583,2023-12-05 15:36:00,318.0,175.0,151.60000000000002,141.0,,12.0,151.60000000000002,10.72,13.0
5007.6,1.583,5.0,438319779.0,-53290655.0,1.583,2023-12-05 15:36:01,319.0,175.0,151.79999999999995,142.0,,12.0,151.79999999999995,10.56,13.0
5009.52,1.583,5.0,438319958.0,-53290795.0,1.583,2023-12-05 15:36:02,319.0,174.0,152.20000000000005,142.0,,12.0,152.20000000000005,10.54,13.0
5010.98,1.583,5.0,438320097.0,-53290878.0,1.583,2023-12-05 15:36:03,319.0,175.0,152.39999999999998,142.0,,12.0,152.39999999999998,10.73,13.0
5012.41,1.539,5.0,438320234.0,-53290958.0,1.539,2023-12-05 15:36:04,319.0,174.0,152.60000000000002,142.0,,12.0,152.60000000000002,11.2,13.0
5013.83,1.432,5.0,438320370.0,-53291075.0,1.432,2023-12-05 15:36:05,320.0,176.0,153.0,142.0,,12.0,153.0,11.9,13.0
5015.37,1.409,5.0,438320507.0,-53291135.0,1.409,2023-12-05 15:36:06,320.0,174.0,153.20000000000005,143.0,,12.0,153.20000000000005,12.75,13.0
5017.13,1.408,5.0,438320686.0,-53291214.0,1.408,2023-12-05 15:36:07,320.0,175.0,153.60000000000002,143.0,,12.0,153.60000000000002,13.71,13.0
5018.95,1.408,5.0,438320869.0,-53291310.0,1.408,2023-12-05 15:36:08,321.0,173.0,153.79999999999995,143.0,,12.0,153.79999999999995,14.73,13.0
5020.39,1.408,5.0,438321007.0,-53291390.0,1.408,2023-12-05 15:36:09,321.0,174.0,154.0,144.0,,12.0,154.0,15.74,13.0
5021.6,1.408,5.0,438321144.0,-53291454.0,1.408,2023-12-05 15:36:10,321.0,175.0,154.39999999999998,144.0,,12.0,154.39999999999998,16.64,13.0
5023.24,1.408,5.0,438321281.0,-53291549.0,1.408,2023-12-05 15:36:11,322.0,173.0,154.60000000000002,144.0,,12.0,154.60000000000002,17.28,13.0
5024.81,1.539,5.0,438321417.0,-53291666.0,1.539,2023-12-05 15:36:12,322.0,174.0,154.79999999999995,144.0,,12.0,154.79999999999995,17.45,13.0
5026.55,1.417,7.0,438321553.0,-53291823.0,1.417,2023-12-05 15:36:13,322.0,175.0,154.79999999999995,145.0,,12.0,154.79999999999995,17.02,13.0
5028.23,1.539,7.0,438321690.0,-53291967.0,1.539,2023-12-05 15:36:14,323.0,173.0,155.0,145.0,,12.0,155.0,16.01,13.0
5029.42,1.547,7.0,438321784.0,-53292088.0,1.547,2023-12-05 15:36:15,323.0,175.0,155.20000000000005,145.0,,12.0,155.20000000000005,14.54,12.0
5030.96,1.547,7.0,438321918.0,-53292207.0,1.547,2023-12-05 15:36:16,323.0,175.0,155.20000000000005,145.0,,12.0,155.20000000000005,12.88,12.0
5032.94,1.92,6.0,438322141.0,-53292305.0,1.92,2023-12-05 15:36:17,324.0,173.0,155.39999999999998,145.0,,12.0,155.39999999999998,11.32,12.0
5034.51,1.62,6.0,438322282.0,-53292370.0,1.62,2023-12-05 15:36:18,324.0,173.0,155.60000000000002,145.0,,12.0,155.60000000000002,9.99,12.0
5035.85,1.558,6.0,438322418.0,-53292464.0,1.558,2023-12-05 15:36:19,324.0,173.0,155.79999999999995,146.0,,12.0,155.79999999999995,9.02,12.0
5037.49,1.556,6.0,438322555.0,-53292566.0,1.556,2023-12-05 15:36:20,324.0,173.0,156.0,146.0,,12.0,156.0,8.5,12.0
5038.93,1.556,6.0,438322691.0,-53292685.0,1.556,2023-12-05 15:36:21,325.0,174.0,156.20000000000005,146.0,,12.0,156.20000000000005,8.44,12.0
5041.0,1.574,5.0,438322870.0,-53292820.0,1.574,2023-12-05 15:36:22,325.0,172.0,156.39999999999998,146.0,,12.0,156.39999999999998,8.77,12.0
5042.4,1.591,5.0,438323010.0,-53292925.0,1.591,2023-12-05 15:36:23,325.0,172.0,156.60000000000002,146.0,,12.0,156.60000000000002,9.27,12.0
5043.98,1.592,5.0,438323147.0,-53293006.0,1.592,2023-12-05 15:36:24,326.0,172.0,156.79999999999995,147.0,,12.0,156.79999999999995,9.77,12.0
5045.53,1.554,5.0,438323326.0,-53293064.0,1.554,2023-12-05 15:36:25,326.0,174.0,157.0,147.0,,12.0,157.0,10.22,12.0
5046.96,1.547,5.0,438323466.0,-53293143.0,1.547,2023-12-05 15:36:26,326.0,172.0,157.0,147.0,,12.0,157.0,10.54,12.0
5048.46,1.547,5.0,438323603.0,-53293244.0,1.547,2023-12-05 15:36:27,327.0,172.0,157.20000000000005,147.0,,12.0,157.20000000000005,10.64,12.0
5049.94,1.589,5.0,438323738.0,-53293341.0,1.589,2023-12-05 15:36:28,327.0,172.0,157.39999999999998,147.0,,12.0,157.39999999999998,10.44,12.0
5051.74,1.592,5.0,438323875.0,-53293475.0,1.592,2023-12-05 15:36:29,327.0,172.0,157.39999999999998,147.0,,12.0,157.39999999999998,10.0,12.0
5053.31,1.55,5.0,438324011.0,-53293595.0,1.55,2023-12-05 15:36:30,328.0,171.0,157.60000000000002,148.0,,12.0,157.60000000000002,9.5,12.0
5054.7,1.547,5.0,438324191.0,-53293661.0,1.547,2023-12-05 15:36:31,328.0,169.0,157.79999999999995,148.0,,12.0,157.79999999999995,9.05,12.0
5056.79,1.589,5.0,438324330.0,-53293831.0,1.589,2023-12-05 15:36:32,328.0,168.0,158.0,148.0,,12.0,158.0,8.67,12.0
5058.26,1.592,4.0,438324467.0,-53293954.0,1.592,2023-12-05 15:36:33,329.0,168.0,158.0,148.0,,12.0,158.0,8.34,12.0
5060.05,1.592,5.0,438324646.0,-53294095.0,1.592,2023-12-05 15:36:34,329.0,169.0,158.20000000000005,148.0,,12.0,158.20000000000005,8.04,12.0
5062.51,1.636,5.0,438324827.0,-53294289.0,1.636,2023-12-05 15:36:35,329.0,169.0,158.39999999999998,148.0,,12.0,158.39999999999998,7.82,12.0
5064.43,1.691,5.0,438324967.0,-53294468.0,1.691,2023-12-05 15:36:36,329.0,168.0,158.39999999999998,148.0,,12.0,158.39999999999998,7.76,12.0
5066.61,1.713,5.0,438325146.0,-53294687.0,1.713,2023-12-05 15:36:37,330.0,169.0,158.60000000000002,149.0,,12.0,158.60000000000002,7.79,12.0
5068.93,1.774,5.0,438325286.0,-53294926.0,1.774,2023-12-05 15:36:38,330.0,169.0,158.79999999999995,149.0,,12.0,158.79999999999995,7.72,12.0
5071.23,2.046,5.0,438325464.0,-53295163.0,2.046,2023-12-05 15:36:39,330.0,170.0,158.79999999999995,149.0,,12.0,158.79999999999995,7.51,12.0
5074.34,2.074,5.0,438325690.0,-53295456.0,2.074,2023-12-05 15:36:40,331.0,170.0,158.79999999999995,149.0,,12.0,158.79999999999995,7.27,12.0
5076.54,2.169,5.0,438325875.0,-53295640.0,2.169,2023-12-05 15:36:41,331.0,168.0,159.0,149.0,,12.0,159.0,7.04,12.0
5079.22,2.264,5.0,438326100.0,-53295876.0,2.264,2023-12-05 15:36:42,331.0,168.0,159.20000000000005,149.0,,12.0,159.20000000000005,6.78,12.0
5082.05,2.46,5.0,438326326.0,-53296114.0,2.46,2023-12-05 15:36:43,332.0,169.0,159.20000000000005,149.0,,12.0,159.20000000000005,6.47,12.0
5084.9,2.579,5.0,438326554.0,-53296353.0,2.579,2023-12-05 15:36:44,332.0,169.0,159.39999999999998,149.0,,12.0,159.39999999999998,6.13,12.0
5087.81,2.663,5.0,438326825.0,-53296576.0,2.663,2023-12-05 15:36:45,332.0,168.0,159.60000000000002,150.0,,12.0,159.60000000000002,5.82,12.0
5090.29,2.613,5.0,438327055.0,-53296718.0,2.613,2023-12-05 15:36:46,332.0,168.0,159.60000000000002,150.0,,12.0,159.60000000000002,5.51,12.0
5092.96,2.631,5.0,438327326.0,-53296875.0,2.631,2023-12-05 15:36:47,333.0,168.0,159.79999999999995,150.0,,12.0,159.79999999999995,5.13,12.0
5095.74,2.685,5.0,438327598.0,-53297018.0,2.685,2023-12-05 15:36:48,333.0,168.0,159.79999999999995,150.0,,12.0,159.79999999999995,4.7,12.0
5098.81,2.797,5.0,438327915.0,-53297193.0,2.797,2023-12-05 15:36:49,333.0,166.0,159.79999999999995,150.0,,12.0,159.79999999999995,4.21,12.0
5100.86,2.887,5.0,438328104.0,-53297299.0,2.887,2023-12-05 15:36:50,334.0,166.0,160.0,150.0,,12.0,160.0,3.74,12.0
5103.19,2.705,5.0,438328330.0,-53297397.0,2.705,2023-12-05 15:36:51,334.0,165.0,160.0,150.0,,12.0,160.0,3.34,12.0
5105.36,2.556,5.0,438328557.0,-53297499.0,2.556,2023-12-05 15:36:52,334.0,166.0,160.20000000000005,150.0,,12.0,160.20000000000005,3.02,12.0
5107.68,2.521,6.0,438328784.0,-53297596.0,2.521,2023-12-05 15:36:53,334.0,165.0,160.20000000000005,150.0,,12.0,160.20000000000005,2.86,12.0
5110.03,2.449,6.0,438329055.0,-53297692.0,2.449,2023-12-05 15:36:54,335.0,164.0,160.39999999999998,150.0,,12.0,160.39999999999998,2.98,12.0
5112.37,2.392,6.0,438329285.0,-53297795.0,2.392,2023-12-05 15:36:55,335.0,164.0,160.60000000000002,151.0,,12.0,160.60000000000002,3.4,12.0
5114.56,2.355,6.0,438329513.0,-53297892.0,2.355,2023-12-05 15:36:56,335.0,166.0,161.0,151.0,,12.0,161.0,4.08,12.0
5116.97,2.396,6.0,438329740.0,-53297956.0,2.396,2023-12-05 15:36:57,336.0,166.0,161.20000000000005,151.0,,12.0,161.20000000000005,4.96,12.0
5119.43,2.439,6.0,438330011.0,-53298013.0,2.439,2023-12-05 15:36:58,336.0,164.0,161.39999999999998,151.0,,12.0,161.39999999999998,6.04,12.0
5121.48,2.332,6.0,438330241.0,-53298017.0,2.332,2023-12-05 15:36:59,336.0,164.0,161.79999999999995,152.0,,12.0,161.79999999999995,7.24,12.0
5123.58,2.315,6.0,438330467.0,-53297942.0,2.315,2023-12-05 15:37:00,337.0,166.0,162.0,152.0,,12.0,162.0,8.13,12.0
5126.39,2.209,7.0,438330696.0,-53297749.0,2.209,2023-12-05 15:37:01,337.0,166.0,162.0,152.0,,12.0,162.0,8.36,12.0
5130.26,3.694,7.0,438331052.0,-53297443.0,3.694,2023-12-05 15:37:02,337.0,166.0,162.0,152.0,,12.0,162.0,7.83,12.0
5134.33,3.901,7.0,438331416.0,-53297163.0,3.901,2023-12-05 15:37:03,337.0,165.0,161.79999999999995,152.0,,12.0,161.79999999999995,6.68,12.0
5138.2,3.908,7.0,438331823.0,-53297012.0,3.908,2023-12-05 15:37:04,338.0,167.0,162.0,152.0,,12.0,162.0,5.22,12.0
5141.43,3.342,7.0,438332146.0,-53296929.0,3.342,2023-12-05 15:37:05,338.0,167.0,162.0,152.0,,12.0,162.0,3.76,12.0
5144.62,2.959,6.0,438332507.0,-53296850.0,2.959,2023-12-05 15:37:06,338.0,167.0,162.20000000000005,152.0,,12.0,162.20000000000005,2.57,12.0
5147.44,2.936,6.0,438332787.0,-53296829.0,2.936,2023-12-05 15:37:07,339.0,167.0,162.39999999999998,152.0,,12.0,162.39999999999998,1.87,12.0
5150.22,2.936,6.0,438333102.0,-53296865.0,2.936,2023-12-05 15:37:08,339.0,165.0,162.39999999999998,153.0,,12.0,162.39999999999998,1.68,12.0
5153.06,2.962,6.0,438333378.0,-53296942.0,2.962,2023-12-05 15:37:09,339.0,167.0,162.60000000000002,153.0,,12.0,162.60000000000002,1.92,12.0
5156.2,2.99,6.0,438333737.0,-53296985.0,2.99,2023-12-05 15:37:10,339.0,165.0,162.60000000000002,153.0,,12.0,162.60000000000002,2.35,12.0
5159.23,2.992,6.0,438334059.0,-53297062.0,2.992,2023-12-05 15:37:11,340.0,167.0,162.79999999999995,153.0,,12.0,162.79999999999995,2.8,12.0
5161.97,2.966,6.0,438334333.0,-53297179.0,2.966,2023-12-05 15:37:12,340.0,165.0,163.0,153.0,,12.0,163.0,3.19,12.0
5164.93,2.964,6.0,438334607.0,-53297314.0,2.964,2023-12-05 15:37:13,340.0,166.0,163.0,153.0,,12.0,163.0,3.43,12.0
5167.92,2.964,6.0,438334880.0,-53297510.0,2.964,2023-12-05 15:37:14,341.0,164.0,163.20000000000005,153.0,,12.0,163.20000000000005,3.55,12.0
5170.83,2.964,6.0,438335153.0,-53297725.0,2.964,2023-12-05 15:37:15,341.0,163.0,163.20000000000005,153.0,,12.0,163.20000000000005,3.53,12.0
5173.89,2.972,6.0,438335427.0,-53297947.0,2.972,2023-12-05 15:37:16,341.0,164.0,163.20000000000005,154.0,,12.0,163.20000000000005,3.41,12.0
5177.26,2.991,6.0,438335743.0,-53298164.0,2.991,2023-12-05 15:37:17,341.0,163.0,163.39999999999998,154.0,,12.0,163.39999999999998,3.24,12.0
5180.5,3.007,6.0,438336061.0,-53298347.0,3.007,2023-12-05 15:37:18,342.0,162.0,163.39999999999998,154.0,,12.0,163.39999999999998,3.03,12.0
5183.66,3.045,6.0,438336379.0,-53298545.0,3.045,2023-12-05 15:37:19,342.0,162.0,163.39999999999998,154.0,,12.0,163.39999999999998,2.75,12.0
5186.87,3.081,6.0,438336655.0,-53298760.0,3.081,2023-12-05 15:37:20,342.0,162.0,163.60000000000002,154.0,,12.0,163.60000000000002,2.42,12.0
5190.72,3.109,6.0,438337057.0,-53298982.0,3.109,2023-12-05 15:37:21,343.0,162.0,163.60000000000002,154.0,,12.0,163.60000000000002,2.12,12.0
5194.24,3.119,6.0,438337425.0,-53299124.0,3.119,2023-12-05 15:37:22,343.0,162.0,163.60000000000002,154.0,,12.0,163.60000000000002,1.91,12.0
5197.75,3.208,5.0,438337787.0,-53299169.0,3.208,2023-12-05 15:37:23,343.0,162.0,163.79999999999995,154.0,,12.0,163.79999999999995,1.79,12.0
5201.43,3.23,5.0,438338193.0,-53299156.0,3.23,2023-12-05 15:37:24,343.0,160.0,163.79999999999995,154.0,,12.0,163.79999999999995,1.71,12.0
5205.0,3.494,5.0,438338564.0,-53299133.0,3.494,2023-12-05 15:37:25,344.0,161.0,163.79999999999995,154.0,,12.0,163.79999999999995,1.63,12.0
5208.68,3.519,5.0,438338968.0,-53299078.0,3.519,2023-12-05 15:37:26,344.0,161.0,163.79999999999995,154.0,,12.0,163.79999999999995,1.58,12.0
5212.08,3.519,5.0,438339292.0,-53299000.0,3.519,2023-12-05 15:37:27,344.0,160.0,164.0,154.0,,12.0,164.0,1.61,12.0
5215.3,3.519,5.0,438339635.0,-53298924.0,3.519,2023-12-05 15:37:28,345.0,159.0,164.0,154.0,,12.0,164.0,1.7,12.0
5218.68,3.519,5.0,438340017.0,-53298841.0,3.519,2023-12-05 15:37:29,345.0,158.0,164.20000000000005,154.0,,12.0,164.20000000000005,1.79,12.0
5221.6,3.519,5.0,438340299.0,-53298739.0,3.519,2023-12-05 15:37:30,345.0,158.0,164.20000000000005,154.0,,12.0,164.20000000000005,1.88,12.0
5224.44,3.509,5.0,438340612.0,-53298643.0,3.509,2023-12-05 15:37:31,345.0,158.0,164.39999999999998,155.0,,12.0,164.39999999999998,2.02,12.0
5227.42,3.378,5.0,438340930.0,-53298578.0,3.378,2023-12-05 15:37:32,346.0,156.0,164.60000000000002,155.0,,12.0,164.60000000000002,2.22,12.0
5230.47,3.291,5.0,438341248.0,-53298484.0,3.291,2023-12-05 15:37:33,346.0,156.0,164.60000000000002,155.0,,12.0,164.60000000000002,2.45,12.0
5233.34,3.068,5.0,438341526.0,-53298402.0,3.068,2023-12-05 15:37:34,346.0,157.0,164.79999999999995,155.0,,12.0,164.79999999999995,2.67,12.0
5236.31,3.056,5.0,438341843.0,-53298360.0,3.056,2023-12-05 15:37:35,347.0,156.0,164.79999999999995,155.0,,12.0,164.79999999999995,2.85,12.0
5239.6,3.056,5.0,438342201.0,-53298337.0,3.056,2023-12-05 15:37:36,347.0,156.0,165.0,155.0,,12.0,165.0,2.96,12.0
5242.94,3.056,5.0,438342566.0,-53298298.0,3.056,2023-12-05 15:37:37,347.0,157.0,165.0,155.0,,12.0,165.0,2.99,12.0
5246.15,3.056,5.0,438342932.0,-53298242.0,3.056,2023-12-05 15:37:38,347.0,157.0,165.0,155.0,,12.0,165.0,2.9,12.0
5249.22,3.056,5.0,438343251.0,-53298126.0,3.056,2023-12-05 15:37:39,348.0,156.0,165.0,155.0,,12.0,165.0,2.68,12.0
5252.36,3.074,5.0,438343526.0,-53297895.0,3.074,2023-12-05 15:37:40,348.0,156.0,165.20000000000005,155.0,,12.0,165.20000000000005,2.35,12.0
5255.41,3.075,5.0,438343715.0,-53297558.0,3.075,2023-12-05 15:37:41,348.0,155.0,165.20000000000005,155.0,,12.0,165.20000000000005,2.02,12.0
5258.44,3.083,5.0,438343811.0,-53297186.0,3.083,2023-12-05 15:37:42,348.0,156.0,165.20000000000005,156.0,,12.0,165.20000000000005,1.79,12.0
5261.75,3.128,5.0,438343945.0,-53296772.0,3.128,2023-12-05 15:37:43,349.0,156.0,165.39999999999998,156.0,,12.0,165.39999999999998,1.69,12.0
5264.93,3.131,5.0,438344039.0,-53296373.0,3.131,2023-12-05 15:37:44,349.0,154.0,165.39999999999998,156.0,,12.0,165.39999999999998,1.72,12.0
5267.93,3.146,5.0,438344173.0,-53296011.0,3.146,2023-12-05 15:37:45,349.0,155.0,165.60000000000002,156.0,,12.0,165.60000000000002,1.88,12.0
