time,longitude,latitude,distance,elevation,hr_value,cadence,Speed,Watts
2017-03-18 13:41:57,-97.732622,30.313107,3.4,186.2,78,65,0.0,1
2017-03-18 13:41:58,-97.732622,30.313078,6.9,186.6,78,0,0.0,0
2017-03-18 13:41:59,-97.732629,30.313042,10.5,186.6,78,0,3.6,0
2017-03-18 13:42:00,-97.732638,30.313009,14.1,186.6,78,0,3.6,0
2017-03-18 13:42:01,-97.732659,30.312983,17.6,186.2,77,0,3.6,0
2017-03-18 13:42:02,-97.732682,30.31296,21.2,186.4,76,0,3.6,0
2017-03-18 13:42:03,-97.732694,30.312935,24.7,186.6,76,0,3.6,0
2017-03-18 13:42:04,-97.732694,30.312903,28.3,186.4,75,0,3.6,0
2017-03-18 13:42:05,-97.732696,30.31287,31.7,186.4,75,0,3.5,0
2017-03-18 13:42:06,-97.732698,30.31284,35.1,186.4,75,0,3.5,0
2017-03-18 13:42:07,-97.732701,30.312813,38.5,186.4,74,0,3.5,0
2017-03-18 13:42:08,-97.732703,30.312786,41.5,186.4,74,0,3.4,0
2017-03-18 13:42:09,-97.732707,30.312758,44.5,186.6,74,0,3.2,0
2017-03-18 13:42:10,-97.732708,30.312735,47.2,186.6,74,0,3.1,0
2017-03-18 13:42:11,-97.732709,30.31271,49.9,186.6,74,0,3.0,0
2017-03-18 13:42:12,-97.732712,30.312686,52.5,186.6,73,0,2.8,0
2017-03-18 13:42:13,-97.732713,30.312665,55.1,186.6,73,0,2.7,0
2017-03-18 13:42:14,-97.732716,30.312641,57.6,186.6,73,0,2.6,0
2017-03-18 13:42:15,-97.732717,30.312622,60.0,186.6,73,0,2.6,0
2017-03-18 13:42:16,-97.732713,30.312604,62.5,186.6,73,0,2.5,0
2017-03-18 13:42:17,-97.732705,30.31259,64.7,186.6,73,0,2.4,0
2017-03-18 13:42:18,-97.732683,30.31258,67.0,186.6,73,0,2.4,0
2017-03-18 13:42:19,-97.732667,30.312564,69.2,186.4,73,0,2.3,0
2017-03-18 13:42:20,-97.732664,30.312546,71.5,186.4,74,0,2.3,0
2017-03-18 13:42:21,-97.732663,30.312532,73.7,186.2,74,0,2.2,0
2017-03-18 13:42:22,-97.732654,30.31252,73.7,186.2,74,0,1.8,0
2017-03-18 13:42:23,-97.732644,30.312507,75.3,186.2,74,0,1.7,84
2017-03-18 13:42:24,-97.732637,30.312486,77.6,186.2,74,11,1.7,277
2017-03-18 13:42:25,-97.732634,30.31246,79.9,186.2,76,47,1.7,277
2017-03-18 13:42:26,-97.73263,30.312428,83.6,186.2,77,40,2.0,159
2017-03-18 13:42:27,-97.732628,30.312391,87.7,186.2,78,48,2.8,156
2017-03-18 13:42:28,-97.732632,30.312355,92.3,186.2,81,58,3.4,108
2017-03-18 13:42:29,-97.732635,30.312306,97.0,186.4,85,64,3.9,128
2017-03-18 13:42:30,-97.732639,30.312263,102.1,186.4,87,71,4.4,119
2017-03-18 13:42:31,-97.732639,30.312215,107.4,186.4,89,77,4.8,121
2017-03-18 13:42:32,-97.732645,30.312168,112.7,186.4,91,77,5.0,121
2017-03-18 13:42:33,-97.732649,30.31212,118.4,186.4,92,82,5.2,114
2017-03-18 13:42:34,-97.732656,30.312066,124.2,186.4,93,86,5.4,39
2017-03-18 13:42:35,-97.732662,30.31201,130.0,186.4,93,110,5.6,0
2017-03-18 13:42:36,-97.732667,30.311957,135.8,186.6,92,166,5.7,0
2017-03-18 13:42:37,-97.732676,30.311906,141.6,186.4,92,0,5.8,0
2017-03-18 13:42:38,-97.732686,30.311855,147.5,186.4,91,52,5.8,126
2017-03-18 13:42:39,-97.732696,30.311798,153.7,186.0,90,91,5.9,106
2017-03-18 13:42:40,-97.732707,30.311744,159.9,185.4,91,82,6.0,125
2017-03-18 13:42:41,-97.732717,30.311689,166.3,184.8,91,86,6.1,110
