distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,calories,heart_rate,altitude,ascent,battery_soc,descent,enhanced_altitude,grade,temperature
0.0,3.139,15,438142202,-52899738,3.139,2023-11-14 17:10:47,,,,,,,,,
3.41,3.263,16,438142555,-52899596,3.263,2023-11-14 17:10:48,0.0,111.0,,,,,,,
6.82,3.387,17,438142907,-52899454,3.387,2023-11-14 17:10:49,0.0,111.0,39.200000000000045,0.0,96.0,0.0,39.200000000000045,4.84,
10.23,3.512,18,438143260,-52899312,3.512,2023-11-14 17:10:50,0.0,112.0,39.39999999999998,0.0,,0.0,39.39999999999998,4.67,
14.48,3.818,18,438143695,-52899317,3.818,2023-11-14 17:10:51,0.0,112.0,39.39999999999998,0.0,,0.0,39.39999999999998,4.47,
18.56,3.894,17,438143906,-52899729,3.894,2023-11-14 17:10:52,0.0,112.0,39.60000000000002,0.0,,0.0,39.60000000000002,4.2,
22.42,3.886,16,438144118,-52900175,3.886,2023-11-14 17:10:53,0.0,111.0,39.60000000000002,0.0,,0.0,39.60000000000002,3.82,19.0
25.31,3.881,16,438144307,-52900468,3.881,2023-11-14 17:10:54,0.0,111.0,39.60000000000002,0.0,,0.0,39.60000000000002,3.32,19.0
26.71,3.472,15,438144268,-52900517,3.472,2023-11-14 17:10:55,1.0,110.0,39.60000000000002,1.0,,0.0,39.60000000000002,2.78,19.0
29.04,3.072,14,438144030,-52900627,3.072,2023-11-14 17:10:56,1.0,111.0,39.799999999999955,1.0,,0.0,39.799999999999955,2.27,19.0
30.55,2.77,14,438143940,-52900782,2.77,2023-11-14 17:10:57,1.0,111.0,39.799999999999955,1.0,,0.0,39.799999999999955,1.85,19.0
32.13,2.501,13,438143932,-52900993,2.501,2023-11-14 17:10:58,1.0,112.0,39.799999999999955,1.0,,0.0,39.799999999999955,1.53,19.0
34.06,2.36,13,438143821,-52901228,2.36,2023-11-14 17:10:59,1.0,113.0,39.799999999999955,1.0,,0.0,39.799999999999955,1.29,19.0
37.17,2.27,12,438143538,-52901448,2.27,2023-11-14 17:11:00,1.0,115.0,39.799999999999955,1.0,,0.0,39.799999999999955,1.12,19.0
40.88,3.919,12,438143182,-52901683,3.919,2023-11-14 17:11:01,1.0,116.0,39.799999999999955,1.0,,0.0,39.799999999999955,0.62,19.0
45.03,4.314,12,438142819,-52901953,4.314,2023-11-14 17:11:02,2.0,118.0,39.799999999999955,1.0,,0.0,39.799999999999955,0.0,19.0
48.02,3.544,11,438142601,-52902247,3.544,2023-11-14 17:11:03,2.0,120.0,40.0,1.0,,0.0,40.0,0.0,19.0
50.92,3.265,12,438142640,-52902610,3.265,2023-11-14 17:11:04,2.0,122.0,40.0,1.0,,0.0,40.0,0.0,19.0
54.47,3.184,11,438142804,-52903038,3.184,2023-11-14 17:11:05,2.0,123.0,40.0,1.0,,0.0,40.0,0.0,19.0
59.06,3.497,11,438143022,-52903602,3.497,2023-11-14 17:11:06,2.0,124.0,40.0,1.0,,0.0,40.0,0.0,19.0
63.65,3.77,10,438143323,-52904085,3.77,2023-11-14 17:11:07,3.0,124.0,40.200000000000045,1.0,,0.0,40.200000000000045,0.0,19.0
67.32,3.961,10,438143495,-52904509,3.961,2023-11-14 17:11:08,3.0,124.0,40.200000000000045,1.0,,0.0,40.200000000000045,0.3,19.0
69.99,3.7,10,438143633,-52904817,3.7,2023-11-14 17:11:09,3.0,124.0,40.200000000000045,1.0,,0.0,40.200000000000045,1.07,19.0
72.18,3.328,10,438143586,-52905079,3.328,2023-11-14 17:11:10,3.0,124.0,40.200000000000045,1.0,,0.0,40.200000000000045,1.09,19.0
74.41,3.13,10,438143568,-52905370,3.13,2023-11-14 17:11:11,3.0,124.0,40.200000000000045,1.0,,0.0,40.200000000000045,1.07,19.0
77.83,2.979,9,438143710,-52905790,2.979,2023-11-14 17:11:12,3.0,123.0,40.200000000000045,1.0,,0.0,40.200000000000045,0.64,19.0
81.58,3.102,9,438144007,-52906125,3.102,2023-11-14 17:11:13,4.0,122.0,40.39999999999998,1.0,,0.0,40.39999999999998,0.0,19.0
84.42,3.251,11,438144249,-52906341,3.251,2023-11-14 17:11:14,4.0,120.0,40.39999999999998,1.0,,0.0,40.39999999999998,0.0,19.0
87.49,3.251,12,438144442,-52906652,3.251,2023-11-14 17:11:15,4.0,117.0,40.39999999999998,1.0,,0.0,40.39999999999998,0.0,19.0
90.82,3.271,12,438144661,-52907024,3.271,2023-11-14 17:11:16,4.0,115.0,40.39999999999998,1.0,,0.0,40.39999999999998,0.0,19.0
93.54,3.298,12,438144779,-52907355,3.298,2023-11-14 17:11:17,4.0,114.0,40.39999999999998,1.0,,0.0,40.39999999999998,0.0,19.0
96.48,3.248,14,438144870,-52907719,3.248,2023-11-14 17:11:18,5.0,113.0,40.39999999999998,1.0,,0.0,40.39999999999998,0.0,19.0
100.67,3.194,14,438144998,-52908256,3.194,2023-11-14 17:11:19,5.0,113.0,40.39999999999998,1.0,,0.0,40.39999999999998,0.0,19.0
105.41,3.686,13,438145097,-52908879,3.686,2023-11-14 17:11:20,5.0,113.0,40.60000000000002,1.0,,0.0,40.60000000000002,0.0,19.0
110.09,4.064,13,438145152,-52909505,4.064,2023-11-14 17:11:21,5.0,113.0,40.60000000000002,1.0,,0.0,40.60000000000002,0.0,19.0
114.09,4.247,15,438145161,-52910035,4.247,2023-11-14 17:11:22,5.0,112.0,40.60000000000002,1.0,,0.0,40.60000000000002,0.0,19.0
116.53,3.954,18,438145161,-52910360,3.954,2023-11-14 17:11:23,5.0,109.0,40.60000000000002,1.0,,0.0,40.60000000000002,0.0,19.0
119.45,3.721,19,438145124,-52910753,3.721,2023-11-14 17:11:24,5.0,107.0,40.60000000000002,1.0,,0.0,40.60000000000002,0.0,19.0
138.41,3.57,18,438145628,-52913205,3.57,2023-11-14 17:11:25,6.0,105.0,40.799999999999955,1.0,,0.0,40.799999999999955,0.0,19.0
144.4,3.449,17,438145789,-52913970,3.449,2023-11-14 17:11:26,6.0,102.0,40.799999999999955,1.0,,0.0,40.799999999999955,0.0,19.0
146.1,3.068,17,438145834,-52914190,3.068,2023-11-14 17:11:27,6.0,99.0,40.799999999999955,1.0,,0.0,40.799999999999955,0.0,19.0
148.49,2.708,16,438145953,-52914458,2.708,2023-11-14 17:11:28,6.0,98.0,40.799999999999955,1.0,,0.0,40.799999999999955,0.0,19.0
150.57,2.507,16,438145980,-52914722,2.507,2023-11-14 17:11:29,6.0,97.0,41.0,1.0,,0.0,41.0,0.0,19.0
152.31,2.314,16,438145980,-52914948,2.314,2023-11-14 17:11:30,6.0,97.0,41.0,1.0,,0.0,41.0,0.4,19.0
154.3,2.233,15,438146053,-52915200,2.233,2023-11-14 17:11:31,6.0,97.0,41.0,1.0,,0.0,41.0,1.16,19.0
159.95,2.189,15,438146581,-52915552,2.189,2023-11-14 17:11:32,6.0,96.0,41.0,1.0,,0.0,41.0,1.29,19.0
163.09,2.2,14,438146781,-52915849,2.2,2023-11-14 17:11:33,7.0,96.0,41.0,1.0,,0.0,41.0,1.42,19.0
165.17,2.17,13,438146762,-52916116,2.17,2023-11-14 17:11:34,7.0,95.0,41.200000000000045,1.0,,0.0,41.200000000000045,1.57,19.0
166.32,2.136,13,438146827,-52916231,2.136,2023-11-14 17:11:35,7.0,94.0,41.200000000000045,1.0,,0.0,41.200000000000045,1.74,19.0
166.51,0.858,9,438147790,-52917070,0.858,2023-11-14 17:11:50,7.0,99.0,41.39999999999998,1.0,,0.0,41.39999999999998,0.0,19.0
167.79,1.296,9,438147645,-52917141,1.296,2023-11-14 17:11:51,7.0,98.0,41.200000000000045,1.0,,0.0,41.200000000000045,0.0,19.0
170.06,1.522,11,438147436,-52917303,1.522,2023-11-14 17:11:52,7.0,97.0,41.200000000000045,1.0,,0.0,41.200000000000045,0.0,19.0
172.54,1.644,12,438147170,-52917403,1.644,2023-11-14 17:11:53,7.0,96.0,41.200000000000045,1.0,,0.0,41.200000000000045,0.0,19.0
174.6,1.845,13,438146971,-52917529,1.845,2023-11-14 17:11:54,7.0,95.0,41.200000000000045,1.0,,0.0,41.200000000000045,0.0,19.0
177.42,1.998,13,438146862,-52917862,1.998,2023-11-14 17:11:55,8.0,94.0,41.0,1.0,,0.0,41.0,0.0,19.0
178.49,2.119,12,438146881,-52917982,2.119,2023-11-14 17:11:56,8.0,94.0,41.0,1.0,,0.0,41.0,0.0,19.0
181.16,2.213,12,438146853,-52918331,2.213,2023-11-14 17:11:57,8.0,95.0,41.0,1.0,,0.0,41.0,0.0,19.0
184.38,2.598,13,438146661,-52918666,2.598,2023-11-14 17:11:58,8.0,97.0,40.799999999999955,1.0,,0.0,40.799999999999955,-0.7,19.0
189.04,3.409,14,438146214,-52918521,3.409,2023-11-14 17:11:59,8.0,98.0,40.60000000000002,1.0,,0.0,40.60000000000002,-2.46,19.0
194.67,3.926,14,438145616,-52918252,3.926,2023-11-14 17:12:00,8.0,100.0,40.39999999999998,1.0,,0.0,40.39999999999998,-2.95,19.0
201.45,4.019,14,438144899,-52918097,4.019,2023-11-14 17:12:01,8.0,101.0,40.200000000000045,1.0,,0.0,40.200000000000045,-3.52,19.0
208.56,4.502,16,438144138,-52918073,4.502,2023-11-14 17:12:02,8.0,101.0,40.0,1.0,,1.0,40.0,-4.1,19.0
215.23,5.133,16,438143432,-52918091,5.133,2023-11-14 17:12:03,9.0,102.0,39.799999999999955,1.0,,1.0,39.799999999999955,-4.56,19.0
223.5,5.641,15,438142529,-52918064,5.641,2023-11-14 17:12:04,9.0,102.0,39.39999999999998,1.0,,1.0,39.39999999999998,-4.81,19.0
231.15,6.065,15,438141720,-52918024,6.065,2023-11-14 17:12:05,9.0,101.0,39.200000000000045,1.0,,1.0,39.200000000000045,-4.9,19.0
237.86,6.396,14,438141019,-52918207,6.396,2023-11-14 17:12:06,9.0,100.0,39.0,1.0,,2.0,39.0,-4.81,19.0
244.6,6.528,14,438140408,-52918666,6.528,2023-11-14 17:12:07,9.0,99.0,38.799999999999955,1.0,,2.0,38.799999999999955,-4.57,19.0
249.24,6.597,15,438139997,-52918992,6.597,2023-11-14 17:12:08,9.0,96.0,38.60000000000002,1.0,,2.0,38.60000000000002,-4.24,19.0
254.22,6.325,16,438139452,-52919128,6.325,2023-11-14 17:12:09,9.0,93.0,38.39999999999998,1.0,,2.0,38.39999999999998,-3.91,19.0
260.51,6.045,17,438138796,-52919162,6.045,2023-11-14 17:12:10,9.0,91.0,38.0,1.0,,3.0,38.0,-3.63,19.0
266.84,6.03,17,438138108,-52919261,6.03,2023-11-14 17:12:11,9.0,90.0,37.799999999999955,1.0,,3.0,37.799999999999955,-3.4,19.0
272.46,6.07,18,438137533,-52919398,6.07,2023-11-14 17:12:12,10.0,89.0,37.60000000000002,1.0,,3.0,37.60000000000002,-3.27,19.0
277.73,5.908,18,438136950,-52919504,5.908,2023-11-14 17:12:13,10.0,88.0,37.39999999999998,1.0,,3.0,37.39999999999998,-3.21,19.0
283.24,5.808,18,438136359,-52919587,5.808,2023-11-14 17:12:14,10.0,88.0,37.200000000000045,1.0,,3.0,37.200000000000045,-3.18,19.0
287.76,5.751,18,438135877,-52919635,5.751,2023-11-14 17:12:15,10.0,88.0,37.0,1.0,,4.0,37.0,-3.18,19.0
291.18,5.308,18,438135531,-52919707,5.308,2023-11-14 17:12:16,10.0,87.0,37.0,1.0,,4.0,37.0,-3.16,19.0
294.01,4.858,18,438135249,-52919818,4.858,2023-11-14 17:12:17,10.0,85.0,36.799999999999955,1.0,,4.0,36.799999999999955,-3.09,19.0
296.93,4.41,18,438134939,-52919956,4.41,2023-11-14 17:12:18,10.0,84.0,36.799999999999955,1.0,,4.0,36.799999999999955,-2.92,19.0
299.6,3.974,18,438134693,-52920125,3.974,2023-11-14 17:12:19,10.0,82.0,36.60000000000002,1.0,,4.0,36.60000000000002,-2.7,19.0
302.18,3.625,19,438134502,-52920352,3.625,2023-11-14 17:12:20,10.0,82.0,36.60000000000002,1.0,,4.0,36.60000000000002,-2.49,19.0
304.48,3.294,19,438134320,-52920559,3.294,2023-11-14 17:12:21,10.0,81.0,36.60000000000002,1.0,,5.0,36.60000000000002,-2.28,19.0
306.57,2.992,20,438134137,-52920726,2.992,2023-11-14 17:12:22,10.0,81.0,36.39999999999998,1.0,,5.0,36.39999999999998,-2.09,19.0
308.3,2.677,20,438133956,-52920835,2.677,2023-11-14 17:12:23,11.0,81.0,36.39999999999998,1.0,,5.0,36.39999999999998,-1.94,19.0
309.83,2.392,19,438133810,-52920887,2.392,2023-11-14 17:12:24,11.0,82.0,36.39999999999998,1.0,,5.0,36.39999999999998,-1.79,19.0
310.74,2.17,19,438133710,-52920913,2.17,2023-11-14 17:12:25,11.0,84.0,36.39999999999998,1.0,,5.0,36.39999999999998,-1.7,19.0
312.24,2.041,18,438133546,-52920885,2.041,2023-11-14 17:12:26,11.0,87.0,36.200000000000045,1.0,,5.0,36.200000000000045,-1.67,19.0
314.9,1.954,18,438133256,-52920973,1.954,2023-11-14 17:12:27,11.0,90.0,36.200000000000045,1.0,,5.0,36.200000000000045,-1.67,19.0
318.28,2.25,17,438132936,-52921156,2.25,2023-11-14 17:12:28,11.0,92.0,36.200000000000045,1.0,,5.0,36.200000000000045,-1.7,19.0
321.21,2.564,17,438132654,-52921306,2.564,2023-11-14 17:12:29,11.0,96.0,36.0,1.0,,5.0,36.0,-1.84,19.0
323.71,2.582,17,438132381,-52921365,2.582,2023-11-14 17:12:30,11.0,99.0,36.0,1.0,,5.0,36.0,-2.18,19.0
326.74,2.542,17,438132073,-52921436,2.542,2023-11-14 17:12:31,11.0,101.0,35.799999999999955,1.0,,5.0,35.799999999999955,-2.59,19.0
330.34,3.111,16,438131718,-52921280,3.111,2023-11-14 17:12:32,11.0,102.0,35.60000000000002,1.0,,5.0,35.60000000000002,-2.97,19.0
334.18,3.378,17,438131353,-52921027,3.378,2023-11-14 17:12:33,12.0,103.0,35.60000000000002,1.0,,5.0,35.60000000000002,-3.28,19.0
337.62,3.393,18,438131024,-52920814,3.393,2023-11-14 17:12:34,12.0,103.0,35.60000000000002,1.0,,5.0,35.60000000000002,-3.35,19.0
341.08,3.404,18,438130669,-52920761,3.404,2023-11-14 17:12:35,12.0,103.0,35.39999999999998,1.0,,6.0,35.39999999999998,-3.31,19.0
345.5,3.838,18,438130196,-52920804,3.838,2023-11-14 17:12:36,12.0,103.0,35.39999999999998,1.0,,6.0,35.39999999999998,-3.17,19.0
350.05,3.944,18,438129693,-52920897,3.944,2023-11-14 17:12:37,12.0,102.0,35.39999999999998,1.0,,6.0,35.39999999999998,-2.91,19.0
354.81,3.952,18,438129194,-52920981,3.952,2023-11-14 17:12:38,12.0,101.0,35.200000000000045,1.0,,6.0,35.200000000000045,-2.57,19.0
359.96,4.208,18,438128655,-52920947,4.208,2023-11-14 17:12:39,12.0,101.0,35.200000000000045,1.0,,6.0,35.200000000000045,-2.25,19.0
364.84,4.376,18,438128111,-52920902,4.376,2023-11-14 17:12:40,13.0,102.0,35.200000000000045,1.0,,6.0,35.200000000000045,-1.98,19.0
370.21,4.482,17,438127531,-52920895,4.482,2023-11-14 17:12:41,13.0,103.0,35.0,1.0,,6.0,35.0,-1.72,19.0
375.79,4.721,17,438126937,-52920926,4.721,2023-11-14 17:12:42,13.0,104.0,35.0,1.0,,6.0,35.0,-1.52,19.0
381.57,4.983,19,438126347,-52921062,4.983,2023-11-14 17:12:43,13.0,105.0,35.0,1.0,,6.0,35.0,-1.38,19.0
387.8,5.416,19,438125679,-52921254,5.416,2023-11-14 17:12:44,13.0,106.0,35.0,1.0,,6.0,35.0,-1.21,19.0
394.02,5.807,20,438125034,-52921421,5.807,2023-11-14 17:12:45,13.0,108.0,35.0,1.0,,6.0,35.0,-0.82,19.0
399.29,5.694,21,438124469,-52921516,5.694,2023-11-14 17:12:46,13.0,109.0,34.799999999999955,1.0,,6.0,34.799999999999955,0.0,19.0
403.25,5.354,21,438124033,-52921518,5.354,2023-11-14 17:12:47,14.0,109.0,34.799999999999955,1.0,,6.0,34.799999999999955,0.0,19.0
409.45,5.063,20,438123371,-52921528,5.063,2023-11-14 17:12:48,14.0,110.0,34.799999999999955,1.0,,6.0,34.799999999999955,0.0,19.0
415.29,5.125,20,438122751,-52921595,5.125,2023-11-14 17:12:49,14.0,110.0,34.60000000000002,1.0,,6.0,34.60000000000002,0.0,19.0
420.94,5.26,19,438122160,-52921739,5.26,2023-11-14 17:12:50,14.0,110.0,34.60000000000002,1.0,,6.0,34.60000000000002,0.0,19.0
430.74,5.286,19,438121133,-52922043,5.286,2023-11-14 17:12:51,14.0,110.0,34.60000000000002,1.0,,6.0,34.60000000000002,0.0,19.0
439.4,5.331,18,438120211,-52922271,5.331,2023-11-14 17:12:52,14.0,110.0,34.60000000000002,1.0,,6.0,34.60000000000002,0.0,19.0
447.95,5.342,17,438119313,-52922293,5.342,2023-11-14 17:12:53,14.0,111.0,34.60000000000002,1.0,,6.0,34.60000000000002,0.0,19.0
455.52,5.297,17,438118509,-52922370,5.297,2023-11-14 17:12:54,15.0,112.0,34.39999999999998,1.0,,6.0,34.39999999999998,0.0,19.0
462.73,5.257,17,438117736,-52922391,5.257,2023-11-14 17:12:55,15.0,112.0,34.39999999999998,1.0,,6.0,34.39999999999998,0.0,19.0
470.82,5.25,17,438116855,-52922436,5.25,2023-11-14 17:12:56,15.0,111.0,34.39999999999998,1.0,,6.0,34.39999999999998,0.0,19.0
479.14,5.25,16,438115946,-52922416,5.25,2023-11-14 17:12:57,15.0,111.0,34.200000000000045,1.0,,6.0,34.200000000000045,0.0,19.0
484.99,5.25,16,438115323,-52922440,5.25,2023-11-14 17:12:58,15.0,110.0,34.200000000000045,1.0,,6.0,34.200000000000045,0.0,19.0
489.92,5.25,16,438114814,-52922530,5.25,2023-11-14 17:12:59,15.0,111.0,34.200000000000045,1.0,,6.0,34.200000000000045,0.0,19.0
495.43,6.285,16,438114240,-52922423,6.285,2023-11-14 17:13:00,16.0,110.0,34.0,1.0,,6.0,34.0,-0.18,19.0
500.27,5.551,15,438113793,-52922071,5.551,2023-11-14 17:13:01,16.0,111.0,34.0,1.0,,6.0,34.0,-1.12,19.0
507.05,5.025,15,438113132,-52921752,5.025,2023-11-14 17:13:02,16.0,110.0,33.799999999999955,1.0,,6.0,33.799999999999955,-1.27,19.0
516.05,5.801,16,438112183,-52921532,5.801,2023-11-14 17:13:03,16.0,110.0,33.799999999999955,1.0,,7.0,33.799999999999955,-1.35,19.0
523.56,6.52,15,438111399,-52921319,6.52,2023-11-14 17:13:04,16.0,111.0,33.799999999999955,1.0,,7.0,33.799999999999955,-1.34,19.0
529.72,6.846,15,438110742,-52921115,6.846,2023-11-14 17:13:05,16.0,112.0,33.799999999999955,1.0,,7.0,33.799999999999955,-1.24,19.0
537.7,6.958,14,438109891,-52921172,6.958,2023-11-14 17:13:06,16.0,113.0,33.799999999999955,1.0,,7.0,33.799999999999955,-0.91,19.0
545.54,7.45,14,438109131,-52921574,7.45,2023-11-14 17:13:07,17.0,113.0,33.799999999999955,1.0,,7.0,33.799999999999955,0.0,19.0
553.11,7.503,14,438108398,-52921992,7.503,2023-11-14 17:13:08,17.0,114.0,33.60000000000002,1.0,,7.0,33.60000000000002,0.0,19.0
560.84,7.682,14,438107595,-52922327,7.682,2023-11-14 17:13:09,17.0,114.0,33.60000000000002,1.0,,7.0,33.60000000000002,0.0,19.0
567.32,7.76,14,438106922,-52922486,7.76,2023-11-14 17:13:10,17.0,114.0,33.60000000000002,1.0,,7.0,33.60000000000002,0.0,19.0
573.51,6.705,13,438106251,-52922633,6.705,2023-11-14 17:13:11,17.0,113.0,33.60000000000002,1.0,,7.0,33.60000000000002,0.0,19.0
580.11,5.681,13,438105566,-52922714,5.681,2023-11-14 17:13:12,17.0,112.0,33.60000000000002,1.0,,7.0,33.60000000000002,0.0,19.0
583.5,6.448,13,438105211,-52922822,6.448,2023-11-14 17:13:13,18.0,110.0,33.799999999999955,1.0,,7.0,33.799999999999955,0.0,19.0
584.78,5.333,15,438105120,-52922941,5.333,2023-11-14 17:13:14,18.0,108.0,33.799999999999955,1.0,,7.0,33.799999999999955,0.0,19.0
586.53,4.793,18,438105111,-52923171,4.793,2023-11-14 17:13:15,18.0,107.0,33.799999999999955,1.0,,7.0,33.799999999999955,0.0,19.0
588.91,4.004,19,438105184,-52923476,4.004,2023-11-14 17:13:16,18.0,107.0,34.0,1.0,,7.0,34.0,0.0,19.0
591.45,3.566,19,438105347,-52923749,3.566,2023-11-14 17:13:17,18.0,107.0,34.0,1.0,,7.0,34.0,0.0,19.0
594.12,3.342,19,438105457,-52924070,3.342,2023-11-14 17:13:18,18.0,108.0,34.200000000000045,1.0,,7.0,34.200000000000045,0.16,19.0
597.95,3.182,19,438105548,-52924569,3.182,2023-11-14 17:13:19,18.0,109.0,34.39999999999998,1.0,,7.0,34.39999999999998,1.13,19.0
600.44,3.062,18,438105602,-52924894,3.062,2023-11-14 17:13:20,19.0,110.0,34.39999999999998,2.0,,7.0,34.39999999999998,1.52,19.0
603.13,3.003,19,438105611,-52925255,3.003,2023-11-14 17:13:21,19.0,110.0,34.39999999999998,2.0,,7.0,34.39999999999998,1.87,18.0
606.22,3.024,19,438105611,-52925664,3.024,2023-11-14 17:13:22,19.0,111.0,34.60000000000002,2.0,,7.0,34.60000000000002,2.13,18.0
610.22,3.055,18,438105684,-52926194,3.055,2023-11-14 17:13:23,19.0,111.0,34.60000000000002,2.0,,7.0,34.60000000000002,2.29,18.0
613.46,3.05,18,438105739,-52926624,3.05,2023-11-14 17:13:24,19.0,111.0,34.60000000000002,2.0,,7.0,34.60000000000002,2.39,18.0
616.79,3.12,19,438105748,-52927066,3.12,2023-11-14 17:13:25,19.0,112.0,34.799999999999955,2.0,,7.0,34.799999999999955,2.4,18.0
620.23,3.197,20,438105748,-52927526,3.197,2023-11-14 17:13:26,20.0,113.0,34.799999999999955,2.0,,7.0,34.799999999999955,2.32,18.0
623.92,3.321,19,438105711,-52928016,3.321,2023-11-14 17:13:27,20.0,114.0,34.799999999999955,2.0,,7.0,34.799999999999955,2.16,18.0
626.35,3.43,19,438105739,-52928337,3.43,2023-11-14 17:13:28,20.0,115.0,35.0,2.0,,7.0,35.0,2.0,18.0
629.04,3.327,19,438105821,-52928680,3.327,2023-11-14 17:13:29,20.0,116.0,35.0,2.0,,7.0,35.0,1.89,18.0
631.78,3.179,20,438105948,-52929006,3.179,2023-11-14 17:13:30,20.0,117.0,35.0,2.0,,7.0,35.0,1.85,18.0
634.01,3.061,20,438106085,-52929261,3.061,2023-11-14 17:13:31,20.0,118.0,35.200000000000045,2.0,,7.0,35.200000000000045,1.81,18.0
636.69,2.996,19,438106112,-52929609,2.996,2023-11-14 17:13:32,21.0,119.0,35.200000000000045,2.0,,7.0,35.200000000000045,1.84,18.0
640.48,2.975,19,438106185,-52930099,2.975,2023-11-14 17:13:33,21.0,120.0,35.200000000000045,2.0,,7.0,35.200000000000045,1.85,18.0
643.3,2.972,19,438106203,-52930474,2.972,2023-11-14 17:13:34,21.0,121.0,35.39999999999998,3.0,,7.0,35.39999999999998,1.88,18.0
645.83,2.653,18,438106239,-52930808,2.653,2023-11-14 17:13:35,21.0,122.0,35.39999999999998,3.0,,7.0,35.39999999999998,1.95,18.0
648.53,2.669,18,438106285,-52931165,2.669,2023-11-14 17:13:36,21.0,122.0,35.60000000000002,3.0,,7.0,35.60000000000002,2.04,18.0
651.96,2.709,18,438106330,-52931618,2.709,2023-11-14 17:13:37,21.0,123.0,35.60000000000002,3.0,,7.0,35.60000000000002,2.13,18.0
655.31,3.1,17,438106340,-52932065,3.1,2023-11-14 17:13:38,22.0,123.0,35.60000000000002,3.0,,7.0,35.60000000000002,2.2,18.0
658.6,3.266,17,438106340,-52932505,3.266,2023-11-14 17:13:39,22.0,123.0,35.799999999999955,3.0,,7.0,35.799999999999955,2.3,18.0
661.2,3.293,16,438106267,-52932845,3.293,2023-11-14 17:13:40,22.0,122.0,35.799999999999955,3.0,,7.0,35.799999999999955,2.45,18.0
663.71,2.78,16,438106249,-52933178,2.78,2023-11-14 17:13:41,22.0,121.0,36.0,3.0,,7.0,36.0,2.52,18.0
666.96,2.573,18,438106285,-52933608,2.573,2023-11-14 17:13:42,22.0,121.0,36.0,3.0,,7.0,36.0,2.58,18.0
670.17,3.177,20,438106258,-52934037,3.177,2023-11-14 17:13:43,23.0,120.0,36.0,3.0,,7.0,36.0,2.56,18.0
674.08,3.641,20,438106212,-52934553,3.641,2023-11-14 17:13:44,23.0,122.0,36.200000000000045,3.0,,7.0,36.200000000000045,2.45,18.0
678.1,3.943,19,438106130,-52935083,3.943,2023-11-14 17:13:45,23.0,122.0,36.200000000000045,3.0,,7.0,36.200000000000045,2.42,18.0
683.12,4.082,19,438106076,-52935752,4.082,2023-11-14 17:13:46,23.0,123.0,36.39999999999998,3.0,,7.0,36.39999999999998,2.39,18.0
686.43,4.103,19,438106066,-52936191,4.103,2023-11-14 17:13:47,23.0,124.0,36.39999999999998,4.0,,7.0,36.39999999999998,2.34,18.0
688.74,2.839,19,438106103,-52936491,2.839,2023-11-14 17:13:48,23.0,126.0,36.39999999999998,4.0,,7.0,36.39999999999998,2.24,18.0
691.39,2.356,23,438106223,-52936821,2.356,2023-11-14 17:13:49,24.0,127.0,36.60000000000002,4.0,,7.0,36.60000000000002,2.1,18.0
695.31,3.253,23,438106249,-52937334,3.253,2023-11-14 17:13:50,24.0,128.0,36.60000000000002,4.0,,7.0,36.60000000000002,1.98,18.0
698.1,3.775,22,438106321,-52937693,3.775,2023-11-14 17:13:51,24.0,130.0,36.799999999999955,4.0,,7.0,36.799999999999955,1.88,18.0
700.68,3.312,22,438106303,-52938031,3.312,2023-11-14 17:13:52,24.0,131.0,36.799999999999955,4.0,,7.0,36.799999999999955,1.88,18.0
704.19,2.943,21,438106147,-52938464,2.943,2023-11-14 17:13:53,24.0,131.0,37.0,4.0,,7.0,37.0,1.95,18.0
707.77,3.167,21,438106004,-52938901,3.167,2023-11-14 17:13:54,25.0,131.0,37.0,4.0,,7.0,37.0,2.02,18.0
711.29,3.368,21,438105866,-52939343,3.368,2023-11-14 17:13:55,25.0,131.0,37.0,4.0,,7.0,37.0,2.13,18.0
714.86,3.489,21,438105802,-52939813,3.489,2023-11-14 17:13:56,25.0,130.0,37.200000000000045,4.0,,7.0,37.200000000000045,2.23,18.0
718.54,3.614,21,438105793,-52940303,3.614,2023-11-14 17:13:57,25.0,129.0,37.200000000000045,4.0,,7.0,37.200000000000045,2.3,18.0
722.75,3.678,21,438105830,-52940867,3.678,2023-11-14 17:13:58,25.0,128.0,37.39999999999998,4.0,,7.0,37.39999999999998,2.36,18.0
727.68,4.166,20,438105875,-52941519,4.166,2023-11-14 17:13:59,26.0,127.0,37.39999999999998,5.0,,7.0,37.39999999999998,2.37,18.0
733.11,4.53,19,438105921,-52942245,4.53,2023-11-14 17:14:00,26.0,126.0,37.39999999999998,5.0,,7.0,37.39999999999998,2.25,18.0
738.09,4.774,18,438106003,-52942903,4.774,2023-11-14 17:14:01,26.0,126.0,37.60000000000002,5.0,,7.0,37.60000000000002,2.04,18.0
742.52,4.721,18,438106057,-52943488,4.721,2023-11-14 17:14:02,26.0,125.0,37.60000000000002,5.0,,7.0,37.60000000000002,1.86,18.0
747.34,4.618,17,438106030,-52944129,4.618,2023-11-14 17:14:03,26.0,126.0,37.60000000000002,5.0,,7.0,37.60000000000002,1.69,18.0
752.36,4.687,17,438106057,-52944799,4.687,2023-11-14 17:14:04,27.0,126.0,37.799999999999955,5.0,,7.0,37.799999999999955,1.56,18.0
