time,longitude,latitude,distance,elevation,hr_value,cadence,Speed,Watts
2016-04-14 22:46:13,-97.745087,30.326405,6.3,194.6,105,86,0.0,22
2016-04-14 22:46:14,-97.745103,30.326458,12.5,194.6,105,115,0.0,0
2016-04-14 22:46:15,-97.745117,30.326512,18.5,194.4,105,83,0.0,112
2016-04-14 22:46:16,-97.745129,30.326564,24.5,194.4,105,41,0.0,118
2016-04-14 22:46:17,-97.745143,30.326616,30.7,194.4,105,77,6.1,118
2016-04-14 22:46:18,-97.745155,30.326677,36.9,195.4,105,72,6.1,78
2016-04-14 22:46:19,-97.745169,30.326731,43.1,195.4,105,88,6.1,0
2016-04-14 22:46:20,-97.745184,30.326784,49.2,195.4,104,102,6.1,87
2016-04-14 22:46:21,-97.745202,30.326834,55.3,195.4,104,28,6.2,132
2016-04-14 22:46:22,-97.745219,30.326887,61.4,195.4,104,97,6.1,136
2016-04-14 22:46:23,-97.745233,30.326939,67.6,195.4,104,78,6.1,176
2016-04-14 22:46:24,-97.745246,30.327,73.9,195.4,104,73,6.2,135
2016-04-14 22:46:25,-97.745257,30.327052,80.3,195.4,105,73,6.2,135
2016-04-14 22:46:26,-97.745269,30.327111,86.7,195.4,105,74,6.3,115
2016-04-14 22:46:27,-97.745281,30.327167,93.1,195.4,105,75,6.3,151
2016-04-14 22:46:28,-97.745295,30.327224,99.5,195.4,105,75,6.4,120
2016-04-14 22:46:29,-97.745307,30.32728,105.9,195.4,105,75,6.4,129
2016-04-14 22:46:30,-97.745318,30.327338,112.2,195.4,105,77,6.4,129
2016-04-14 22:46:31,-97.74533,30.327399,118.5,195.4,105,77,6.4,129
2016-04-14 22:46:32,-97.74534,30.327457,124.9,195.4,106,72,6.4,122
2016-04-14 22:46:33,-97.745351,30.327512,131.3,195.4,106,75,6.4,104
2016-04-14 22:46:34,-97.745364,30.32757,137.7,195.4,106,75,6.4,136
2016-04-14 22:46:35,-97.745377,30.327626,144.0,195.4,107,75,6.4,120
2016-04-14 22:46:36,-97.745394,30.327684,150.5,195.4,107,75,6.4,106
2016-04-14 22:46:37,-97.745408,30.327741,156.9,195.4,107,75,6.4,79
2016-04-14 22:46:38,-97.745423,30.327799,163.3,195.4,107,76,6.4,79
2016-04-14 22:46:39,-97.745437,30.327856,169.7,195.4,107,75,6.4,87
2016-04-14 22:46:40,-97.74545,30.327912,176.1,195.6,107,75,6.4,113
2016-04-14 22:46:41,-97.745465,30.327965,182.6,195.4,107,76,6.4,96
2016-04-14 22:46:42,-97.745481,30.328026,189.0,195.4,107,80,6.4,122
2016-04-14 22:46:43,-97.745495,30.328083,195.5,195.4,107,94,6.4,106
2016-04-14 22:46:44,-97.745508,30.328139,201.9,195.4,107,93,6.4,125
2016-04-14 22:46:45,-97.745522,30.328192,208.4,195.4,108,75,6.5,128
2016-04-14 22:46:46,-97.745537,30.32825,214.9,195.4,108,77,6.5,124
2016-04-14 22:46:47,-97.745552,30.328305,221.4,195.4,108,76,6.5,153
2016-04-14 22:46:48,-97.745567,30.328366,227.9,195.4,108,76,6.5,109
2016-04-14 22:46:49,-97.745577,30.328424,234.4,195.4,108,77,6.5,109
2016-04-14 22:46:50,-97.745584,30.328481,241.0,195.4,108,78,6.5,114
2016-04-14 22:46:51,-97.745601,30.32854,247.5,195.4,107,80,6.5,122
2016-04-14 22:46:52,-97.745615,30.328598,254.0,195.4,107,79,6.5,124
2016-04-14 22:46:53,-97.745628,30.328654,260.5,195.4,108,78,6.5,124
2016-04-14 22:46:54,-97.745643,30.328715,267.1,195.6,108,94,6.5,125
2016-04-14 22:46:55,-97.745656,30.328773,273.7,196.0,108,93,6.5,105
2016-04-14 22:46:56,-97.745671,30.328833,280.2,196.2,108,80,6.5,112
2016-04-14 22:46:57,-97.745685,30.328892,286.8,196.4,108,81,6.6,112
2016-04-14 22:46:58,-97.745698,30.328949,293.4,196.6,108,85,6.6,94
2016-04-14 22:46:59,-97.745711,30.329006,299.9,197.0,108,84,6.6,124
2016-04-14 22:47:00,-97.745723,30.32906,306.4,197.6,108,78,6.5,124
2016-04-14 22:47:01,-97.745736,30.329121,313.0,197.6,108,80,6.6,118
2016-04-14 22:47:02,-97.745748,30.329179,319.6,197.6,107,77,6.6,116
2016-04-14 22:47:03,-97.74576,30.329239,326.1,197.6,108,82,6.5,134
2016-04-14 22:47:04,-97.745771,30.3293,332.8,197.6,108,80,6.6,149
2016-04-14 22:47:05,-97.74578,30.329359,339.4,197.6,108,78,6.6,142
2016-04-14 22:47:06,-97.745788,30.32942,346.1,197.6,109,78,6.6,188
2016-04-14 22:47:07,-97.745796,30.32948,352.7,197.6,109,78,6.6,161
2016-04-14 22:47:08,-97.745803,30.32954,359.3,197.2,109,77,6.6,137
2016-04-14 22:47:09,-97.74581,30.329599,365.9,196.6,110,83,6.6,186
2016-04-14 22:47:10,-97.745814,30.329657,372.5,196.2,109,98,6.6,159
2016-04-14 22:47:11,-97.745818,30.329715,379.1,195.8,110,83,6.6,160
2016-04-14 22:47:12,-97.745827,30.32978,385.8,195.4,110,77,6.6,162
2016-04-14 22:47:13,-97.745834,30.329841,392.4,195.2,110,77,6.6,135
2016-04-14 22:47:14,-97.745841,30.3299,399.0,195.2,111,78,6.6,157
2016-04-14 22:47:15,-97.745849,30.32996,405.6,195.8,112,78,6.6,129
2016-04-14 22:47:16,-97.745858,30.33002,412.1,196.0,112,75,6.6,137
2016-04-14 22:47:17,-97.745865,30.330078,418.6,196.8,112,82,6.6,154
2016-04-14 22:47:18,-97.745873,30.330139,425.3,196.8,112,98,6.6,122
2016-04-14 22:47:19,-97.74588,30.330198,431.9,197.4,113,86,6.6,142
2016-04-14 22:47:20,-97.745886,30.330256,438.6,197.4,112,91,6.6,112
2016-04-14 22:47:21,-97.745893,30.33032,445.3,197.4,112,88,6.6,113
2016-04-14 22:47:22,-97.7459,30.330381,452.1,197.4,112,79,6.7,113
2016-04-14 22:47:23,-97.745906,30.330438,458.8,197.4,112,71,6.7,34
2016-04-14 22:47:24,-97.745911,30.330501,465.5,197.4,112,128,6.7,0
2016-04-14 22:47:25,-97.745915,30.330556,472.0,197.4,112,0,6.7,124
2016-04-14 22:47:26,-97.745921,30.330619,478.5,197.4,111,106,6.6,120
2016-04-14 22:47:27,-97.745929,30.330679,485.2,197.4,111,91,6.6,140
2016-04-14 22:47:28,-97.745936,30.330739,491.9,197.4,110,74,6.6,134
2016-04-14 22:47:29,-97.745943,30.330798,498.6,197.4,110,73,6.6,131
2016-04-14 22:47:30,-97.74595,30.330858,505.4,197.4,109,73,6.7,133
2016-04-14 22:47:31,-97.745963,30.330922,512.1,197.4,110,75,6.7,112
2016-04-14 22:47:32,-97.745982,30.330981,518.8,197.4,110,75,6.7,125
2016-04-14 22:47:33,-97.746003,30.331039,525.5,197.4,110,69,6.7,110
2016-04-14 22:47:34,-97.746027,30.331099,532.3,197.4,111,72,6.7,113
2016-04-14 22:47:35,-97.746051,30.331157,539.2,197.4,111,78,6.8,105
2016-04-14 22:47:36,-97.746079,30.331212,546.1,197.4,110,77,6.8,100
2016-04-14 22:47:37,-97.74611,30.33127,553.0,197.4,111,79,6.8,104
2016-04-14 22:47:38,-97.746147,30.331325,560.0,197.4,111,78,6.9,91
