altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,ascent,battery_soc,descent,grade,heart_rate,calories,temperature
20.0,0.0,20.0,5.028,13,438132235,-52885043,5.028,2023-09-08 15:36:58,,,,,,,
20.0,2.72,20.0,5.063,13,438132160,-52884696,5.063,2023-09-08 15:36:59,0.0,85.0,0.0,-2.85,100.0,,
19.799999999999955,6.16,19.799999999999955,5.092,14,438132068,-52884252,5.092,2023-09-08 15:37:00,0.0,,0.0,-2.6,100.0,0.0,
19.600000000000023,12.56,19.600000000000023,5.24,16,438131913,-52883420,5.24,2023-09-08 15:37:01,0.0,,0.0,-2.35,100.0,0.0,25.0
19.600000000000023,17.93,19.600000000000023,5.5,16,438131809,-52882716,5.5,2023-09-08 15:37:02,0.0,,0.0,-2.22,101.0,0.0,25.0
19.399999999999977,22.19,19.399999999999977,5.222,15,438131746,-52882154,5.222,2023-09-08 15:37:03,0.0,,0.0,-2.11,100.0,0.0,25.0
19.200000000000045,26.2,19.200000000000045,4.722,15,438131635,-52881632,4.722,2023-09-08 15:37:04,0.0,,1.0,-2.08,98.0,0.0,25.0
19.0,30.27,19.0,4.624,14,438131440,-52881167,4.624,2023-09-08 15:37:05,0.0,,1.0,-2.14,97.0,0.0,25.0
18.799999999999955,34.1,18.799999999999955,4.516,13,438131093,-52880928,4.516,2023-09-08 15:37:06,0.0,,1.0,-2.29,97.0,0.0,25.0
18.600000000000023,38.32,18.600000000000023,4.338,13,438130628,-52880868,4.338,2023-09-08 15:37:07,0.0,,1.0,-2.49,98.0,0.0,25.0
18.600000000000023,43.04,18.600000000000023,4.371,13,438130127,-52880868,4.371,2023-09-08 15:37:08,0.0,,1.0,-2.73,98.0,0.0,25.0
18.399999999999977,48.33,18.399999999999977,4.793,12,438129561,-52880882,4.793,2023-09-08 15:37:09,0.0,,1.0,-2.9,99.0,1.0,25.0
18.200000000000045,54.16,18.200000000000045,5.282,12,438128953,-52880937,5.282,2023-09-08 15:37:10,0.0,,2.0,-3.04,100.0,1.0,25.0
18.0,60.27,18.0,5.539,13,438128296,-52881025,5.539,2023-09-08 15:37:11,0.0,,2.0,-3.12,100.0,1.0,25.0
17.799999999999955,66.76,17.799999999999955,5.579,14,438127593,-52881111,5.579,2023-09-08 15:37:12,0.0,,2.0,-3.17,101.0,1.0,25.0
17.600000000000023,73.34,17.600000000000023,6.418,14,438126878,-52881177,6.418,2023-09-08 15:37:13,0.0,,2.0,-3.17,102.0,1.0,25.0
17.399999999999977,79.9,17.399999999999977,6.509,13,438126177,-52881252,6.509,2023-09-08 15:37:14,0.0,,2.0,-3.13,101.0,1.0,25.0
17.200000000000045,86.08,17.200000000000045,6.575,13,438125526,-52881338,6.575,2023-09-08 15:37:15,0.0,,2.0,-3.09,102.0,1.0,25.0
16.799999999999955,91.51,16.799999999999955,6.066,13,438124945,-52881440,6.066,2023-09-08 15:37:16,0.0,,3.0,-3.11,102.0,1.0,25.0
16.600000000000023,97.15,16.600000000000023,5.297,12,438124338,-52881458,5.297,2023-09-08 15:37:17,0.0,,3.0,-3.16,102.0,2.0,25.0
16.399999999999977,103.79,16.399999999999977,5.475,12,438123638,-52881370,5.475,2023-09-08 15:37:18,0.0,,3.0,-3.25,102.0,2.0,25.0
16.200000000000045,110.86,16.200000000000045,5.778,12,438122891,-52881240,5.778,2023-09-08 15:37:19,0.0,,3.0,-3.31,102.0,2.0,25.0
16.200000000000045,118.23,16.200000000000045,5.517,12,438122114,-52881061,5.517,2023-09-08 15:37:20,0.0,,4.0,-3.33,101.0,2.0,25.0
16.200000000000045,124.77,16.200000000000045,5.931,12,438121425,-52880947,5.931,2023-09-08 15:37:21,0.0,,4.0,-3.27,100.0,2.0,25.0
16.200000000000045,129.86,16.200000000000045,6.929,11,438120881,-52880971,6.929,2023-09-08 15:37:22,0.0,,4.0,-3.13,98.0,2.0,25.0
16.0,133.98,16.0,6.046,11,438120433,-52881010,6.046,2023-09-08 15:37:23,0.0,,4.0,-2.85,97.0,2.0,25.0
16.0,136.64,16.0,5.442,11,438120143,-52881010,5.442,2023-09-08 15:37:24,0.0,,4.0,-2.53,96.0,2.0,25.0
16.0,139.3,16.0,4.837,11,438119854,-52881010,4.837,2023-09-08 15:37:25,0.0,,4.0,-2.28,95.0,3.0,25.0
16.0,143.49,16.0,4.15,11,438119402,-52880969,4.15,2023-09-08 15:37:26,0.0,,4.0,-1.93,94.0,3.0,25.0
16.0,148.42,16.0,3.578,11,438118884,-52880916,3.578,2023-09-08 15:37:27,0.0,,4.0,-1.44,93.0,3.0,25.0
16.0,150.67,16.0,3.366,12,438118655,-52880951,3.366,2023-09-08 15:37:28,0.0,,4.0,-0.74,94.0,3.0,25.0
15.799999999999955,152.33,15.799999999999955,3.202,14,438118471,-52881011,3.202,2023-09-08 15:37:29,0.0,,4.0,0.0,94.0,3.0,25.0
15.799999999999955,153.51,15.799999999999955,2.865,15,438118354,-52881065,2.865,2023-09-08 15:37:30,0.0,,4.0,0.0,95.0,3.0,25.0
15.799999999999955,154.23,15.799999999999955,2.313,15,438118300,-52881121,2.313,2023-09-08 15:37:31,0.0,,4.0,0.0,96.0,3.0,25.0
15.799999999999955,155.74,15.799999999999955,2.035,15,438118146,-52881192,2.035,2023-09-08 15:37:32,0.0,,4.0,0.0,96.0,3.0,25.0
15.799999999999955,157.52,15.799999999999955,1.971,14,438117960,-52881243,1.971,2023-09-08 15:37:33,0.0,,4.0,0.0,97.0,3.0,25.0
15.799999999999955,158.62,15.799999999999955,1.858,14,438117836,-52881259,1.858,2023-09-08 15:37:34,0.0,,4.0,0.0,97.0,4.0,25.0
15.799999999999955,159.15,15.799999999999955,1.702,14,438117794,-52881241,1.702,2023-09-08 15:37:35,0.0,,4.0,0.0,98.0,4.0,25.0
15.799999999999955,159.84,15.799999999999955,1.435,15,438117728,-52881216,1.435,2023-09-08 15:37:36,0.0,,4.0,0.0,98.0,4.0,25.0
15.799999999999955,160.84,15.799999999999955,1.189,15,438117609,-52881180,1.189,2023-09-08 15:37:37,0.0,,4.0,0.0,100.0,4.0,25.0
15.799999999999955,161.09,15.799999999999955,1.064,15,438117581,-52881169,1.064,2023-09-08 15:37:38,0.0,,4.0,0.0,101.0,4.0,25.0
15.799999999999955,161.09,15.799999999999955,0.651,16,438117581,-52881169,0.651,2023-09-08 15:37:39,0.0,,4.0,0.0,102.0,4.0,25.0
15.799999999999955,161.09,15.799999999999955,0.0,16,438117581,-52881169,0.0,2023-09-08 15:37:40,0.0,,4.0,0.0,102.0,4.0,25.0
15.799999999999955,161.09,15.799999999999955,0.0,17,438117581,-52881169,0.0,2023-09-08 15:37:41,0.0,,4.0,0.0,103.0,4.0,25.0
15.799999999999955,161.09,15.799999999999955,0.0,16,438117581,-52881169,0.0,2023-09-08 15:37:42,0.0,,4.0,0.0,103.0,5.0,25.0
15.799999999999955,161.41,15.799999999999955,0.319,16,438117563,-52881200,0.319,2023-09-08 15:37:43,0.0,,4.0,0.0,104.0,5.0,25.0
15.799999999999955,162.03,15.799999999999955,0.746,15,438117518,-52881263,0.746,2023-09-08 15:37:44,0.0,,4.0,0.0,105.0,5.0,25.0
15.799999999999955,162.78,15.799999999999955,0.878,14,438117447,-52881331,0.878,2023-09-08 15:37:45,0.0,,4.0,0.0,108.0,5.0,25.0
15.600000000000023,165.29,15.600000000000023,1.585,14,438117227,-52881520,1.585,2023-09-08 15:37:46,0.0,,4.0,0.0,106.0,5.0,25.0
15.600000000000023,168.79,15.600000000000023,1.769,13,438116898,-52881754,1.769,2023-09-08 15:37:47,0.0,,4.0,0.0,104.0,5.0,25.0
15.600000000000023,172.66,15.600000000000023,2.141,13,438116514,-52881942,2.141,2023-09-08 15:37:48,0.0,,4.0,0.0,103.0,5.0,25.0
15.399999999999977,176.98,15.399999999999977,2.742,12,438116057,-52882012,2.742,2023-09-08 15:37:49,0.0,,4.0,0.0,104.0,6.0,25.0
15.399999999999977,181.82,15.399999999999977,2.923,12,438115540,-52882007,2.923,2023-09-08 15:37:50,0.0,,4.0,0.0,104.0,6.0,25.0
15.200000000000045,187.31,15.200000000000045,3.263,12,438114959,-52881992,3.263,2023-09-08 15:37:51,0.0,,4.0,0.0,105.0,6.0,25.0
15.200000000000045,193.9,15.200000000000045,3.939,11,438114241,-52882060,3.939,2023-09-08 15:37:52,0.0,,4.0,0.0,105.0,6.0,25.0
15.0,200.16,15.0,4.853,11,438113573,-52882204,4.853,2023-09-08 15:37:53,0.0,,4.0,0.0,104.0,6.0,25.0
14.799999999999955,205.69,14.799999999999955,4.802,11,438112998,-52882357,4.802,2023-09-08 15:37:54,0.0,,5.0,-2.25,101.0,6.0,25.0
14.600000000000023,211.16,14.600000000000023,4.722,11,438112431,-52882464,4.722,2023-09-08 15:37:55,0.0,,5.0,-3.06,101.0,6.0,25.0
14.399999999999977,216.98,14.399999999999977,4.803,12,438111824,-52882524,4.803,2023-09-08 15:37:56,0.0,,5.0,-3.01,106.0,7.0,25.0
14.200000000000045,221.89,14.200000000000045,4.957,13,438111288,-52882539,4.957,2023-09-08 15:37:57,0.0,,5.0,-3.03,106.0,7.0,25.0
14.0,227.19,14.0,5.003,14,438110707,-52882516,5.003,2023-09-08 15:37:58,0.0,,6.0,-3.07,106.0,7.0,25.0
14.0,234.13,14.0,5.089,13,438109976,-52882615,5.089,2023-09-08 15:37:59,0.0,,6.0,-3.12,106.0,7.0,25.0
13.799999999999955,242.43,13.799999999999955,5.494,13,438109082,-52882834,5.494,2023-09-08 15:38:00,0.0,,6.0,-3.17,106.0,7.0,25.0
13.600000000000023,251.37,13.600000000000023,5.783,13,438108143,-52883004,5.783,2023-09-08 15:38:01,0.0,,6.0,-3.23,105.0,7.0,25.0
13.399999999999977,259.35,13.399999999999977,5.321,12,438107296,-52883018,5.321,2023-09-08 15:38:02,0.0,,6.0,-3.23,106.0,7.0,25.0
13.399999999999977,265.73,13.399999999999977,5.122,12,438106602,-52883024,5.122,2023-09-08 15:38:03,0.0,,7.0,-3.14,107.0,8.0,25.0
13.399999999999977,271.4,13.399999999999977,5.748,12,438106014,-52883134,5.748,2023-09-08 15:38:04,0.0,,7.0,-2.94,106.0,8.0,25.0
13.399999999999977,278.86,13.399999999999977,6.951,13,438105538,-52883830,6.951,2023-09-08 15:38:05,0.0,,7.0,-2.63,105.0,8.0,25.0
13.399999999999977,289.8,13.399999999999977,7.094,12,438104986,-52885101,7.094,2023-09-08 15:38:06,0.0,,7.0,-2.22,105.0,8.0,25.0
13.399999999999977,301.39,13.399999999999977,7.503,12,438104195,-52886280,7.503,2023-09-08 15:38:07,0.0,,7.0,-1.7,104.0,8.0,25.0
13.600000000000023,312.47,13.600000000000023,7.895,11,438103584,-52887499,7.895,2023-09-08 15:38:08,0.0,,7.0,-0.45,104.0,8.0,25.0
13.600000000000023,321.39,13.600000000000023,8.284,12,438103389,-52888661,8.284,2023-09-08 15:38:09,0.0,,7.0,0.0,104.0,8.0,25.0
13.600000000000023,329.83,13.600000000000023,8.516,13,438103355,-52889785,8.516,2023-09-08 15:38:10,0.0,,7.0,0.0,103.0,8.0,25.0
13.600000000000023,337.88,13.600000000000023,7.256,13,438103454,-52890846,7.256,2023-09-08 15:38:11,0.0,,7.0,0.0,102.0,9.0,25.0
13.799999999999955,345.6,13.799999999999955,5.17,13,438103649,-52891842,5.17,2023-09-08 15:38:12,0.0,,7.0,0.0,103.0,9.0,25.0
13.799999999999955,353.52,13.799999999999955,6.482,13,438103859,-52892869,6.482,2023-09-08 15:38:13,0.0,,7.0,0.0,104.0,9.0,25.0
13.799999999999955,359.42,13.799999999999955,8.523,13,438104059,-52893620,8.523,2023-09-08 15:38:14,0.0,,7.0,0.0,105.0,9.0,25.0
13.799999999999955,365.4,13.799999999999955,7.606,13,438104291,-52894371,7.606,2023-09-08 15:38:15,0.0,,7.0,0.0,106.0,9.0,25.0
14.0,372.67,14.0,7.026,12,438104599,-52895251,7.026,2023-09-08 15:38:16,1.0,,7.0,0.0,106.0,9.0,25.0
14.0,380.16,14.0,6.786,12,438105004,-52896111,6.786,2023-09-08 15:38:17,1.0,,7.0,0.0,107.0,9.0,25.0
14.0,386.36,14.0,6.655,11,438105219,-52896872,6.655,2023-09-08 15:38:18,1.0,,7.0,0.0,108.0,10.0,25.0
14.200000000000045,391.41,14.200000000000045,5.994,12,438105247,-52897545,5.994,2023-09-08 15:38:19,1.0,,7.0,0.0,109.0,10.0,25.0
14.200000000000045,395.87,14.200000000000045,4.896,14,438105230,-52898139,4.896,2023-09-08 15:38:20,1.0,,7.0,0.0,111.0,10.0,25.0
14.399999999999977,400.63,14.399999999999977,4.8,14,438105202,-52898774,4.8,2023-09-08 15:38:21,1.0,,7.0,0.0,111.0,10.0,25.0
14.399999999999977,405.14,14.399999999999977,4.673,14,438105286,-52899354,4.673,2023-09-08 15:38:22,1.0,,7.0,0.0,112.0,10.0,25.0
14.600000000000023,408.81,14.600000000000023,4.534,13,438105413,-52899809,4.534,2023-09-08 15:38:23,1.0,,7.0,0.77,112.0,10.0,25.0
14.600000000000023,412.56,14.600000000000023,4.462,13,438105254,-52900253,4.462,2023-09-08 15:38:24,1.0,,7.0,1.23,112.0,11.0,25.0
14.799999999999955,417.93,14.799999999999955,4.455,12,438105036,-52900865,4.455,2023-09-08 15:38:25,1.0,,7.0,1.4,112.0,11.0,25.0
14.799999999999955,422.7,14.799999999999955,4.528,12,438105098,-52901496,4.528,2023-09-08 15:38:26,1.0,,7.0,1.54,112.0,11.0,25.0
14.799999999999955,427.67,14.799999999999955,4.574,12,438105156,-52902151,4.574,2023-09-08 15:38:27,1.0,,7.0,1.61,112.0,11.0,25.0
15.0,433.22,15.0,4.708,13,438105173,-52902891,4.708,2023-09-08 15:38:28,1.0,,7.0,1.61,112.0,11.0,25.0
15.0,438.41,15.0,4.979,12,438105185,-52903584,4.979,2023-09-08 15:38:29,2.0,,7.0,1.56,111.0,11.0,25.0
15.0,442.36,15.0,4.999,12,438105173,-52904112,4.999,2023-09-08 15:38:30,2.0,,7.0,1.47,111.0,11.0,25.0
15.200000000000045,446.28,15.200000000000045,4.697,12,438105218,-52904633,4.697,2023-09-08 15:38:31,2.0,,7.0,1.39,110.0,12.0,25.0
15.200000000000045,450.07,15.200000000000045,4.471,12,438105264,-52905136,4.471,2023-09-08 15:38:32,2.0,,7.0,1.38,108.0,12.0,25.0
15.399999999999977,452.93,15.399999999999977,4.213,12,438105293,-52905518,4.213,2023-09-08 15:38:33,2.0,,7.0,1.41,107.0,12.0,25.0
15.399999999999977,456.63,15.399999999999977,3.891,12,438105276,-52906010,3.891,2023-09-08 15:38:34,2.0,,7.0,1.47,106.0,12.0,25.0
15.399999999999977,460.27,15.399999999999977,3.696,12,438105230,-52906493,3.696,2023-09-08 15:38:35,2.0,,7.0,1.52,105.0,12.0,25.0
15.600000000000023,463.14,15.600000000000023,3.555,13,438105236,-52906874,3.555,2023-09-08 15:38:36,2.0,,7.0,1.61,104.0,12.0,25.0
15.799999999999955,466.7,15.799999999999955,3.417,13,438105276,-52907348,3.417,2023-09-08 15:38:37,2.0,,7.0,1.74,103.0,12.0,25.0
15.799999999999955,470.59,15.799999999999955,3.347,13,438105247,-52907864,3.347,2023-09-08 15:38:38,2.0,,7.0,1.91,104.0,13.0,25.0
16.0,473.79,16.0,3.396,13,438105247,-52908288,3.396,2023-09-08 15:38:39,2.0,,7.0,2.1,104.0,13.0,25.0
16.0,476.64,16.0,3.288,13,438105264,-52908670,3.288,2023-09-08 15:38:40,3.0,,7.0,2.27,105.0,13.0,25.0
16.200000000000045,479.77,16.200000000000045,3.026,13,438105293,-52909087,3.026,2023-09-08 15:38:41,3.0,,7.0,2.45,106.0,13.0,25.0
16.200000000000045,483.38,16.200000000000045,3.098,13,438105275,-52909569,3.098,2023-09-08 15:38:42,3.0,,7.0,2.61,107.0,13.0,25.0
16.399999999999977,487.08,16.399999999999977,3.445,13,438105247,-52910062,3.445,2023-09-08 15:38:43,3.0,,7.0,2.73,107.0,13.0,25.0
16.399999999999977,491.23,16.399999999999977,3.69,12,438105263,-52910613,3.69,2023-09-08 15:38:44,3.0,,7.0,2.78,108.0,13.0,25.0
16.600000000000023,495.73,16.600000000000023,3.83,12,438105293,-52911213,3.83,2023-09-08 15:38:45,3.0,,7.0,2.76,109.0,14.0,25.0
16.600000000000023,499.65,16.600000000000023,3.872,12,438105293,-52911738,3.872,2023-09-08 15:38:46,3.0,,7.0,2.71,110.0,14.0,25.0
16.799999999999955,503.34,16.799999999999955,3.768,11,438105311,-52912231,3.768,2023-09-08 15:38:47,3.0,,7.0,2.65,111.0,14.0,25.0
16.799999999999955,507.24,16.799999999999955,3.674,11,438105356,-52912748,3.674,2023-09-08 15:38:48,3.0,,7.0,2.58,112.0,14.0,25.0
17.0,511.69,17.0,3.954,12,438105365,-52913341,3.954,2023-09-08 15:38:49,3.0,,7.0,2.47,110.0,14.0,25.0
17.0,515.94,17.0,4.459,12,438105356,-52913907,4.459,2023-09-08 15:38:50,4.0,,7.0,2.29,110.0,14.0,25.0
17.0,519.45,17.0,4.056,13,438105421,-52914369,4.056,2023-09-08 15:38:51,4.0,,7.0,2.14,111.0,14.0,25.0
17.200000000000045,522.31,17.200000000000045,3.305,15,438105493,-52914735,3.305,2023-09-08 15:38:52,4.0,,7.0,2.05,113.0,15.0,25.0
17.200000000000045,524.7,17.200000000000045,3.057,15,438105539,-52915043,3.057,2023-09-08 15:38:53,4.0,,7.0,2.05,114.0,15.0,25.0
17.399999999999977,527.18,17.399999999999977,2.823,15,438105584,-52915372,2.823,2023-09-08 15:38:54,4.0,,7.0,2.1,114.0,15.0,25.0
17.600000000000023,530.3,17.600000000000023,2.778,15,438105629,-52915783,2.778,2023-09-08 15:38:55,4.0,,7.0,2.22,115.0,15.0,25.0
17.600000000000023,533.88,17.600000000000023,2.85,14,438105602,-52916239,2.85,2023-09-08 15:38:56,4.0,,7.0,2.39,116.0,15.0,25.0
17.799999999999955,538.16,17.799999999999955,2.981,14,438105317,-52916662,2.981,2023-09-08 15:38:57,4.0,,7.0,2.64,117.0,15.0,25.0
17.799999999999955,544.25,17.799999999999955,3.479,14,438104873,-52917242,3.479,2023-09-08 15:38:58,4.0,,7.0,2.96,118.0,16.0,25.0
18.0,550.2,18.0,4.406,13,438104667,-52917980,4.406,2023-09-08 15:38:59,4.0,,7.0,3.3,120.0,16.0,25.0
18.200000000000045,555.96,18.200000000000045,4.718,12,438104503,-52918693,4.718,2023-09-08 15:39:00,5.0,,7.0,3.53,121.0,16.0,25.0
18.399999999999977,559.4,18.399999999999977,4.502,13,438104264,-52919052,4.502,2023-09-08 15:39:01,5.0,,7.0,3.59,122.0,16.0,25.0
18.399999999999977,561.62,18.399999999999977,3.885,13,438104088,-52919264,3.885,2023-09-08 15:39:02,5.0,,7.0,3.46,123.0,16.0,25.0
18.600000000000023,563.71,18.600000000000023,3.474,12,438103923,-52919445,3.474,2023-09-08 15:39:03,5.0,,7.0,3.24,122.0,17.0,25.0
18.600000000000023,565.3,18.600000000000023,3.114,12,438103819,-52919602,3.114,2023-09-08 15:39:04,5.0,,7.0,3.03,121.0,17.0,25.0
18.799999999999955,565.73,18.799999999999955,2.702,12,438103791,-52919642,2.702,2023-09-08 15:39:05,5.0,,7.0,2.84,122.0,17.0,25.0
18.799999999999955,566.33,18.799999999999955,2.123,11,438103808,-52919717,2.123,2023-09-08 15:39:06,5.0,,7.0,2.68,121.0,17.0,25.0
18.799999999999955,567.16,18.799999999999955,1.686,11,438103836,-52919826,1.686,2023-09-08 15:39:07,5.0,,7.0,2.55,121.0,17.0,25.0
19.0,567.44,19.0,1.336,11,438103836,-52919865,1.336,2023-09-08 15:39:08,6.0,,7.0,2.46,120.0,17.0,25.0
19.0,567.44,19.0,0.697,11,438103836,-52919865,0.697,2023-09-08 15:39:09,6.0,,7.0,2.41,119.0,18.0,25.0
19.200000000000045,568.29,19.200000000000045,1.619,9,438103944,-52920350,1.619,2023-09-08 15:39:57,6.0,,7.0,0.0,90.0,18.0,25.0
19.200000000000045,570.65,19.200000000000045,1.634,9,438103990,-52920657,1.634,2023-09-08 15:39:58,6.0,,7.0,0.0,92.0,18.0,25.0
19.200000000000045,573.03,19.200000000000045,1.682,9,438104018,-52920975,1.682,2023-09-08 15:39:59,6.0,,7.0,0.0,94.0,18.0,25.0
19.200000000000045,575.43,19.200000000000045,1.904,9,438104036,-52921294,1.904,2023-09-08 15:40:00,6.0,,7.0,0.0,93.0,18.0,25.0
19.200000000000045,578.11,19.200000000000045,2.222,9,438104082,-52921650,2.222,2023-09-08 15:40:01,6.0,,7.0,0.0,91.0,18.0,25.0
19.200000000000045,581.06,19.200000000000045,2.25,9,438104110,-52922039,2.25,2023-09-08 15:40:02,6.0,,7.0,0.0,88.0,18.0,25.0
19.200000000000045,583.66,19.200000000000045,2.196,10,438104091,-52922380,2.196,2023-09-08 15:40:03,6.0,,7.0,0.0,86.0,18.0,25.0
19.399999999999977,586.03,19.399999999999977,2.073,11,438104026,-52922684,2.073,2023-09-08 15:40:04,6.0,,7.0,0.6,85.0,18.0,25.0
19.399999999999977,588.42,19.399999999999977,2.053,12,438103955,-52922995,2.053,2023-09-08 15:40:05,6.0,,7.0,1.26,84.0,19.0,25.0
19.399999999999977,591.1,19.399999999999977,2.152,13,438103910,-52923344,2.152,2023-09-08 15:40:06,6.0,,7.0,1.52,85.0,19.0,25.0
19.399999999999977,593.95,19.399999999999977,2.222,14,438103846,-52923715,2.222,2023-09-08 15:40:07,6.0,,7.0,1.71,86.0,19.0,25.0
19.600000000000023,597.08,19.600000000000023,2.274,14,438103825,-52924126,2.274,2023-09-08 15:40:08,6.0,,7.0,1.9,86.0,19.0,25.0
19.600000000000023,600.07,19.600000000000023,2.521,14,438103882,-52924520,2.521,2023-09-08 15:40:09,6.0,,7.0,2.06,88.0,19.0,25.0
19.600000000000023,602.76,19.600000000000023,2.879,14,438103882,-52924878,2.879,2023-09-08 15:40:10,6.0,,7.0,2.17,88.0,19.0,25.0
19.799999999999955,605.57,19.799999999999955,2.927,14,438103882,-52925253,2.927,2023-09-08 15:40:11,6.0,,7.0,2.25,87.0,19.0,25.0
19.799999999999955,609.22,19.799999999999955,3.019,14,438103865,-52925740,3.019,2023-09-08 15:40:12,6.0,,7.0,2.24,88.0,19.0,25.0
19.799999999999955,612.48,19.799999999999955,3.112,13,438103836,-52926174,3.112,2023-09-08 15:40:13,7.0,,7.0,2.15,87.0,19.0,25.0
19.799999999999955,615.57,19.799999999999955,3.097,13,438103819,-52926585,3.097,2023-09-08 15:40:14,7.0,,7.0,2.05,87.0,19.0,25.0
20.0,619.01,20.0,3.217,13,438103772,-52927043,3.217,2023-09-08 15:40:15,7.0,,7.0,1.96,87.0,19.0,25.0
20.0,622.76,20.0,3.419,13,438103745,-52927544,3.419,2023-09-08 15:40:16,7.0,,7.0,1.84,87.0,20.0,25.0
20.0,626.4,20.0,3.501,13,438103728,-52928030,3.501,2023-09-08 15:40:17,7.0,,7.0,1.71,88.0,20.0,25.0
20.0,629.29,20.0,3.393,13,438103700,-52928413,3.393,2023-09-08 15:40:18,7.0,,7.0,1.61,88.0,20.0,25.0
20.200000000000045,632.03,20.200000000000045,3.463,13,438103700,-52928778,3.463,2023-09-08 15:40:19,7.0,,7.0,1.57,87.0,20.0,25.0
20.200000000000045,635.37,20.200000000000045,3.614,12,438103718,-52929222,3.614,2023-09-08 15:40:20,7.0,,7.0,1.55,87.0,20.0,25.0
20.200000000000045,638.32,20.200000000000045,3.42,12,438103745,-52929614,3.42,2023-09-08 15:40:21,7.0,,7.0,1.57,88.0,20.0,25.0
20.399999999999977,641.37,20.399999999999977,3.105,12,438103745,-52930022,3.105,2023-09-08 15:40:22,7.0,,7.0,1.57,88.0,20.0,25.0
20.399999999999977,644.16,20.399999999999977,3.116,12,438103745,-52930394,3.116,2023-09-08 15:40:23,7.0,,7.0,1.54,89.0,20.0,25.0
20.399999999999977,647.14,20.399999999999977,3.118,12,438103728,-52930790,3.118,2023-09-08 15:40:24,7.0,,7.0,1.55,91.0,20.0,25.0
20.600000000000023,651.36,20.600000000000023,3.461,12,438103717,-52931347,3.461,2023-09-08 15:40:25,7.0,,7.0,1.59,94.0,20.0,25.0
20.600000000000023,655.41,20.600000000000023,3.967,11,438103745,-52931887,3.967,2023-09-08 15:40:26,7.0,,7.0,1.62,96.0,21.0,25.0
20.600000000000023,659.12,20.600000000000023,3.743,11,438103728,-52932383,3.743,2023-09-08 15:40:27,7.0,,7.0,1.63,97.0,21.0,25.0
20.600000000000023,662.62,20.600000000000023,3.536,12,438103717,-52932848,3.536,2023-09-08 15:40:28,7.0,,7.0,1.61,99.0,21.0,25.0
20.799999999999955,665.87,20.799999999999955,3.589,12,438103745,-52933278,3.589,2023-09-08 15:40:29,7.0,,7.0,1.56,100.0,21.0,25.0
20.799999999999955,669.18,20.799999999999955,3.597,12,438103745,-52933719,3.597,2023-09-08 15:40:30,8.0,,7.0,1.48,101.0,21.0,25.0
20.799999999999955,673.41,20.799999999999955,3.755,12,438103726,-52934284,3.755,2023-09-08 15:40:31,8.0,,7.0,1.41,101.0,21.0,25.0
21.0,677.66,21.0,3.996,12,438103681,-52934852,3.996,2023-09-08 15:40:32,8.0,,7.0,1.35,103.0,21.0,25.0
21.0,682.13,21.0,4.141,12,438103654,-52935448,4.141,2023-09-08 15:40:33,8.0,,7.0,1.34,106.0,21.0,25.0
21.200000000000045,686.38,21.200000000000045,4.237,11,438103690,-52936015,4.237,2023-09-08 15:40:34,8.0,,7.0,1.42,107.0,22.0,25.0
21.200000000000045,690.25,21.200000000000045,4.106,11,438103782,-52936519,4.106,2023-09-08 15:40:35,8.0,,7.0,1.56,108.0,22.0,25.0
21.399999999999977,694.14,21.399999999999977,4.211,11,438103872,-52937021,4.211,2023-09-08 15:40:36,8.0,,7.0,1.7,107.0,22.0,25.0
21.399999999999977,698.53,21.399999999999977,4.358,10,438103927,-52937599,4.358,2023-09-08 15:40:37,8.0,,7.0,1.81,109.0,22.0,25.0
21.399999999999977,702.88,21.399999999999977,4.35,10,438103910,-52938180,4.35,2023-09-08 15:40:38,8.0,,7.0,1.9,110.0,22.0,25.0
21.600000000000023,707.25,21.600000000000023,4.37,10,438103865,-52938761,4.37,2023-09-08 15:40:39,8.0,,7.0,1.97,112.0,22.0,25.0
21.799999999999955,711.12,21.799999999999955,4.226,11,438103819,-52939274,4.226,2023-09-08 15:40:40,8.0,,7.0,2.04,113.0,22.0,25.0
21.799999999999955,713.93,21.799999999999955,3.554,11,438103808,-52939646,3.554,2023-09-08 15:40:41,8.0,,7.0,2.1,114.0,23.0,25.0
22.0,715.44,22.0,2.41,12,438103854,-52939843,2.41,2023-09-08 15:40:42,9.0,,7.0,2.13,115.0,23.0,25.0
22.0,716.14,22.0,2.091,13,438103882,-52939922,2.091,2023-09-08 15:40:43,9.0,,7.0,2.13,115.0,23.0,25.0
22.0,717.25,22.0,1.68,13,438103972,-52939962,1.68,2023-09-08 15:40:44,9.0,,7.0,2.09,116.0,23.0,25.0
22.0,719.54,22.0,1.791,12,438104220,-52939993,1.791,2023-09-08 15:40:45,9.0,,7.0,2.03,117.0,23.0,25.0
22.0,722.11,22.0,2.352,12,438104509,-52940004,2.352,2023-09-08 15:40:46,9.0,,7.0,1.98,118.0,23.0,25.0
22.0,724.81,22.0,2.508,12,438104812,-52940020,2.508,2023-09-08 15:40:47,9.0,,7.0,1.87,117.0,24.0,25.0
22.0,727.59,22.0,2.508,12,438105097,-52940089,2.508,2023-09-08 15:40:48,9.0,,7.0,1.63,117.0,24.0,25.0
