time,longitude,latitude,distance,elevation,hr_value,cadence,Speed,Watts
2016-09-22 22:15:42,-97.732652,30.31331,2.9,200.2,80,0,0.0,69
2016-09-22 22:15:43,-97.732657,30.313281,6.2,200.2,80,54,0.0,6
2016-09-22 22:15:44,-97.732661,30.313248,9.5,200.2,81,72,3.3,89
2016-09-22 22:15:45,-97.732667,30.313214,13.4,200.2,82,54,3.5,133
2016-09-22 22:15:46,-97.732676,30.313174,17.7,200.6,83,51,3.7,83
2016-09-22 22:15:47,-97.73268,30.313133,22.1,200.6,83,84,3.8,13
2016-09-22 22:15:48,-97.73268,30.313094,26.7,200.6,83,156,4.1,8
2016-09-22 22:15:49,-97.732673,30.313059,31.1,200.4,83,0,4.3,8
2016-09-22 22:15:50,-97.732659,30.313026,35.2,200.6,82,0,4.4,4
2016-09-22 22:15:51,-97.73264,30.312998,38.8,200.6,81,0,4.2,3
2016-09-22 22:15:52,-97.732619,30.312971,42.3,200.4,81,0,4.0,1
2016-09-22 22:15:53,-97.732605,30.312939,46.1,200.4,80,0,3.9,1
2016-09-22 22:15:54,-97.732596,30.312908,49.8,200.4,81,0,3.7,57
2016-09-22 22:15:55,-97.732603,30.312866,53.6,200.0,81,73,3.7,150
2016-09-22 22:15:56,-97.732606,30.312826,57.8,200.0,83,82,3.8,161
2016-09-22 22:15:57,-97.732608,30.31278,62.4,199.8,84,76,4.0,125
2016-09-22 22:15:58,-97.732611,30.312737,67.3,199.8,86,70,4.2,120
2016-09-22 22:15:59,-97.732615,30.312705,72.5,199.8,88,72,4.5,47
2016-09-22 22:16:00,-97.732624,30.312651,77.7,199.6,89,115,4.8,1
2016-09-22 22:16:01,-97.732627,30.312604,82.9,199.2,90,0,5.0,0
2016-09-22 22:16:02,-97.732631,30.312557,88.1,199.0,90,0,5.1,0
2016-09-22 22:16:03,-97.732634,30.31251,93.3,198.6,90,0,5.2,0
2016-09-22 22:16:04,-97.732642,30.312463,98.6,198.6,90,0,5.2,0
2016-09-22 22:16:05,-97.732639,30.312409,104.0,198.6,90,0,5.3,0
2016-09-22 22:16:06,-97.732641,30.312358,109.3,198.4,90,0,5.3,0
2016-09-22 22:16:07,-97.732643,30.312305,114.7,198.6,89,0,5.3,0
2016-09-22 22:16:08,-97.732651,30.312255,120.1,198.6,89,0,5.4,71
2016-09-22 22:16:09,-97.732663,30.312207,125.8,198.6,89,76,5.4,70
2016-09-22 22:16:10,-97.732669,30.31216,131.5,198.6,89,99,5.5,0
2016-09-22 22:16:11,-97.732678,30.31211,137.2,198.6,89,24,5.6,0
2016-09-22 22:16:12,-97.73268,30.312053,142.9,198.6,89,0,5.6,0
2016-09-22 22:16:13,-97.732685,30.312004,148.6,198.8,90,0,5.7,0
2016-09-22 22:16:14,-97.732702,30.311955,154.3,198.8,90,0,5.7,0
2016-09-22 22:16:15,-97.732711,30.3119,159.9,198.8,91,0,5.7,27
2016-09-22 22:16:16,-97.73272,30.311849,165.8,198.8,92,100,5.7,104
2016-09-22 22:16:17,-97.732726,30.311795,171.7,198.8,92,101,5.8,58
2016-09-22 22:16:18,-97.732733,30.311743,177.8,198.6,94,136,5.8,2
2016-09-22 22:16:19,-97.732737,30.311704,183.9,198.4,94,91,5.9,0
2016-09-22 22:16:20,-97.73275,30.311638,190.0,198.2,96,0,6.0,58
2016-09-22 22:16:21,-97.73276,30.311578,196.3,198.4,96,86,6.1,166
2016-09-22 22:16:22,-97.73278,30.311522,202.9,198.4,96,112,6.2,175
2016-09-22 22:16:23,-97.732799,30.311464,209.8,198.4,97,87,6.4,161
2016-09-22 22:16:24,-97.732824,30.311402,217.0,198.4,97,85,6.6,152
2016-09-22 22:16:25,-97.73285,30.311339,224.3,198.6,99,90,6.9,148
2016-09-22 22:16:26,-97.732876,30.311266,231.7,198.2,100,131,7.1,147
