time,longitude,latitude,distance,elevation,hr_value,cadence,Speed,Watts
2016-10-20 22:01:26,-97.732711,30.313309,3.5,185.8,81,51,0.0,45
2016-10-20 22:01:27,-97.732715,30.313277,7.2,185.8,82,68,0.0,0
2016-10-20 22:01:28,-97.732717,30.313243,11.0,186.4,82,38,3.8,42
2016-10-20 22:01:29,-97.73272,30.313212,15.2,186.8,83,38,3.9,5
2016-10-20 22:01:30,-97.732723,30.313172,19.4,186.6,83,38,4.0,1
2016-10-20 22:01:31,-97.732724,30.31313,23.9,186.6,84,0,4.1,0
2016-10-20 22:01:32,-97.732723,30.313093,28.4,186.6,84,0,4.2,0
2016-10-20 22:01:33,-97.732717,30.31305,33.0,186.6,83,0,4.4,0
2016-10-20 22:01:34,-97.732702,30.313011,37.6,186.6,84,0,4.5,0
2016-10-20 22:01:35,-97.732681,30.31298,41.6,186.6,83,0,4.4,0
2016-10-20 22:01:36,-97.732656,30.312951,45.2,186.4,82,0,4.3,0
2016-10-20 22:01:37,-97.732638,30.312923,48.6,186.2,81,0,4.0,0
2016-10-20 22:01:38,-97.732629,30.312897,51.6,186.2,80,0,3.7,1
2016-10-20 22:01:39,-97.732622,30.312869,54.6,186.2,80,0,3.4,61
2016-10-20 22:01:40,-97.732622,30.31284,57.9,186.2,80,30,3.3,124
2016-10-20 22:01:41,-97.732621,30.312803,61.6,186.2,80,58,3.3,166
2016-10-20 22:01:42,-97.732619,30.312764,65.9,186.2,81,51,3.5,137
2016-10-20 22:01:43,-97.732616,30.312722,70.5,186.2,83,53,3.8,131
2016-10-20 22:01:44,-97.732617,30.312679,75.5,186.2,84,62,4.2,120
2016-10-20 22:01:45,-97.732619,30.312633,80.8,186.2,86,66,4.6,106
2016-10-20 22:01:46,-97.732621,30.31258,86.3,186.2,88,70,4.9,109
2016-10-20 22:01:47,-97.732623,30.31253,92.1,186.0,89,85,5.2,11
2016-10-20 22:01:48,-97.732625,30.312479,97.9,185.8,90,49,5.5,4
2016-10-20 22:01:49,-97.732629,30.312427,103.5,185.8,91,0,5.6,2
2016-10-20 22:01:50,-97.732634,30.312379,109.3,185.6,91,0,5.7,0
2016-10-20 22:01:51,-97.732639,30.312322,115.1,185.6,91,0,5.8,0
2016-10-20 22:01:52,-97.732643,30.31227,120.8,185.4,90,0,5.7,0
2016-10-20 22:01:53,-97.732649,30.31222,126.6,185.4,89,0,5.7,0
2016-10-20 22:01:54,-97.732657,30.312165,132.3,185.4,88,0,5.8,0
2016-10-20 22:01:55,-97.732665,30.312118,138.1,185.4,88,0,5.8,0
2016-10-20 22:01:56,-97.732673,30.312067,143.8,185.6,88,0,5.7,0
2016-10-20 22:01:57,-97.732681,30.312017,149.6,185.4,87,0,5.8,0
2016-10-20 22:01:58,-97.732693,30.311974,155.4,185.2,86,0,5.8,0
2016-10-20 22:01:59,-97.732708,30.311926,161.1,185.2,85,0,5.8,0
2016-10-20 22:02:00,-97.73272,30.311876,166.8,185.2,83,0,5.7,0
2016-10-20 22:02:01,-97.732729,30.31182,172.6,185.0,81,0,5.8,0
2016-10-20 22:02:02,-97.732735,30.31177,178.6,185.2,80,0,5.8,0
