time,longitude,latitude,distance,elevation,hr_value,cadence,Speed,Watts
2016-04-23 14:33:08,-97.752198,30.322706,0.0,205.0,86,0,0.0,0
2016-04-23 14:33:09,-97.752226,30.322667,5.1,205.0,85,0,0.0,0
2016-04-23 14:33:10,-97.752257,30.32263,10.2,205.0,84,0,0.0,0
2016-04-23 14:33:11,-97.75228,30.322588,15.4,205.0,84,0,5.1,0
2016-04-23 14:33:12,-97.752301,30.322549,20.1,206.8,86,0,5.0,105
2016-04-23 14:33:13,-97.752322,30.322505,25.4,206.8,87,18,5.1,71
2016-04-23 14:33:14,-97.752346,30.322459,31.1,206.8,89,74,5.2,51
2016-04-23 14:33:15,-97.752374,30.322413,36.8,206.8,89,80,5.3,51
2016-04-23 14:33:16,-97.752403,30.322369,42.5,206.8,90,159,5.4,0
2016-04-23 14:33:17,-97.752429,30.322323,48.2,206.8,91,0,5.6,0
2016-04-23 14:33:18,-97.752455,30.32228,53.6,206.8,92,0,5.6,0
2016-04-23 14:33:19,-97.752486,30.322232,59.7,206.8,93,0,5.7,0
2016-04-23 14:33:20,-97.752514,30.322184,65.7,206.8,93,0,5.8,0
2016-04-23 14:33:21,-97.752542,30.322134,71.9,206.8,93,0,5.9,0
2016-04-23 14:33:22,-97.752574,30.322086,78.0,206.8,93,0,6.0,0
2016-04-23 14:33:23,-97.752608,30.322043,83.8,206.8,93,0,6.0,0
2016-04-23 14:33:24,-97.752642,30.321989,90.7,206.8,90,0,6.2,0
2016-04-23 14:33:25,-97.75267,30.32194,96.7,206.8,88,0,6.2,0
2016-04-23 14:33:26,-97.752698,30.321889,103.0,206.8,86,0,6.2,0
2016-04-23 14:33:27,-97.752727,30.321835,109.6,206.8,85,0,6.3,0
2016-04-23 14:33:28,-97.752757,30.321787,115.7,206.6,83,0,6.4,0
2016-04-23 14:33:29,-97.752791,30.321731,122.7,206.2,82,0,6.4,0
2016-04-23 14:33:30,-97.752825,30.321677,129.6,205.6,82,0,6.6,0
2016-04-23 14:33:31,-97.752858,30.321622,136.5,205.2,81,0,6.7,0
2016-04-23 14:33:32,-97.752892,30.321571,143.0,204.8,80,0,6.7,0
2016-04-23 14:33:33,-97.752927,30.32152,149.6,204.6,80,0,6.8,0
2016-04-23 14:33:34,-97.752963,30.321464,156.8,204.6,80,0,6.8,0
2016-04-23 14:33:35,-97.752991,30.32141,163.3,204.6,79,0,6.7,2
2016-04-23 14:33:36,-97.753024,30.321361,169.6,204.6,79,0,6.6,0
2016-04-23 14:33:37,-97.753057,30.321313,175.9,204.6,80,0,6.6,0
2016-04-23 14:33:38,-97.753081,30.321268,181.4,204.6,79,0,6.4,0
2016-04-23 14:33:39,-97.753112,30.321219,187.6,204.6,79,0,6.2,0
2016-04-23 14:33:40,-97.75314,30.321176,193.1,204.6,79,0,6.0,28
2016-04-23 14:33:41,-97.753162,30.321136,198.0,204.6,80,115,5.7,0
2016-04-23 14:33:42,-97.753188,30.321092,203.5,204.6,80,0,5.5,0
