timestamp,cadence,calories,heart_rate,power,battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,left_right_balance,temperature,altitude,enhanced_altitude,ascent,descent,grade
2024-02-06 15:20:51,,,,,,,,,,,,,,,,,,
2024-02-06 15:20:52,0.0,0.0,99.0,0.0,,,,,,,,,,,,,,
2024-02-06 15:20:53,0.0,0.0,101.0,0.0,76.0,0.0,0.0,10.0,438132690.0,-52890732.0,0.0,,,,,,,
2024-02-06 15:20:54,0.0,0.0,100.0,0.0,,1.4,1.134,10.0,438132581.0,-52890588.0,1.134,,,,,,,
2024-02-06 15:20:55,0.0,0.0,103.0,0.0,,4.36,1.77,10.0,438132393.0,-52890270.0,1.77,,,,,,,
2024-02-06 15:20:56,66.0,0.0,105.0,29.0,,9.58,1.637,9.0,438132062.0,-52889719.0,1.637,160.0,,,,,,
2024-02-06 15:20:57,72.0,0.0,105.0,61.0,,13.35,1.791,9.0,438131871.0,-52889303.0,1.791,160.0,17.0,,,,,
2024-02-06 15:20:58,0.0,0.0,105.0,0.0,,17.16,1.985,9.0,438131945.0,-52888810.0,1.985,160.0,17.0,,,,,
2024-02-06 15:20:59,0.0,0.0,105.0,0.0,,21.83,2.142,8.0,438132144.0,-52888237.0,2.142,161.0,17.0,,,,,
2024-02-06 15:21:00,0.0,0.0,104.0,0.0,,26.51,2.864,8.0,438132317.0,-52887650.0,2.864,162.0,17.0,,,,,
2024-02-06 15:21:01,0.0,0.0,104.0,0.0,,31.02,4.001,8.0,438132390.0,-52887058.0,4.001,163.0,17.0,,,,,
2024-02-06 15:21:02,0.0,0.0,103.0,0.0,,35.33,4.073,8.0,438132417.0,-52886485.0,4.073,164.0,17.0,,,,,
2024-02-06 15:21:03,0.0,0.0,101.0,0.0,,39.55,4.059,9.0,438132381.0,-52885922.0,4.059,165.0,17.0,,,,,
2024-02-06 15:21:04,0.0,0.0,101.0,0.0,,44.25,4.135,11.0,438132272.0,-52885308.0,4.135,166.0,17.0,,,,,
2024-02-06 15:21:05,0.0,0.0,101.0,0.0,,48.83,4.317,11.0,438132136.0,-52884720.0,4.317,167.0,17.0,,,,,
2024-02-06 15:21:06,0.0,0.0,101.0,0.0,,52.56,4.286,11.0,438132016.0,-52884248.0,4.286,168.0,17.0,,,,,
2024-02-06 15:21:07,0.0,0.0,101.0,0.0,,55.6,3.976,12.0,438131944.0,-52883857.0,3.976,169.0,17.0,,,,,
2024-02-06 15:21:08,0.0,0.0,97.0,0.0,,58.24,3.644,13.0,438131862.0,-52883520.0,3.644,170.0,17.0,,,,,
2024-02-06 15:21:09,0.0,0.0,97.0,0.0,,61.71,3.321,13.0,438131671.0,-52883116.0,3.321,171.0,17.0,,,,,
2024-02-06 15:21:10,0.0,0.0,97.0,0.0,,66.36,3.23,13.0,438131434.0,-52882578.0,3.23,172.0,17.0,,,,,
2024-02-06 15:21:11,0.0,0.0,97.0,0.0,,73.2,3.39,12.0,438131289.0,-52881700.0,3.39,173.0,17.0,,,,,
2024-02-06 15:21:12,11.0,0.0,99.0,2.0,,81.11,3.51,12.0,438131142.0,-52880726.0,3.51,173.0,17.0,,,,,
2024-02-06 15:21:13,78.0,0.0,99.0,24.0,,83.93,3.511,13.0,438130877.0,-52880657.0,3.511,174.0,17.0,,,,,
2024-02-06 15:21:14,84.0,0.0,99.0,179.0,,87.45,3.579,12.0,438130505.0,-52880588.0,3.579,175.0,17.0,,,,,
2024-02-06 15:21:15,89.0,0.0,103.0,146.0,,92.63,4.19,12.0,438129960.0,-52880458.0,4.19,175.0,17.0,,,,,
2024-02-06 15:21:16,91.0,0.0,105.0,96.0,,99.11,5.09,12.0,438129279.0,-52880492.0,5.09,176.0,17.0,,,,,
2024-02-06 15:21:17,0.0,0.0,106.0,0.0,,105.61,5.575,12.0,438128595.0,-52880587.0,5.575,176.0,17.0,,,,,
2024-02-06 15:21:18,0.0,0.0,104.0,0.0,,112.17,5.575,13.0,438127911.0,-52880786.0,5.575,176.0,17.0,,,,,
2024-02-06 15:21:19,0.0,0.0,105.0,0.0,,118.04,5.612,13.0,438127302.0,-52880972.0,5.612,176.0,17.0,,,,,
2024-02-06 15:21:20,0.0,0.0,104.0,0.0,,123.02,5.62,13.0,438126801.0,-52881232.0,5.62,176.0,17.0,,,,,
2024-02-06 15:21:21,0.0,0.0,102.0,0.0,,128.21,5.512,13.0,438126286.0,-52881479.0,5.512,176.0,17.0,,,,,
2024-02-06 15:21:22,0.0,0.0,107.0,0.0,,133.22,5.386,13.0,438125782.0,-52881745.0,5.386,176.0,17.0,,,,,
2024-02-06 15:21:23,0.0,0.0,114.0,0.0,,137.46,5.225,13.0,438125428.0,-52882083.0,5.225,176.0,17.0,,,,,
2024-02-06 15:21:24,0.0,0.0,114.0,0.0,,140.47,4.903,14.0,438125318.0,-52882429.0,4.903,176.0,17.0,,,,,
2024-02-06 15:21:25,0.0,0.0,108.0,0.0,,142.33,4.362,14.0,438125318.0,-52882678.0,4.362,176.0,17.0,,,,,
2024-02-06 15:21:26,0.0,0.0,105.0,0.0,,143.02,3.755,14.0,438125318.0,-52882769.0,3.755,176.0,17.0,,,,,
2024-02-06 15:21:27,0.0,0.0,102.0,0.0,,143.3,2.982,14.0,438125336.0,-52882802.0,2.982,176.0,17.0,,,,,
2024-02-06 15:21:28,0.0,0.0,103.0,0.0,,143.77,2.354,15.0,438125363.0,-52882861.0,2.354,176.0,17.0,15.200000000000045,15.200000000000045,,,
2024-02-06 15:21:29,35.0,0.0,98.0,28.0,,144.4,1.925,16.0,438125345.0,-52882937.0,1.925,176.0,17.0,15.200000000000045,15.200000000000045,,,
2024-02-06 15:21:30,52.0,0.0,98.0,234.0,,145.57,1.676,16.0,438125282.0,-52883067.0,1.676,176.0,17.0,15.200000000000045,15.200000000000045,0.0,0.0,0.0
2024-02-06 15:21:31,71.0,1.0,101.0,235.0,,147.29,1.596,16.0,438125154.0,-52883247.0,1.596,172.0,17.0,15.200000000000045,15.200000000000045,0.0,0.0,0.0
2024-02-06 15:21:32,76.0,1.0,104.0,211.0,,149.31,1.701,16.0,438125008.0,-52883450.0,1.701,177.0,17.0,15.200000000000045,15.200000000000045,0.0,0.0,0.0
2024-02-06 15:21:33,82.0,1.0,103.0,197.0,,151.59,1.957,16.0,438124954.0,-52883737.0,1.957,173.0,17.0,15.200000000000045,15.200000000000045,0.0,0.0,0.0
2024-02-06 15:21:34,85.0,1.0,104.0,203.0,,154.37,2.409,16.0,438124954.0,-52884109.0,2.409,178.0,17.0,15.200000000000045,15.200000000000045,0.0,0.0,0.0
2024-02-06 15:21:35,78.0,1.0,106.0,213.0,,157.43,2.702,15.0,438124972.0,-52884518.0,2.702,173.0,17.0,15.200000000000045,15.200000000000045,0.0,0.0,0.0
2024-02-06 15:21:36,81.0,2.0,104.0,238.0,,160.73,2.875,15.0,438124999.0,-52884958.0,2.875,175.0,17.0,15.200000000000045,15.200000000000045,0.0,0.0,0.0
2024-02-06 15:21:37,86.0,2.0,103.0,182.0,,164.34,3.125,15.0,438125017.0,-52885434.0,3.125,169.0,17.0,15.200000000000045,15.200000000000045,0.0,0.0,0.0
2024-02-06 15:21:38,82.0,2.0,104.0,154.0,,167.89,3.325,15.0,438125063.0,-52885908.0,3.325,172.0,17.0,15.200000000000045,15.200000000000045,0.0,0.0,0.0
2024-02-06 15:21:39,81.0,2.0,106.0,133.0,,171.33,3.248,15.0,438125109.0,-52886367.0,3.248,181.0,17.0,15.399999999999977,15.399999999999977,0.0,0.0,0.0
2024-02-06 15:21:40,80.0,2.0,108.0,135.0,,174.92,3.211,15.0,438125117.0,-52886844.0,3.211,174.0,17.0,15.399999999999977,15.399999999999977,0.0,0.0,0.0
2024-02-06 15:21:41,80.0,2.0,108.0,151.0,,178.77,3.368,15.0,438125053.0,-52887354.0,3.368,178.0,17.0,15.399999999999977,15.399999999999977,0.0,0.0,1.01
2024-02-06 15:21:42,82.0,3.0,111.0,154.0,,182.23,3.476,15.0,438124999.0,-52887810.0,3.476,184.0,17.0,15.600000000000023,15.600000000000023,0.0,0.0,1.29
2024-02-06 15:21:43,84.0,3.0,111.0,150.0,,185.07,3.445,15.0,438124999.0,-52888190.0,3.445,184.0,17.0,15.600000000000023,15.600000000000023,0.0,0.0,1.47
2024-02-06 15:21:44,85.0,3.0,110.0,191.0,,188.12,3.257,15.0,438124981.0,-52888597.0,3.257,177.0,17.0,15.600000000000023,15.600000000000023,0.0,0.0,1.58
2024-02-06 15:21:45,82.0,3.0,109.0,204.0,,191.81,3.234,15.0,438124972.0,-52889089.0,3.234,169.0,17.0,15.799999999999955,15.799999999999955,0.0,0.0,1.69
2024-02-06 15:21:46,82.0,3.0,106.0,205.0,,195.78,3.418,15.0,438124981.0,-52889615.0,3.418,177.0,17.0,15.799999999999955,15.799999999999955,0.0,0.0,1.82
2024-02-06 15:21:47,79.0,4.0,105.0,213.0,,199.85,3.582,14.0,438124935.0,-52890155.0,3.582,181.0,17.0,16.0,16.0,0.0,0.0,2.0
2024-02-06 15:21:48,75.0,4.0,108.0,203.0,,203.87,3.692,14.0,438124890.0,-52890691.0,3.692,182.0,17.0,16.200000000000045,16.200000000000045,1.0,0.0,2.21
2024-02-06 15:21:49,75.0,4.0,106.0,158.0,,208.19,3.773,14.0,438124863.0,-52891265.0,3.773,187.0,17.0,16.200000000000045,16.200000000000045,1.0,0.0,2.46
2024-02-06 15:21:50,75.0,4.0,111.0,136.0,,213.03,3.924,14.0,438124844.0,-52891910.0,3.924,183.0,17.0,16.399999999999977,16.399999999999977,1.0,0.0,2.68
2024-02-06 15:21:51,80.0,4.0,111.0,161.0,,218.01,4.266,14.0,438124835.0,-52892574.0,4.266,177.0,17.0,16.399999999999977,16.399999999999977,1.0,0.0,2.76
2024-02-06 15:21:52,82.0,4.0,119.0,199.0,,223.34,4.653,14.0,438124844.0,-52893284.0,4.653,170.0,17.0,16.399999999999977,16.399999999999977,1.0,0.0,2.74
2024-02-06 15:21:53,81.0,5.0,120.0,201.0,,229.05,5.055,13.0,438124762.0,-52894040.0,5.055,189.0,17.0,16.600000000000023,16.600000000000023,1.0,0.0,2.57
2024-02-06 15:21:54,77.0,5.0,124.0,186.0,,235.21,5.463,13.0,438124626.0,-52894840.0,5.463,177.0,17.0,16.600000000000023,16.600000000000023,1.0,0.0,2.28
2024-02-06 15:21:55,87.0,5.0,127.0,220.0,,241.42,5.549,13.0,438124544.0,-52895654.0,5.549,168.0,17.0,16.600000000000023,16.600000000000023,1.0,0.0,1.98
2024-02-06 15:21:56,84.0,5.0,127.0,247.0,,246.62,5.483,13.0,438124525.0,-52896349.0,5.483,179.0,17.0,16.799999999999955,16.799999999999955,1.0,0.0,1.69
2024-02-06 15:21:57,84.0,6.0,126.0,218.0,,251.29,5.233,13.0,438124462.0,-52896970.0,5.233,180.0,17.0,16.799999999999955,16.799999999999955,1.0,0.0,1.47
2024-02-06 15:21:58,80.0,6.0,128.0,165.0,,255.82,4.873,13.0,438124407.0,-52897569.0,4.873,180.0,17.0,16.799999999999955,16.799999999999955,2.0,0.0,1.25
2024-02-06 15:21:59,87.0,6.0,127.0,193.0,,260.8,4.939,13.0,438124371.0,-52898230.0,4.939,180.0,17.0,16.799999999999955,16.799999999999955,2.0,0.0,1.04
2024-02-06 15:22:00,91.0,6.0,127.0,267.0,,265.99,5.092,13.0,438124262.0,-52898908.0,5.092,174.0,17.0,16.799999999999955,16.799999999999955,2.0,0.0,0.05
2024-02-06 15:22:01,16.0,6.0,128.0,261.0,,271.37,5.087,13.0,438124162.0,-52899614.0,5.087,174.0,17.0,16.799999999999955,16.799999999999955,2.0,0.0,0.0
2024-02-06 15:22:02,0.0,6.0,128.0,0.0,,276.48,5.085,12.0,438124153.0,-52900292.0,5.085,175.0,17.0,16.799999999999955,16.799999999999955,2.0,0.0,0.0
2024-02-06 15:22:03,84.0,6.0,129.0,57.0,,280.99,5.144,12.0,438124252.0,-52900875.0,5.144,175.0,17.0,16.799999999999955,16.799999999999955,2.0,0.0,0.0
2024-02-06 15:22:04,85.0,7.0,125.0,90.0,,286.21,5.207,12.0,438124416.0,-52901542.0,5.207,178.0,17.0,16.799999999999955,16.799999999999955,2.0,0.0,0.0
2024-02-06 15:22:05,86.0,7.0,125.0,109.0,,291.27,5.085,12.0,438124517.0,-52902208.0,5.085,174.0,17.0,16.799999999999955,16.799999999999955,2.0,0.0,0.0
2024-02-06 15:22:06,88.0,7.0,125.0,104.0,,296.32,5.044,12.0,438124581.0,-52902877.0,5.044,190.0,17.0,16.799999999999955,16.799999999999955,2.0,0.0,0.0
2024-02-06 15:22:07,88.0,7.0,123.0,101.0,,301.88,5.181,12.0,438124672.0,-52903612.0,5.181,190.0,17.0,17.0,17.0,2.0,0.0,0.0
2024-02-06 15:22:08,0.0,7.0,125.0,0.0,,308.03,5.56,11.0,438124853.0,-52904387.0,5.56,184.0,17.0,17.0,17.0,2.0,0.0,0.0
2024-02-06 15:22:09,0.0,7.0,125.0,0.0,,313.5,6.158,11.0,438125027.0,-52905057.0,6.158,177.0,17.0,16.799999999999955,16.799999999999955,2.0,0.0,0.0
2024-02-06 15:22:10,82.0,7.0,126.0,75.0,,317.69,5.588,11.0,438125034.0,-52905608.0,5.588,171.0,17.0,16.799999999999955,16.799999999999955,2.0,0.0,0.0
2024-02-06 15:22:11,86.0,7.0,129.0,127.0,,322.1,4.46,11.0,438125127.0,-52906178.0,4.46,173.0,17.0,16.600000000000023,16.600000000000023,2.0,0.0,0.0
2024-02-06 15:22:12,88.0,7.0,129.0,122.0,,326.97,4.482,10.0,438125200.0,-52906818.0,4.482,175.0,17.0,16.600000000000023,16.600000000000023,2.0,0.0,0.0
2024-02-06 15:22:13,88.0,7.0,129.0,130.0,,331.82,4.795,10.0,438125264.0,-52907464.0,4.795,166.0,17.0,16.799999999999955,16.799999999999955,2.0,0.0,0.0
2024-02-06 15:22:14,85.0,7.0,130.0,128.0,,336.67,4.845,10.0,438125318.0,-52908107.0,4.845,175.0,17.0,16.799999999999955,16.799999999999955,2.0,0.0,0.0
2024-02-06 15:22:15,87.0,8.0,130.0,127.0,,341.39,4.739,11.0,438125336.0,-52908735.0,4.739,169.0,18.0,16.799999999999955,16.799999999999955,2.0,0.0,0.0
2024-02-06 15:22:16,86.0,8.0,128.0,134.0,,346.19,4.795,12.0,438125363.0,-52909378.0,4.795,187.0,18.0,16.799999999999955,16.799999999999955,2.0,0.0,0.0
2024-02-06 15:22:17,88.0,8.0,126.0,118.0,,351.17,4.951,12.0,438125363.0,-52910043.0,4.951,181.0,18.0,16.799999999999955,16.799999999999955,2.0,0.0,0.0
2024-02-06 15:22:18,87.0,8.0,124.0,126.0,,356.17,4.985,12.0,438125363.0,-52910709.0,4.985,174.0,18.0,16.799999999999955,16.799999999999955,2.0,0.0,0.0
2024-02-06 15:22:19,88.0,8.0,122.0,125.0,,361.13,4.969,12.0,438125381.0,-52911371.0,4.969,176.0,18.0,17.0,17.0,2.0,0.0,0.0
2024-02-06 15:22:20,86.0,8.0,121.0,145.0,,365.62,4.767,13.0,438125409.0,-52911969.0,4.767,178.0,18.0,17.0,17.0,2.0,0.0,0.0
2024-02-06 15:22:21,85.0,8.0,121.0,199.0,,369.64,4.431,14.0,438125391.0,-52912501.0,4.431,172.0,18.0,17.0,17.0,2.0,0.0,0.0
2024-02-06 15:22:22,82.0,9.0,121.0,178.0,,373.55,3.99,13.0,438125345.0,-52913021.0,3.99,171.0,18.0,17.200000000000045,17.200000000000045,2.0,0.0,0.0
2024-02-06 15:22:23,82.0,9.0,123.0,154.0,,377.83,4.175,13.0,438125355.0,-52913592.0,4.175,179.0,18.0,17.200000000000045,17.200000000000045,2.0,0.0,0.0
2024-02-06 15:22:24,78.0,9.0,122.0,166.0,,382.33,4.369,13.0,438125409.0,-52914191.0,4.369,163.0,18.0,17.399999999999977,17.399999999999977,2.0,0.0,0.94
2024-02-06 15:22:25,88.0,9.0,122.0,157.0,,386.41,4.347,13.0,438125409.0,-52914733.0,4.347,177.0,18.0,17.399999999999977,17.399999999999977,2.0,0.0,1.3
2024-02-06 15:22:26,85.0,9.0,121.0,129.0,,390.37,4.315,13.0,438125391.0,-52915261.0,4.315,188.0,18.0,17.600000000000023,17.600000000000023,2.0,0.0,1.57
2024-02-06 15:22:27,85.0,9.0,120.0,137.0,,394.71,4.332,13.0,438125345.0,-52915838.0,4.332,172.0,18.0,17.600000000000023,17.600000000000023,2.0,0.0,1.8
2024-02-06 15:22:28,83.0,10.0,121.0,165.0,,398.9,4.214,13.0,438125263.0,-52916382.0,4.214,177.0,18.0,17.799999999999955,17.799999999999955,2.0,0.0,1.93
2024-02-06 15:22:29,82.0,10.0,120.0,191.0,,402.94,4.066,12.0,438125072.0,-52916863.0,4.066,176.0,18.0,17.799999999999955,17.799999999999955,2.0,0.0,2.01
2024-02-06 15:22:30,79.0,10.0,120.0,177.0,,407.0,4.063,12.0,438124836.0,-52917330.0,4.063,177.0,18.0,18.0,18.0,2.0,0.0,2.04
2024-02-06 15:22:31,78.0,10.0,120.0,166.0,,410.51,3.895,13.0,438124781.0,-52917768.0,3.895,177.0,18.0,18.0,18.0,2.0,0.0,1.97
2024-02-06 15:22:32,78.0,10.0,120.0,167.0,,413.33,3.421,13.0,438124918.0,-52918106.0,3.421,163.0,18.0,18.0,18.0,3.0,0.0,1.9
2024-02-06 15:22:33,78.0,10.0,120.0,153.0,,416.09,2.858,13.0,438125036.0,-52918433.0,2.858,170.0,18.0,18.200000000000045,18.200000000000045,3.0,0.0,1.83
2024-02-06 15:22:34,82.0,10.0,120.0,119.0,,419.0,2.902,12.0,438125054.0,-52918804.0,2.902,168.0,18.0,18.399999999999977,18.399999999999977,3.0,0.0,1.85
2024-02-06 15:22:35,0.0,11.0,120.0,0.0,,421.5,2.61,12.0,438124945.0,-52919101.0,2.61,166.0,18.0,18.399999999999977,18.399999999999977,3.0,0.0,2.01
2024-02-06 15:22:36,0.0,11.0,120.0,0.0,,423.53,2.329,14.0,438124790.0,-52919309.0,2.329,163.0,18.0,18.600000000000023,18.600000000000023,3.0,0.0,2.24
2024-02-06 15:22:37,0.0,11.0,120.0,0.0,,425.09,2.105,15.0,438124644.0,-52919436.0,2.105,159.0,18.0,18.600000000000023,18.600000000000023,3.0,0.0,2.54
2024-02-06 15:22:38,0.0,11.0,124.0,0.0,,426.58,1.896,15.0,438124516.0,-52919541.0,1.896,156.0,18.0,18.799999999999955,18.799999999999955,3.0,0.0,2.89
2024-02-06 15:22:39,44.0,11.0,127.0,29.0,,428.74,1.882,16.0,438124335.0,-52919721.0,1.882,153.0,18.0,18.799999999999955,18.799999999999955,3.0,0.0,3.22
2024-02-06 15:22:40,80.0,11.0,126.0,201.0,,431.21,2.084,16.0,438124135.0,-52919919.0,2.084,150.0,18.0,18.799999999999955,18.799999999999955,3.0,0.0,3.4
2024-02-06 15:22:41,48.0,11.0,125.0,255.0,,433.69,2.266,16.0,438123906.0,-52920097.0,2.266,218.0,18.0,18.600000000000023,18.600000000000023,3.0,0.0,3.18
2024-02-06 15:22:42,71.0,11.0,126.0,111.0,,436.43,2.448,16.0,438123715.0,-52920353.0,2.448,172.0,18.0,18.600000000000023,18.600000000000023,3.0,0.0,2.54
2024-02-06 15:22:43,82.0,11.0,127.0,196.0,,438.37,2.414,17.0,438123652.0,-52920584.0,2.414,175.0,18.0,18.600000000000023,18.600000000000023,3.0,0.0,1.53
2024-02-06 15:22:44,92.0,12.0,127.0,251.0,,439.5,2.094,16.0,438123716.0,-52920653.0,2.094,150.0,18.0,18.600000000000023,18.600000000000023,3.0,0.0,0.11
2024-02-06 15:22:45,80.0,12.0,127.0,235.0,,440.32,1.891,16.0,438123806.0,-52920609.0,1.891,171.0,18.0,18.600000000000023,18.600000000000023,3.0,0.0,0.0
2024-02-06 15:22:46,91.0,12.0,147.0,213.0,,441.06,1.689,16.0,438123880.0,-52920567.0,1.689,163.0,18.0,18.600000000000023,18.600000000000023,3.0,0.0,0.0
2024-02-06 15:22:47,94.0,12.0,155.0,189.0,,442.78,2.271,16.0,438123816.0,-52920376.0,2.271,174.0,18.0,18.600000000000023,18.600000000000023,3.0,0.0,-1.04
2024-02-06 15:22:48,83.0,12.0,154.0,183.0,,447.98,3.611,16.0,438123338.0,-52920091.0,3.611,195.0,18.0,18.399999999999977,18.399999999999977,3.0,0.0,-1.29
2024-02-06 15:22:49,82.0,13.0,151.0,209.0,,456.85,3.611,16.0,438122412.0,-52920087.0,3.611,166.0,18.0,18.399999999999977,18.399999999999977,3.0,0.0,-1.36
2024-02-06 15:22:50,85.0,13.0,156.0,209.0,,466.26,3.702,17.0,438121423.0,-52920298.0,3.702,177.0,18.0,18.399999999999977,18.399999999999977,3.0,0.0,-1.46
2024-02-06 15:22:51,86.0,13.0,156.0,183.0,,474.36,3.732,16.0,438120563.0,-52920518.0,3.732,171.0,18.0,18.399999999999977,18.399999999999977,3.0,0.0,-1.43
2024-02-06 15:22:52,88.0,13.0,152.0,166.0,,480.29,3.966,16.0,438119945.0,-52920783.0,3.966,156.0,18.0,18.399999999999977,18.399999999999977,3.0,0.0,-1.28
2024-02-06 15:22:53,90.0,13.0,152.0,142.0,,485.03,4.69,17.0,438119451.0,-52920861.0,4.69,180.0,18.0,18.200000000000045,18.200000000000045,3.0,0.0,-1.18
2024-02-06 15:22:54,88.0,13.0,149.0,137.0,,490.33,5.049,18.0,438118888.0,-52920773.0,5.049,153.0,18.0,18.0,18.0,3.0,0.0,-1.24
2024-02-06 15:22:55,82.0,14.0,147.0,175.0,,496.58,5.465,19.0,438118221.0,-52920613.0,5.465,179.0,18.0,18.0,18.0,3.0,0.0,-1.39
2024-02-06 15:22:56,84.0,14.0,147.0,218.0,,504.3,5.806,18.0,438117410.0,-52920503.0,5.806,173.0,18.0,17.799999999999955,17.799999999999955,3.0,1.0,-1.57
2024-02-06 15:22:57,86.0,14.0,147.0,225.0,,512.54,5.806,18.0,438116548.0,-52920463.0,5.806,173.0,18.0,17.799999999999955,17.799999999999955,3.0,1.0,-1.63
2024-02-06 15:22:58,85.0,14.0,146.0,211.0,,518.07,5.783,18.0,438116015.0,-52920528.0,5.783,170.0,18.0,17.600000000000023,17.600000000000023,3.0,1.0,-1.7
2024-02-06 15:22:59,86.0,15.0,146.0,197.0,,521.42,5.662,17.0,438115764.0,-52920812.0,5.662,173.0,18.0,17.600000000000023,17.600000000000023,3.0,1.0,-1.7
2024-02-06 15:23:00,88.0,15.0,146.0,184.0,,527.42,5.536,16.0,438115162.0,-52920972.0,5.536,175.0,18.0,17.600000000000023,17.600000000000023,3.0,1.0,-1.64
2024-02-06 15:23:01,90.0,15.0,146.0,178.0,,534.07,5.563,15.0,438114444.0,-52920901.0,5.563,175.0,18.0,17.399999999999977,17.399999999999977,3.0,1.0,-1.55
2024-02-06 15:23:02,90.0,15.0,146.0,170.0,,541.37,5.66,15.0,438113666.0,-52920990.0,5.66,171.0,18.0,17.200000000000045,17.200000000000045,3.0,1.0,-1.44
2024-02-06 15:23:03,87.0,15.0,146.0,161.0,,549.78,5.761,17.0,438112778.0,-52921061.0,5.761,176.0,18.0,17.200000000000045,17.200000000000045,3.0,1.0,-1.35
2024-02-06 15:23:04,90.0,15.0,146.0,143.0,,559.63,5.766,19.0,438111702.0,-52921069.0,5.766,170.0,18.0,17.200000000000045,17.200000000000045,3.0,1.0,-1.31
2024-02-06 15:23:05,87.0,16.0,146.0,139.0,,570.44,5.705,18.0,438110566.0,-52921326.0,5.705,176.0,18.0,17.200000000000045,17.200000000000045,3.0,1.0,-1.28
2024-02-06 15:23:06,93.0,16.0,146.0,158.0,,579.25,5.639,18.0,438109670.0,-52921698.0,5.639,184.0,18.0,17.200000000000045,17.200000000000045,3.0,1.0,-1.22
2024-02-06 15:23:07,94.0,16.0,146.0,190.0,,585.08,7.01,19.0,438109066.0,-52921761.0,7.01,179.0,18.0,17.200000000000045,17.200000000000045,3.0,1.0,-1.07
2024-02-06 15:23:08,90.0,16.0,146.0,209.0,,592.98,7.527,20.0,438108226.0,-52921698.0,7.527,176.0,18.0,17.0,17.0,3.0,1.0,-0.12
2024-02-06 15:23:09,89.0,16.0,146.0,203.0,,603.95,5.509,19.0,438107046.0,-52921690.0,5.509,184.0,18.0,17.0,17.0,3.0,1.0,0.0
2024-02-06 15:23:10,94.0,16.0,146.0,203.0,,615.02,5.772,18.0,438105864.0,-52921794.0,5.772,187.0,18.0,17.0,17.0,3.0,1.0,0.0
2024-02-06 15:23:11,90.0,17.0,146.0,210.0,,623.5,5.695,17.0,438104962.0,-52921945.0,5.695,170.0,18.0,17.0,17.0,3.0,1.0,0.0
2024-02-06 15:23:12,86.0,17.0,146.0,173.0,,629.53,5.719,16.0,438104309.0,-52921945.0,5.719,168.0,18.0,17.0,17.0,3.0,1.0,0.0
2024-02-06 15:23:13,81.0,17.0,146.0,148.0,,633.73,6.759,16.0,438103862.0,-52921832.0,6.759,173.0,18.0,17.0,17.0,3.0,1.0,0.0
2024-02-06 15:23:14,77.0,17.0,146.0,141.0,,637.82,8.127,16.0,438103418.0,-52921780.0,8.127,173.0,18.0,17.0,17.0,3.0,1.0,0.0
2024-02-06 15:23:15,42.0,17.0,146.0,115.0,,642.43,7.347,18.0,438102944.0,-52921730.0,7.347,172.0,18.0,17.200000000000045,17.200000000000045,3.0,1.0,0.0
2024-02-06 15:23:16,57.0,17.0,146.0,44.0,,648.44,6.646,22.0,438102309.0,-52921609.0,6.646,129.0,18.0,17.200000000000045,17.200000000000045,3.0,1.0,0.0
2024-02-06 15:23:17,0.0,17.0,146.0,0.0,,653.68,6.243,24.0,438101743.0,-52921572.0,6.243,,18.0,17.200000000000045,17.200000000000045,3.0,1.0,0.0
2024-02-06 15:23:18,0.0,17.0,146.0,0.0,,657.61,5.863,24.0,438101324.0,-52921565.0,5.863,,18.0,17.0,17.0,3.0,1.0,0.0
2024-02-06 15:23:19,0.0,17.0,146.0,0.0,,660.41,5.334,24.0,438101033.0,-52921481.0,5.334,,18.0,17.0,17.0,3.0,1.0,0.0
2024-02-06 15:23:20,0.0,17.0,146.0,0.0,,662.07,4.734,23.0,438100887.0,-52921372.0,4.734,,18.0,16.799999999999955,16.799999999999955,3.0,1.0,0.0
2024-02-06 15:23:21,0.0,17.0,146.0,0.0,,662.51,3.991,23.0,438100833.0,-52921372.0,3.991,,18.0,16.799999999999955,16.799999999999955,3.0,1.0,0.0
2024-02-06 15:23:22,0.0,17.0,146.0,0.0,,662.51,2.163,23.0,438100833.0,-52921372.0,2.163,,18.0,16.600000000000023,16.600000000000023,3.0,1.0,0.0
2024-02-06 15:23:23,0.0,17.0,132.0,0.0,,662.51,0.0,23.0,438100833.0,-52921372.0,0.0,,18.0,16.600000000000023,16.600000000000023,3.0,1.0,0.0
2024-02-06 15:23:24,0.0,17.0,130.0,0.0,,662.51,0.0,24.0,438100833.0,-52921356.0,0.0,,18.0,16.600000000000023,16.600000000000023,3.0,1.0,0.0
2024-02-06 15:23:25,0.0,17.0,130.0,0.0,,662.51,0.0,24.0,438100814.0,-52921342.0,0.0,,18.0,16.600000000000023,16.600000000000023,3.0,1.0,0.0
2024-02-06 15:23:26,0.0,17.0,127.0,0.0,,662.51,0.0,24.0,438100787.0,-52921355.0,0.0,,18.0,16.600000000000023,16.600000000000023,3.0,1.0,0.0
2024-02-06 15:23:27,0.0,17.0,128.0,0.0,,662.51,0.0,24.0,438100787.0,-52921355.0,0.0,,18.0,16.600000000000023,16.600000000000023,3.0,1.0,0.0
2024-02-06 15:23:28,0.0,17.0,129.0,0.0,,662.51,0.0,25.0,438100787.0,-52921355.0,0.0,,18.0,16.600000000000023,16.600000000000023,3.0,1.0,0.0
