timestamp,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,battery_soc,temperature,altitude,ascent,descent,enhanced_altitude,grade
2023-12-13 15:42:05,,,,,,,,,,,,,,,
2023-12-13 15:42:06,0.0,0.0,0.0,18.0,96.0,438137105.0,-52893673.0,0.0,,,,,,,
2023-12-13 15:42:07,0.0,0.0,0.0,17.0,96.0,438137064.0,-52893871.0,0.0,79.0,17.0,,,,,
2023-12-13 15:42:08,0.0,0.0,0.0,16.0,97.0,438137125.0,-52894107.0,0.0,,17.0,,,,,
2023-12-13 15:42:09,0.0,0.0,0.0,16.0,98.0,438137151.0,-52894510.0,0.0,,17.0,,,,,
2023-12-13 15:42:10,0.0,0.0,0.0,16.0,99.0,438137151.0,-52894871.0,0.0,,17.0,,,,,
2023-12-13 15:42:11,0.0,0.0,0.0,17.0,100.0,438137110.0,-52895106.0,0.0,,17.0,,,,,
2023-12-13 15:42:12,0.0,0.0,0.0,17.0,99.0,438137227.0,-52895322.0,0.0,,17.0,,,,,
2023-12-13 15:42:13,0.0,2.29,2.364,17.0,99.0,438137363.0,-52895608.0,2.364,,17.0,,,,,
2023-12-13 15:42:14,0.0,4.69,2.716,16.0,98.0,438137459.0,-52895890.0,2.716,,17.0,,,,,
2023-12-13 15:42:15,1.0,7.0,2.779,15.0,98.0,438137550.0,-52896190.0,2.779,,17.0,,,,,
2023-12-13 15:42:16,1.0,9.1,2.885,14.0,97.0,438137560.0,-52896470.0,2.885,,17.0,,,,,
2023-12-13 15:42:17,1.0,11.58,3.013,14.0,98.0,438137560.0,-52896799.0,3.013,,17.0,,,,,
2023-12-13 15:42:18,1.0,14.0,2.912,13.0,98.0,438137641.0,-52897104.0,2.912,,17.0,,,,,
2023-12-13 15:42:19,1.0,16.35,2.897,13.0,98.0,438137773.0,-52897366.0,2.897,,17.0,,,,,
2023-12-13 15:42:20,1.0,19.89,3.013,12.0,99.0,438137869.0,-52897819.0,3.013,,17.0,,,,,
2023-12-13 15:42:21,1.0,23.83,3.028,12.0,99.0,438137960.0,-52898332.0,3.028,,17.0,,,,,
2023-12-13 15:42:22,1.0,27.26,3.04,12.0,99.0,438138051.0,-52898778.0,3.04,,17.0,,,,,
2023-12-13 15:42:23,2.0,30.07,2.977,13.0,99.0,438138100.0,-52899149.0,2.977,,17.0,,,,,
2023-12-13 15:42:24,2.0,32.72,2.895,13.0,99.0,438137986.0,-52899484.0,2.895,,17.0,,,,,
2023-12-13 15:42:25,2.0,35.95,2.834,13.0,100.0,438137931.0,-52899908.0,2.834,,17.0,,,,,
2023-12-13 15:42:26,2.0,38.84,2.799,12.0,102.0,438137924.0,-52900294.0,2.799,,17.0,,,,,
2023-12-13 15:42:27,2.0,41.89,2.886,12.0,103.0,438138087.0,-52900656.0,2.886,,17.0,,,,,
2023-12-13 15:42:28,2.0,44.07,1.754,12.0,104.0,438138268.0,-52900749.0,1.754,,17.0,,,,,
2023-12-13 15:42:29,2.0,47.08,2.175,12.0,106.0,438138529.0,-52900490.0,2.175,,17.0,,,,,
2023-12-13 15:42:30,3.0,49.96,2.282,12.0,108.0,438138762.0,-52900243.0,2.282,,17.0,,,,,
2023-12-13 15:42:31,3.0,53.01,2.254,11.0,110.0,438139030.0,-52900024.0,2.254,,17.0,,,,,
2023-12-13 15:42:32,3.0,56.02,2.926,12.0,111.0,438139303.0,-52899859.0,2.926,,17.0,,,,,
2023-12-13 15:42:33,3.0,59.17,3.113,12.0,113.0,438139657.0,-52899805.0,3.113,,17.0,,,,,
2023-12-13 15:42:34,3.0,61.99,2.934,12.0,115.0,438139940.0,-52899780.0,2.934,,17.0,,,,,
2023-12-13 15:42:35,3.0,63.91,2.788,14.0,116.0,438140132.0,-52899657.0,2.788,,17.0,,,,,
2023-12-13 15:42:36,3.0,65.46,1.994,16.0,116.0,438140235.0,-52899500.0,1.994,,17.0,,,,,
2023-12-13 15:42:37,4.0,67.08,1.772,17.0,117.0,438140366.0,-52899340.0,1.772,,17.0,,,,,
2023-12-13 15:42:38,4.0,68.92,1.796,17.0,117.0,438140503.0,-52899166.0,1.796,,17.0,,,,,
2023-12-13 15:42:39,4.0,70.67,1.787,18.0,117.0,438140599.0,-52898971.0,1.787,,17.0,,,,,
2023-12-13 15:42:40,4.0,72.32,1.751,17.0,117.0,438140730.0,-52898806.0,1.751,,17.0,,,,,
2023-12-13 15:42:41,4.0,72.86,1.722,17.0,118.0,438140786.0,-52898803.0,1.722,,17.0,,,,,
2023-12-13 15:42:42,4.0,73.26,1.494,16.0,118.0,438140791.0,-52898825.0,1.494,,17.0,,,,,
2023-12-13 15:42:43,5.0,76.33,1.464,16.0,118.0,438140953.0,-52899180.0,1.464,,17.0,,,,,
2023-12-13 15:42:44,5.0,80.4,1.464,15.0,118.0,438141215.0,-52899608.0,1.464,,17.0,,,,,
2023-12-13 15:42:45,5.0,84.27,2.183,15.0,118.0,438141488.0,-52900010.0,2.183,,17.0,,,,,
2023-12-13 15:42:46,5.0,88.16,2.58,15.0,118.0,438141680.0,-52900463.0,2.58,,17.0,,,,,
2023-12-13 15:42:47,5.0,92.72,2.865,15.0,118.0,438141863.0,-52901045.0,2.865,,17.0,,,,,
2023-12-13 15:42:48,6.0,97.49,3.155,15.0,118.0,438141884.0,-52901675.0,3.155,,17.0,,,,,
2023-12-13 15:42:49,6.0,102.11,3.524,14.0,118.0,438142000.0,-52902274.0,3.524,,17.0,,,,,
2023-12-13 15:42:50,6.0,106.11,3.837,14.0,118.0,438142175.0,-52902739.0,3.837,,17.0,,,,,
2023-12-13 15:42:51,6.0,109.96,3.873,14.0,118.0,438142396.0,-52903178.0,3.873,,17.0,,,,,
2023-12-13 15:42:52,6.0,114.14,3.932,14.0,118.0,438142630.0,-52903662.0,3.932,,17.0,,,,,
2023-12-13 15:42:53,6.0,117.96,3.918,14.0,118.0,438142853.0,-52904091.0,3.918,,17.0,,,,,
2023-12-13 15:42:54,7.0,122.06,3.969,14.0,117.0,438143118.0,-52904526.0,3.969,,17.0,,,,,
2023-12-13 15:42:55,7.0,125.52,4.021,13.0,116.0,438143317.0,-52904904.0,4.021,,17.0,,,,,
2023-12-13 15:42:56,7.0,126.92,3.618,17.0,115.0,438143460.0,-52904934.0,3.618,,17.0,,,,,
2023-12-13 15:42:57,7.0,128.66,3.199,18.0,113.0,438143633.0,-52904966.0,3.199,,17.0,,,,,
2023-12-13 15:42:58,7.0,130.47,2.84,19.0,111.0,438143818.0,-52905041.0,2.84,,17.0,,,,,
2023-12-13 15:42:59,7.0,131.99,2.509,19.0,110.0,438144000.0,-52905066.0,2.509,,17.0,,,,,
2023-12-13 15:43:00,8.0,132.18,0.647,19.0,109.0,438144056.0,-52905055.0,0.647,,17.0,,,,,
2023-12-13 15:43:01,8.0,132.18,0.0,18.0,109.0,438144137.0,-52905021.0,0.0,,17.0,,,,,
2023-12-13 15:43:02,8.0,132.18,0.0,18.0,109.0,438144236.0,-52904978.0,0.0,,17.0,,,,,
2023-12-13 15:43:03,8.0,132.18,0.0,18.0,110.0,438144370.0,-52904971.0,0.0,,17.0,,,,,
2023-12-13 15:43:04,8.0,132.18,0.0,18.0,111.0,438144427.0,-52905076.0,0.0,,17.0,,,,,
2023-12-13 15:43:05,8.0,132.18,0.0,18.0,112.0,438144512.0,-52905021.0,0.0,,17.0,,,,,
2023-12-13 15:44:28,8.0,132.18,0.873,8.0,91.0,438145354.0,-52906677.0,0.873,,17.0,-0.6000000000000227,0.0,0.0,-0.6000000000000227,0.0
2023-12-13 15:44:29,9.0,133.78,1.407,8.0,93.0,438145303.0,-52906911.0,1.407,,17.0,-0.6000000000000227,0.0,0.0,-0.6000000000000227,0.0
2023-12-13 15:44:30,9.0,135.48,1.464,8.0,94.0,438145337.0,-52907130.0,1.464,,17.0,-0.6000000000000227,0.0,0.0,-0.6000000000000227,0.0
2023-12-13 15:44:31,9.0,137.57,1.464,9.0,95.0,438145423.0,-52907386.0,1.464,,17.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0
2023-12-13 15:44:32,9.0,140.49,1.999,9.0,96.0,438145513.0,-52907746.0,1.999,,17.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0
2023-12-13 15:44:33,9.0,144.03,2.857,8.0,98.0,438145645.0,-52908193.0,2.857,,17.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0
2023-12-13 15:44:34,9.0,147.86,3.382,8.0,99.0,438145742.0,-52908691.0,3.382,,17.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0
2023-12-13 15:44:35,9.0,151.66,3.475,8.0,100.0,438145832.0,-52909182.0,3.475,,17.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.83
2023-12-13 15:44:36,9.0,155.59,3.481,8.0,101.0,438145963.0,-52909682.0,3.481,,17.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,1.26
2023-12-13 15:44:37,10.0,159.69,3.498,8.0,101.0,438146099.0,-52910213.0,3.498,,17.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,1.08
2023-12-13 15:44:38,10.0,163.53,3.483,8.0,102.0,438146156.0,-52910713.0,3.483,,17.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.23
2023-12-13 15:44:39,10.0,166.77,2.883,8.0,103.0,438146241.0,-52911142.0,2.883,,17.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0
2023-12-13 15:44:40,10.0,170.51,2.944,8.0,105.0,438146373.0,-52911615.0,2.944,,16.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0
2023-12-13 15:44:41,10.0,173.67,3.583,9.0,107.0,438146429.0,-52912023.0,3.583,,16.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0
2023-12-13 15:44:42,10.0,176.65,3.515,10.0,109.0,438146555.0,-52912401.0,3.515,,16.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0
2023-12-13 15:44:43,10.0,179.57,3.365,10.0,109.0,438146611.0,-52912774.0,3.365,,16.0,-0.19999999999998863,0.0,0.0,-0.19999999999998863,0.0
2023-12-13 15:44:44,10.0,182.84,3.345,9.0,108.0,438146696.0,-52913205.0,3.345,,16.0,-0.19999999999998863,0.0,0.0,-0.19999999999998863,0.0
2023-12-13 15:44:45,11.0,186.14,3.34,10.0,107.0,438146787.0,-52913625.0,3.34,,16.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 15:44:46,11.0,189.12,3.244,11.0,106.0,438146918.0,-52913995.0,3.244,,16.0,0.0,0.0,0.0,0.0,0.93
2023-12-13 15:44:47,11.0,192.24,3.213,11.0,105.0,438147095.0,-52914348.0,3.213,,16.0,0.19999999999998863,1.0,0.0,0.19999999999998863,1.59
2023-12-13 15:44:48,11.0,194.03,3.191,11.0,104.0,438147157.0,-52914567.0,3.191,,16.0,0.39999999999997726,1.0,0.0,0.39999999999997726,2.13
2023-12-13 15:44:49,11.0,195.65,2.728,13.0,104.0,438147283.0,-52914731.0,2.728,,16.0,0.39999999999997726,1.0,0.0,0.39999999999997726,2.6
2023-12-13 15:44:50,11.0,196.16,2.371,13.0,104.0,438147300.0,-52914786.0,2.371,,16.0,0.39999999999997726,1.0,0.0,0.39999999999997726,2.91
2023-12-13 15:44:51,11.0,196.2,0.284,13.0,105.0,438147300.0,-52914810.0,0.284,,16.0,0.6000000000000227,1.0,0.0,0.6000000000000227,3.08
2023-12-13 15:44:52,12.0,196.2,0.0,13.0,106.0,438147340.0,-52914918.0,0.0,,16.0,0.6000000000000227,1.0,0.0,0.6000000000000227,0.73
2023-12-13 15:44:53,12.0,196.2,0.0,12.0,107.0,438147385.0,-52914933.0,0.0,,16.0,0.6000000000000227,1.0,0.0,0.6000000000000227,0.0
2023-12-13 15:44:54,12.0,196.2,0.0,12.0,110.0,438147511.0,-52915108.0,0.0,,16.0,0.6000000000000227,1.0,0.0,0.6000000000000227,0.0
2023-12-13 15:44:55,12.0,196.2,0.0,12.0,111.0,438147487.0,-52915132.0,0.0,,16.0,0.6000000000000227,1.0,0.0,0.6000000000000227,0.0
2023-12-13 15:45:29,12.0,196.2,1.019,10.0,83.0,438147436.0,-52915368.0,1.019,,16.0,1.0,1.0,0.0,1.0,0.0
2023-12-13 15:45:30,12.0,197.55,1.507,10.0,84.0,438147396.0,-52915546.0,1.507,,16.0,1.0,1.0,0.0,1.0,0.0
2023-12-13 15:45:31,12.0,199.31,1.636,12.0,86.0,438147431.0,-52915780.0,1.636,,16.0,0.8000000000000114,1.0,0.0,0.8000000000000114,0.0
2023-12-13 15:45:32,12.0,201.54,1.882,13.0,88.0,438147476.0,-52916066.0,1.882,,16.0,0.8000000000000114,1.0,0.0,0.8000000000000114,0.0
2023-12-13 15:45:33,13.0,204.28,2.599,13.0,90.0,438147562.0,-52916419.0,2.599,,16.0,0.8000000000000114,1.0,0.0,0.8000000000000114,0.0
2023-12-13 15:45:34,13.0,207.23,2.963,12.0,92.0,438147693.0,-52916778.0,2.963,,16.0,0.8000000000000114,1.0,0.0,0.8000000000000114,0.0
2023-12-13 15:45:35,13.0,209.75,2.731,12.0,94.0,438147829.0,-52917067.0,2.731,,16.0,0.8000000000000114,1.0,0.0,0.8000000000000114,0.0
2023-12-13 15:45:36,13.0,210.95,2.751,11.0,96.0,438147926.0,-52917150.0,2.751,,16.0,0.8000000000000114,1.0,0.0,0.8000000000000114,0.0
2023-12-13 15:45:37,13.0,213.52,2.758,11.0,98.0,438148176.0,-52917037.0,2.758,,16.0,1.0,1.0,0.0,1.0,0.0
2023-12-13 15:45:38,13.0,216.77,3.531,11.0,99.0,438148529.0,-52916896.0,3.531,,16.0,1.1999999999999886,1.0,0.0,1.1999999999999886,0.0
2023-12-13 15:45:39,13.0,220.55,3.639,11.0,101.0,438148933.0,-52916758.0,3.639,,16.0,1.3999999999999773,1.0,0.0,1.3999999999999773,0.0
2023-12-13 15:45:40,13.0,223.93,3.468,11.0,103.0,438149224.0,-52916567.0,3.468,,16.0,1.3999999999999773,1.0,0.0,1.3999999999999773,1.2
2023-12-13 15:45:41,14.0,227.18,3.305,12.0,105.0,438149536.0,-52916383.0,3.305,,16.0,1.6000000000000227,1.0,0.0,1.6000000000000227,2.23
2023-12-13 15:45:42,14.0,230.8,3.198,13.0,107.0,438149935.0,-52916240.0,3.198,,16.0,1.8000000000000114,2.0,0.0,1.8000000000000114,2.91
2023-12-13 15:45:43,14.0,234.73,3.274,15.0,109.0,438150343.0,-52916119.0,3.274,,16.0,2.0,2.0,0.0,2.0,3.56
2023-12-13 15:45:44,14.0,238.58,3.343,15.0,110.0,438150755.0,-52915999.0,3.343,,16.0,2.3999999999999773,2.0,0.0,2.3999999999999773,4.2
2023-12-13 15:45:45,14.0,242.33,3.435,16.0,111.0,438151124.0,-52915915.0,3.435,,16.0,2.3999999999999773,2.0,0.0,2.3999999999999773,4.62
2023-12-13 15:45:46,14.0,246.24,3.553,15.0,111.0,438151568.0,-52915835.0,3.553,,16.0,2.6000000000000227,2.0,0.0,2.6000000000000227,4.86
2023-12-13 15:45:47,14.0,250.03,3.613,15.0,112.0,438151944.0,-52915741.0,3.613,,16.0,2.8000000000000114,3.0,0.0,2.8000000000000114,4.94
2023-12-13 15:45:48,15.0,253.5,3.576,14.0,114.0,438152308.0,-52915569.0,3.576,,16.0,3.0,3.0,0.0,3.0,4.91
2023-12-13 15:45:49,15.0,254.21,3.537,14.0,115.0,438152311.0,-52915512.0,3.537,,16.0,3.1999999999999886,3.0,0.0,3.1999999999999886,4.88
2023-12-13 15:45:50,15.0,257.21,2.585,13.0,116.0,438152506.0,-52915822.0,2.585,,16.0,3.3999999999999773,3.0,0.0,3.3999999999999773,4.85
2023-12-13 15:45:51,15.0,261.81,3.204,14.0,117.0,438152814.0,-52916321.0,3.204,,16.0,3.6000000000000227,3.0,0.0,3.6000000000000227,4.82
2023-12-13 15:45:52,15.0,266.5,3.508,14.0,118.0,438153011.0,-52916887.0,3.508,,16.0,3.8000000000000114,3.0,0.0,3.8000000000000114,4.83
2023-12-13 15:45:53,15.0,271.44,3.536,13.0,120.0,438153194.0,-52917502.0,3.536,,16.0,3.8000000000000114,4.0,0.0,3.8000000000000114,4.87
2023-12-13 15:45:54,16.0,276.34,4.182,13.0,121.0,438153375.0,-52918116.0,4.182,,16.0,4.0,4.0,0.0,4.0,4.91
2023-12-13 15:45:55,16.0,281.32,4.431,12.0,123.0,438153598.0,-52918732.0,4.431,,16.0,4.0,4.0,0.0,4.0,4.72
2023-12-13 15:45:56,16.0,286.77,4.579,11.0,124.0,438153866.0,-52919367.0,4.579,,16.0,4.199999999999989,4.0,0.0,4.199999999999989,4.28
2023-12-13 15:45:57,16.0,292.04,5.012,11.0,126.0,438154098.0,-52920022.0,5.012,,16.0,4.199999999999989,4.0,0.0,4.199999999999989,3.56
2023-12-13 15:45:58,16.0,297.16,5.091,11.0,127.0,438154285.0,-52920656.0,5.091,,16.0,4.199999999999989,4.0,0.0,4.199999999999989,2.77
2023-12-13 15:45:59,17.0,301.98,4.88,10.0,127.0,438154468.0,-52921259.0,4.88,,16.0,4.199999999999989,4.0,0.0,4.199999999999989,2.15
2023-12-13 15:46:00,17.0,306.25,4.477,10.0,127.0,438154631.0,-52921793.0,4.477,,16.0,4.399999999999977,4.0,0.0,4.399999999999977,1.69
2023-12-13 15:46:01,17.0,311.29,4.338,10.0,127.0,438154781.0,-52922443.0,4.338,,16.0,4.399999999999977,4.0,0.0,4.399999999999977,1.32
2023-12-13 15:46:02,17.0,316.64,4.299,10.0,127.0,438154927.0,-52923135.0,4.299,,16.0,4.399999999999977,4.0,0.0,4.399999999999977,1.06
2023-12-13 15:46:03,17.0,321.58,4.724,10.0,127.0,438155025.0,-52923782.0,4.724,,16.0,4.399999999999977,4.0,0.0,4.399999999999977,0.28
2023-12-13 15:46:04,18.0,326.53,4.922,10.0,127.0,438155156.0,-52924416.0,4.922,,16.0,4.399999999999977,4.0,0.0,4.399999999999977,0.0
2023-12-13 15:46:05,18.0,331.48,4.946,10.0,128.0,438155293.0,-52925055.0,4.946,,16.0,4.399999999999977,4.0,0.0,4.399999999999977,0.0
2023-12-13 15:46:06,18.0,336.6,5.089,10.0,128.0,438155470.0,-52925708.0,5.089,,16.0,4.600000000000023,4.0,0.0,4.600000000000023,0.0
2023-12-13 15:46:07,18.0,342.66,5.13,9.0,128.0,438155812.0,-52926403.0,5.13,,16.0,4.600000000000023,4.0,0.0,4.600000000000023,0.0
2023-12-13 15:46:08,18.0,348.12,5.308,9.0,129.0,438155976.0,-52927097.0,5.308,,16.0,4.800000000000011,4.0,0.0,4.800000000000011,0.0
2023-12-13 15:46:09,19.0,353.01,5.358,9.0,129.0,438156032.0,-52927741.0,5.358,,16.0,4.800000000000011,4.0,0.0,4.800000000000011,0.0
2023-12-13 15:46:10,19.0,357.54,4.729,8.0,130.0,438156155.0,-52928330.0,4.729,,16.0,4.800000000000011,5.0,0.0,4.800000000000011,0.76
2023-12-13 15:46:11,19.0,362.98,4.528,8.0,130.0,438156413.0,-52928988.0,4.528,,16.0,5.0,5.0,0.0,5.0,1.11
2023-12-13 15:46:12,19.0,369.02,5.701,8.0,130.0,438156728.0,-52929680.0,5.701,,16.0,5.0,5.0,0.0,5.0,1.2
2023-12-13 15:46:13,19.0,373.64,6.041,7.0,131.0,438156926.0,-52930254.0,6.041,,16.0,5.199999999999989,5.0,0.0,5.199999999999989,1.35
2023-12-13 15:46:14,20.0,377.57,4.603,7.0,131.0,438157028.0,-52930759.0,4.603,,16.0,5.399999999999977,5.0,0.0,5.399999999999977,1.54
2023-12-13 15:46:15,20.0,381.58,4.251,11.0,131.0,438157158.0,-52931270.0,4.251,,16.0,5.600000000000023,5.0,0.0,5.600000000000023,1.78
2023-12-13 15:46:16,20.0,385.84,4.259,12.0,131.0,438157295.0,-52931808.0,4.259,,16.0,5.800000000000011,5.0,0.0,5.800000000000011,2.03
2023-12-13 15:46:17,20.0,389.77,4.073,11.0,132.0,438157312.0,-52932330.0,4.073,,16.0,5.800000000000011,5.0,0.0,5.800000000000011,2.27
2023-12-13 15:46:18,20.0,393.38,4.03,11.0,131.0,438157352.0,-52932810.0,4.03,,16.0,6.0,6.0,0.0,6.0,2.49
2023-12-13 15:46:19,21.0,397.54,3.637,10.0,131.0,438157518.0,-52933320.0,3.637,,16.0,6.199999999999989,6.0,0.0,6.199999999999989,2.71
2023-12-13 15:46:20,21.0,400.84,3.283,10.0,131.0,438157660.0,-52933732.0,3.283,,16.0,6.199999999999989,6.0,0.0,6.199999999999989,2.9
2023-12-13 15:46:21,21.0,403.37,3.203,11.0,131.0,438157716.0,-52934059.0,3.203,,16.0,6.399999999999977,6.0,0.0,6.399999999999977,3.04
2023-12-13 15:46:22,21.0,406.24,3.054,12.0,131.0,438157802.0,-52934434.0,3.054,,16.0,6.399999999999977,6.0,0.0,6.399999999999977,3.05
2023-12-13 15:46:23,21.0,409.28,3.045,11.0,131.0,438157892.0,-52934829.0,3.045,,16.0,6.600000000000023,6.0,0.0,6.600000000000023,2.97
2023-12-13 15:46:24,22.0,412.53,3.131,11.0,131.0,438157984.0,-52935243.0,3.131,,16.0,6.600000000000023,6.0,0.0,6.600000000000023,2.82
2023-12-13 15:46:25,22.0,416.42,3.183,11.0,131.0,438158075.0,-52935748.0,3.183,,16.0,6.600000000000023,6.0,0.0,6.600000000000023,2.65
2023-12-13 15:46:26,22.0,420.7,3.585,11.0,131.0,438158206.0,-52936301.0,3.585,,16.0,6.600000000000023,6.0,0.0,6.600000000000023,2.45
2023-12-13 15:46:27,22.0,425.44,4.348,10.0,131.0,438158262.0,-52936930.0,4.348,,16.0,6.600000000000023,6.0,0.0,6.600000000000023,2.14
2023-12-13 15:46:28,22.0,430.27,4.525,10.0,132.0,438158348.0,-52937560.0,4.525,,16.0,6.600000000000023,6.0,0.0,6.600000000000023,1.72
2023-12-13 15:46:29,23.0,435.24,4.638,10.0,132.0,438158439.0,-52938218.0,4.638,,16.0,6.600000000000023,7.0,0.0,6.600000000000023,1.25
2023-12-13 15:46:30,23.0,440.21,4.783,10.0,132.0,438158530.0,-52938873.0,4.783,,16.0,6.600000000000023,7.0,0.0,6.600000000000023,0.36
2023-12-13 15:46:31,23.0,445.02,4.798,10.0,133.0,438158581.0,-52939512.0,4.798,,16.0,6.399999999999977,7.0,0.0,6.399999999999977,0.0
2023-12-13 15:46:32,23.0,449.95,4.857,9.0,134.0,438158626.0,-52940165.0,4.857,,16.0,6.399999999999977,7.0,0.0,6.399999999999977,0.0
2023-12-13 15:46:33,23.0,454.88,4.898,9.0,134.0,438158752.0,-52940803.0,4.898,,16.0,6.399999999999977,7.0,0.0,6.399999999999977,0.0
2023-12-13 15:46:34,24.0,459.98,5.049,9.0,135.0,438158888.0,-52941472.0,5.049,,16.0,6.399999999999977,7.0,0.0,6.399999999999977,0.0
2023-12-13 15:46:35,24.0,464.92,4.968,9.0,135.0,438158985.0,-52942116.0,4.968,,16.0,6.399999999999977,7.0,0.0,6.399999999999977,0.0
2023-12-13 15:46:36,24.0,470.2,5.172,9.0,134.0,438159116.0,-52942804.0,5.172,,16.0,6.600000000000023,7.0,0.0,6.600000000000023,0.0
2023-12-13 15:46:37,24.0,475.44,5.215,9.0,134.0,438159253.0,-52943483.0,5.215,,16.0,6.800000000000011,7.0,0.0,6.800000000000011,0.0
2023-12-13 15:46:38,25.0,480.5,5.12,9.0,133.0,438159349.0,-52944141.0,5.12,,16.0,6.800000000000011,7.0,0.0,6.800000000000011,0.0
2023-12-13 15:46:39,25.0,485.47,5.02,9.0,132.0,438159440.0,-52944799.0,5.02,,16.0,7.0,7.0,0.0,7.0,0.0
2023-12-13 15:46:40,25.0,490.38,4.946,9.0,132.0,438159571.0,-52945440.0,4.946,,16.0,7.0,7.0,0.0,7.0,0.79
2023-12-13 15:46:41,25.0,495.35,4.963,9.0,131.0,438159707.0,-52946071.0,4.963,,16.0,7.0,7.0,0.0,7.0,1.36
2023-12-13 15:46:42,25.0,500.34,4.988,9.0,131.0,438159804.0,-52946726.0,4.988,,16.0,7.0,7.0,0.0,7.0,1.5
2023-12-13 15:46:43,26.0,505.36,5.011,9.0,131.0,438159935.0,-52947383.0,5.011,,16.0,7.0,7.0,0.0,7.0,1.49
2023-12-13 15:46:44,26.0,510.22,4.888,9.0,131.0,438160032.0,-52948021.0,4.888,,16.0,7.0,7.0,0.0,7.0,1.35
2023-12-13 15:46:45,26.0,514.98,4.784,9.0,130.0,438160123.0,-52948639.0,4.784,,16.0,7.0,7.0,0.0,7.0,0.44
2023-12-13 15:46:46,26.0,519.5,4.687,9.0,129.0,438160293.0,-52949221.0,4.687,,16.0,7.0,7.0,0.0,7.0,0.0
2023-12-13 15:46:47,26.0,524.04,4.602,9.0,128.0,438160356.0,-52949813.0,4.602,,16.0,7.0,7.0,0.0,7.0,0.0
2023-12-13 15:46:48,27.0,528.38,4.48,9.0,127.0,438160440.0,-52950390.0,4.48,,16.0,7.0,7.0,0.0,7.0,0.0
2023-12-13 15:46:49,27.0,532.55,4.333,9.0,127.0,438160532.0,-52950932.0,4.333,,16.0,6.800000000000011,7.0,0.0,6.800000000000011,0.0
2023-12-13 15:46:50,27.0,536.6,3.861,9.0,126.0,438160623.0,-52951454.0,3.861,,16.0,6.800000000000011,7.0,0.0,6.800000000000011,0.0
2023-12-13 15:46:51,27.0,540.51,3.756,9.0,126.0,438160754.0,-52951953.0,3.756,,16.0,7.0,7.0,0.0,7.0,0.0
2023-12-13 15:46:52,27.0,544.14,3.433,10.0,126.0,438160931.0,-52952398.0,3.433,,15.0,7.0,7.0,0.0,7.0,0.0
2023-12-13 15:46:53,28.0,548.27,3.706,10.0,126.0,438161153.0,-52952870.0,3.706,,15.0,7.0,7.0,0.0,7.0,0.0
2023-12-13 15:46:54,28.0,552.19,3.792,11.0,127.0,438161260.0,-52953369.0,3.792,,15.0,7.199999999999989,7.0,0.0,7.199999999999989,0.0
2023-12-13 15:46:55,28.0,556.07,3.763,11.0,127.0,438161311.0,-52953883.0,3.763,,15.0,7.399999999999977,7.0,0.0,7.399999999999977,0.0
2023-12-13 15:46:56,28.0,559.46,3.751,11.0,127.0,438161397.0,-52954325.0,3.751,,15.0,7.600000000000023,7.0,0.0,7.600000000000023,0.74
2023-12-13 15:46:57,28.0,562.67,3.279,10.0,126.0,438161488.0,-52954730.0,3.279,,15.0,8.0,7.0,0.0,8.0,1.78
2023-12-13 15:46:58,29.0,565.41,2.703,11.0,126.0,438161579.0,-52955077.0,2.703,,15.0,8.199999999999989,7.0,0.0,8.199999999999989,2.82
2023-12-13 15:46:59,29.0,567.94,2.296,11.0,126.0,438161710.0,-52955379.0,2.296,,15.0,8.199999999999989,8.0,0.0,8.199999999999989,3.78
2023-12-13 15:47:00,29.0,569.7,1.934,11.0,126.0,438161846.0,-52955539.0,1.934,,15.0,8.199999999999989,8.0,0.0,8.199999999999989,4.37
2023-12-13 15:47:01,29.0,571.33,1.823,12.0,125.0,438161983.0,-52955696.0,1.823,,15.0,8.399999999999977,8.0,0.0,8.399999999999977,4.71
2023-12-13 15:47:02,29.0,572.43,1.044,12.0,125.0,438162080.0,-52955766.0,1.044,,15.0,8.600000000000023,8.0,0.0,8.600000000000023,5.08
2023-12-13 15:47:03,29.0,573.52,1.009,12.0,125.0,438162171.0,-52955703.0,1.009,,15.0,8.600000000000023,8.0,0.0,8.600000000000023,5.38
2023-12-13 15:47:04,30.0,575.02,1.019,12.0,125.0,438162342.0,-52955643.0,1.019,,15.0,8.800000000000011,8.0,0.0,8.800000000000011,5.5
2023-12-13 15:47:05,30.0,575.69,1.614,12.0,124.0,438162404.0,-52955637.0,1.614,,15.0,8.800000000000011,8.0,0.0,8.800000000000011,5.72
