timestamp,heart_rate,battery_soc,calories,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,ascent,descent,grade
2023-11-29 15:44:35,,,,,,,,,,,,,,,
2023-11-29 15:44:36,113.0,,,,,,,,,,,,,,
2023-11-29 15:44:37,114.0,86.0,0.0,,,,,,,,,,,,
2023-11-29 15:44:38,114.0,,0.0,17.0,,,,,,,,,,,
2023-11-29 15:44:39,114.0,,0.0,17.0,,,,,,,,,,,
2023-11-29 15:44:40,115.0,,0.0,17.0,,,,,,,,,,,
2023-11-29 15:44:41,115.0,,0.0,17.0,,,,,,,,,,,
2023-11-29 15:44:42,115.0,,0.0,17.0,,,,,,,,,,,
2023-11-29 15:44:43,116.0,,0.0,17.0,,,,,,,,,,,
2023-11-29 15:44:44,117.0,,1.0,17.0,,,,,,,,,,,
2023-11-29 15:44:45,117.0,,1.0,17.0,,,,,,,,,,,
2023-11-29 15:44:46,118.0,,1.0,17.0,,,,,,,,,,,
2023-11-29 15:44:47,118.0,,1.0,17.0,,,,,,,,,,,
2023-11-29 15:44:48,118.0,,1.0,17.0,0.0,2.675,14.0,438143750.0,-52906359.0,2.675,,,,,
2023-11-29 15:44:49,119.0,,1.0,17.0,2.29,2.675,13.0,438143750.0,-52906666.0,2.675,,,,,
2023-11-29 15:44:50,119.0,,2.0,17.0,4.65,2.746,13.0,438143759.0,-52906978.0,2.746,,,,,
2023-11-29 15:44:51,119.0,,2.0,17.0,8.24,4.136,13.0,438143932.0,-52907408.0,4.136,,,,,
2023-11-29 15:44:52,119.0,,2.0,17.0,10.7,4.25,12.0,438143934.0,-52907737.0,4.25,,,,,
2023-11-29 15:44:53,120.0,,2.0,17.0,14.57,4.258,12.0,438143981.0,-52908251.0,4.258,,,,,
2023-11-29 15:44:54,120.0,,2.0,17.0,18.23,4.258,13.0,438144068.0,-52908724.0,4.258,,,,,
2023-11-29 15:44:55,121.0,,3.0,17.0,21.6,3.528,13.0,438144212.0,-52909137.0,3.528,,,,,
2023-11-29 15:44:56,121.0,,3.0,17.0,24.45,3.548,13.0,438144393.0,-52909461.0,3.548,,,,,
2023-11-29 15:44:57,121.0,,3.0,17.0,27.94,4.0,13.0,438144532.0,-52909885.0,4.0,,,,,
2023-11-29 15:44:58,121.0,,3.0,17.0,31.65,4.0,13.0,438144708.0,-52910330.0,4.0,,,,,
2023-11-29 15:44:59,119.0,,3.0,17.0,33.79,4.0,14.0,438144758.0,-52910606.0,4.0,,,,,
2023-11-29 15:45:00,118.0,,3.0,17.0,36.88,3.945,15.0,438144843.0,-52911004.0,3.945,,,,,
2023-11-29 15:45:01,116.0,,4.0,17.0,42.85,3.728,16.0,438145030.0,-52911774.0,3.728,,,,,
2023-11-29 15:45:02,114.0,,4.0,17.0,46.74,3.769,16.0,438145163.0,-52912270.0,3.769,,,,,
2023-11-29 15:45:03,113.0,,4.0,17.0,50.64,3.808,15.0,438145211.0,-52912781.0,3.808,,,,,
2023-11-29 15:45:04,113.0,,4.0,17.0,54.06,3.837,14.0,438145350.0,-52913201.0,3.837,,,,,
2023-11-29 15:45:05,113.0,,4.0,17.0,58.05,3.881,14.0,438145532.0,-52913698.0,3.881,,,,,
2023-11-29 15:45:06,113.0,,4.0,17.0,61.45,3.925,13.0,438145710.0,-52914097.0,3.925,,,,,
2023-11-29 15:45:07,114.0,,5.0,17.0,64.95,3.535,13.0,438145806.0,-52914533.0,3.535,,,,,
2023-11-29 15:45:08,113.0,,5.0,17.0,69.0,3.467,12.0,438145984.0,-52915032.0,3.467,,,,,
2023-11-29 15:45:09,113.0,,5.0,17.0,72.34,3.257,12.0,438146077.0,-52915466.0,3.257,,,,,
2023-11-29 15:45:10,113.0,,5.0,17.0,75.31,3.219,12.0,438146213.0,-52915825.0,3.219,,,,,
2023-11-29 15:45:11,111.0,,5.0,17.0,78.35,3.117,12.0,438146346.0,-52916201.0,3.117,,,,,
2023-11-29 15:45:12,110.0,,5.0,17.0,81.01,2.504,13.0,438146391.0,-52916553.0,2.504,,,,,
2023-11-29 15:45:13,110.0,,6.0,17.0,83.07,2.57,15.0,438146439.0,-52916808.0,2.57,,,,,
2023-11-29 15:45:14,110.0,,6.0,17.0,84.76,2.059,17.0,438146524.0,-52917025.0,2.059,,,,,
2023-11-29 15:45:15,109.0,,6.0,17.0,85.5,1.441,20.0,438146480.0,-52917118.0,1.441,,,,,
2023-11-29 15:45:16,109.0,,6.0,17.0,85.5,0.0,22.0,438146480.0,-52917140.0,0.0,,,,,
2023-11-29 15:45:17,109.0,,6.0,17.0,85.5,0.0,23.0,438146480.0,-52917141.0,0.0,,,,,
2023-11-29 15:45:18,109.0,,6.0,17.0,85.5,0.0,22.0,438146480.0,-52917156.0,0.0,,,,,
2023-11-29 15:45:19,110.0,,6.0,17.0,85.5,0.0,21.0,438146480.0,-52917140.0,0.0,,,,,
2023-11-29 15:45:20,111.0,,7.0,17.0,85.5,0.0,20.0,438146480.0,-52917140.0,0.0,,,,,
2023-11-29 15:45:29,113.0,,7.0,17.0,85.6,1.489,18.0,438146665.0,-52917569.0,1.489,,,,,
2023-11-29 15:45:30,109.0,,7.0,17.0,87.82,2.789,17.0,438146708.0,-52917862.0,2.789,,,,,
2023-11-29 15:45:31,105.0,,7.0,17.0,91.9,3.908,17.0,438146703.0,-52918406.0,3.908,,,,,
2023-11-29 15:45:32,103.0,,7.0,17.0,94.14,3.875,16.0,438146612.0,-52918691.0,3.875,,,,,
2023-11-29 15:45:33,103.0,,7.0,17.0,95.28,3.258,15.0,438146509.0,-52918751.0,3.258,,,,,
2023-11-29 15:45:34,102.0,,7.0,17.0,98.84,3.288,14.0,438146138.0,-52918767.0,3.288,,,,,
2023-11-29 15:45:35,102.0,,8.0,17.0,104.63,4.075,14.0,438145496.0,-52918770.0,4.075,,,,,
2023-11-29 15:45:36,103.0,,8.0,17.0,110.59,4.542,14.0,438144857.0,-52918837.0,4.542,,,,,
2023-11-29 15:45:37,100.0,,8.0,17.0,116.82,5.554,14.0,438144218.0,-52918994.0,5.554,,,,,
2023-11-29 15:45:38,101.0,,8.0,17.0,123.39,5.942,13.0,438143532.0,-52919110.0,5.942,,,,,
2023-11-29 15:45:39,101.0,,8.0,17.0,130.23,6.283,13.0,438142803.0,-52919147.0,6.283,,,,,
2023-11-29 15:45:40,102.0,,8.0,17.0,136.89,6.541,12.0,438142074.0,-52919124.0,6.541,,,,,
2023-11-29 15:45:41,102.0,,8.0,17.0,143.32,6.634,12.0,438141355.0,-52919117.0,6.634,,,,,
2023-11-29 15:45:42,103.0,,9.0,17.0,149.33,6.461,12.0,438140766.0,-52919292.0,6.461,,,,,
2023-11-29 15:45:43,103.0,,9.0,17.0,153.64,5.082,13.0,438140276.0,-52919433.0,5.082,,,,,
2023-11-29 15:45:44,104.0,,9.0,17.0,156.86,5.289,12.0,438139963.0,-52919555.0,5.289,,,,,
2023-11-29 15:45:45,105.0,,9.0,17.0,159.03,2.658,12.0,438139777.0,-52919731.0,2.658,,,,,
2023-11-29 15:45:46,106.0,,9.0,17.0,161.88,2.704,12.0,438139502.0,-52919888.0,2.704,,,,,
2023-11-29 15:45:47,107.0,,9.0,17.0,165.01,3.621,12.0,438139179.0,-52920006.0,3.621,64.20000000000005,64.20000000000005,,,
2023-11-29 15:45:48,109.0,,9.0,18.0,168.83,3.698,12.0,438138765.0,-52920110.0,3.698,64.20000000000005,64.20000000000005,0.0,0.0,0.0
2023-11-29 15:45:49,111.0,,10.0,18.0,173.59,4.477,14.0,438138263.0,-52920248.0,4.477,64.20000000000005,64.20000000000005,0.0,0.0,0.0
2023-11-29 15:45:50,113.0,,10.0,18.0,178.55,4.417,14.0,438137761.0,-52920407.0,4.417,64.0,64.0,0.0,0.0,0.0
2023-11-29 15:45:51,114.0,,10.0,18.0,183.68,4.417,14.0,438137215.0,-52920567.0,4.417,64.0,64.0,0.0,0.0,0.0
2023-11-29 15:45:52,114.0,,10.0,18.0,188.81,4.433,14.0,438136670.0,-52920725.0,4.433,63.799999999999955,63.799999999999955,0.0,0.0,0.0
2023-11-29 15:45:53,113.0,,10.0,18.0,193.74,4.745,13.0,438136167.0,-52920860.0,4.745,63.60000000000002,63.60000000000002,0.0,0.0,0.0
2023-11-29 15:45:54,112.0,,10.0,18.0,199.19,4.934,13.0,438135572.0,-52920961.0,4.934,63.39999999999998,63.39999999999998,0.0,0.0,-1.25
2023-11-29 15:45:55,110.0,,11.0,18.0,205.04,5.121,13.0,438134947.0,-52921040.0,5.121,63.39999999999998,63.39999999999998,0.0,1.0,-2.12
2023-11-29 15:45:56,109.0,,11.0,18.0,210.16,5.374,13.0,438134437.0,-52921137.0,5.374,63.200000000000045,63.200000000000045,0.0,1.0,-2.37
2023-11-29 15:45:57,108.0,,11.0,18.0,215.55,5.382,12.0,438133844.0,-52921202.0,5.382,63.0,63.0,0.0,1.0,-2.53
2023-11-29 15:45:58,108.0,,11.0,18.0,220.98,5.423,12.0,438133255.0,-52921322.0,5.423,63.0,63.0,0.0,1.0,-2.6
2023-11-29 15:45:59,109.0,,11.0,18.0,227.03,6.175,13.0,438132615.0,-52921479.0,6.175,62.799999999999955,62.799999999999955,0.0,1.0,-2.54
2023-11-29 15:46:00,109.0,,11.0,18.0,233.01,6.732,13.0,438131975.0,-52921555.0,6.732,62.60000000000002,62.60000000000002,0.0,1.0,-2.38
2023-11-29 15:46:01,110.0,,11.0,18.0,239.46,6.768,12.0,438131295.0,-52921572.0,6.768,62.60000000000002,62.60000000000002,0.0,2.0,-2.18
2023-11-29 15:46:02,109.0,,12.0,18.0,245.4,6.71,12.0,438130656.0,-52921570.0,6.71,62.39999999999998,62.39999999999998,0.0,2.0,-2.02
2023-11-29 15:46:03,110.0,,12.0,18.0,251.35,6.329,12.0,438130016.0,-52921526.0,6.329,62.39999999999998,62.39999999999998,0.0,2.0,-1.91
2023-11-29 15:46:04,110.0,,12.0,18.0,258.26,6.254,13.0,438129286.0,-52921404.0,6.254,62.200000000000045,62.200000000000045,0.0,2.0,-1.82
2023-11-29 15:46:05,111.0,,12.0,18.0,264.98,6.335,13.0,438128564.0,-52921249.0,6.335,62.0,62.0,0.0,2.0,-1.74
2023-11-29 15:46:06,112.0,,12.0,18.0,270.68,6.369,14.0,438127977.0,-52921175.0,6.369,62.0,62.0,0.0,2.0,-1.7
2023-11-29 15:46:07,113.0,,12.0,18.0,275.46,6.306,14.0,438127438.0,-52921218.0,6.306,61.799999999999955,61.799999999999955,0.0,2.0,-1.68
2023-11-29 15:46:08,114.0,85.0,12.0,18.0,279.61,5.0,13.0,438127026.0,-52921318.0,5.0,61.799999999999955,61.799999999999955,0.0,2.0,-1.65
2023-11-29 15:46:09,115.0,,13.0,18.0,283.92,4.966,13.0,438126565.0,-52921370.0,4.966,61.60000000000002,61.60000000000002,0.0,3.0,-1.6
2023-11-29 15:46:10,116.0,,13.0,18.0,289.19,4.24,13.0,438125968.0,-52921304.0,4.24,61.60000000000002,61.60000000000002,0.0,3.0,-1.56
2023-11-29 15:46:11,116.0,,13.0,18.0,295.39,4.203,12.0,438125326.0,-52921083.0,4.203,61.60000000000002,61.60000000000002,0.0,3.0,-1.48
2023-11-29 15:46:12,117.0,,13.0,18.0,302.74,4.257,12.0,438124581.0,-52920885.0,4.257,61.60000000000002,61.60000000000002,0.0,3.0,-1.38
2023-11-29 15:46:13,117.0,,13.0,18.0,312.32,5.242,11.0,438123545.0,-52921015.0,5.242,61.39999999999998,61.39999999999998,0.0,3.0,-1.31
2023-11-29 15:46:14,118.0,,14.0,18.0,320.7,5.231,11.0,438122648.0,-52921039.0,5.231,61.60000000000002,61.60000000000002,0.0,3.0,-1.2
2023-11-29 15:46:15,119.0,,14.0,18.0,327.0,5.0,10.0,438121967.0,-52921089.0,5.0,61.39999999999998,61.39999999999998,0.0,3.0,-1.1
2023-11-29 15:46:16,119.0,,14.0,18.0,333.23,5.0,11.0,438121319.0,-52920997.0,5.0,61.200000000000045,61.200000000000045,0.0,3.0,-1.06
2023-11-29 15:46:17,120.0,,14.0,18.0,340.26,5.022,11.0,438120545.0,-52921004.0,5.022,61.200000000000045,61.200000000000045,0.0,3.0,-1.04
2023-11-29 15:46:18,121.0,,14.0,18.0,347.55,5.468,11.0,438119752.0,-52921134.0,5.468,61.200000000000045,61.200000000000045,0.0,3.0,-1.02
2023-11-29 15:46:19,122.0,,14.0,18.0,359.26,6.443,10.0,438118492.0,-52921135.0,6.443,61.0,61.0,0.0,3.0,-1.04
2023-11-29 15:46:20,123.0,,15.0,18.0,368.68,8.047,10.0,438117493.0,-52921156.0,8.047,61.0,61.0,0.0,3.0,-1.13
2023-11-29 15:46:21,125.0,,15.0,18.0,377.29,8.028,11.0,438116591.0,-52921155.0,8.028,60.799999999999955,60.799999999999955,0.0,3.0,-1.24
2023-11-29 15:46:22,125.0,,15.0,18.0,383.88,7.614,10.0,438115871.0,-52921133.0,7.614,60.799999999999955,60.799999999999955,0.0,3.0,-1.24
2023-11-29 15:46:23,126.0,,15.0,18.0,389.2,7.119,11.0,438115308.0,-52921120.0,7.119,60.799999999999955,60.799999999999955,0.0,4.0,-1.15
2023-11-29 15:46:24,127.0,,15.0,18.0,397.03,7.097,11.0,438114443.0,-52921209.0,7.097,60.799999999999955,60.799999999999955,0.0,4.0,-0.41
2023-11-29 15:46:25,128.0,,16.0,18.0,405.19,6.686,11.0,438113619.0,-52921438.0,6.686,60.60000000000002,60.60000000000002,0.0,4.0,0.0
2023-11-29 15:46:26,128.0,,16.0,18.0,414.24,6.686,10.0,438112620.0,-52921490.0,6.686,60.60000000000002,60.60000000000002,0.0,4.0,0.0
2023-11-29 15:46:27,129.0,,16.0,18.0,422.55,6.686,10.0,438111714.0,-52921448.0,6.686,60.60000000000002,60.60000000000002,0.0,4.0,0.0
2023-11-29 15:46:28,130.0,,16.0,18.0,430.97,6.701,9.0,438110816.0,-52921370.0,6.701,60.60000000000002,60.60000000000002,0.0,4.0,0.0
2023-11-29 15:46:29,130.0,,16.0,18.0,438.92,7.112,9.0,438109996.0,-52921315.0,7.112,60.60000000000002,60.60000000000002,0.0,4.0,0.0
2023-11-29 15:46:30,130.0,,17.0,18.0,446.33,6.9,9.0,438109176.0,-52921291.0,6.9,60.60000000000002,60.60000000000002,0.0,4.0,0.0
2023-11-29 15:46:31,130.0,,17.0,18.0,453.89,6.683,9.0,438108361.0,-52921254.0,6.683,60.60000000000002,60.60000000000002,0.0,4.0,0.0
2023-11-29 15:46:32,130.0,,17.0,18.0,460.49,6.556,10.0,438107640.0,-52921279.0,6.556,60.60000000000002,60.60000000000002,0.0,4.0,0.0
2023-11-29 15:46:33,129.0,,17.0,18.0,465.89,5.049,10.0,438107094.0,-52921373.0,5.049,60.60000000000002,60.60000000000002,0.0,4.0,0.0
2023-11-29 15:46:34,128.0,,17.0,18.0,471.23,5.451,10.0,438106506.0,-52921393.0,5.451,60.60000000000002,60.60000000000002,0.0,4.0,0.0
2023-11-29 15:46:35,128.0,,18.0,18.0,475.68,5.348,10.0,438106050.0,-52921334.0,5.348,60.60000000000002,60.60000000000002,0.0,4.0,0.0
2023-11-29 15:46:36,127.0,,18.0,18.0,479.55,4.282,10.0,438105606.0,-52921385.0,4.282,60.799999999999955,60.799999999999955,0.0,4.0,0.0
2023-11-29 15:46:37,126.0,,18.0,18.0,482.57,4.085,10.0,438105471.0,-52921727.0,4.085,60.799999999999955,60.799999999999955,0.0,4.0,0.0
2023-11-29 15:46:38,125.0,,18.0,18.0,486.0,3.932,9.0,438105337.0,-52922161.0,3.932,61.0,61.0,0.0,4.0,0.0
2023-11-29 15:46:39,124.0,,18.0,18.0,488.19,3.813,12.0,438105290.0,-52922444.0,3.813,61.0,61.0,0.0,4.0,0.0
2023-11-29 15:46:40,124.0,,18.0,18.0,491.13,3.596,14.0,438105200.0,-52922823.0,3.596,61.0,61.0,0.0,4.0,0.78
2023-11-29 15:46:41,124.0,,19.0,18.0,494.54,3.553,14.0,438105156.0,-52923275.0,3.553,61.200000000000045,61.200000000000045,0.0,4.0,1.4
2023-11-29 15:46:42,124.0,,19.0,18.0,497.38,3.518,14.0,438105156.0,-52923657.0,3.518,61.200000000000045,61.200000000000045,0.0,4.0,1.59
2023-11-29 15:46:43,125.0,,19.0,18.0,500.53,3.419,15.0,438105158.0,-52924075.0,3.419,61.200000000000045,61.200000000000045,0.0,4.0,1.69
2023-11-29 15:46:44,125.0,,19.0,18.0,504.28,3.344,15.0,438105205.0,-52924573.0,3.344,61.39999999999998,61.39999999999998,0.0,4.0,1.71
2023-11-29 15:46:45,125.0,,19.0,18.0,507.32,3.269,16.0,438105294.0,-52924963.0,3.269,61.39999999999998,61.39999999999998,0.0,4.0,1.68
2023-11-29 15:46:46,125.0,,20.0,18.0,510.52,3.248,16.0,438105338.0,-52925387.0,3.248,61.39999999999998,61.39999999999998,1.0,4.0,1.63
2023-11-29 15:46:47,126.0,,20.0,18.0,514.26,3.242,16.0,438105340.0,-52925884.0,3.242,61.60000000000002,61.60000000000002,1.0,4.0,1.59
2023-11-29 15:46:48,126.0,,20.0,18.0,518.79,3.568,16.0,438105386.0,-52926490.0,3.568,61.60000000000002,61.60000000000002,1.0,4.0,1.57
2023-11-29 15:46:49,127.0,,20.0,18.0,523.68,3.895,16.0,438105429.0,-52927139.0,3.895,61.60000000000002,61.60000000000002,1.0,4.0,1.59
2023-11-29 15:46:50,127.0,,20.0,18.0,528.28,4.077,16.0,438105428.0,-52927756.0,4.077,61.799999999999955,61.799999999999955,1.0,4.0,1.66
2023-11-29 15:46:51,128.0,,21.0,18.0,532.3,4.205,16.0,438105387.0,-52928289.0,4.205,61.799999999999955,61.799999999999955,1.0,4.0,1.77
2023-11-29 15:46:52,128.0,,21.0,18.0,535.85,4.034,18.0,438105478.0,-52928750.0,4.034,62.0,62.0,1.0,4.0,1.85
2023-11-29 15:46:53,128.0,,21.0,18.0,539.23,3.706,17.0,438105571.0,-52929185.0,3.706,62.0,62.0,1.0,4.0,1.87
2023-11-29 15:46:54,128.0,,21.0,18.0,543.34,3.525,17.0,438105706.0,-52929706.0,3.525,62.0,62.0,1.0,4.0,1.87
2023-11-29 15:46:55,128.0,,21.0,18.0,547.91,4.291,16.0,438105797.0,-52930309.0,4.291,62.200000000000045,62.200000000000045,1.0,4.0,1.87
2023-11-29 15:46:56,127.0,,22.0,18.0,552.75,4.775,16.0,438105882.0,-52930952.0,4.775,62.200000000000045,62.200000000000045,1.0,4.0,1.84
2023-11-29 15:46:57,126.0,,22.0,18.0,555.43,4.837,16.0,438105792.0,-52931294.0,4.837,62.39999999999998,62.39999999999998,1.0,4.0,1.83
2023-11-29 15:46:58,125.0,,22.0,18.0,558.91,3.834,17.0,438105746.0,-52931754.0,3.834,62.39999999999998,62.39999999999998,1.0,4.0,1.78
2023-11-29 15:46:59,124.0,,22.0,18.0,563.24,3.558,19.0,438105701.0,-52932331.0,3.558,62.39999999999998,62.39999999999998,1.0,4.0,1.72
2023-11-29 15:47:00,123.0,,22.0,18.0,566.84,3.553,19.0,438105658.0,-52932812.0,3.553,62.60000000000002,62.60000000000002,2.0,4.0,1.66
2023-11-29 15:47:01,123.0,,23.0,18.0,571.96,3.551,19.0,438105702.0,-52933491.0,3.551,62.60000000000002,62.60000000000002,2.0,4.0,1.63
2023-11-29 15:47:02,123.0,,23.0,18.0,573.28,3.518,19.0,438105702.0,-52933665.0,3.518,62.799999999999955,62.799999999999955,2.0,4.0,1.65
2023-11-29 15:47:03,123.0,,23.0,18.0,574.2,2.693,19.0,438105705.0,-52933789.0,2.693,62.799999999999955,62.799999999999955,2.0,4.0,1.7
2023-11-29 15:47:04,124.0,,23.0,18.0,576.22,2.524,19.0,438105793.0,-52934051.0,2.524,62.799999999999955,62.799999999999955,2.0,4.0,1.78
2023-11-29 15:47:05,124.0,,23.0,18.0,578.16,2.375,20.0,438105793.0,-52934306.0,2.375,63.0,63.0,2.0,4.0,1.9
2023-11-29 15:47:06,125.0,,23.0,18.0,581.3,2.261,20.0,438105793.0,-52934728.0,2.261,63.0,63.0,2.0,4.0,2.01
2023-11-29 15:47:07,125.0,,24.0,18.0,583.39,2.213,20.0,438105795.0,-52935008.0,2.213,63.0,63.0,2.0,4.0,2.11
2023-11-29 15:47:08,126.0,,24.0,18.0,586.6,2.193,20.0,438105839.0,-52935432.0,2.193,63.200000000000045,63.200000000000045,2.0,4.0,2.26
2023-11-29 15:47:09,126.0,,24.0,18.0,590.75,2.662,19.0,438105833.0,-52935983.0,2.662,63.200000000000045,63.200000000000045,2.0,4.0,2.46
2023-11-29 15:47:10,126.0,,24.0,18.0,594.02,3.007,18.0,438105651.0,-52936358.0,3.007,63.39999999999998,63.39999999999998,2.0,4.0,2.7
2023-11-29 15:47:11,127.0,,24.0,18.0,597.41,3.108,18.0,438105471.0,-52936754.0,3.108,63.39999999999998,63.39999999999998,2.0,4.0,2.92
2023-11-29 15:47:12,127.0,,25.0,18.0,600.14,3.182,19.0,438105331.0,-52937072.0,3.182,63.60000000000002,63.60000000000002,3.0,4.0,3.1
2023-11-29 15:47:13,127.0,,25.0,18.0,603.16,3.143,20.0,438105105.0,-52937370.0,3.143,63.60000000000002,63.60000000000002,3.0,4.0,3.17
2023-11-29 15:47:14,127.0,,25.0,18.0,606.56,3.207,19.0,438104927.0,-52937756.0,3.207,63.60000000000002,63.60000000000002,3.0,4.0,3.06
2023-11-29 15:47:15,127.0,,25.0,18.0,610.19,3.304,19.0,438104886.0,-52938240.0,3.304,63.799999999999955,63.799999999999955,3.0,4.0,2.89
2023-11-29 15:47:16,127.0,,25.0,18.0,614.98,3.461,18.0,438104976.0,-52938876.0,3.461,63.799999999999955,63.799999999999955,3.0,4.0,2.72
2023-11-29 15:47:17,127.0,,26.0,18.0,619.63,3.703,17.0,438105021.0,-52939488.0,3.703,64.0,64.0,3.0,4.0,2.56
2023-11-29 15:47:18,128.0,,26.0,18.0,623.76,3.939,17.0,438105063.0,-52940039.0,3.939,64.20000000000005,64.20000000000005,3.0,4.0,2.49
2023-11-29 15:47:19,129.0,,26.0,18.0,627.6,3.91,17.0,438104974.0,-52940540.0,3.91,64.20000000000005,64.20000000000005,3.0,4.0,2.45
2023-11-29 15:47:20,130.0,,26.0,18.0,632.08,3.895,17.0,438104976.0,-52941140.0,3.895,64.20000000000005,64.20000000000005,3.0,4.0,2.41
2023-11-29 15:47:21,130.0,,26.0,18.0,636.73,4.085,18.0,438105021.0,-52941757.0,4.085,64.39999999999998,64.39999999999998,3.0,4.0,2.33
2023-11-29 15:47:22,130.0,,27.0,18.0,641.68,4.299,18.0,438105067.0,-52942417.0,4.299,64.39999999999998,64.39999999999998,3.0,4.0,2.16
2023-11-29 15:47:23,131.0,,27.0,18.0,646.74,4.49,18.0,438105111.0,-52943093.0,4.49,64.39999999999998,64.39999999999998,4.0,4.0,1.99
2023-11-29 15:47:24,130.0,,27.0,18.0,651.65,4.597,18.0,438105111.0,-52943748.0,4.597,64.60000000000002,64.60000000000002,4.0,4.0,1.83
2023-11-29 15:47:25,130.0,,27.0,18.0,656.58,4.682,18.0,438105111.0,-52944404.0,4.682,64.60000000000002,64.60000000000002,4.0,4.0,1.69
2023-11-29 15:47:26,130.0,,27.0,18.0,661.93,4.922,18.0,438105112.0,-52945119.0,4.922,64.79999999999995,64.79999999999995,4.0,4.0,1.59
2023-11-29 15:47:27,130.0,,28.0,18.0,667.36,5.089,18.0,438105158.0,-52945841.0,5.089,64.79999999999995,64.79999999999995,4.0,4.0,1.56
2023-11-29 15:47:28,130.0,,28.0,18.0,673.29,5.347,18.0,438105203.0,-52946632.0,5.347,64.79999999999995,64.79999999999995,4.0,4.0,1.56
2023-11-29 15:47:29,130.0,,28.0,18.0,678.8,5.497,17.0,438105249.0,-52947364.0,5.497,65.0,65.0,4.0,4.0,1.56
2023-11-29 15:47:30,130.0,,28.0,18.0,683.67,5.53,17.0,438105293.0,-52948011.0,5.53,65.0,65.0,4.0,4.0,1.55
2023-11-29 15:47:31,130.0,,28.0,18.0,689.86,5.529,17.0,438105294.0,-52948839.0,5.529,65.0,65.0,4.0,4.0,1.49
2023-11-29 15:47:32,130.0,,29.0,18.0,695.06,5.258,16.0,438105338.0,-52949532.0,5.258,65.0,65.0,4.0,4.0,1.35
2023-11-29 15:47:33,129.0,,29.0,18.0,700.28,5.219,16.0,438105340.0,-52950226.0,5.219,65.20000000000005,65.20000000000005,4.0,4.0,1.19
2023-11-29 15:47:34,129.0,,29.0,18.0,705.67,5.393,16.0,438105384.0,-52950944.0,5.393,65.20000000000005,65.20000000000005,4.0,4.0,1.07
2023-11-29 15:47:35,129.0,,29.0,18.0,710.29,5.409,15.0,438105382.0,-52951564.0,5.409,65.20000000000005,65.20000000000005,4.0,4.0,0.45
2023-11-29 15:47:36,129.0,,29.0,18.0,715.42,5.137,15.0,438105337.0,-52952243.0,5.137,65.20000000000005,65.20000000000005,4.0,4.0,0.0
2023-11-29 15:47:37,129.0,,30.0,18.0,721.5,5.105,15.0,438105291.0,-52953056.0,5.105,65.20000000000005,65.20000000000005,4.0,4.0,0.0
2023-11-29 15:47:38,129.0,,30.0,18.0,726.85,5.357,14.0,438105249.0,-52953769.0,5.357,65.39999999999998,65.39999999999998,4.0,4.0,0.0
2023-11-29 15:47:39,130.0,,30.0,18.0,731.04,5.397,14.0,438105293.0,-52954323.0,5.397,65.20000000000005,65.20000000000005,4.0,4.0,0.0
2023-11-29 15:47:40,130.0,,30.0,18.0,736.55,5.486,14.0,438105293.0,-52955061.0,5.486,65.20000000000005,65.20000000000005,4.0,4.0,0.0
2023-11-29 15:47:41,130.0,,30.0,18.0,741.83,5.388,15.0,438105291.0,-52955767.0,5.388,65.20000000000005,65.20000000000005,4.0,4.0,0.0
2023-11-29 15:47:42,130.0,,31.0,18.0,744.57,5.311,15.0,438105247.0,-52956121.0,5.311,65.20000000000005,65.20000000000005,4.0,4.0,0.0
2023-11-29 15:47:43,128.0,,31.0,18.0,746.97,3.663,15.0,438105246.0,-52956441.0,3.663,65.20000000000005,65.20000000000005,4.0,4.0,0.0
2023-11-29 15:47:44,127.0,,31.0,18.0,749.81,3.413,15.0,438105200.0,-52956822.0,3.413,65.20000000000005,65.20000000000005,4.0,4.0,0.0
2023-11-29 15:47:45,125.0,,31.0,18.0,753.17,3.314,15.0,438105155.0,-52957268.0,3.314,65.20000000000005,65.20000000000005,4.0,4.0,0.0
2023-11-29 15:47:46,125.0,,31.0,18.0,758.41,3.324,15.0,438105112.0,-52957959.0,3.324,65.20000000000005,65.20000000000005,4.0,4.0,0.0
2023-11-29 15:47:47,125.0,,32.0,18.0,762.56,4.016,14.0,438105156.0,-52958512.0,4.016,65.20000000000005,65.20000000000005,4.0,4.0,0.0
2023-11-29 15:47:48,125.0,,32.0,18.0,766.28,3.801,14.0,438105158.0,-52959006.0,3.801,65.20000000000005,65.20000000000005,4.0,4.0,0.0
2023-11-29 15:47:49,125.0,,32.0,18.0,769.39,3.76,15.0,438105204.0,-52959416.0,3.76,65.20000000000005,65.20000000000005,4.0,4.0,0.0
2023-11-29 15:47:50,125.0,,32.0,18.0,773.73,3.786,15.0,438105249.0,-52959997.0,3.786,65.0,65.0,4.0,4.0,0.0
2023-11-29 15:47:51,125.0,,32.0,18.0,778.77,4.7,14.0,438105293.0,-52960664.0,4.7,65.0,65.0,4.0,4.0,0.0
2023-11-29 15:47:52,125.0,,33.0,18.0,783.06,4.939,14.0,438105294.0,-52961241.0,4.939,65.0,65.0,4.0,4.0,0.0
2023-11-29 15:47:53,124.0,,33.0,18.0,786.95,4.206,15.0,438105341.0,-52961759.0,4.206,65.0,65.0,4.0,4.0,0.0
