time,longitude,latitude,distance,elevation,hr_value,cadence,Speed,Watts
2016-08-27 13:59:45,-97.733639,30.313781,0.0,189.4,72,74,0.0,152
2016-08-27 13:59:46,-97.73367,30.313805,4.0,189.4,72,60,0.0,127
2016-08-27 13:59:47,-97.733704,30.313824,7.9,190.8,73,51,4.0,172
2016-08-27 13:59:48,-97.733737,30.313842,11.6,192.8,75,52,3.9,164
2016-08-27 13:59:49,-97.733775,30.313858,15.7,193.0,76,54,3.9,176
2016-08-27 13:59:50,-97.733807,30.313875,19.3,193.2,77,55,3.9,160
2016-08-27 13:59:51,-97.733836,30.313893,22.7,193.2,79,55,3.7,120
2016-08-27 13:59:52,-97.733866,30.313913,26.4,193.4,81,55,3.7,121
2016-08-27 13:59:53,-97.733894,30.313932,29.8,193.4,82,56,3.6,116
2016-08-27 13:59:54,-97.733924,30.313947,33.1,193.4,83,57,3.5,114
2016-08-27 13:59:55,-97.733951,30.313965,36.4,193.4,85,57,3.4,129
2016-08-27 13:59:56,-97.733978,30.31398,39.5,193.4,85,56,3.4,124
2016-08-27 13:59:57,-97.734002,30.313999,42.6,193.6,85,55,3.2,119
2016-08-27 13:59:58,-97.734022,30.314016,45.3,193.6,85,55,3.1,129
2016-08-27 13:59:59,-97.734048,30.314031,48.3,193.8,84,55,3.0,60
2016-08-27 14:00:00,-97.734072,30.314047,51.2,193.8,84,70,3.0,0
2016-08-27 14:00:01,-97.734095,30.314062,54.0,194.0,84,42,2.9,0
2016-08-27 14:00:02,-97.734118,30.314075,56.7,194.0,84,0,2.8,1
2016-08-27 14:00:03,-97.734135,30.314095,59.4,194.0,84,0,2.8,305
2016-08-27 14:00:04,-97.734147,30.314123,62.7,194.0,84,15,2.9,210
2016-08-27 14:00:05,-97.734159,30.314153,66.3,194.2,85,60,3.0,210
2016-08-27 14:00:06,-97.734158,30.314182,69.5,194.2,86,54,3.1,130
2016-08-27 14:00:07,-97.734163,30.314216,73.3,194.4,86,60,3.3,127
2016-08-27 14:00:08,-97.734134,30.314234,76.7,194.2,87,63,3.5,128
2016-08-27 14:00:09,-97.734087,30.314292,84.6,194.4,88,64,4.4,105
2016-08-27 14:00:10,-97.734059,30.314324,89.1,194.4,89,66,4.6,107
2016-08-27 14:00:11,-97.734035,30.314354,93.1,194.6,89,67,4.7,81
2016-08-27 14:00:12,-97.734011,30.31439,97.8,194.6,90,66,4.9,0
2016-08-27 14:00:13,-97.733986,30.314422,102.1,194.8,89,32,5.1,0
2016-08-27 14:00:14,-97.733961,30.314451,106.1,194.8,89,0,4.3,0
2016-08-27 14:00:15,-97.73394,30.314477,109.6,195.0,90,0,4.1,0
2016-08-27 14:00:16,-97.73392,30.314504,113.2,195.0,89,0,4.0,0
2016-08-27 14:00:17,-97.733903,30.314531,116.6,195.0,88,0,3.8,0
2016-08-27 14:00:18,-97.733898,30.314557,119.5,195.2,88,0,3.5,0
2016-08-27 14:00:19,-97.733905,30.314583,122.5,195.2,88,0,3.3,91
2016-08-27 14:00:20,-97.733921,30.314604,125.3,195.2,88,27,3.1,181
2016-08-27 14:00:21,-97.733946,30.314623,128.5,195.2,89,55,3.1,159
2016-08-27 14:00:22,-97.733978,30.314644,132.4,195.2,89,55,3.2,159
2016-08-27 14:00:23,-97.734009,30.314664,136.1,195.2,91,57,3.3,150
2016-08-27 14:00:24,-97.734041,30.314685,139.9,195.2,91,59,3.5,141
2016-08-27 14:00:25,-97.734078,30.314707,144.3,195.4,93,62,3.8,126
2016-08-27 14:00:26,-97.734113,30.314726,148.2,195.4,94,67,3.9,45
2016-08-27 14:00:27,-97.734152,30.314747,152.7,195.4,95,85,4.1,0
2016-08-27 14:00:28,-97.734184,30.314769,156.6,195.4,95,86,4.1,0
2016-08-27 14:00:29,-97.734216,30.314787,160.3,195.6,95,0,4.1,0
2016-08-27 14:00:30,-97.734248,30.3148,163.7,195.6,95,0,3.9,0
2016-08-27 14:00:31,-97.734281,30.314816,167.3,195.6,96,16,3.8,123
