battery_soc,calories,distance,enhanced_speed,position_lat,position_long,speed,timestamp,cadence,power,heart_rate,temperature,left_right_balance,altitude,ascent,descent,enhanced_altitude,grade,vertical_speed
90.0,0,0.0,1.944,438133919.0,-52888525.0,1.944,2024-04-01 14:43:41,,,,,,,,,,,
90.0,0,1.95,2.273,438133783.0,-52888320.0,2.273,2024-04-01 14:43:42,0.0,0.0,,,,,,,,,
,0,4.59,2.453,438133646.0,-52888007.0,2.453,2024-04-01 14:43:43,0.0,0.0,108.0,,,,,,,,
,0,7.99,2.564,438133509.0,-52887580.0,2.564,2024-04-01 14:43:44,0.0,0.0,105.0,16.0,,,,,,,
,0,11.32,2.673,438133418.0,-52887154.0,2.673,2024-04-01 14:43:45,0.0,0.0,102.0,16.0,,,,,,,
,0,15.35,2.948,438133373.0,-52886625.0,2.948,2024-04-01 14:43:46,0.0,0.0,100.0,16.0,,,,,,,
,0,19.58,3.175,438133373.0,-52886061.0,3.175,2024-04-01 14:43:47,0.0,0.0,98.0,16.0,,,,,,,
,0,23.15,3.023,438133236.0,-52885629.0,3.023,2024-04-01 14:43:48,0.0,0.0,98.0,16.0,,,,,,,
,0,26.6,2.767,438132963.0,-52885311.0,2.767,2024-04-01 14:43:49,0.0,0.0,98.0,16.0,,,,,,,
,0,30.38,3.144,438132599.0,-52885237.0,3.144,2024-04-01 14:43:50,0.0,0.0,101.0,16.0,,,,,,,
,0,33.09,3.611,438132326.0,-52885231.0,3.611,2024-04-01 14:43:51,0.0,0.0,100.0,16.0,,,,,,,
,0,35.8,3.655,438132235.0,-52884929.0,3.655,2024-04-01 14:43:52,0.0,0.0,98.0,16.0,,,,,,,
,0,37.94,3.711,438132144.0,-52884730.0,3.711,2024-04-01 14:43:53,0.0,0.0,95.0,16.0,,,,,,,
,0,38.83,3.431,438132053.0,-52884770.0,3.431,2024-04-01 14:43:54,75.0,108.0,97.0,16.0,195.0,,,,,,
,0,40.17,2.952,438131917.0,-52884713.0,2.952,2024-04-01 14:43:55,72.0,268.0,97.0,16.0,175.0,,,,,,
,0,42.12,2.629,438131780.0,-52884531.0,2.629,2024-04-01 14:43:56,76.0,215.0,104.0,16.0,172.0,,,,,,
,0,44.28,2.449,438131598.0,-52884355.0,2.449,2024-04-01 14:43:57,78.0,159.0,111.0,16.0,178.0,,,,,,
,0,46.36,2.358,438131416.0,-52884230.0,2.358,2024-04-01 14:43:58,65.0,111.0,114.0,16.0,178.0,,,,,,
,0,49.18,2.344,438131279.0,-52883928.0,2.344,2024-04-01 14:43:59,0.0,0.0,120.0,16.0,176.0,,,,,,
,0,52.94,2.535,438131097.0,-52883467.0,2.535,2024-04-01 14:44:00,0.0,0.0,123.0,16.0,173.0,,,,,,
,0,56.62,2.856,438130915.0,-52883052.0,2.856,2024-04-01 14:44:01,0.0,0.0,122.0,16.0,171.0,,,,,,
,0,59.59,2.954,438130688.0,-52882762.0,2.954,2024-04-01 14:44:02,0.0,0.0,119.0,16.0,169.0,,,,,,
,0,62.78,2.867,438130369.0,-52882671.0,2.867,2024-04-01 14:44:03,0.0,0.0,117.0,16.0,167.0,,,,,,
,0,66.62,3.267,438129960.0,-52882608.0,3.267,2024-04-01 14:44:04,87.0,249.0,118.0,16.0,164.0,,,,,,
,0,71.36,3.828,438129459.0,-52882529.0,3.828,2024-04-01 14:44:05,96.0,476.0,121.0,16.0,160.0,,,,,,
,1,78.02,5.136,438128776.0,-52882375.0,5.136,2024-04-01 14:44:06,83.0,367.0,123.0,16.0,178.0,,,,,,
,1,85.78,6.348,438127957.0,-52882182.0,6.348,2024-04-01 14:44:07,77.0,232.0,123.0,16.0,187.0,,,,,,
,1,93.55,6.705,438127092.0,-52882091.0,6.705,2024-04-01 14:44:08,78.0,138.0,123.0,16.0,174.0,,,,,,
,1,101.12,6.853,438126319.0,-52882022.0,6.853,2024-04-01 14:44:09,83.0,126.0,123.0,16.0,172.0,,,,,,
,1,108.29,6.853,438125545.0,-52881897.0,6.853,2024-04-01 14:44:10,84.0,113.0,123.0,16.0,172.0,,,,,,
,1,115.49,6.942,438124771.0,-52881795.0,6.942,2024-04-01 14:44:11,87.0,105.0,123.0,16.0,171.0,,,,,,
,1,123.01,7.212,438123952.0,-52881755.0,7.212,2024-04-01 14:44:12,87.0,102.0,123.0,16.0,178.0,,,,,,
,1,130.69,7.385,438123133.0,-52881732.0,7.385,2024-04-01 14:44:13,0.0,0.0,123.0,16.0,178.0,,,,,,
,1,138.07,7.191,438122359.0,-52881749.0,7.191,2024-04-01 14:44:14,0.0,0.0,123.0,16.0,178.0,,,,,,
,1,144.73,7.019,438121631.0,-52881795.0,7.019,2024-04-01 14:44:15,0.0,0.0,123.0,16.0,178.0,38.799999999999955,0.0,0.0,38.799999999999955,0.0,0.0
,1,151.01,6.757,438120948.0,-52881823.0,6.757,2024-04-01 14:44:16,0.0,0.0,123.0,16.0,177.0,38.799999999999955,0.0,0.0,38.799999999999955,0.0,0.0
,1,157.1,6.246,438120311.0,-52881823.0,6.246,2024-04-01 14:44:17,0.0,0.0,123.0,16.0,177.0,38.799999999999955,0.0,0.0,38.799999999999955,0.0,0.0
,1,162.23,6.219,438119765.0,-52881801.0,6.219,2024-04-01 14:44:18,0.0,0.0,123.0,16.0,177.0,38.60000000000002,0.0,0.0,38.60000000000002,0.0,0.0
,1,166.19,6.078,438119356.0,-52881772.0,6.078,2024-04-01 14:44:19,0.0,0.0,117.0,16.0,177.0,38.60000000000002,0.0,0.0,38.60000000000002,0.0,0.0
,1,169.51,5.539,438118991.0,-52881778.0,5.539,2024-04-01 14:44:20,0.0,0.0,115.0,16.0,177.0,38.60000000000002,0.0,0.0,38.60000000000002,0.0,0.0
,1,172.27,3.973,438118673.0,-52881806.0,3.973,2024-04-01 14:44:21,0.0,0.0,115.0,16.0,177.0,38.39999999999998,0.0,0.0,38.39999999999998,0.0,0.0
,1,174.7,2.691,438118400.0,-52881795.0,2.691,2024-04-01 14:44:22,0.0,0.0,113.0,16.0,176.0,38.39999999999998,0.0,0.0,38.39999999999998,0.0,0.0
,1,177.03,2.508,438118172.0,-52881766.0,2.508,2024-04-01 14:44:23,0.0,0.0,113.0,16.0,176.0,38.39999999999998,0.0,0.0,38.39999999999998,0.0,0.0
,1,179.38,2.52,438117945.0,-52881732.0,2.52,2024-04-01 14:44:24,55.0,46.0,112.0,16.0,176.0,38.200000000000045,0.0,0.0,38.200000000000045,0.0,-0.058
,2,181.8,2.471,438117672.0,-52881704.0,2.471,2024-04-01 14:44:25,66.0,133.0,112.0,16.0,176.0,38.200000000000045,0.0,0.0,38.200000000000045,-0.79,-0.06
,2,184.3,2.69,438117399.0,-52881721.0,2.69,2024-04-01 14:44:26,72.0,172.0,113.0,16.0,162.0,38.0,0.0,1.0,38.0,-1.32,-0.066
,2,187.66,3.437,438117034.0,-52881761.0,3.437,2024-04-01 14:44:27,74.0,160.0,112.0,16.0,170.0,38.0,0.0,1.0,38.0,-1.6,-0.066
,2,191.84,4.011,438116579.0,-52881818.0,4.011,2024-04-01 14:44:28,0.0,0.0,111.0,16.0,170.0,38.0,0.0,1.0,38.0,-1.89,-0.067
,2,195.95,4.218,438116170.0,-52881937.0,4.218,2024-04-01 14:44:29,0.0,0.0,111.0,16.0,171.0,38.0,0.0,1.0,38.0,-2.09,-0.062
,2,200.04,4.208,438115760.0,-52882119.0,4.208,2024-04-01 14:44:30,0.0,0.0,109.0,16.0,171.0,37.799999999999955,0.0,1.0,37.799999999999955,-2.17,-0.059
,2,204.22,3.999,438115305.0,-52882290.0,3.999,2024-04-01 14:44:31,0.0,0.0,108.0,16.0,172.0,37.799999999999955,0.0,1.0,37.799999999999955,-2.09,-0.059
,2,208.42,4.007,438114850.0,-52882404.0,4.007,2024-04-01 14:44:32,0.0,0.0,108.0,16.0,172.0,37.60000000000002,0.0,1.0,37.60000000000002,-1.94,-0.062
,2,212.74,4.116,438114395.0,-52882472.0,4.116,2024-04-01 14:44:33,0.0,0.0,106.0,16.0,172.0,37.60000000000002,0.0,1.0,37.60000000000002,-1.81,-0.059
,2,217.3,4.134,438113940.0,-52882546.0,4.134,2024-04-01 14:44:34,0.0,0.0,106.0,16.0,173.0,37.39999999999998,0.0,2.0,37.39999999999998,-1.79,-0.068
,2,222.38,4.278,438113394.0,-52882688.0,4.278,2024-04-01 14:44:35,0.0,0.0,106.0,16.0,173.0,37.200000000000045,0.0,2.0,37.200000000000045,-1.88,-0.078
,2,227.29,4.389,438112893.0,-52882853.0,4.389,2024-04-01 14:44:36,0.0,0.0,105.0,16.0,174.0,37.200000000000045,0.0,2.0,37.200000000000045,-2.04,-0.09
,2,231.33,4.315,438112438.0,-52882955.0,4.315,2024-04-01 14:44:37,0.0,0.0,105.0,16.0,174.0,37.200000000000045,0.0,2.0,37.200000000000045,-2.19,-0.093
,2,235.3,3.586,438112074.0,-52883154.0,3.586,2024-04-01 14:44:38,0.0,0.0,104.0,16.0,175.0,37.200000000000045,0.0,2.0,37.200000000000045,-2.18,-0.086
,2,239.49,3.317,438111664.0,-52883371.0,3.317,2024-04-01 14:44:39,0.0,0.0,103.0,16.0,175.0,37.0,0.0,2.0,37.0,-2.04,-0.08
,2,243.93,3.583,438111209.0,-52883530.0,3.583,2024-04-01 14:44:40,0.0,0.0,102.0,16.0,175.0,36.799999999999955,0.0,2.0,36.799999999999955,-1.96,-0.082
,2,248.77,4.141,438110708.0,-52883644.0,4.141,2024-04-01 14:44:41,78.0,69.0,100.0,16.0,176.0,36.60000000000002,0.0,3.0,36.60000000000002,-1.97,-0.085
,2,254.17,4.885,438110117.0,-52883735.0,4.885,2024-04-01 14:44:42,84.0,194.0,105.0,16.0,171.0,36.60000000000002,0.0,3.0,36.60000000000002,-2.03,-0.09
,2,260.14,5.436,438109480.0,-52883826.0,5.436,2024-04-01 14:44:43,77.0,184.0,106.0,16.0,177.0,36.39999999999998,0.0,3.0,36.39999999999998,-2.17,-0.095
,3,266.22,5.714,438108797.0,-52883905.0,5.714,2024-04-01 14:44:44,81.0,128.0,109.0,16.0,177.0,36.39999999999998,0.0,3.0,36.39999999999998,-2.28,-0.099
,3,272.44,5.788,438108160.0,-52883985.0,5.788,2024-04-01 14:44:45,80.0,97.0,111.0,16.0,163.0,36.200000000000045,0.0,3.0,36.200000000000045,-2.41,-0.109
,3,278.92,5.728,438107477.0,-52884013.0,5.728,2024-04-01 14:44:46,0.0,0.0,114.0,16.0,162.0,36.200000000000045,0.0,3.0,36.200000000000045,-2.48,-0.109
,3,285.56,5.615,438106794.0,-52884065.0,5.615,2024-04-01 14:44:47,92.0,36.0,116.0,16.0,158.0,36.0,0.0,3.0,36.0,-2.37,-0.106
,3,292.56,5.616,438106021.0,-52884235.0,5.616,2024-04-01 14:44:48,80.0,68.0,118.0,16.0,165.0,35.799999999999955,0.0,3.0,35.799999999999955,-2.2,-0.102
,3,298.98,5.645,438105338.0,-52884383.0,5.645,2024-04-01 14:44:49,73.0,67.0,117.0,16.0,182.0,35.799999999999955,0.0,4.0,35.799999999999955,-2.02,-0.098
,3,304.76,5.692,438104746.0,-52884486.0,5.692,2024-04-01 14:44:50,77.0,76.0,116.0,16.0,181.0,35.60000000000002,0.0,4.0,35.60000000000002,-1.92,-0.101
,3,310.57,5.788,438104155.0,-52884708.0,5.788,2024-04-01 14:44:51,80.0,113.0,116.0,16.0,184.0,35.60000000000002,0.0,4.0,35.60000000000002,-1.89,-0.102
,3,316.48,5.868,438103563.0,-52885037.0,5.868,2024-04-01 14:44:52,88.0,268.0,115.0,16.0,171.0,35.60000000000002,0.0,4.0,35.60000000000002,-1.8,-0.094
,4,322.63,6.27,438102972.0,-52885311.0,6.27,2024-04-01 14:44:53,92.0,488.0,114.0,16.0,163.0,35.39999999999998,0.0,4.0,35.39999999999998,-1.7,-0.093
,4,329.0,6.611,438102289.0,-52885424.0,6.611,2024-04-01 14:44:54,82.0,442.0,115.0,16.0,174.0,35.60000000000002,0.0,4.0,35.60000000000002,-1.43,0.0
,5,335.4,6.478,438101561.0,-52885390.0,6.478,2024-04-01 14:44:55,81.0,283.0,116.0,16.0,172.0,35.60000000000002,0.0,4.0,35.60000000000002,-0.44,0.0
,5,342.29,6.231,438100833.0,-52885271.0,6.231,2024-04-01 14:44:56,82.0,225.0,117.0,16.0,174.0,35.60000000000002,0.0,4.0,35.60000000000002,0.0,0.0
,5,349.51,6.244,438100059.0,-52885163.0,6.244,2024-04-01 14:44:57,84.0,177.0,118.0,16.0,186.0,35.60000000000002,0.0,4.0,35.60000000000002,0.0,0.0
,5,356.94,6.357,438099240.0,-52885163.0,6.357,2024-04-01 14:44:58,79.0,134.0,115.0,16.0,182.0,35.60000000000002,0.0,4.0,35.60000000000002,0.0,0.0
,5,364.73,6.492,438098420.0,-52885259.0,6.492,2024-04-01 14:44:59,59.0,118.0,114.0,16.0,213.0,35.60000000000002,0.0,4.0,35.60000000000002,0.0,0.0
,5,372.63,6.607,438097601.0,-52885333.0,6.607,2024-04-01 14:45:00,80.0,124.0,113.0,16.0,175.0,35.60000000000002,0.0,4.0,35.60000000000002,0.0,0.0
,6,380.17,6.611,438096782.0,-52885419.0,6.611,2024-04-01 14:45:01,82.0,171.0,113.0,16.0,174.0,35.60000000000002,0.0,4.0,35.60000000000002,0.0,0.0
,6,387.17,6.708,438096054.0,-52885493.0,6.708,2024-04-01 14:45:02,80.0,213.0,118.0,16.0,173.0,35.60000000000002,0.0,4.0,35.60000000000002,0.0,0.0
,6,394.13,6.801,438095280.0,-52885470.0,6.801,2024-04-01 14:45:03,82.0,173.0,118.0,16.0,174.0,35.60000000000002,0.0,4.0,35.60000000000002,0.0,0.0
,6,401.4,6.801,438094506.0,-52885453.0,6.801,2024-04-01 14:45:04,81.0,136.0,119.0,16.0,175.0,35.60000000000002,0.0,4.0,35.60000000000002,0.0,0.0
,6,408.43,6.797,438093733.0,-52885458.0,6.797,2024-04-01 14:45:05,81.0,128.0,117.0,16.0,163.0,35.60000000000002,0.0,4.0,35.60000000000002,0.0,0.0
,6,414.81,6.522,438093050.0,-52885430.0,6.522,2024-04-01 14:45:06,81.0,124.0,119.0,16.0,163.0,35.60000000000002,0.0,4.0,35.60000000000002,0.0,0.0
,6,421.8,6.088,438092322.0,-52885436.0,6.088,2024-04-01 14:45:07,50.0,104.0,118.0,16.0,146.0,35.60000000000002,0.0,4.0,35.60000000000002,0.0,0.0
,6,428.56,5.803,438091594.0,-52885464.0,5.803,2024-04-01 14:45:08,30.0,31.0,118.0,16.0,,35.60000000000002,0.0,4.0,35.60000000000002,0.0,0.0
,6,434.12,5.824,438091002.0,-52885527.0,5.824,2024-04-01 14:45:09,0.0,0.0,115.0,16.0,,35.39999999999998,0.0,4.0,35.39999999999998,0.0,0.0
,6,438.93,5.253,438090501.0,-52885601.0,5.253,2024-04-01 14:45:10,0.0,0.0,115.0,16.0,,35.39999999999998,0.0,4.0,35.39999999999998,0.0,0.0
,6,442.97,4.561,438090046.0,-52885618.0,4.561,2024-04-01 14:45:11,0.0,0.0,114.0,16.0,,35.39999999999998,0.0,4.0,35.39999999999998,0.0,0.0
,6,446.29,3.946,438089682.0,-52885612.0,3.946,2024-04-01 14:45:12,0.0,0.0,111.0,16.0,,35.39999999999998,0.0,4.0,35.39999999999998,0.0,0.0
,6,448.88,3.366,438089409.0,-52885612.0,3.366,2024-04-01 14:45:13,0.0,0.0,111.0,16.0,,35.39999999999998,0.0,4.0,35.39999999999998,0.0,0.0
,6,450.41,2.961,438089273.0,-52885601.0,2.961,2024-04-01 14:45:14,0.0,0.0,110.0,16.0,,35.200000000000045,0.0,4.0,35.200000000000045,0.0,0.0
,6,450.84,1.25,438089227.0,-52885601.0,1.25,2024-04-01 14:45:15,0.0,0.0,111.0,16.0,,35.200000000000045,0.0,4.0,35.200000000000045,0.0,-0.039
,6,452.05,1.277,438088909.0,-52885629.0,1.277,2024-04-01 14:45:51,0.0,0.0,97.0,16.0,,35.200000000000045,0.0,4.0,35.200000000000045,0.0,0.0
,6,454.68,2.167,438088590.0,-52885646.0,2.167,2024-04-01 14:45:52,58.0,104.0,98.0,16.0,191.0,35.0,0.0,4.0,35.0,0.0,0.0
,7,458.19,2.987,438088226.0,-52885714.0,2.987,2024-04-01 14:45:53,87.0,362.0,99.0,16.0,191.0,35.200000000000045,0.0,4.0,35.200000000000045,0.0,0.0
,7,462.94,3.964,438087725.0,-52885817.0,3.964,2024-04-01 14:45:54,89.0,526.0,101.0,16.0,165.0,35.200000000000045,0.0,4.0,35.200000000000045,0.0,0.0
,8,469.06,5.429,438087088.0,-52885800.0,5.429,2024-04-01 14:45:55,85.0,487.0,104.0,16.0,172.0,35.200000000000045,0.0,4.0,35.200000000000045,0.0,0.0
,8,475.88,6.158,438086360.0,-52885663.0,6.158,2024-04-01 14:45:56,90.0,402.0,102.0,16.0,176.0,35.0,0.0,4.0,35.0,0.0,0.0
,9,482.73,6.249,438085632.0,-52885504.0,6.249,2024-04-01 14:45:57,85.0,348.0,102.0,16.0,168.0,35.200000000000045,0.0,4.0,35.200000000000045,0.0,0.0
,9,489.39,6.261,438084949.0,-52885328.0,6.261,2024-04-01 14:45:58,87.0,325.0,105.0,16.0,160.0,35.0,0.0,4.0,35.0,0.0,0.0
,9,496.36,6.159,438084221.0,-52885180.0,6.159,2024-04-01 14:45:59,86.0,325.0,106.0,16.0,177.0,35.0,0.0,4.0,35.0,0.0,0.0
,10,503.79,6.19,438083402.0,-52885026.0,6.19,2024-04-01 14:46:00,90.0,399.0,108.0,16.0,173.0,35.0,0.0,4.0,35.0,0.0,0.0
,10,511.56,6.971,438082583.0,-52884799.0,6.971,2024-04-01 14:46:01,105.0,468.0,108.0,16.0,174.0,35.0,0.0,4.0,35.0,0.0,0.0
,10,519.85,7.732,438081809.0,-52884343.0,7.732,2024-04-01 14:46:02,84.0,327.0,108.0,16.0,146.0,35.0,0.0,4.0,35.0,0.0,0.0
,11,528.56,8.035,438081035.0,-52883627.0,8.035,2024-04-01 14:46:03,83.0,149.0,108.0,16.0,177.0,34.799999999999955,0.0,4.0,34.799999999999955,0.0,0.0
,11,537.61,8.428,438080398.0,-52882728.0,8.428,2024-04-01 14:46:04,86.0,140.0,108.0,16.0,183.0,34.799999999999955,0.0,4.0,34.799999999999955,0.0,0.0
,11,546.19,8.73,438079897.0,-52881795.0,8.73,2024-04-01 14:46:05,86.0,288.0,108.0,16.0,173.0,34.799999999999955,0.0,4.0,34.799999999999955,0.0,0.0
,11,556.38,8.814,438079260.0,-52880657.0,8.814,2024-04-01 14:46:06,86.0,423.0,108.0,16.0,172.0,34.60000000000002,0.0,4.0,34.60000000000002,0.0,0.0
,12,567.79,8.735,438078623.0,-52879366.0,8.735,2024-04-01 14:46:07,90.0,378.0,108.0,16.0,171.0,34.60000000000002,0.0,4.0,34.60000000000002,0.0,0.0
,12,577.88,8.507,438078122.0,-52878194.0,8.507,2024-04-01 14:46:08,88.0,255.0,108.0,16.0,171.0,34.39999999999998,0.0,4.0,34.39999999999998,0.0,0.0
,12,587.03,8.436,438077622.0,-52877124.0,8.436,2024-04-01 14:46:09,86.0,148.0,108.0,16.0,172.0,34.200000000000045,0.0,4.0,34.200000000000045,0.0,0.0
,12,595.9,8.496,438077167.0,-52876100.0,8.496,2024-04-01 14:46:10,85.0,126.0,108.0,16.0,168.0,34.200000000000045,0.0,4.0,34.200000000000045,-0.63,0.0
,12,605.0,8.571,438076621.0,-52875065.0,8.571,2024-04-01 14:46:11,86.0,124.0,108.0,16.0,181.0,34.0,0.0,4.0,34.0,-1.06,0.0
,13,614.1,8.631,438076074.0,-52874069.0,8.631,2024-04-01 14:46:12,84.0,153.0,108.0,16.0,173.0,33.799999999999955,0.0,4.0,33.799999999999955,-1.13,0.0
,13,623.09,8.56,438075437.0,-52873136.0,8.56,2024-04-01 14:46:13,86.0,186.0,108.0,16.0,166.0,33.60000000000002,0.0,4.0,33.60000000000002,-1.22,0.0
,13,632.34,8.59,438074800.0,-52872220.0,8.59,2024-04-01 14:46:14,84.0,178.0,108.0,16.0,178.0,33.60000000000002,0.0,4.0,33.60000000000002,-1.33,0.0
,13,641.38,8.667,438074117.0,-52871327.0,8.667,2024-04-01 14:46:15,86.0,165.0,108.0,16.0,177.0,33.39999999999998,0.0,4.0,33.39999999999998,-1.39,0.0
,13,650.06,8.576,438073480.0,-52870474.0,8.576,2024-04-01 14:46:16,86.0,175.0,108.0,16.0,170.0,33.200000000000045,0.0,4.0,33.200000000000045,-1.42,0.0
,14,658.53,8.5,438072934.0,-52869592.0,8.5,2024-04-01 14:46:17,85.0,192.0,108.0,16.0,172.0,33.200000000000045,0.0,4.0,33.200000000000045,-1.45,0.0
,14,667.0,8.5,438072388.0,-52868676.0,8.5,2024-04-01 14:46:18,84.0,175.0,108.0,16.0,171.0,33.0,0.0,4.0,33.0,-1.47,0.0
,14,675.53,8.5,438071842.0,-52867794.0,8.5,2024-04-01 14:46:19,84.0,128.0,108.0,16.0,182.0,33.0,0.0,4.0,33.0,-1.46,0.0
,14,683.92,8.5,438071205.0,-52866987.0,8.5,2024-04-01 14:46:20,81.0,103.0,108.0,16.0,169.0,33.0,0.0,4.0,33.0,-1.39,0.0
,14,691.1,8.48,438070704.0,-52866298.0,8.48,2024-04-01 14:46:21,81.0,103.0,108.0,16.0,165.0,33.0,0.0,4.0,33.0,-1.24,0.0
,14,699.31,8.223,438070113.0,-52865468.0,8.223,2024-04-01 14:46:22,80.0,118.0,108.0,16.0,172.0,32.799999999999955,0.0,4.0,32.799999999999955,-1.09,0.0
,14,707.82,8.117,438069521.0,-52864597.0,8.117,2024-04-01 14:46:23,81.0,130.0,108.0,16.0,152.0,32.60000000000002,0.0,4.0,32.60000000000002,-0.43,0.0
,14,715.06,7.801,438068975.0,-52863869.0,7.801,2024-04-01 14:46:24,38.0,126.0,108.0,16.0,155.0,32.39999999999998,0.0,4.0,32.39999999999998,0.0,0.0
,15,720.89,6.326,438068565.0,-52863266.0,6.326,2024-04-01 14:46:25,37.0,120.0,108.0,16.0,155.0,32.200000000000045,0.0,4.0,32.200000000000045,0.0,0.0
,15,724.56,5.316,438068338.0,-52862879.0,5.316,2024-04-01 14:46:26,1.0,0.0,126.0,16.0,,32.0,0.0,4.0,32.0,-0.64,0.0
,15,726.42,5.138,438068247.0,-52862686.0,5.138,2024-04-01 14:46:27,0.0,0.0,128.0,16.0,,32.0,0.0,5.0,32.0,-1.23,-0.121
,15,726.92,2.418,438068201.0,-52862635.0,2.418,2024-04-01 14:46:28,0.0,0.0,128.0,16.0,,31.799999999999955,0.0,5.0,31.799999999999955,-1.41,-0.136
,15,728.07,1.278,438067882.0,-52862453.0,1.278,2024-04-01 14:46:34,0.0,0.0,128.0,16.0,,31.600000000000023,0.0,5.0,31.600000000000023,0.0,0.0
,15,730.01,1.241,438067746.0,-52862276.0,1.241,2024-04-01 14:46:35,0.0,0.0,128.0,16.0,,31.600000000000023,0.0,5.0,31.600000000000023,0.0,0.0
,15,731.75,1.203,438067564.0,-52862140.0,1.203,2024-04-01 14:46:36,1.0,0.0,127.0,16.0,,31.600000000000023,0.0,5.0,31.600000000000023,0.0,0.0
,15,733.62,1.203,438067382.0,-52861997.0,1.203,2024-04-01 14:46:37,42.0,16.0,125.0,16.0,,31.600000000000023,0.0,5.0,31.600000000000023,0.0,0.0
,15,735.32,1.203,438067245.0,-52861850.0,1.203,2024-04-01 14:46:38,0.0,0.0,124.0,16.0,,31.600000000000023,0.0,5.0,31.600000000000023,0.0,0.0
,15,736.35,1.112,438067154.0,-52861753.0,1.112,2024-04-01 14:46:39,0.0,0.0,124.0,16.0,,31.600000000000023,0.0,5.0,31.600000000000023,0.0,0.0
,15,736.64,0.51,438067154.0,-52861724.0,0.51,2024-04-01 14:46:40,0.0,0.0,123.0,16.0,,31.600000000000023,0.0,5.0,31.600000000000023,0.0,-0.008
,15,736.64,0.0,438067154.0,-52861724.0,0.0,2024-04-01 14:46:41,0.0,0.0,122.0,16.0,,31.600000000000023,0.0,5.0,31.600000000000023,0.0,0.0
,15,736.64,0.0,438067154.0,-52861724.0,0.0,2024-04-01 14:46:42,0.0,0.0,121.0,16.0,,31.600000000000023,0.0,5.0,31.600000000000023,0.0,0.0
,15,736.64,0.0,438067154.0,-52861724.0,0.0,2024-04-01 14:46:43,0.0,0.0,120.0,16.0,,31.600000000000023,0.0,5.0,31.600000000000023,0.0,0.0
,15,736.64,0.0,438067154.0,-52861724.0,0.0,2024-04-01 14:46:44,0.0,0.0,120.0,16.0,,31.600000000000023,0.0,5.0,31.600000000000023,0.0,0.0
,15,736.64,0.0,438067154.0,-52861724.0,0.0,2024-04-01 14:46:45,0.0,0.0,120.0,16.0,,31.600000000000023,0.0,5.0,31.600000000000023,0.0,0.0
,15,736.64,0.855,438067063.0,-52861525.0,0.855,2024-04-01 14:46:55,0.0,0.0,99.0,16.0,,31.600000000000023,0.0,5.0,31.600000000000023,0.0,0.0
,15,738.4,2.218,438066927.0,-52861218.0,2.218,2024-04-01 14:46:56,0.0,0.0,101.0,16.0,,31.600000000000023,0.0,5.0,31.600000000000023,0.0,0.0
,15,742.16,3.032,438066699.0,-52860814.0,3.032,2024-04-01 14:46:57,0.0,0.0,102.0,16.0,,31.600000000000023,0.0,5.0,31.600000000000023,0.0,0.0
,15,746.29,3.549,438066381.0,-52860399.0,3.549,2024-04-01 14:46:58,85.0,70.0,99.0,16.0,170.0,31.600000000000023,0.0,5.0,31.600000000000023,0.0,0.0
,15,750.86,4.222,438066062.0,-52859955.0,4.222,2024-04-01 14:46:59,89.0,252.0,101.0,16.0,170.0,31.799999999999955,0.0,5.0,31.799999999999955,0.0,0.0
,15,756.23,4.922,438065652.0,-52859437.0,4.922,2024-04-01 14:47:00,91.0,247.0,100.0,16.0,172.0,31.799999999999955,0.0,5.0,31.799999999999955,0.0,0.014
,15,761.92,5.228,438065243.0,-52858857.0,5.228,2024-04-01 14:47:01,91.0,200.0,103.0,16.0,175.0,31.799999999999955,0.0,5.0,31.799999999999955,0.0,0.0
,16,766.8,5.25,438064924.0,-52858340.0,5.25,2024-04-01 14:47:02,80.0,168.0,106.0,16.0,177.0,31.799999999999955,0.0,5.0,31.799999999999955,0.0,0.0
,16,770.02,3.588,438064742.0,-52857975.0,3.588,2024-04-01 14:47:03,84.0,183.0,109.0,16.0,172.0,31.799999999999955,0.0,5.0,31.799999999999955,0.0,0.029
,16,772.73,2.119,438064606.0,-52857668.0,2.119,2024-04-01 14:47:04,83.0,194.0,111.0,16.0,175.0,31.799999999999955,0.0,5.0,31.799999999999955,0.0,0.027
,16,777.35,2.855,438064333.0,-52857156.0,2.855,2024-04-01 14:47:05,84.0,181.0,110.0,16.0,180.0,31.799999999999955,0.0,5.0,31.799999999999955,0.0,0.0
,16,783.52,4.524,438063969.0,-52856474.0,4.524,2024-04-01 14:47:06,83.0,172.0,111.0,16.0,169.0,31.799999999999955,0.0,5.0,31.799999999999955,0.0,0.0
,17,789.78,5.436,438063650.0,-52855723.0,5.436,2024-04-01 14:47:07,93.0,193.0,112.0,16.0,185.0,31.799999999999955,0.0,5.0,31.799999999999955,0.0,0.0
,17,794.9,5.162,438063468.0,-52855074.0,5.162,2024-04-01 14:47:08,79.0,196.0,110.0,16.0,181.0,31.799999999999955,0.0,5.0,31.799999999999955,0.0,0.0
,17,799.45,4.932,438063331.0,-52854505.0,4.932,2024-04-01 14:47:09,80.0,191.0,112.0,16.0,174.0,31.799999999999955,0.0,5.0,31.799999999999955,0.0,0.0
,17,804.2,4.909,438063240.0,-52853897.0,4.909,2024-04-01 14:47:10,76.0,188.0,112.0,16.0,170.0,32.0,0.0,5.0,32.0,0.0,0.0
