battery_soc,calories,distance,enhanced_speed,position_lat,position_long,speed,timestamp,heart_rate,temperature,altitude,ascent,descent,enhanced_altitude,grade,vertical_speed
,1,63.34,2.971,438136377.0,-52901854.0,2.971,2023-10-25 16:19:17,103.0,22.0,,,,,,
,1,69.04,3.354,438136741.0,-52902451.0,3.354,2023-10-25 16:19:18,102.0,22.0,,,,,,
,1,72.96,3.744,438137059.0,-52902753.0,3.744,2023-10-25 16:19:19,102.0,22.0,,,,,,
,1,75.12,3.665,438137287.0,-52902701.0,3.665,2023-10-25 16:19:20,101.0,22.0,,,,,,
,1,76.56,3.412,438137423.0,-52902571.0,3.412,2023-10-25 16:19:21,101.0,22.0,,,,,,
,1,79.38,3.324,438137605.0,-52902292.0,3.324,2023-10-25 16:19:22,102.0,22.0,,,,,,
,1,82.05,3.298,438137879.0,-52902150.0,3.298,2023-10-25 16:19:23,102.0,22.0,,,,,,
,1,85.18,3.294,438138197.0,-52902030.0,3.294,2023-10-25 16:19:24,102.0,22.0,,,,,,
,2,88.44,3.281,438138516.0,-52901916.0,3.281,2023-10-25 16:19:25,104.0,22.0,,,,,,
,2,91.97,3.386,438138880.0,-52901808.0,3.386,2023-10-25 16:19:26,105.0,22.0,,,,,,
,2,95.26,3.356,438139198.0,-52901712.0,3.356,2023-10-25 16:19:27,106.0,22.0,,,,,,
,2,98.63,3.358,438139562.0,-52901615.0,3.358,2023-10-25 16:19:28,107.0,22.0,,,,,,
,2,101.55,3.376,438139881.0,-52901575.0,3.376,2023-10-25 16:19:29,108.0,22.0,,,,,,
,2,104.48,3.235,438140200.0,-52901558.0,3.235,2023-10-25 16:19:30,109.0,22.0,,,,,,
,2,107.68,3.221,438140518.0,-52901461.0,3.221,2023-10-25 16:19:31,109.0,22.0,,,,,,
,3,111.39,3.24,438140882.0,-52901274.0,3.24,2023-10-25 16:19:32,110.0,22.0,,,,,,
,3,113.52,3.248,438141110.0,-52901217.0,3.248,2023-10-25 16:19:33,111.0,22.0,38.0,0.0,0.0,38.0,0.0,0.0
,3,116.13,2.99,438141428.0,-52901262.0,2.99,2023-10-25 16:19:34,111.0,22.0,38.0,0.0,0.0,38.0,0.0,0.0
,3,118.97,2.947,438141701.0,-52901302.0,2.947,2023-10-25 16:19:35,111.0,22.0,38.0,0.0,0.0,38.0,0.0,0.0
,3,122.6,2.953,438142111.0,-52901313.0,2.953,2023-10-25 16:19:36,111.0,22.0,38.0,0.0,0.0,38.0,0.0,0.0
,3,126.19,3.351,438142475.0,-52901439.0,3.351,2023-10-25 16:19:37,111.0,22.0,38.0,0.0,0.0,38.0,0.0,0.0
,3,129.45,3.557,438142703.0,-52901740.0,3.557,2023-10-25 16:19:38,111.0,22.0,38.0,0.0,0.0,38.0,0.0,0.0
,4,132.63,3.691,438142930.0,-52902070.0,3.691,2023-10-25 16:19:39,111.0,22.0,38.0,0.0,0.0,38.0,0.0,0.0
,4,135.8,3.328,438143021.0,-52902468.0,3.328,2023-10-25 16:19:40,112.0,22.0,38.200000000000045,0.0,0.0,38.200000000000045,0.0,0.0
,4,140.21,3.184,438143112.0,-52903031.0,3.184,2023-10-25 16:19:41,112.0,22.0,38.200000000000045,0.0,0.0,38.200000000000045,0.0,0.0
,4,144.22,3.675,438143203.0,-52903561.0,3.675,2023-10-25 16:19:42,113.0,22.0,38.200000000000045,0.0,0.0,38.200000000000045,0.0,0.023
,4,147.15,3.864,438143294.0,-52903930.0,3.864,2023-10-25 16:19:43,113.0,22.0,38.200000000000045,0.0,0.0,38.200000000000045,0.0,0.027
,4,150.35,3.484,438143385.0,-52904340.0,3.484,2023-10-25 16:19:44,114.0,23.0,38.200000000000045,0.0,0.0,38.200000000000045,0.0,0.029
,5,153.75,3.413,438143431.0,-52904784.0,3.413,2023-10-25 16:19:45,114.0,23.0,38.39999999999998,0.0,0.0,38.39999999999998,0.0,0.035
,5,158.54,3.419,438143431.0,-52905421.0,3.419,2023-10-25 16:19:46,115.0,23.0,38.39999999999998,0.0,0.0,38.39999999999998,0.0,0.039
,5,161.88,3.252,438143522.0,-52905853.0,3.252,2023-10-25 16:19:47,116.0,23.0,38.39999999999998,1.0,0.0,38.39999999999998,0.0,0.039
,5,165.98,3.145,438143704.0,-52906314.0,3.145,2023-10-25 16:19:48,117.0,23.0,38.39999999999998,1.0,0.0,38.39999999999998,0.83,0.035
,5,168.93,3.131,438143886.0,-52906627.0,3.131,2023-10-25 16:19:49,118.0,23.0,38.39999999999998,1.0,0.0,38.39999999999998,1.08,0.029
,5,172.18,3.131,438144114.0,-52906991.0,3.131,2023-10-25 16:19:50,117.0,23.0,38.60000000000002,1.0,0.0,38.60000000000002,1.14,0.035
,6,174.93,3.264,438144250.0,-52907309.0,3.264,2023-10-25 16:19:51,116.0,23.0,38.60000000000002,1.0,0.0,38.60000000000002,1.11,0.039
,6,177.54,3.426,438144387.0,-52907617.0,3.426,2023-10-25 16:19:52,115.0,23.0,38.60000000000002,1.0,0.0,38.60000000000002,1.02,0.039
,6,180.3,2.983,438144478.0,-52907969.0,2.983,2023-10-25 16:19:53,114.0,23.0,38.60000000000002,2.0,0.0,38.60000000000002,0.21,0.035
,6,183.54,2.811,438144569.0,-52908390.0,2.811,2023-10-25 16:19:54,113.0,23.0,38.60000000000002,2.0,0.0,38.60000000000002,0.0,0.029
,6,186.71,3.021,438144660.0,-52908794.0,3.021,2023-10-25 16:19:55,112.0,23.0,38.60000000000002,2.0,0.0,38.60000000000002,0.0,0.027
,6,189.51,2.84,438144705.0,-52909164.0,2.84,2023-10-25 16:19:56,111.0,23.0,38.60000000000002,2.0,0.0,38.60000000000002,0.0,0.0
,7,192.33,2.826,438144705.0,-52909534.0,2.826,2023-10-25 16:19:57,110.0,23.0,38.60000000000002,2.0,0.0,38.60000000000002,0.0,0.0
,7,194.07,2.582,438144751.0,-52909750.0,2.582,2023-10-25 16:19:58,109.0,23.0,38.60000000000002,2.0,0.0,38.60000000000002,0.0,0.0
,7,195.58,2.275,438144796.0,-52909926.0,2.275,2023-10-25 16:19:59,109.0,23.0,38.60000000000002,2.0,0.0,38.60000000000002,0.0,0.0
,7,199.47,1.799,438144978.0,-52910364.0,1.799,2023-10-25 16:20:00,108.0,23.0,38.60000000000002,2.0,0.0,38.60000000000002,0.0,0.0
,7,202.68,2.18,438145069.0,-52910774.0,2.18,2023-10-25 16:20:01,108.0,23.0,38.799999999999955,2.0,0.0,38.799999999999955,0.0,0.0
,7,205.42,2.475,438145160.0,-52911110.0,2.475,2023-10-25 16:20:02,106.0,23.0,38.799999999999955,2.0,0.0,38.799999999999955,0.0,0.016
,7,207.42,2.625,438145251.0,-52911366.0,2.625,2023-10-25 16:20:03,105.0,23.0,38.799999999999955,2.0,0.0,38.799999999999955,0.88,0.023
,8,209.21,2.26,438145251.0,-52911605.0,2.26,2023-10-25 16:20:04,103.0,23.0,38.799999999999955,3.0,0.0,38.799999999999955,1.29,0.027
,8,211.0,2.037,438145251.0,-52911844.0,2.037,2023-10-25 16:20:05,101.0,23.0,38.799999999999955,3.0,0.0,38.799999999999955,1.37,0.029
,8,212.98,2.009,438145297.0,-52912100.0,2.009,2023-10-25 16:20:06,100.0,23.0,38.799999999999955,3.0,0.0,38.799999999999955,1.24,0.027
,8,215.43,2.01,438145388.0,-52912390.0,2.01,2023-10-25 16:20:07,99.0,23.0,38.799999999999955,3.0,0.0,38.799999999999955,1.09,0.0
,8,217.38,1.967,438145433.0,-52912640.0,1.967,2023-10-25 16:20:08,99.0,23.0,38.799999999999955,3.0,0.0,38.799999999999955,0.23,0.0
,8,219.07,1.895,438145433.0,-52912862.0,1.895,2023-10-25 16:20:09,98.0,23.0,39.0,3.0,0.0,39.0,0.0,0.016
,8,219.07,0.827,438145479.0,-52913033.0,0.827,2023-10-25 16:20:11,98.0,23.0,39.0,3.0,0.0,39.0,0.0,0.0
,8,220.95,0.883,438145433.0,-52913306.0,0.883,2023-10-25 16:20:12,98.0,23.0,39.0,3.0,0.0,39.0,0.0,0.0
,9,221.37,0.151,438145388.0,-52913408.0,0.151,2023-10-25 16:20:13,99.0,23.0,39.0,3.0,0.0,39.0,0.0,0.0
,9,221.37,0.0,438145524.0,-52914039.0,0.0,2023-10-25 16:20:14,99.0,23.0,39.0,3.0,0.0,39.0,0.0,0.0
,9,221.37,0.0,438145570.0,-52914176.0,0.0,2023-10-25 16:20:15,100.0,23.0,39.0,3.0,0.0,39.0,0.0,0.0
,9,221.37,0.0,438145570.0,-52914165.0,0.0,2023-10-25 16:20:16,101.0,23.0,39.0,3.0,0.0,39.0,0.0,0.0
,9,221.37,0.0,438145570.0,-52914159.0,0.0,2023-10-25 16:20:17,101.0,23.0,39.0,3.0,0.0,39.0,0.0,0.0
,9,221.37,1.096,438145433.0,-52914165.0,1.096,2023-10-25 16:21:04,66.0,23.0,39.0,3.0,0.0,39.0,0.0,0.0
,9,222.84,1.965,438145479.0,-52914364.0,1.965,2023-10-25 16:21:05,69.0,23.0,39.0,3.0,0.0,39.0,0.0,0.0
,9,226.0,2.206,438145570.0,-52914768.0,2.206,2023-10-25 16:21:06,71.0,23.0,39.0,3.0,0.0,39.0,0.0,0.0
,9,229.37,2.682,438145661.0,-52915194.0,2.682,2023-10-25 16:21:07,74.0,23.0,39.0,3.0,0.0,39.0,0.0,0.0
,9,232.42,2.786,438145797.0,-52915581.0,2.786,2023-10-25 16:21:08,77.0,23.0,39.0,3.0,0.0,39.0,0.0,0.0
,9,235.51,2.786,438145889.0,-52915979.0,2.786,2023-10-25 16:21:09,78.0,23.0,39.0,3.0,0.0,39.0,0.0,0.0
,9,239.67,2.876,438146116.0,-52916452.0,2.876,2023-10-25 16:21:10,80.0,23.0,39.0,3.0,0.0,39.0,0.0,0.0
,10,243.98,2.803,438146435.0,-52916821.0,2.803,2023-10-25 16:21:11,83.0,23.0,39.200000000000045,3.0,0.0,39.200000000000045,0.0,0.0
,10,248.16,2.784,438146844.0,-52917055.0,2.784,2023-10-25 16:21:12,84.0,23.0,39.200000000000045,3.0,0.0,39.200000000000045,0.0,0.0
,10,252.45,2.876,438147299.0,-52917180.0,2.876,2023-10-25 16:21:13,86.0,23.0,39.39999999999998,3.0,0.0,39.39999999999998,0.0,0.0
,10,255.87,3.0,438147663.0,-52917163.0,3.0,2023-10-25 16:21:14,87.0,23.0,39.39999999999998,3.0,0.0,39.39999999999998,1.0,0.0
,10,260.66,3.028,438148210.0,-52917077.0,3.028,2023-10-25 16:21:15,89.0,23.0,39.60000000000002,3.0,0.0,39.60000000000002,1.61,0.0
,10,264.62,3.154,438148574.0,-52916981.0,3.154,2023-10-25 16:21:16,91.0,23.0,39.60000000000002,3.0,0.0,39.60000000000002,1.96,0.0
,10,268.52,3.302,438149029.0,-52916867.0,3.302,2023-10-25 16:21:17,93.0,23.0,39.799999999999955,3.0,0.0,39.799999999999955,2.44,0.0
,10,272.45,3.83,438149393.0,-52916742.0,3.83,2023-10-25 16:21:18,95.0,23.0,40.0,4.0,0.0,40.0,2.91,0.094
,10,276.2,3.899,438149802.0,-52916611.0,3.899,2023-10-25 16:21:19,97.0,23.0,40.0,4.0,0.0,40.0,3.19,0.098
,10,280.12,3.904,438150212.0,-52916491.0,3.904,2023-10-25 16:21:20,100.0,23.0,40.200000000000045,4.0,0.0,40.200000000000045,3.23,0.101
,11,284.24,3.962,438150622.0,-52916366.0,3.962,2023-10-25 16:21:21,101.0,23.0,40.200000000000045,4.0,0.0,40.200000000000045,3.12,0.102
,11,288.14,3.947,438151077.0,-52916247.0,3.947,2023-10-25 16:21:22,102.0,23.0,40.39999999999998,4.0,0.0,40.39999999999998,2.98,0.102
,11,292.21,3.975,438151486.0,-52916178.0,3.975,2023-10-25 16:21:23,104.0,23.0,40.60000000000002,4.0,0.0,40.60000000000002,2.88,0.109
,11,296.47,4.048,438151941.0,-52916099.0,4.048,2023-10-25 16:21:24,105.0,23.0,40.799999999999955,4.0,0.0,40.799999999999955,2.88,0.114
,11,300.53,4.053,438152351.0,-52916036.0,4.053,2023-10-25 16:21:25,107.0,23.0,41.0,5.0,0.0,41.0,3.01,0.125
,11,304.2,3.751,438152761.0,-52915996.0,3.751,2023-10-25 16:21:26,109.0,23.0,41.200000000000045,5.0,0.0,41.200000000000045,3.23,0.133
,11,307.75,3.58,438153125.0,-52916036.0,3.58,2023-10-25 16:21:27,110.0,23.0,41.39999999999998,5.0,0.0,41.39999999999998,3.53,0.145
,12,310.53,3.541,438153443.0,-52916139.0,3.541,2023-10-25 16:21:28,111.0,23.0,41.60000000000002,5.0,0.0,41.60000000000002,3.82,0.16
,12,315.81,3.535,438153580.0,-52916781.0,3.535,2023-10-25 16:21:29,113.0,23.0,41.60000000000002,5.0,0.0,41.60000000000002,4.07,0.16
,12,320.66,4.174,438153671.0,-52917424.0,4.174,2023-10-25 16:21:30,114.0,23.0,41.799999999999955,6.0,0.0,41.799999999999955,4.21,0.16
,12,324.02,4.451,438153762.0,-52917851.0,4.451,2023-10-25 16:21:31,115.0,23.0,42.0,6.0,0.0,42.0,4.21,0.154
,12,327.33,3.756,438153944.0,-52918226.0,3.756,2023-10-25 16:21:32,116.0,23.0,42.0,6.0,0.0,42.0,4.05,0.141
,12,331.43,3.44,438154217.0,-52918665.0,3.44,2023-10-25 16:21:33,117.0,23.0,42.200000000000045,6.0,0.0,42.200000000000045,3.76,0.132
,13,335.03,3.401,438154354.0,-52919108.0,3.401,2023-10-25 16:21:34,118.0,23.0,42.200000000000045,6.0,0.0,42.200000000000045,3.42,0.118
,13,340.85,3.397,438154399.0,-52919882.0,3.397,2023-10-25 16:21:35,118.0,23.0,42.39999999999998,6.0,0.0,42.39999999999998,3.13,0.111
,13,347.0,4.731,438154490.0,-52920695.0,4.731,2023-10-25 16:21:36,118.0,23.0,42.39999999999998,6.0,0.0,42.39999999999998,2.83,0.101
,13,352.24,5.032,438154536.0,-52921395.0,5.032,2023-10-25 16:21:37,119.0,23.0,42.39999999999998,6.0,0.0,42.39999999999998,2.52,0.09
,13,357.77,5.008,438154627.0,-52922129.0,5.008,2023-10-25 16:21:38,119.0,23.0,42.39999999999998,7.0,0.0,42.39999999999998,2.13,0.078
,13,363.75,5.7,438154718.0,-52922920.0,5.7,2023-10-25 16:21:39,119.0,23.0,42.39999999999998,7.0,0.0,42.39999999999998,1.68,0.0
,14,369.06,5.974,438154718.0,-52923625.0,5.974,2023-10-25 16:21:40,119.0,23.0,42.39999999999998,7.0,0.0,42.39999999999998,1.24,0.0
,14,373.32,5.128,438154854.0,-52924166.0,5.128,2023-10-25 16:21:41,119.0,23.0,42.60000000000002,7.0,0.0,42.60000000000002,0.33,0.0
,14,376.84,4.511,438155036.0,-52924570.0,4.511,2023-10-25 16:21:42,118.0,23.0,42.60000000000002,7.0,0.0,42.60000000000002,0.0,0.0
,14,381.07,4.44,438155127.0,-52925116.0,4.44,2023-10-25 16:21:43,118.0,23.0,42.60000000000002,7.0,0.0,42.60000000000002,0.0,0.0
,14,385.67,4.537,438155173.0,-52925730.0,4.537,2023-10-25 16:21:44,118.0,23.0,42.60000000000002,7.0,0.0,42.60000000000002,0.0,0.0
,14,388.78,4.596,438155173.0,-52926145.0,4.596,2023-10-25 16:21:45,118.0,23.0,42.799999999999955,7.0,0.0,42.799999999999955,0.0,0.0
,15,393.33,4.846,438155264.0,-52926731.0,4.846,2023-10-25 16:21:46,118.0,23.0,42.799999999999955,7.0,0.0,42.799999999999955,0.0,0.043
,15,397.38,5.008,438155400.0,-52927249.0,5.008,2023-10-25 16:21:47,118.0,23.0,43.0,7.0,0.0,43.0,0.73,0.053
,15,400.95,4.239,438155537.0,-52927716.0,4.239,2023-10-25 16:21:48,118.0,23.0,43.0,7.0,0.0,43.0,1.19,0.059
,15,404.84,3.992,438155628.0,-52928222.0,3.992,2023-10-25 16:21:49,118.0,23.0,43.200000000000045,7.0,0.0,43.200000000000045,1.38,0.068
,15,408.85,3.991,438155719.0,-52928740.0,3.991,2023-10-25 16:21:50,119.0,23.0,43.200000000000045,7.0,0.0,43.200000000000045,1.55,0.07
,15,413.12,4.194,438155810.0,-52929303.0,4.194,2023-10-25 16:21:51,119.0,23.0,43.39999999999998,7.0,0.0,43.39999999999998,1.7,0.082
,16,417.51,4.336,438155901.0,-52929877.0,4.336,2023-10-25 16:21:52,119.0,23.0,43.39999999999998,7.0,0.0,43.39999999999998,1.85,0.086
,16,421.41,4.379,438155946.0,-52930389.0,4.379,2023-10-25 16:21:53,119.0,23.0,43.60000000000002,8.0,0.0,43.60000000000002,2.0,0.09
,16,425.65,4.362,438155992.0,-52930953.0,4.362,2023-10-25 16:21:54,118.0,23.0,43.799999999999955,8.0,0.0,43.799999999999955,2.13,0.094
,16,429.94,4.299,438156037.0,-52931521.0,4.299,2023-10-25 16:21:55,118.0,23.0,43.799999999999955,8.0,0.0,43.799999999999955,2.24,0.098
,16,434.1,4.178,438156129.0,-52932073.0,4.178,2023-10-25 16:21:56,118.0,23.0,44.0,8.0,0.0,44.0,2.29,0.101
,16,437.83,4.132,438156174.0,-52932562.0,4.132,2023-10-25 16:21:57,118.0,23.0,44.0,8.0,0.0,44.0,2.29,0.102
,17,441.44,3.784,438156265.0,-52933018.0,3.784,2023-10-25 16:21:58,117.0,23.0,44.200000000000045,8.0,0.0,44.200000000000045,2.3,0.102
,17,444.89,3.899,438156402.0,-52933467.0,3.899,2023-10-25 16:21:59,117.0,23.0,44.39999999999998,8.0,0.0,44.39999999999998,2.34,0.109
,17,448.42,3.953,438156493.0,-52933922.0,3.953,2023-10-25 16:22:00,117.0,23.0,44.39999999999998,8.0,0.0,44.39999999999998,2.41,0.106
,17,451.75,3.755,438156584.0,-52934349.0,3.755,2023-10-25 16:22:01,117.0,23.0,44.60000000000002,9.0,0.0,44.60000000000002,2.51,0.109
,17,454.66,3.595,438156675.0,-52934719.0,3.595,2023-10-25 16:22:02,117.0,23.0,44.60000000000002,9.0,0.0,44.60000000000002,2.62,0.102
,17,456.85,2.996,438156766.0,-52934986.0,2.996,2023-10-25 16:22:03,117.0,23.0,44.799999999999955,9.0,0.0,44.799999999999955,2.72,0.102
,18,458.83,2.418,438156857.0,-52935231.0,2.418,2023-10-25 16:22:04,117.0,23.0,44.799999999999955,9.0,0.0,44.799999999999955,2.79,0.101
,18,461.32,2.193,438156902.0,-52935555.0,2.193,2023-10-25 16:22:05,117.0,23.0,45.0,9.0,0.0,45.0,2.82,0.098
,18,464.52,2.998,438156993.0,-52935964.0,2.998,2023-10-25 16:22:06,117.0,23.0,45.0,9.0,0.0,45.0,2.81,0.094
,18,467.19,3.203,438157084.0,-52936306.0,3.203,2023-10-25 16:22:07,117.0,23.0,45.0,9.0,0.0,45.0,2.78,0.082
,18,469.99,3.327,438157175.0,-52936664.0,3.327,2023-10-25 16:22:08,117.0,23.0,45.200000000000045,9.0,0.0,45.200000000000045,2.72,0.078
,19,473.46,3.361,438157266.0,-52937114.0,3.361,2023-10-25 16:22:09,118.0,23.0,45.200000000000045,9.0,0.0,45.200000000000045,2.57,0.075
,19,477.4,3.361,438157357.0,-52937626.0,3.361,2023-10-25 16:22:10,118.0,23.0,45.200000000000045,10.0,0.0,45.200000000000045,2.3,0.066
,19,481.14,3.361,438157448.0,-52938115.0,3.361,2023-10-25 16:22:11,118.0,23.0,45.200000000000045,10.0,0.0,45.200000000000045,1.92,0.058
,19,485.27,3.872,438157585.0,-52938650.0,3.872,2023-10-25 16:22:12,119.0,23.0,45.200000000000045,10.0,0.0,45.200000000000045,1.51,0.045
,19,489.95,3.716,438157676.0,-52939241.0,3.716,2023-10-25 16:22:13,119.0,23.0,45.200000000000045,10.0,0.0,45.200000000000045,1.18,0.035
,19,494.22,3.725,438157812.0,-52939787.0,3.725,2023-10-25 16:22:14,119.0,23.0,45.200000000000045,10.0,0.0,45.200000000000045,0.36,0.0
,20,497.57,3.807,438157949.0,-52940214.0,3.807,2023-10-25 16:22:15,119.0,23.0,45.39999999999998,10.0,0.0,45.39999999999998,0.0,0.024
,20,501.59,3.861,438158040.0,-52940726.0,3.861,2023-10-25 16:22:16,119.0,23.0,45.39999999999998,10.0,0.0,45.39999999999998,0.0,0.024
,20,506.71,4.164,438158177.0,-52941392.0,4.164,2023-10-25 16:22:17,120.0,23.0,45.39999999999998,11.0,0.0,45.39999999999998,0.0,0.023
,20,511.69,4.857,438158268.0,-52942046.0,4.857,2023-10-25 16:22:18,120.0,23.0,45.39999999999998,11.0,0.0,45.39999999999998,0.0,0.027
,20,515.82,5.028,438158359.0,-52942592.0,5.028,2023-10-25 16:22:19,120.0,23.0,45.39999999999998,11.0,0.0,45.39999999999998,0.0,0.0
,20,520.0,4.612,438158450.0,-52943132.0,4.612,2023-10-25 16:22:20,120.0,23.0,45.39999999999998,11.0,0.0,45.39999999999998,0.0,0.027
,21,524.81,4.292,438158586.0,-52943758.0,4.292,2023-10-25 16:22:21,120.0,23.0,45.39999999999998,11.0,0.0,45.39999999999998,0.0,0.0
,21,529.83,4.381,438158677.0,-52944412.0,4.381,2023-10-25 16:22:22,118.0,23.0,45.39999999999998,11.0,0.0,45.39999999999998,0.0,0.0
,21,534.36,4.608,438158768.0,-52944998.0,4.608,2023-10-25 16:22:23,117.0,23.0,45.39999999999998,11.0,0.0,45.39999999999998,0.0,0.0
,21,538.77,4.489,438158905.0,-52945562.0,4.489,2023-10-25 16:22:24,117.0,23.0,45.60000000000002,11.0,0.0,45.60000000000002,0.0,0.008
,21,543.35,4.507,438159041.0,-52946159.0,4.507,2023-10-25 16:22:25,117.0,23.0,45.60000000000002,11.0,0.0,45.60000000000002,0.0,0.016
,21,548.03,4.556,438159178.0,-52946756.0,4.556,2023-10-25 16:22:26,117.0,23.0,45.60000000000002,11.0,0.0,45.60000000000002,0.0,0.023
,22,552.49,4.564,438159314.0,-52947325.0,4.564,2023-10-25 16:22:27,116.0,23.0,45.60000000000002,12.0,0.0,45.60000000000002,0.0,0.027
,22,557.09,4.542,438159496.0,-52947905.0,4.542,2023-10-25 16:22:28,117.0,23.0,45.60000000000002,12.0,0.0,45.60000000000002,0.0,0.029
,22,562.12,4.536,438159587.0,-52948571.0,4.536,2023-10-25 16:22:29,117.0,23.0,45.60000000000002,12.0,0.0,45.60000000000002,0.0,0.027
,22,566.66,4.536,438159678.0,-52949163.0,4.536,2023-10-25 16:22:30,117.0,23.0,45.799999999999955,12.0,0.0,45.799999999999955,0.0,0.031
,22,571.11,4.536,438159769.0,-52949743.0,4.536,2023-10-25 16:22:31,117.0,23.0,45.799999999999955,12.0,0.0,45.799999999999955,0.0,0.032
,22,575.35,4.493,438159906.0,-52950283.0,4.493,2023-10-25 16:22:32,116.0,23.0,46.0,12.0,0.0,46.0,0.0,0.039
,23,579.92,4.143,438159997.0,-52950886.0,4.143,2023-10-25 16:22:33,116.0,23.0,46.0,12.0,0.0,46.0,0.71,0.043
,23,584.34,4.068,438160088.0,-52951461.0,4.068,2023-10-25 16:22:34,115.0,23.0,46.200000000000045,13.0,0.0,46.200000000000045,1.32,0.059
,23,588.93,4.333,438160225.0,-52952058.0,4.333,2023-10-25 16:22:35,115.0,23.0,46.39999999999998,13.0,0.0,46.39999999999998,1.7,0.078
,23,593.6,4.137,438160316.0,-52952661.0,4.137,2023-10-25 16:22:36,114.0,23.0,46.60000000000002,13.0,0.0,46.60000000000002,2.1,0.098
,23,597.48,4.066,438160452.0,-52953168.0,4.066,2023-10-25 16:22:37,114.0,23.0,46.60000000000002,13.0,0.0,46.60000000000002,2.41,0.109
,23,601.21,4.051,438160543.0,-52953657.0,4.051,2023-10-25 16:22:38,113.0,23.0,46.799999999999955,13.0,0.0,46.799999999999955,2.58,0.117
,24,604.77,3.996,438160634.0,-52954118.0,3.996,2023-10-25 16:22:39,113.0,23.0,46.799999999999955,13.0,0.0,46.799999999999955,2.66,0.115
,24,607.72,3.679,438160680.0,-52954499.0,3.679,2023-10-25 16:22:40,112.0,23.0,47.0,13.0,0.0,47.0,2.66,0.117
,24,611.77,3.585,438160771.0,-52955022.0,3.585,2023-10-25 16:22:41,112.0,23.0,47.0,13.0,0.0,47.0,2.6,0.109
,24,614.82,3.489,438160907.0,-52955415.0,3.489,2023-10-25 16:22:42,112.0,23.0,47.200000000000045,14.0,0.0,47.200000000000045,2.5,0.106
,24,617.43,3.091,438160998.0,-52955733.0,3.091,2023-10-25 16:22:43,113.0,23.0,47.200000000000045,14.0,0.0,47.200000000000045,2.33,0.094
,24,619.68,2.572,438161180.0,-52955921.0,2.572,2023-10-25 16:22:44,113.0,23.0,47.200000000000045,14.0,0.0,47.200000000000045,2.16,0.082
,25,621.48,2.201,438161317.0,-52956063.0,2.201,2023-10-25 16:22:45,113.0,23.0,47.200000000000045,14.0,0.0,47.200000000000045,2.05,0.07
,25,623.46,2.022,438161499.0,-52956183.0,2.022,2023-10-25 16:22:46,114.0,23.0,47.39999999999998,14.0,0.0,47.39999999999998,2.02,0.068
,25,625.31,1.728,438161681.0,-52956308.0,1.728,2023-10-25 16:22:47,113.0,23.0,47.39999999999998,14.0,0.0,47.39999999999998,2.04,0.059
,25,627.02,1.638,438161817.0,-52956393.0,1.638,2023-10-25 16:22:48,113.0,23.0,47.60000000000002,14.0,0.0,47.60000000000002,2.14,0.062
,25,628.62,1.48,438161999.0,-52956444.0,1.48,2023-10-25 16:22:49,111.0,23.0,47.60000000000002,14.0,0.0,47.60000000000002,2.38,0.059
,25,630.06,1.444,438162136.0,-52956461.0,1.444,2023-10-25 16:22:50,110.0,23.0,47.799999999999955,15.0,0.0,47.799999999999955,2.82,0.068
,25,631.12,1.386,438162273.0,-52956484.0,1.386,2023-10-25 16:22:51,109.0,23.0,47.799999999999955,15.0,0.0,47.799999999999955,3.44,0.07
