calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,battery_soc,temperature,altitude,enhanced_altitude,ascent,descent,grade
5,182.08,7.533,14,112,438115126,-52883341,7.533,2023-12-02 08:09:52,,14.0,35.799999999999955,35.799999999999955,0.0,4.0,-2.55
5,190.49,8.13,13,109,438114487,-52884115,8.13,2023-12-02 08:09:53,,14.0,35.60000000000002,35.60000000000002,0.0,4.0,-2.43
5,198.2,5.528,13,109,438113729,-52884538,5.528,2023-12-02 08:09:54,,14.0,35.39999999999998,35.39999999999998,0.0,4.0,-2.3
6,205.19,5.103,13,110,438113000,-52884743,5.103,2023-12-02 08:09:55,,14.0,35.200000000000045,35.200000000000045,0.0,4.0,-2.22
6,211.12,5.103,13,109,438112349,-52884804,5.103,2023-12-02 08:09:56,,14.0,35.200000000000045,35.200000000000045,0.0,4.0,-2.15
6,217.83,5.093,14,109,438111632,-52884825,5.093,2023-12-02 08:09:57,,14.0,35.200000000000045,35.200000000000045,0.0,4.0,-2.01
6,224.39,6.437,15,106,438110939,-52884812,6.437,2023-12-02 08:09:58,,14.0,35.0,35.0,0.0,5.0,-1.83
6,230.38,6.549,16,103,438110302,-52884708,6.549,2023-12-02 08:09:59,,14.0,35.0,35.0,0.0,5.0,-1.76
6,233.55,5.748,16,101,438109959,-52884672,5.748,2023-12-02 08:10:00,,14.0,34.799999999999955,34.799999999999955,0.0,5.0,-1.77
6,236.23,4.826,16,99,438109666,-52884651,4.826,2023-12-02 08:10:01,,14.0,34.60000000000002,34.60000000000002,0.0,5.0,-1.75
6,244.88,4.588,17,97,438108742,-52884686,4.588,2023-12-02 08:10:02,,14.0,34.60000000000002,34.60000000000002,0.0,5.0,-1.67
7,249.71,4.385,17,96,438108228,-52884637,4.385,2023-12-02 08:10:03,,14.0,34.39999999999998,34.39999999999998,0.0,5.0,-1.58
7,254.31,4.486,17,97,438107731,-52884628,4.486,2023-12-02 08:10:04,,14.0,34.39999999999998,34.39999999999998,0.0,5.0,-1.56
7,257.11,4.548,17,97,438107424,-52884697,4.548,2023-12-02 08:10:05,,14.0,34.200000000000045,34.200000000000045,0.0,5.0,-1.64
7,259.27,4.134,17,96,438107230,-52884639,4.134,2023-12-02 08:10:06,,14.0,34.200000000000045,34.200000000000045,0.0,5.0,-1.77
7,261.01,3.748,21,96,438107047,-52884628,3.748,2023-12-02 08:10:07,,14.0,34.200000000000045,34.200000000000045,0.0,5.0,-1.81
7,262.81,3.3,21,96,438106829,-52884613,3.3,2023-12-02 08:10:08,,14.0,34.0,34.0,0.0,6.0,-1.78
7,264.88,2.99,21,97,438106599,-52884557,2.99,2023-12-02 08:10:09,,14.0,34.0,34.0,0.0,6.0,-1.73
7,267.01,2.774,20,99,438106450,-52884397,2.774,2023-12-02 08:10:10,,14.0,34.0,34.0,0.0,6.0,-1.64
8,269.23,2.635,19,101,438106234,-52884269,2.635,2023-12-02 08:10:11,,14.0,34.0,34.0,0.0,6.0,-1.49
8,271.77,2.614,19,102,438105970,-52884301,2.614,2023-12-02 08:10:12,,14.0,34.0,34.0,0.0,6.0,-1.34
8,275.15,2.611,18,103,438105696,-52884602,2.611,2023-12-02 08:10:13,,14.0,34.0,34.0,0.0,6.0,-1.22
8,280.04,3.04,17,104,438105618,-52885229,3.04,2023-12-02 08:10:14,,14.0,33.799999999999955,33.799999999999955,0.0,6.0,-1.15
8,286.22,3.428,16,103,438105611,-52886057,3.428,2023-12-02 08:10:15,,14.0,33.799999999999955,33.799999999999955,0.0,6.0,-1.14
8,291.96,3.943,16,103,438105728,-52886810,3.943,2023-12-02 08:10:16,,14.0,33.799999999999955,33.799999999999955,0.0,6.0,-1.16
8,296.52,4.367,15,104,438105865,-52887394,4.367,2023-12-02 08:10:17,,14.0,33.799999999999955,33.799999999999955,0.0,6.0,-1.16
9,299.74,4.255,16,105,438106001,-52887778,4.255,2023-12-02 08:10:18,,14.0,33.799999999999955,33.799999999999955,0.0,6.0,-1.1
9,302.26,4.1,16,106,438106099,-52888083,4.1,2023-12-02 08:10:19,,14.0,33.799999999999955,33.799999999999955,0.0,6.0,-0.62
9,304.23,3.606,16,107,438106191,-52888333,3.606,2023-12-02 08:10:20,,14.0,33.799999999999955,33.799999999999955,0.0,6.0,0.0
9,306.82,3.182,16,107,438106242,-52888671,3.182,2023-12-02 08:10:21,,14.0,33.799999999999955,33.799999999999955,0.0,6.0,0.0
9,310.49,3.274,15,107,438106131,-52889135,3.274,2023-12-02 08:10:22,,14.0,34.0,34.0,0.0,6.0,0.0
9,313.91,3.309,15,108,438105917,-52889490,3.309,2023-12-02 08:10:23,,14.0,34.0,34.0,0.0,6.0,0.0
9,316.49,3.319,15,110,438105728,-52889743,3.319,2023-12-02 08:10:24,,14.0,34.0,34.0,0.0,6.0,0.0
10,319.4,3.249,15,109,438105468,-52889981,3.249,2023-12-02 08:10:25,,14.0,34.0,34.0,0.0,6.0,0.0
10,324.33,3.183,14,109,438105001,-52890307,3.183,2023-12-02 08:10:26,,14.0,34.0,34.0,0.0,6.0,0.0
10,329.88,3.563,14,110,438104656,-52890884,3.563,2023-12-02 08:10:27,,14.0,34.0,34.0,0.0,6.0,0.0
10,334.1,3.919,14,111,438104414,-52891362,3.919,2023-12-02 08:10:28,,14.0,34.0,34.0,0.0,6.0,0.0
10,337.36,3.788,14,111,438104422,-52891787,3.788,2023-12-02 08:10:29,,14.0,34.0,34.0,0.0,6.0,0.0
10,340.98,3.623,14,111,438104546,-52892241,3.623,2023-12-02 08:10:30,,14.0,34.0,34.0,0.0,6.0,0.0
10,345.81,3.904,13,111,438104682,-52892870,3.904,2023-12-02 08:10:31,,14.0,34.0,34.0,0.0,6.0,0.0
11,350.64,4.137,13,110,438104740,-52893506,4.137,2023-12-02 08:10:32,,14.0,34.0,34.0,0.0,6.0,0.0
11,354.5,4.303,14,110,438104747,-52894023,4.303,2023-12-02 08:10:33,,14.0,34.0,34.0,0.0,6.0,0.0
11,358.11,4.168,14,111,438104786,-52894505,4.168,2023-12-02 08:10:34,,14.0,34.0,34.0,0.0,6.0,0.0
11,361.83,4.053,13,111,438104792,-52894998,4.053,2023-12-02 08:10:35,,14.0,34.0,34.0,0.0,6.0,0.0
11,365.52,3.964,13,111,438104714,-52895478,3.964,2023-12-02 08:10:36,,13.0,34.0,34.0,0.0,6.0,0.0
11,370.41,3.897,13,112,438104507,-52896070,3.897,2023-12-02 08:10:37,,13.0,34.200000000000045,34.200000000000045,0.0,6.0,0.0
12,374.89,3.992,13,112,438104396,-52896653,3.992,2023-12-02 08:10:38,,13.0,34.200000000000045,34.200000000000045,0.0,6.0,0.0
12,378.97,4.015,13,113,438104383,-52897196,4.015,2023-12-02 08:10:39,,13.0,34.200000000000045,34.200000000000045,0.0,6.0,0.0
12,382.51,4.022,13,114,438104383,-52897665,4.022,2023-12-02 08:10:40,,13.0,34.39999999999998,34.39999999999998,0.0,6.0,0.0
12,385.55,3.583,12,114,438104383,-52898071,3.583,2023-12-02 08:10:41,,13.0,34.39999999999998,34.39999999999998,0.0,6.0,0.42
12,388.95,3.201,12,115,438104344,-52898522,3.201,2023-12-02 08:10:42,,13.0,34.39999999999998,34.39999999999998,0.0,6.0,1.13
12,393.13,3.829,12,115,438104415,-52899064,3.829,2023-12-02 08:10:43,,13.0,34.39999999999998,34.39999999999998,0.0,6.0,1.22
13,397.38,4.125,11,116,438104506,-52899618,4.125,2023-12-02 08:10:44,,13.0,34.60000000000002,34.60000000000002,0.0,6.0,1.29
13,401.57,4.178,11,117,438104480,-52900174,4.178,2023-12-02 08:10:45,,13.0,34.60000000000002,34.60000000000002,0.0,6.0,1.33
13,404.79,4.187,13,117,438104395,-52900582,4.187,2023-12-02 08:10:46,,13.0,34.799999999999955,34.799999999999955,0.0,6.0,1.38
13,408.3,3.747,13,117,438104226,-52901012,3.747,2023-12-02 08:10:47,,13.0,34.799999999999955,34.799999999999955,0.0,6.0,1.42
13,411.26,3.608,13,117,438104240,-52901396,3.608,2023-12-02 08:10:48,,13.0,34.799999999999955,34.799999999999955,0.0,6.0,1.48
13,415.11,3.904,12,117,438104246,-52901908,3.904,2023-12-02 08:10:49,,13.0,35.0,35.0,1.0,6.0,1.6
14,418.04,4.001,12,118,438104130,-52902276,4.001,2023-12-02 08:10:50,,13.0,35.0,35.0,1.0,6.0,1.72
14,420.36,2.844,12,118,438104070,-52902566,2.844,2023-12-02 08:10:51,,13.0,35.200000000000045,35.200000000000045,1.0,6.0,1.82
14,423.72,3.097,12,118,438103946,-52902998,3.097,2023-12-02 08:10:52,,13.0,35.200000000000045,35.200000000000045,1.0,6.0,1.93
14,426.53,2.73,13,119,438103888,-52903368,2.73,2023-12-02 08:10:53,,13.0,35.39999999999998,35.39999999999998,1.0,6.0,2.02
14,429.02,2.658,13,120,438104039,-52903658,2.658,2023-12-02 08:10:54,,13.0,35.39999999999998,35.39999999999998,1.0,6.0,2.06
14,432.06,2.658,13,120,438104221,-52903986,2.658,2023-12-02 08:10:55,,13.0,35.39999999999998,35.39999999999998,1.0,6.0,1.99
15,435.62,3.064,12,121,438104482,-52904343,3.064,2023-12-02 08:10:56,,13.0,35.39999999999998,35.39999999999998,1.0,6.0,1.89
15,439.38,3.45,12,122,438104714,-52904733,3.45,2023-12-02 08:10:57,,13.0,35.60000000000002,35.60000000000002,1.0,6.0,1.81
15,443.56,3.85,12,122,438104904,-52905236,3.85,2023-12-02 08:10:58,,13.0,35.60000000000002,35.60000000000002,1.0,6.0,1.8
15,446.7,4.065,12,122,438104929,-52905648,4.065,2023-12-02 08:10:59,,13.0,35.799999999999955,35.799999999999955,1.0,6.0,1.9
15,449.64,3.638,12,122,438104785,-52906001,3.638,2023-12-02 08:11:00,,13.0,35.799999999999955,35.799999999999955,1.0,6.0,2.04
16,452.81,3.386,13,122,438104631,-52906370,3.386,2023-12-02 08:11:01,,13.0,36.0,36.0,2.0,6.0,2.22
16,456.6,3.298,12,123,438104412,-52906803,3.298,2023-12-02 08:11:02,,13.0,36.200000000000045,36.200000000000045,2.0,6.0,2.45
16,460.12,3.375,12,123,438104224,-52907221,3.375,2023-12-02 08:11:03,,13.0,36.200000000000045,36.200000000000045,2.0,6.0,2.67
16,464.1,3.427,12,124,438104161,-52907743,3.427,2023-12-02 08:11:04,,13.0,36.39999999999998,36.39999999999998,2.0,6.0,2.81
16,468.1,3.941,11,124,438104189,-52908273,3.941,2023-12-02 08:11:05,,13.0,36.39999999999998,36.39999999999998,2.0,6.0,2.86
16,472.78,4.141,11,125,438103972,-52908811,4.141,2023-12-02 08:11:06,,13.0,36.60000000000002,36.60000000000002,2.0,6.0,2.93
17,476.29,4.156,11,126,438103927,-52909261,4.156,2023-12-02 08:11:07,,13.0,36.799999999999955,36.799999999999955,2.0,6.0,3.09
17,478.81,3.459,10,126,438103967,-52909598,3.459,2023-12-02 08:11:08,,13.0,36.799999999999955,36.799999999999955,2.0,6.0,3.16
17,483.09,3.264,10,127,438103973,-52910168,3.264,2023-12-02 08:11:09,,13.0,37.0,37.0,3.0,6.0,3.08
17,486.49,3.111,10,128,438103856,-52910599,3.111,2023-12-02 08:11:10,,13.0,37.0,37.0,3.0,6.0,2.87
17,489.26,3.674,10,128,438103797,-52910963,3.674,2023-12-02 08:11:11,,13.0,37.0,37.0,3.0,6.0,2.64
18,492.44,2.953,11,128,438103830,-52911387,2.953,2023-12-02 08:11:12,,13.0,37.200000000000045,37.200000000000045,3.0,6.0,2.48
18,494.85,2.608,11,129,438103836,-52911710,2.608,2023-12-02 08:11:13,,13.0,37.200000000000045,37.200000000000045,3.0,6.0,2.41
18,497.61,2.91,13,130,438103876,-52912075,2.91,2023-12-02 08:11:14,,13.0,37.39999999999998,37.39999999999998,3.0,6.0,2.33
18,500.84,2.841,14,130,438103882,-52912506,2.841,2023-12-02 08:11:15,,13.0,37.39999999999998,37.39999999999998,3.0,6.0,2.27
18,504.45,3.169,13,130,438103804,-52912974,3.169,2023-12-02 08:11:16,,13.0,37.60000000000002,37.60000000000002,3.0,6.0,2.29
19,508.24,3.485,13,130,438103752,-52913468,3.485,2023-12-02 08:11:17,,13.0,37.60000000000002,37.60000000000002,3.0,6.0,2.4
19,511.7,3.474,14,131,438103745,-52913931,3.474,2023-12-02 08:11:18,,13.0,37.60000000000002,37.60000000000002,3.0,6.0,2.51
19,516.56,3.438,13,131,438103549,-52914530,3.438,2023-12-02 08:11:19,,13.0,37.799999999999955,37.799999999999955,3.0,6.0,2.53
19,520.97,3.856,13,131,438103324,-52915055,3.856,2023-12-02 08:11:20,,13.0,37.799999999999955,37.799999999999955,3.0,6.0,2.53
19,525.13,4.024,13,131,438103134,-52915557,4.024,2023-12-02 08:11:21,,13.0,38.0,38.0,4.0,6.0,2.47
20,529.05,3.971,13,131,438103108,-52916074,3.971,2023-12-02 08:11:22,,13.0,38.200000000000045,38.200000000000045,4.0,6.0,2.47
20,532.42,3.928,13,132,438103108,-52916522,3.928,2023-12-02 08:11:23,,13.0,38.39999999999998,38.39999999999998,4.0,6.0,2.66
20,535.52,3.537,13,131,438103030,-52916926,3.537,2023-12-02 08:11:24,,13.0,38.60000000000002,38.60000000000002,4.0,6.0,2.91
20,536.32,3.275,13,132,438103017,-52917029,3.275,2023-12-02 08:11:25,,13.0,38.60000000000002,38.60000000000002,4.0,6.0,3.24
21,538.54,2.892,13,132,438103211,-52917207,2.892,2023-12-02 08:11:26,,13.0,38.799999999999955,38.799999999999955,4.0,6.0,3.36
21,542.93,2.678,12,132,438103593,-52917542,2.678,2023-12-02 08:11:27,,13.0,38.60000000000002,38.60000000000002,5.0,6.0,3.31
21,548.58,3.428,11,131,438104085,-52917992,3.428,2023-12-02 08:11:28,,13.0,38.60000000000002,38.60000000000002,5.0,6.0,3.02
21,552.01,3.939,12,132,438104388,-52918206,3.939,2023-12-02 08:11:29,,13.0,38.60000000000002,38.60000000000002,5.0,6.0,2.52
21,553.26,3.435,12,131,438104506,-52918218,3.435,2023-12-02 08:11:30,,13.0,38.60000000000002,38.60000000000002,5.0,6.0,1.92
22,554.49,3.04,12,130,438104597,-52918332,3.04,2023-12-02 08:11:31,,13.0,38.60000000000002,38.60000000000002,5.0,6.0,1.08
22,554.68,0.436,14,129,438104571,-52918371,0.436,2023-12-02 08:11:32,,13.0,38.60000000000002,38.60000000000002,5.0,6.0,0.0
22,555.5,1.12,14,129,438104643,-52918438,1.12,2023-12-02 08:11:33,,13.0,38.60000000000002,38.60000000000002,5.0,6.0,0.0
22,556.43,1.233,14,129,438104733,-52918468,1.233,2023-12-02 08:11:34,,13.0,38.60000000000002,38.60000000000002,5.0,6.0,0.0
22,556.56,0.17,14,129,438104786,-52918437,0.17,2023-12-02 08:11:35,,13.0,38.60000000000002,38.60000000000002,5.0,6.0,0.0
23,556.56,0.0,14,128,438104792,-52918431,0.0,2023-12-02 08:11:36,,13.0,38.60000000000002,38.60000000000002,5.0,6.0,0.0
23,556.56,0.0,14,128,438104792,-52918431,0.0,2023-12-02 08:11:37,,13.0,38.39999999999998,38.39999999999998,5.0,6.0,0.0
23,556.56,0.0,17,128,438104792,-52918431,0.0,2023-12-02 08:11:38,,13.0,38.39999999999998,38.39999999999998,5.0,6.0,0.0
23,556.56,0.0,17,128,438104792,-52918431,0.0,2023-12-02 08:11:39,,13.0,38.39999999999998,38.39999999999998,5.0,6.0,0.0
23,556.56,1.331,13,111,438105006,-52919116,1.331,2023-12-02 08:12:06,,12.0,38.60000000000002,38.60000000000002,5.0,6.0,0.0
24,560.15,1.473,13,111,438104981,-52919644,1.473,2023-12-02 08:12:07,,12.0,38.799999999999955,38.799999999999955,5.0,6.0,0.0
24,564.62,2.26,12,112,438104896,-52920235,2.26,2023-12-02 08:12:08,,12.0,38.799999999999955,38.799999999999955,5.0,6.0,0.0
24,568.39,2.857,12,112,438104767,-52920709,2.857,2023-12-02 08:12:09,,12.0,39.0,39.0,5.0,6.0,0.0
24,571.51,2.462,12,113,438104747,-52921120,2.462,2023-12-02 08:12:10,,12.0,39.0,39.0,5.0,6.0,0.0
24,574.63,2.771,11,112,438104825,-52921535,2.771,2023-12-02 08:12:11,,12.0,39.0,39.0,5.0,6.0,0.48
24,578.04,2.833,11,112,438104799,-52921986,2.833,2023-12-02 08:12:12,,12.0,39.200000000000045,39.200000000000045,5.0,6.0,2.53
24,581.99,3.329,11,114,438104753,-52922510,3.329,2023-12-02 08:12:13,,12.0,39.200000000000045,39.200000000000045,5.0,6.0,2.48
25,586.89,3.439,10,113,438104786,-52923163,3.439,2023-12-02 08:12:14,,12.0,39.0,39.0,5.0,6.0,2.39
25,591.18,3.492,10,113,438104831,-52923737,3.492,2023-12-02 08:12:15,,12.0,39.0,39.0,5.0,6.0,2.12
25,594.88,3.793,10,114,438104838,-52924228,3.793,2023-12-02 08:12:16,,12.0,39.200000000000045,39.200000000000045,5.0,6.0,1.47
25,599.36,3.858,10,114,438104877,-52924823,3.858,2023-12-02 08:12:17,,12.0,39.200000000000045,39.200000000000045,5.0,6.0,0.86
25,603.3,3.844,10,114,438105000,-52925340,3.844,2023-12-02 08:12:18,,12.0,39.200000000000045,39.200000000000045,5.0,6.0,0.0
25,607.36,3.876,9,114,438105059,-52925871,3.876,2023-12-02 08:12:19,,12.0,39.39999999999998,39.39999999999998,5.0,6.0,0.0
26,611.65,3.975,9,116,438105104,-52926442,3.975,2023-12-02 08:12:20,,12.0,39.39999999999998,39.39999999999998,5.0,6.0,0.0
26,615.63,3.975,9,117,438105150,-52926968,3.975,2023-12-02 08:12:21,,12.0,39.39999999999998,39.39999999999998,5.0,6.0,0.21
26,619.94,4.063,9,118,438105273,-52927514,4.063,2023-12-02 08:12:22,,12.0,39.60000000000002,39.60000000000002,5.0,6.0,1.18
26,624.07,4.075,10,120,438105293,-52928064,4.075,2023-12-02 08:12:23,,12.0,39.60000000000002,39.60000000000002,5.0,6.0,1.37
26,627.79,3.923,10,121,438105293,-52928559,3.923,2023-12-02 08:12:24,,12.0,39.60000000000002,39.60000000000002,5.0,6.0,1.49
27,631.65,3.882,11,121,438105293,-52929075,3.882,2023-12-02 08:12:25,,12.0,39.799999999999955,39.799999999999955,5.0,6.0,1.49
27,635.15,3.966,11,120,438105254,-52929538,3.966,2023-12-02 08:12:26,,12.0,39.799999999999955,39.799999999999955,5.0,6.0,1.42
27,637.98,3.529,11,122,438105208,-52929913,3.529,2023-12-02 08:12:27,,12.0,39.799999999999955,39.799999999999955,6.0,6.0,1.32
27,640.77,2.987,11,124,438105202,-52930287,2.987,2023-12-02 08:12:28,,12.0,39.799999999999955,39.799999999999955,6.0,6.0,1.24
27,644.15,2.836,11,124,438105279,-52930730,2.836,2023-12-02 08:12:29,,12.0,40.0,40.0,6.0,6.0,1.25
27,647.93,3.531,11,123,438105371,-52931222,3.531,2023-12-02 08:12:30,,12.0,40.200000000000045,40.200000000000045,6.0,6.0,1.4
28,651.58,3.63,11,123,438105423,-52931702,3.63,2023-12-02 08:12:31,,12.0,40.200000000000045,40.200000000000045,6.0,6.0,1.65
28,655.53,3.909,12,123,438105468,-52932232,3.909,2023-12-02 08:12:32,,12.0,40.39999999999998,40.39999999999998,6.0,6.0,1.9
28,660.04,4.002,12,123,438105553,-52932823,4.002,2023-12-02 08:12:33,,12.0,40.39999999999998,40.39999999999998,6.0,6.0,2.19
28,665.18,4.896,12,123,438105605,-52933505,4.896,2023-12-02 08:12:34,,12.0,40.60000000000002,40.60000000000002,6.0,6.0,2.45
28,671.67,5.174,11,123,438105572,-52934367,5.174,2023-12-02 08:12:35,,12.0,40.60000000000002,40.60000000000002,6.0,6.0,2.65
29,676.79,4.945,11,123,438105410,-52935027,4.945,2023-12-02 08:12:36,,12.0,40.799999999999955,40.799999999999955,6.0,6.0,2.74
29,681.08,4.865,11,126,438105345,-52935587,4.865,2023-12-02 08:12:37,,12.0,40.799999999999955,40.799999999999955,6.0,6.0,2.66
29,685.52,4.587,11,129,438105377,-52936178,4.587,2023-12-02 08:12:38,,12.0,41.0,41.0,7.0,6.0,2.44
29,690.07,4.551,10,128,438105580,-52936732,4.551,2023-12-02 08:12:39,,12.0,41.0,41.0,7.0,6.0,2.23
29,693.63,4.555,11,127,438105572,-52937197,4.555,2023-12-02 08:12:40,,12.0,41.200000000000045,41.200000000000045,7.0,6.0,2.04
30,697.09,3.77,13,125,438105527,-52937652,3.77,2023-12-02 08:12:41,,12.0,41.200000000000045,41.200000000000045,7.0,6.0,1.94
30,700.42,3.639,13,125,438105365,-52938056,3.639,2023-12-02 08:12:42,,12.0,41.39999999999998,41.39999999999998,7.0,6.0,1.86
30,704.11,3.665,13,126,438105338,-52938545,3.665,2023-12-02 08:12:43,,12.0,41.39999999999998,41.39999999999998,7.0,6.0,1.84
30,707.34,3.724,14,128,438105416,-52938969,3.724,2023-12-02 08:12:44,,12.0,41.60000000000002,41.60000000000002,7.0,6.0,1.87
30,710.63,3.635,14,127,438105429,-52939408,3.635,2023-12-02 08:12:45,,12.0,41.60000000000002,41.60000000000002,7.0,6.0,1.94
30,714.19,3.653,14,128,438105469,-52939882,3.653,2023-12-02 08:12:46,,12.0,41.60000000000002,41.60000000000002,7.0,6.0,2.02
31,717.97,3.759,15,129,438105475,-52940388,3.759,2023-12-02 08:12:47,,12.0,41.799999999999955,41.799999999999955,7.0,6.0,2.07
31,721.72,3.733,16,127,438105475,-52940887,3.733,2023-12-02 08:12:48,,12.0,41.799999999999955,41.799999999999955,8.0,6.0,2.05
31,725.57,3.836,15,126,438105436,-52941401,3.836,2023-12-02 08:12:49,,12.0,42.0,42.0,8.0,6.0,2.06
31,730.0,3.872,15,126,438105390,-52941990,3.872,2023-12-02 08:12:50,,12.0,42.200000000000045,42.200000000000045,8.0,6.0,2.03
31,734.1,3.981,15,126,438105345,-52942534,3.981,2023-12-02 08:12:51,,12.0,42.200000000000045,42.200000000000045,8.0,6.0,2.09
32,738.3,4.162,14,128,438105299,-52943088,4.162,2023-12-02 08:12:52,,12.0,42.200000000000045,42.200000000000045,8.0,6.0,2.14
32,742.49,4.197,14,129,438105215,-52943643,4.197,2023-12-02 08:12:53,,12.0,42.39999999999998,42.39999999999998,8.0,6.0,2.22
32,746.66,4.166,14,129,438105202,-52944199,4.166,2023-12-02 08:12:54,,12.0,42.60000000000002,42.60000000000002,8.0,6.0,2.35
