time,longitude,latitude,distance,elevation,hr_value,cadence,Speed
2018-01-06 20:33:47,-97.732659,30.313393,0.0,107.2,75,,0.0
2018-01-06 20:33:48,-97.732643,30.313389,0.0,107.2,75,,0.0
2018-01-06 20:33:52,-97.732644,30.313344,0.0,107.0,77,,0.0
2018-01-06 20:33:53,-97.732656,30.31332,2.7,107.0,78,,0.5
2018-01-06 20:33:54,-97.73265,30.313278,7.3,107.0,80,,1.2
2018-01-06 20:33:55,-97.732659,30.313245,10.8,106.8,83,,1.5
2018-01-06 20:33:56,-97.732657,30.313211,14.5,106.8,84,,1.8
2018-01-06 20:33:57,-97.732666,30.313188,17.0,106.6,85,,3.4
2018-01-06 20:33:58,-97.732681,30.313165,19.9,106.6,85,,3.4
2018-01-06 20:33:59,-97.732688,30.313125,24.3,106.4,85,,3.4
2018-01-06 20:34:00,-97.732704,30.313093,28.0,106.6,85,,3.4
2018-01-06 20:34:01,-97.732708,30.313057,32.0,106.4,85,,3.5
2018-01-06 20:34:02,-97.732691,30.313013,37.1,106.4,85,,4.0
2018-01-06 20:34:03,-97.732678,30.312978,41.1,106.4,84,,4.2
2018-01-06 20:34:04,-97.732641,30.312947,45.9,106.2,83,,4.3
2018-01-06 20:34:06,-97.732614,30.31291,50.7,106.2,83,,3.7
2018-01-06 20:34:07,-97.732598,30.312866,55.8,106.2,83,,3.7
2018-01-06 20:34:08,-97.732588,30.312818,61.2,106.0,84,,4.0
2018-01-06 20:34:09,-97.732581,30.312771,66.4,106.0,86,,4.1
2018-01-06 20:34:10,-97.732577,30.312722,71.8,106.0,87,,4.3
2018-01-06 20:34:11,-97.732572,30.312675,77.0,105.8,89,,5.3
2018-01-06 20:34:12,-97.732567,30.312624,82.6,105.6,90,,5.4
2018-01-06 20:34:13,-97.732568,30.31257,88.6,105.6,90,,5.5
2018-01-06 20:34:14,-97.73257,30.312521,94.1,105.6,91,,5.5
2018-01-06 20:34:15,-97.732573,30.312472,99.4,105.6,91,,5.5
2018-01-06 20:34:16,-97.732573,30.312419,105.3,105.6,92,,5.7
2018-01-06 20:34:17,-97.732574,30.312371,110.6,105.4,94,,5.6
2018-01-06 20:34:18,-97.732579,30.312312,117.2,105.2,95,,5.7
2018-01-06 20:34:19,-97.732595,30.312267,122.4,105.2,95,,5.7
2018-01-06 20:34:20,-97.732608,30.312219,127.8,105.0,95,,5.7
2018-01-06 20:34:21,-97.73262,30.312169,133.4,104.8,94,,5.6
2018-01-06 20:34:22,-97.732628,30.312118,139.1,104.6,95,,5.7
2018-01-06 20:34:23,-97.732641,30.312068,144.7,104.6,95,,5.5
2018-01-06 20:34:24,-97.732655,30.312013,151.0,104.6,96,,5.7
2018-01-06 20:34:25,-97.732668,30.311962,156.8,104.4,96,,5.8
2018-01-06 20:34:26,-97.732681,30.311908,162.8,104.4,95,,5.9
2018-01-06 20:34:27,-97.732687,30.311858,168.5,104.4,95,,5.9
2018-01-06 20:34:28,-97.732704,30.311799,175.1,104.2,94,,6.1
2018-01-06 20:34:29,-97.732715,30.311749,180.8,104.2,95,,6.0
2018-01-06 20:34:30,-97.732731,30.311691,187.4,104.4,96,,6.1
2018-01-06 20:34:31,-97.732745,30.311635,193.8,104.4,96,,6.2
2018-01-06 20:34:32,-97.732761,30.311584,199.6,104.2,95,,6.2
2018-01-06 20:34:33,-97.732774,30.311524,206.4,104.0,95,,6.3
2018-01-06 20:34:34,-97.732792,30.311469,212.8,104.0,95,,6.4
2018-01-06 20:34:35,-97.732808,30.311413,219.1,104.0,96,,6.3
2018-01-06 20:34:36,-97.732826,30.311366,224.5,103.8,96,,6.1
2018-01-06 20:34:37,-97.732844,30.311317,230.3,103.8,96,,6.1
2018-01-06 20:34:38,-97.732865,30.311267,236.2,103.6,94,,6.0
2018-01-06 20:34:39,-97.732882,30.311225,241.1,103.6,93,,5.7
2018-01-06 20:34:40,-97.732896,30.31119,245.3,103.4,94,,5.2
2018-01-06 20:34:41,-97.732907,30.31116,248.8,103.2,95,,4.9
2018-01-06 20:34:42,-97.732919,30.311132,252.1,103.2,95,,4.4
2018-01-06 20:34:43,-97.732931,30.311105,255.3,103.2,95,,3.8
2018-01-06 20:34:44,-97.73294,30.311085,257.7,103.2,93,,3.3
2018-01-06 20:34:45,-97.732948,30.311067,259.7,103.4,91,,2.9
2018-01-06 20:34:46,-97.732955,30.311053,261.4,103.4,91,,2.5
2018-01-06 20:34:47,-97.732959,30.311046,262.3,103.4,92,,2.0
2018-01-06 20:34:48,-97.732957,30.311051,262.3,103.4,93,,1.4
2018-01-06 20:35:36,-97.73297,30.311029,262.3,104.0,77,,0.0
2018-01-06 20:35:37,-97.732982,30.311009,264.8,104.0,79,,0.1
2018-01-06 20:35:38,-97.733,30.310979,268.5,104.0,81,,0.1
2018-01-06 20:35:39,-97.733015,30.310954,271.6,104.0,84,,0.2
2018-01-06 20:35:40,-97.733029,30.310928,274.8,104.0,84,,0.2
2018-01-06 20:35:41,-97.733042,30.310908,277.3,104.0,86,,0.2
2018-01-06 20:35:42,-97.733066,30.310868,282.4,104.0,87,,3.5
2018-01-06 20:35:43,-97.733087,30.310828,287.2,104.0,88,,3.7
2018-01-06 20:35:44,-97.73311,30.310792,291.8,104.0,90,,4.0
2018-01-06 20:35:45,-97.733136,30.310754,296.7,104.0,90,,4.4
2018-01-06 20:35:46,-97.733161,30.310714,301.7,103.8,92,,4.9
2018-01-06 20:35:47,-97.733185,30.310679,306.3,103.8,93,,4.8
2018-01-06 20:35:48,-97.733215,30.310632,312.2,103.6,94,,5.0
2018-01-06 20:35:49,-97.733242,30.310589,317.6,103.4,94,,5.2
2018-01-06 20:35:50,-97.733269,30.310549,322.8,103.4,94,,5.2
2018-01-06 20:35:51,-97.733298,30.310505,328.3,103.4,94,,5.3
2018-01-06 20:35:52,-97.733323,30.310467,333.2,103.2,94,,5.4
2018-01-06 20:35:53,-97.733351,30.310424,338.7,103.2,93,,5.3
2018-01-06 20:35:54,-97.733381,30.310378,344.5,103.2,94,,5.4
2018-01-06 20:35:55,-97.733408,30.310336,349.9,103.0,94,,5.4
2018-01-06 20:35:56,-97.733436,30.31029,355.7,102.8,93,,5.5
2018-01-06 20:35:57,-97.733462,30.310249,360.8,102.8,94,,5.5
2018-01-06 20:35:58,-97.733495,30.3102,367.1,103.0,94,,5.7
2018-01-06 20:35:59,-97.733522,30.310159,372.4,103.2,95,,5.6
2018-01-06 20:36:00,-97.733554,30.31011,378.6,103.0,94,,5.7
2018-01-06 20:36:01,-97.733585,30.310059,384.9,103.0,95,,5.8
2018-01-06 20:36:02,-97.733613,30.310014,390.6,102.8,95,,6.0
2018-01-06 20:36:03,-97.733645,30.309963,397.1,102.8,95,,6.0
2018-01-06 20:36:04,-97.733676,30.309914,403.3,103.0,95,,6.2
2018-01-06 20:36:05,-97.733704,30.309868,409.1,102.8,96,,6.1
2018-01-06 20:36:06,-97.733737,30.309815,415.8,102.6,96,,6.2
2018-01-06 20:36:07,-97.733767,30.309768,421.7,102.6,97,,6.2
2018-01-06 20:36:08,-97.733802,30.309715,428.5,102.6,96,,6.3
2018-01-06 20:36:09,-97.733835,30.309663,435.1,102.8,95,,6.4
2018-01-06 20:36:10,-97.733866,30.309615,441.2,102.6,95,,6.4
2018-01-06 20:36:11,-97.73389,30.309579,445.8,102.6,95,,6.0
2018-01-06 20:36:12,-97.733929,30.309518,453.5,102.6,95,,6.4
2018-01-06 20:36:13,-97.733963,30.309463,460.4,102.8,96,,6.4
2018-01-06 20:36:14,-97.733997,30.309413,466.8,102.6,97,,6.3
2018-01-06 20:36:15,-97.734027,30.309365,472.9,102.4,98,,6.3
2018-01-06 20:36:16,-97.734059,30.309312,479.5,102.4,98,,6.7
2018-01-06 20:36:17,-97.734079,30.30928,483.6,102.4,97,,6.0
2018-01-06 20:36:18,-97.734121,30.309215,491.9,102.2,98,,6.3
2018-01-06 20:36:19,-97.734151,30.309166,498.0,102.0,99,,6.2
2018-01-06 20:36:20,-97.734183,30.309118,504.1,102.0,98,,6.2
2018-01-06 20:36:21,-97.734215,30.309069,510.3,102.0,98,,6.2
2018-01-06 20:36:22,-97.734243,30.309024,516.1,102.0,98,,6.5
2018-01-06 20:36:23,-97.734275,30.308975,522.2,102.0,99,,6.1
2018-01-06 20:36:24,-97.734309,30.308923,528.9,102.0,99,,6.2
2018-01-06 20:36:25,-97.73434,30.308876,534.9,102.0,99,,6.2
2018-01-06 20:36:26,-97.734371,30.308824,541.4,102.0,100,,6.2
2018-01-06 20:36:27,-97.734401,30.308778,547.3,102.0,100,,6.2
2018-01-06 20:36:28,-97.734436,30.308725,554.1,102.0,100,,6.4
2018-01-06 20:36:29,-97.734466,30.308678,560.0,102.0,101,,6.2
2018-01-06 20:36:30,-97.734497,30.308628,566.3,102.0,101,,6.3
2018-01-06 20:36:31,-97.73453,30.308576,572.9,102.0,101,,6.3
2018-01-06 20:36:32,-97.73456,30.30853,578.7,102.2,102,,6.3
2018-01-06 20:36:33,-97.734594,30.308478,585.4,102.2,101,,6.3
2018-01-06 20:36:34,-97.734625,30.308429,591.6,102.2,101,,6.3
2018-01-06 20:36:35,-97.734654,30.308383,597.4,102.2,102,,6.2
2018-01-06 20:36:36,-97.734687,30.308331,604.0,102.2,102,,6.2
2018-01-06 20:36:37,-97.734717,30.308284,609.9,102.2,104,,6.2
2018-01-06 20:36:38,-97.73475,30.308231,616.6,102.2,104,,6.2
2018-01-06 20:36:39,-97.73478,30.308181,622.9,102.2,104,,6.3
2018-01-06 20:36:40,-97.734813,30.308131,629.2,102.4,104,,6.4
2018-01-06 20:36:41,-97.734845,30.308083,635.4,102.4,104,,6.3
2018-01-06 20:36:42,-97.734878,30.308032,641.9,102.4,104,,6.4
2018-01-06 20:36:43,-97.734913,30.307976,648.9,102.2,104,,6.5
2018-01-06 20:36:44,-97.734948,30.307925,655.4,102.2,105,,6.5
2018-01-06 20:36:45,-97.73498,30.307876,661.7,102.0,105,,6.5
2018-01-06 20:36:46,-97.735014,30.307823,668.4,102.0,107,,6.6
2018-01-06 20:36:47,-97.735044,30.307778,674.3,101.8,107,,6.5
2018-01-06 20:36:48,-97.735081,30.30772,681.6,101.6,106,,6.5
2018-01-06 20:36:49,-97.735113,30.307668,688.2,101.4,106,,6.6
2018-01-06 20:36:50,-97.735147,30.307615,694.8,101.4,106,,6.6
2018-01-06 20:36:51,-97.735181,30.307564,701.3,101.4,105,,6.6
2018-01-06 20:36:52,-97.735211,30.307515,707.5,101.4,105,,6.6
2018-01-06 20:36:53,-97.735244,30.307463,714.1,101.6,105,,6.5
2018-01-06 20:36:54,-97.735281,30.307407,721.2,101.6,105,,6.6
2018-01-06 20:36:55,-97.735314,30.307355,727.8,101.6,105,,6.6
2018-01-06 20:36:56,-97.735348,30.307304,734.3,101.6,104,,6.6
2018-01-06 20:36:57,-97.735379,30.307255,740.5,101.4,104,,6.6
2018-01-06 20:36:58,-97.735416,30.307198,747.8,101.2,104,,6.7
2018-01-06 20:36:59,-97.735447,30.307153,753.6,101.0,104,,6.5
2018-01-06 20:37:00,-97.735481,30.3071,760.3,101.0,104,,6.5
2018-01-06 20:37:01,-97.735512,30.307051,766.5,101.0,103,,6.4
2018-01-06 20:37:02,-97.735541,30.307007,772.1,100.8,100,,6.3
2018-01-06 20:37:03,-97.735573,30.306958,778.4,100.8,98,,6.1
2018-01-06 20:37:04,-97.735602,30.306912,784.2,100.6,99,,6.1
2018-01-06 20:37:05,-97.735628,30.306873,789.2,100.8,98,,5.8
2018-01-06 20:37:06,-97.735659,30.306824,795.3,100.6,98,,5.8
2018-01-06 20:37:07,-97.735686,30.306781,800.9,100.6,99,,5.8
2018-01-06 20:37:08,-97.735719,30.306731,807.2,100.6,100,,5.8
2018-01-06 20:37:09,-97.735751,30.306683,813.4,100.6,100,,5.8
2018-01-06 20:37:10,-97.735781,30.306636,819.3,100.6,101,,6.0
2018-01-06 20:37:11,-97.735811,30.306588,825.4,100.6,101,,6.0
2018-01-06 20:37:12,-97.735843,30.306537,831.8,100.6,103,,6.2
2018-01-06 20:37:13,-97.735878,30.306483,838.7,100.6,105,,6.3
2018-01-06 20:37:14,-97.735911,30.306431,845.2,100.4,105,,6.4
2018-01-06 20:37:15,-97.735944,30.306381,851.6,100.2,106,,6.5
2018-01-06 20:37:16,-97.735976,30.306329,858.2,100.2,107,,6.6
2018-01-06 20:37:17,-97.736007,30.306285,863.9,100.2,107,,6.4
2018-01-06 20:37:18,-97.736047,30.306226,871.5,100.0,107,,6.6
2018-01-06 20:37:19,-97.736081,30.306174,878.1,100.0,107,,6.6
2018-01-06 20:37:20,-97.736115,30.306122,884.8,99.8,107,,6.6
2018-01-06 20:37:21,-97.736149,30.306069,891.4,99.8,107,,6.6
2018-01-06 20:37:22,-97.73618,30.306021,897.6,99.8,108,,6.7
2018-01-06 20:37:23,-97.736215,30.305968,904.3,99.8,108,,6.6
2018-01-06 20:37:24,-97.736251,30.305913,911.3,99.8,108,,6.6
2018-01-06 20:37:25,-97.736284,30.305861,918.0,99.8,108,,6.6
2018-01-06 20:37:26,-97.736318,30.305809,924.5,99.8,108,,6.6
2018-01-06 20:37:27,-97.736349,30.30576,930.7,99.8,108,,6.6
2018-01-06 20:37:28,-97.736383,30.305705,937.7,99.6,107,,6.7
2018-01-06 20:37:29,-97.736415,30.305657,943.8,99.6,108,,6.5
2018-01-06 20:37:30,-97.73645,30.305602,950.8,99.6,107,,6.6
2018-01-06 20:37:31,-97.736483,30.305552,957.2,99.6,107,,6.5
2018-01-06 20:37:32,-97.736514,30.305505,963.2,99.6,108,,6.5
2018-01-06 20:37:33,-97.736549,30.305451,970.0,99.6,108,,6.5
2018-01-06 20:37:34,-97.736581,30.3054,976.4,99.6,108,,6.5
2018-01-06 20:37:35,-97.73661,30.305353,982.4,99.6,107,,6.3
2018-01-06 20:37:36,-97.736645,30.305299,989.3,99.4,107,,6.4
2018-01-06 20:37:37,-97.736677,30.305249,995.5,99.4,108,,6.5
2018-01-06 20:37:38,-97.736711,30.305198,1002.2,99.2,108,,6.4
2018-01-06 20:37:39,-97.736743,30.305147,1008.6,99.2,108,,6.4
2018-01-06 20:37:40,-97.736777,30.305094,1015.3,99.2,109,,6.6
2018-01-06 20:37:41,-97.736807,30.305047,1021.3,99.0,109,,6.4
2018-01-06 20:37:42,-97.73684,30.304996,1027.7,98.8,110,,6.4
2018-01-06 20:37:43,-97.736875,30.30494,1034.8,98.8,110,,6.5
2018-01-06 20:37:44,-97.736909,30.304889,1041.3,98.8,109,,6.5
2018-01-06 20:37:45,-97.736942,30.304836,1048.0,98.8,110,,6.5
2018-01-06 20:37:46,-97.736987,30.304765,1056.9,98.8,110,,7.1
2018-01-06 20:37:47,-97.736999,30.304746,1059.4,98.6,110,,6.3
2018-01-06 20:37:48,-97.737047,30.304668,1069.2,98.6,110,,6.9
2018-01-06 20:37:49,-97.737084,30.30461,1076.6,98.6,111,,7.1
2018-01-06 20:37:50,-97.737117,30.304558,1083.2,98.4,111,,7.0
2018-01-06 20:37:51,-97.737151,30.304504,1089.9,98.4,111,,6.6
2018-01-06 20:37:52,-97.737181,30.304453,1096.3,98.4,111,,7.4
2018-01-06 20:37:53,-97.737215,30.3044,1103.0,98.4,111,,6.8
2018-01-06 20:37:54,-97.737251,30.304343,1110.2,98.4,112,,6.7
2018-01-06 20:37:55,-97.737287,30.30429,1117.0,98.2,112,,6.8
2018-01-06 20:37:56,-97.73732,30.304236,1123.8,98.2,111,,6.8
2018-01-06 20:37:57,-97.737353,30.304184,1130.4,98.0,112,,6.8
2018-01-06 20:37:58,-97.73739,30.304126,1137.8,98.0,112,,7.0
2018-01-06 20:37:59,-97.73742,30.304074,1144.2,97.8,111,,6.8
2018-01-06 20:38:00,-97.737458,30.304017,1151.5,97.8,111,,6.9
2018-01-06 20:38:01,-97.737494,30.30396,1158.7,97.8,112,,7.0
2018-01-06 20:38:02,-97.737527,30.30391,1165.1,97.4,111,,6.9
2018-01-06 20:38:03,-97.737563,30.303853,1172.3,97.4,112,,6.9
2018-01-06 20:38:04,-97.737595,30.303799,1179.0,97.2,111,,7.0
2018-01-06 20:38:05,-97.737629,30.303747,1185.6,97.2,111,,6.8
2018-01-06 20:38:06,-97.737666,30.303688,1193.0,97.0,110,,6.9
2018-01-06 20:38:07,-97.737698,30.303638,1199.4,96.8,110,,6.9
2018-01-06 20:38:08,-97.737734,30.30358,1206.8,96.8,108,,6.9
2018-01-06 20:38:09,-97.737767,30.303527,1213.4,96.6,107,,6.9
2018-01-06 20:38:10,-97.7378,30.303476,1219.9,96.2,104,,6.9
2018-01-06 20:38:11,-97.737829,30.303428,1225.9,96.0,103,,6.6
2018-01-06 20:38:12,-97.737862,30.303379,1232.2,96.0,103,,6.6
2018-01-06 20:38:13,-97.737895,30.303325,1238.9,95.8,102,,6.4
2018-01-06 20:38:14,-97.737925,30.303276,1245.1,95.8,101,,6.3
2018-01-06 20:38:15,-97.737953,30.303228,1251.1,95.8,100,,6.2
2018-01-06 20:38:16,-97.737986,30.303182,1257.1,95.6,99,,6.2
2018-01-06 20:38:17,-97.738009,30.303143,1262.0,95.6,99,,6.0
2018-01-06 20:38:18,-97.738043,30.303092,1268.5,95.4,98,,5.9
2018-01-06 20:38:19,-97.738068,30.303054,1273.3,95.2,97,,5.6
2018-01-06 20:38:20,-97.738088,30.303022,1277.3,95.0,94,,5.2
2018-01-06 20:38:21,-97.738106,30.302991,1281.2,95.0,94,,4.8
2018-01-06 20:38:22,-97.738119,30.30297,1283.9,95.0,93,,4.4
2018-01-06 20:38:23,-97.73813,30.302951,1286.2,95.0,93,,3.5
2018-01-06 20:38:24,-97.738141,30.302934,1288.4,95.0,92,,3.0
2018-01-06 20:38:25,-97.738147,30.302923,1289.7,95.0,92,,2.5
2018-01-06 20:38:26,-97.738151,30.302916,1290.6,95.2,91,,1.9
2018-01-06 20:38:27,-97.738156,30.302908,1291.6,95.2,91,,1.5
2018-01-06 20:38:28,-97.738151,30.302916,1291.6,95.2,93,,1.1
2018-01-06 20:38:42,-97.738161,30.302894,1291.6,95.4,93,,0.0
2018-01-06 20:38:43,-97.738173,30.302878,1293.7,95.4,93,,0.1
2018-01-06 20:38:44,-97.738191,30.302851,1297.1,95.4,93,,0.3
2018-01-06 20:38:45,-97.73821,30.302823,1300.8,95.4,91,,0.5
2018-01-06 20:38:46,-97.738227,30.302794,1304.3,95.4,92,,0.7
2018-01-06 20:38:47,-97.738246,30.302766,1307.9,95.4,92,,0.7
2018-01-06 20:38:48,-97.738267,30.302731,1312.3,95.4,93,,3.7
2018-01-06 20:38:49,-97.738287,30.3027,1316.3,95.2,93,,3.8
2018-01-06 20:38:50,-97.738307,30.302669,1320.2,95.0,94,,3.9
2018-01-06 20:38:51,-97.738327,30.302634,1324.5,95.0,95,,4.0
2018-01-06 20:38:52,-97.738349,30.302597,1329.1,94.6,96,,4.2
2018-01-06 20:38:53,-97.738375,30.302554,1334.5,94.6,99,,4.4
2018-01-06 20:38:54,-97.738404,30.302507,1340.4,94.4,100,,4.8
2018-01-06 20:38:55,-97.738434,30.302461,1346.3,94.4,102,,5.2
2018-01-06 20:38:56,-97.738464,30.302414,1352.3,94.2,104,,5.6
2018-01-06 20:38:57,-97.738494,30.30237,1357.9,94.2,106,,5.8
2018-01-06 20:38:58,-97.738525,30.302317,1364.6,94.2,107,,6.0
2018-01-06 20:38:59,-97.738555,30.302268,1370.6,94.2,107,,6.0
2018-01-06 20:39:00,-97.738591,30.302214,1377.5,94.2,108,,6.2
2018-01-06 20:39:01,-97.738621,30.302164,1383.9,94.0,109,,6.3
2018-01-06 20:39:02,-97.738647,30.302118,1389.5,94.2,109,,6.3
2018-01-06 20:39:03,-97.738681,30.302063,1396.4,94.2,109,,6.4
2018-01-06 20:39:04,-97.738713,30.302012,1402.9,94.2,110,,6.5
2018-01-06 20:39:05,-97.738743,30.301964,1408.9,94.0,110,,6.3
2018-01-06 20:39:06,-97.738777,30.301908,1415.9,94.0,110,,6.4
2018-01-06 20:39:07,-97.738807,30.301859,1422.1,93.8,110,,6.5
2018-01-06 20:39:08,-97.738843,30.301803,1429.2,93.6,110,,6.6
2018-01-06 20:39:09,-97.738876,30.301751,1435.8,93.6,110,,6.6
2018-01-06 20:39:10,-97.738907,30.3017,1442.2,93.4,109,,6.7
2018-01-06 20:39:11,-97.738929,30.301663,1446.8,93.4,109,,6.2
2018-01-06 20:39:12,-97.738968,30.301598,1454.9,93.4,108,,6.6
2018-01-06 20:39:13,-97.739004,30.301541,1462.1,93.4,108,,6.6
2018-01-06 20:39:14,-97.739037,30.301486,1469.0,93.4,108,,6.6
2018-01-06 20:39:15,-97.739069,30.301436,1475.3,93.6,109,,6.6
2018-01-06 20:39:16,-97.739104,30.301384,1482.0,93.6,109,,7.0
2018-01-06 20:39:17,-97.739132,30.301341,1487.5,93.6,110,,6.5
2018-01-06 20:39:18,-97.739167,30.301283,1494.8,93.6,110,,6.5
2018-01-06 20:39:19,-97.739198,30.301234,1501.0,93.6,110,,6.4
2018-01-06 20:39:20,-97.739227,30.301184,1507.1,93.8,111,,6.4
2018-01-06 20:39:21,-97.739258,30.301138,1513.1,93.8,111,,6.2
2018-01-06 20:39:22,-97.739289,30.301092,1518.9,94.0,111,,6.3
2018-01-06 20:39:23,-97.739319,30.301048,1524.6,94.0,111,,6.0
2018-01-06 20:39:24,-97.739353,30.300997,1531.1,94.2,112,,6.0
2018-01-06 20:39:25,-97.739383,30.300951,1537.0,94.2,112,,6.0
2018-01-06 20:39:26,-97.739413,30.300905,1542.9,94.4,112,,6.0
2018-01-06 20:39:27,-97.73944,30.300863,1548.2,94.4,112,,5.9
2018-01-06 20:39:28,-97.73947,30.300816,1554.1,94.6,112,,5.9
2018-01-06 20:39:29,-97.739497,30.300776,1559.3,94.6,113,,5.6
2018-01-06 20:39:30,-97.739528,30.300727,1565.5,94.6,114,,5.7
2018-01-06 20:39:31,-97.739556,30.300683,1571.0,94.6,114,,5.6
2018-01-06 20:39:32,-97.73958,30.300644,1575.9,94.6,114,,5.5
2018-01-06 20:39:33,-97.739621,30.300602,1582.1,94.8,114,,5.6
2018-01-06 20:39:34,-97.739654,30.300571,1586.7,95.0,114,,5.5
2018-01-06 20:39:35,-97.73967,30.300549,1589.6,95.2,113,,4.8
2018-01-06 20:39:36,-97.739695,30.300505,1595.1,95.6,113,,4.8
2018-01-06 20:39:37,-97.739711,30.300481,1598.2,95.8,113,,4.5
2018-01-06 20:39:38,-97.739731,30.300457,1601.4,96.0,113,,3.9
2018-01-06 20:39:39,-97.739749,30.300432,1604.7,96.4,113,,3.6
2018-01-06 20:39:40,-97.739763,30.300403,1608.2,96.4,113,,3.7
2018-01-06 20:39:41,-97.739772,30.300383,1610.6,96.6,113,,3.1
2018-01-06 20:39:42,-97.739787,30.300343,1615.2,96.4,114,,3.4
2018-01-06 20:39:43,-97.7398,30.300305,1619.6,96.4,114,,3.6
2018-01-06 20:39:44,-97.73982,30.30027,1624.0,96.4,114,,3.9
2018-01-06 20:39:45,-97.739843,30.300234,1628.5,96.6,114,,4.1
2018-01-06 20:39:46,-97.73987,30.300196,1633.4,96.6,115,,4.6
2018-01-06 20:39:47,-97.739886,30.300168,1636.9,96.4,116,,4.3
2018-01-06 20:39:48,-97.739919,30.300114,1643.7,96.4,116,,4.8
2018-01-06 20:39:49,-97.739948,30.30007,1649.3,96.4,117,,5.1
2018-01-06 20:39:50,-97.739975,30.300026,1654.9,96.4,117,,5.3
2018-01-06 20:39:51,-97.740003,30.29998,1660.6,96.4,118,,5.4
2018-01-06 20:39:52,-97.740027,30.299939,1665.7,96.2,118,,5.8
2018-01-06 20:39:53,-97.740058,30.299889,1672.0,96.2,118,,5.7
2018-01-06 20:39:54,-97.740091,30.29984,1678.2,96.2,120,,5.8
2018-01-06 20:39:55,-97.740118,30.299795,1683.9,96.0,121,,5.8
2018-01-06 20:39:56,-97.74015,30.299746,1690.1,95.6,121,,5.9
2018-01-06 20:39:57,-97.740178,30.299703,1695.6,95.4,122,,6.0
2018-01-06 20:39:58,-97.740212,30.29965,1702.3,95.4,122,,6.1
2018-01-06 20:39:59,-97.740242,30.299606,1708.0,95.4,122,,6.0
2018-01-06 20:40:00,-97.740275,30.299554,1714.6,95.2,122,,6.1
2018-01-06 20:40:01,-97.740305,30.299506,1720.6,95.6,122,,6.1
2018-01-06 20:40:02,-97.740334,30.299462,1726.3,95.6,122,,6.1
2018-01-06 20:40:03,-97.740368,30.299408,1733.1,95.4,122,,6.2
2018-01-06 20:40:04,-97.740398,30.29936,1739.2,95.2,122,,6.2
2018-01-06 20:40:05,-97.740427,30.299314,1745.0,95.2,121,,6.1
2018-01-06 20:40:06,-97.740458,30.299265,1751.1,95.0,121,,6.1
2018-01-06 20:40:07,-97.740486,30.299217,1757.1,94.8,121,,6.2
2018-01-06 20:40:08,-97.74052,30.299168,1763.4,94.8,121,,6.1
2018-01-06 20:40:09,-97.74055,30.299121,1769.4,94.8,121,,6.0
2018-01-06 20:40:10,-97.740578,30.299076,1775.1,95.0,120,,6.0
2018-01-06 20:40:11,-97.740606,30.29903,1780.9,95.0,120,,6.0
2018-01-06 20:40:12,-97.740638,30.298984,1786.8,95.4,119,,5.9
2018-01-06 20:40:13,-97.740669,30.298935,1793.0,95.4,119,,5.9
2018-01-06 20:40:14,-97.740697,30.298888,1798.9,95.2,119,,5.9
2018-01-06 20:40:15,-97.74073,30.298841,1805.0,95.2,119,,6.0
2018-01-06 20:40:16,-97.740758,30.298795,1810.7,95.2,120,,6.0
2018-01-06 20:40:17,-97.740784,30.298754,1815.9,95.0,120,,5.8
2018-01-06 20:40:18,-97.740818,30.298701,1822.7,94.8,120,,5.9
2018-01-06 20:40:19,-97.740844,30.298655,1828.3,95.0,120,,5.9
2018-01-06 20:40:20,-97.740873,30.298611,1834.0,95.0,119,,5.8
2018-01-06 20:40:21,-97.740901,30.298569,1839.3,94.8,118,,5.7
2018-01-06 20:40:22,-97.740924,30.29853,1844.2,94.8,117,,5.7
2018-01-06 20:40:23,-97.740948,30.298491,1849.1,94.8,116,,5.3
2018-01-06 20:40:24,-97.740972,30.298455,1853.7,94.6,114,,5.1
2018-01-06 20:40:25,-97.740989,30.298426,1857.3,94.6,114,,4.7
2018-01-06 20:40:26,-97.741008,30.298398,1860.9,94.8,113,,4.3
2018-01-06 20:40:27,-97.741023,30.29837,1864.3,94.6,112,,4.0
2018-01-06 20:40:28,-97.741043,30.298339,1868.2,94.8,112,,3.8
2018-01-06 20:40:29,-97.741063,30.298311,1871.9,94.8,112,,3.6
2018-01-06 20:40:30,-97.741086,30.298277,1876.2,94.8,111,,3.8
2018-01-06 20:40:31,-97.741106,30.298246,1880.2,95.0,110,,3.9
2018-01-06 20:40:32,-97.741124,30.298215,1884.0,94.8,110,,3.9
2018-01-06 20:40:33,-97.741148,30.298178,1888.8,94.6,109,,4.1
2018-01-06 20:40:34,-97.74117,30.298144,1893.1,94.6,108,,4.2
2018-01-06 20:40:35,-97.741186,30.298113,1896.8,94.4,107,,4.1
2018-01-06 20:40:36,-97.741205,30.298083,1900.6,94.2,107,,4.1
2018-01-06 20:40:37,-97.741219,30.298061,1903.5,94.4,107,,3.9
2018-01-06 20:40:38,-97.741234,30.298038,1906.4,94.2,105,,3.5
2018-01-06 20:40:39,-97.741247,30.298019,1908.9,94.0,104,,3.2
2018-01-06 20:40:40,-97.74126,30.297999,1911.3,94.0,102,,2.9
2018-01-06 20:40:41,-97.74127,30.297983,1913.4,94.0,102,,2.6
2018-01-06 20:40:42,-97.741281,30.297964,1915.7,93.8,102,,2.4
2018-01-06 20:40:43,-97.741304,30.29793,1920.1,93.8,101,,2.7
