Time,Latitude,Longitude,Altitude,Distance,HeartRate,Speed
2016-09-22T22:15:42Z,30.3133100,-97.7326520,200.2,2.9,80,0.0
2016-09-22T22:15:43Z,30.3132810,-97.7326570,200.2,6.2,80,0.0
2016-09-22T22:15:44Z,30.3132480,-97.7326610,200.2,9.5,81,11.879999999999999
2016-09-22T22:15:45Z,30.3132140,-97.7326670,200.2,13.4,82,12.6
2016-09-22T22:15:46Z,30.3131740,-97.7326760,200.6,17.7,83,13.32
2016-09-22T22:15:47Z,30.3131330,-97.7326800,200.6,22.1,83,13.68
2016-09-22T22:15:48Z,30.3130940,-97.7326800,200.6,26.7,83,14.76
2016-09-22T22:15:49Z,30.3130590,-97.7326730,200.4,31.1,83,15.48
2016-09-22T22:15:50Z,30.3130260,-97.7326590,200.6,35.2,82,15.840000000000002
2016-09-22T22:15:51Z,30.3129980,-97.7326400,200.6,38.8,81,15.120000000000001
2016-09-22T22:15:52Z,30.3129710,-97.7326190,200.4,42.3,81,14.4
2016-09-22T22:15:53Z,30.3129390,-97.7326050,200.4,46.1,80,14.04
2016-09-22T22:15:54Z,30.3129080,-97.7325960,200.4,49.8,81,13.32
2016-09-22T22:15:55Z,30.3128660,-97.7326030,200.0,53.6,81,13.32
2016-09-22T22:15:56Z,30.3128260,-97.7326060,200.0,57.8,83,13.68
2016-09-22T22:15:57Z,30.3127800,-97.7326080,199.8,62.4,84,14.4
2016-09-22T22:15:58Z,30.3127370,-97.7326110,199.8,67.3,86,15.120000000000001
2016-09-22T22:15:59Z,30.3127050,-97.7326150,199.8,72.5,88,16.2
2016-09-22T22:16:00Z,30.3126510,-97.7326240,199.6,77.7,89,17.28
2016-09-22T22:16:01Z,30.3126040,-97.7326270,199.2,82.9,90,18.0
2016-09-22T22:16:02Z,30.3125570,-97.7326310,199.0,88.1,90,18.36
2016-09-22T22:16:03Z,30.3125100,-97.7326340,198.6,93.3,90,18.720000000000002
2016-09-22T22:16:04Z,30.3124630,-97.7326420,198.6,98.6,90,18.720000000000002
2016-09-22T22:16:05Z,30.3124090,-97.7326390,198.6,104.0,90,19.08
2016-09-22T22:16:06Z,30.3123580,-97.7326410,198.4,109.3,90,19.08
2016-09-22T22:16:07Z,30.3123050,-97.7326430,198.6,114.7,89,19.08
2016-09-22T22:16:08Z,30.3122550,-97.7326510,198.6,120.1,89,19.44
2016-09-22T22:16:09Z,30.3122070,-97.7326630,198.6,125.8,89,19.44
2016-09-22T22:16:10Z,30.3121600,-97.7326690,198.6,131.5,89,19.8
2016-09-22T22:16:11Z,30.3121100,-97.7326780,198.6,137.2,89,20.16
2016-09-22T22:16:12Z,30.3120530,-97.7326800,198.6,142.9,89,20.16
2016-09-22T22:16:13Z,30.3120040,-97.7326850,198.8,148.6,90,20.52
2016-09-22T22:16:14Z,30.3119550,-97.7327020,198.8,154.3,90,20.52
2016-09-22T22:16:15Z,30.3119000,-97.7327110,198.8,159.9,91,20.52
2016-09-22T22:16:16Z,30.3118490,-97.7327200,198.8,165.8,92,20.52
2016-09-22T22:16:17Z,30.3117950,-97.7327260,198.8,171.7,92,20.88
2016-09-22T22:16:18Z,30.3117430,-97.7327330,198.6,177.8,94,20.88
2016-09-22T22:16:19Z,30.3117040,-97.7327370,198.4,183.9,94,21.240000000000002
2016-09-22T22:16:20Z,30.3116380,-97.7327500,198.2,190.0,96,21.6
2016-09-22T22:16:21Z,30.3115780,-97.7327600,198.4,196.3,96,21.96
