Time,Latitude,Longitude,Altitude,Distance,HeartRate,Speed
2016-09-03T14:24:01Z,30.3131270,-97.7326930,183.8,3.7,81,0.0
2016-09-03T14:24:02Z,30.3130930,-97.7326920,183.8,7.5,81,0.0
2016-09-03T14:24:03Z,30.3130580,-97.7326900,184.0,11.5,80,14.04
2016-09-03T14:24:04Z,30.3130280,-97.7326930,184.0,15.1,79,13.68
2016-09-03T14:24:05Z,30.3130040,-97.7326850,182.0,18.1,78,12.96
2016-09-03T14:24:06Z,30.3129850,-97.7326800,181.8,20.2,78,11.879999999999999
2016-09-03T14:24:07Z,30.3129640,-97.7326720,181.8,22.3,78,10.8
2016-09-03T14:24:08Z,30.3129420,-97.7326630,181.8,24.4,77,9.360000000000001
2016-09-03T14:24:09Z,30.3129180,-97.7326600,181.8,27.0,78,8.64
2016-09-03T14:24:10Z,30.3128940,-97.7326590,181.8,29.6,78,8.28
2016-09-03T14:24:11Z,30.3128690,-97.7326680,181.8,32.8,79,9.0
2016-09-03T14:24:12Z,30.3128520,-97.7326720,181.8,36.0,80,9.72
2016-09-03T14:24:13Z,30.3128070,-97.7326870,181.6,39.2,81,10.8
2016-09-03T14:24:14Z,30.3127920,-97.7326690,181.6,42.5,83,11.16
2016-09-03T14:24:15Z,30.3127620,-97.7326610,181.4,45.9,83,11.879999999999999
2016-09-03T14:24:16Z,30.3127340,-97.7326560,181.4,49.1,82,11.879999999999999
2016-09-03T14:24:17Z,30.3126860,-97.7326380,181.2,52.4,82,11.879999999999999
2016-09-03T14:24:18Z,30.3126510,-97.7326320,181.2,56.2,81,12.24
2016-09-03T14:24:19Z,30.3126140,-97.7326200,181.0,60.2,81,12.6
2016-09-03T14:24:20Z,30.3125730,-97.7326140,181.0,64.6,82,13.32
2016-09-03T14:24:21Z,30.3125330,-97.7326170,181.0,68.9,82,14.4
2016-09-03T14:24:22Z,30.3124860,-97.7326250,181.0,73.8,85,15.48
2016-09-03T14:24:23Z,30.3124390,-97.7326300,181.0,79.1,86,16.56
2016-09-03T14:24:24Z,30.3123860,-97.7326350,180.8,84.3,87,17.28
2016-09-03T14:24:25Z,30.3123350,-97.7326390,181.0,90.0,89,18.36
2016-09-03T14:24:26Z,30.3122820,-97.7326410,180.8,95.9,89,19.44
2016-09-03T14:24:27Z,30.3122230,-97.7326440,180.8,102.0,90,20.16
2016-09-03T14:24:28Z,30.3121650,-97.7326510,180.8,108.3,90,20.88
2016-09-03T14:24:29Z,30.3121100,-97.7326600,180.8,114.6,90,21.96
2016-09-03T14:24:30Z,30.3120530,-97.7326680,181.0,121.0,90,22.32
2016-09-03T14:24:31Z,30.3119930,-97.7326760,180.8,127.6,90,22.68
2016-09-03T14:24:32Z,30.3119280,-97.7326860,180.8,134.3,90,23.400000000000002
2016-09-03T14:24:33Z,30.3118680,-97.7326960,180.8,141.0,89,23.400000000000002
2016-09-03T14:24:34Z,30.3118080,-97.7327070,180.6,147.7,89,23.759999999999998
2016-09-03T14:24:35Z,30.3117470,-97.7327170,180.6,154.5,88,24.12
2016-09-03T14:24:36Z,30.3116990,-97.7327290,180.6,161.2,87,24.12
2016-09-03T14:24:37Z,30.3116290,-97.7327560,180.4,168.0,87,24.12
2016-09-03T14:24:38Z,30.3115680,-97.7327700,180.4,174.8,86,24.48
2016-09-03T14:24:39Z,30.3115100,-97.7327870,180.2,181.6,85,24.48
2016-09-03T14:24:40Z,30.3114580,-97.7328050,180.0,187.7,85,23.759999999999998
2016-09-03T14:24:41Z,30.3114150,-97.7328240,179.8,193.2,85,23.040000000000003
2016-09-03T14:24:42Z,30.3113650,-97.7328420,179.8,198.3,84,21.96
2016-09-03T14:24:43Z,30.3113230,-97.7328580,179.8,203.2,84,20.52
2016-09-03T14:24:44Z,30.3112840,-97.7328730,179.8,207.8,84,18.720000000000002
2016-09-03T14:24:45Z,30.3112490,-97.7328880,179.8,212.1,83,17.64
2016-09-03T14:24:46Z,30.3112160,-97.7329020,179.8,216.1,83,16.56
2016-09-03T14:24:47Z,30.3111860,-97.7329140,179.6,219.7,84,15.48
2016-09-03T14:24:48Z,30.3111560,-97.7329260,179.6,223.0,83,14.4
2016-09-03T14:24:49Z,30.3111320,-97.7329350,179.6,225.9,83,12.96
2016-09-03T14:24:50Z,30.3111120,-97.7329430,179.4,228.5,83,11.879999999999999
2016-09-03T14:24:51Z,30.3110960,-97.7329500,179.4,230.8,83,10.44
2016-09-03T14:24:52Z,30.3110800,-97.7329570,179.2,232.5,84,9.360000000000001
2016-09-03T14:24:53Z,30.3110690,-97.7329640,179.2,234.2,85,7.920000000000001
2016-09-03T14:24:54Z,30.3110600,-97.7329690,179.2,235.8,86,7.2
2016-09-03T14:24:55Z,30.3110580,-97.7329700,179.2,237.5,87,6.48
2016-09-03T14:24:56Z,30.3110590,-97.7329700,179.2,237.5,88,4.680000000000001
2016-09-03T14:25:23Z,30.3110270,-97.7329730,179.2,237.5,80,0.0
2016-09-03T14:25:24Z,30.3110020,-97.7329890,179.2,240.3,81,0.36000000000000004
